date,COF,CRL,DXC,HCA,portfolio
2021-12-31,568.911770262611,565.6541999951959,476.9736842105263,649.3125758188435,2260.8522302871766
2022-01-03,581.6251023364192,543.6303475775264,492.38383119962066,642.1350586332389,2259.774339746805
2022-01-04,592.6459474778009,522.1019192428719,505.423186344239,657.7790133441164,2277.9500664090283
2022-01-05,581.3495812078846,503.4109197473037,495.9400189663348,654.4935301253539,2235.194050046877
2022-01-06,591.0321808678128,501.33914630924073,499.79255571360835,643.2217953902143,2235.385678280876
2022-01-07,606.5400843881856,493.4423866830007,494.01375059269805,637.4090173877881,2231.4052390516727
2022-01-10,616.1833238868948,501.5943647762485,487.49407302038884,630.4842296805499,2235.755991364082
2022-01-11,621.5363058127086,537.3850015613365,490.01303935514466,632.6577031945006,2281.5920499236904
2022-01-12,622.6383903268468,540.2524561024237,496.0881934566145,630.0545895673272,2289.033629453212
2022-01-13,632.7539517601864,528.2271624510581,505.12683736367956,642.9690659118479,2309.0770174867716
2022-01-14,629.5657787014295,532.9712233672024,503.645092460882,649.5147594015366,2315.6968539310506
2022-01-18,615.90780275836,510.7822295885278,482.60431484115696,628.6140315406388,2237.9083787286836
2022-01-19,594.456514893885,505.45266748336576,474.3065433854907,620.0212292761828,2194.236955038924
2022-01-20,589.2216134517287,498.57678172515676,474.6028923660503,608.4714921148402,2170.872779657776
2022-01-21,574.5009131557404,487.40722058081724,452.52489331436703,601.3192478770724,2115.752274927997
2022-01-24,581.5070218527616,495.559198674065,449.26505452821243,615.6490093004447,2141.9802843554835
2022-01-25,596.6213237609422,477.1834690495064,436.2256993835942,604.3014557217954,2114.331947915838
2022-01-26,568.1639271994458,466.7195119021883,434.4476055002371,606.550748079256,2075.881792681127
2022-01-27,555.5293154480761,468.76125963825035,429.5578473210052,578.3714112414071,2032.219833648739
2022-01-28,559.2291706026829,483.0084552376835,439.48553816974874,597.9832187626365,2079.7063827727516
2022-01-31,575.3274765413439,495.06377459104993,445.7088667614983,606.6771128184391,2122.7772307123314
2022-02-01,590.0875369985515,503.66613821431145,456.22925557136085,599.8028710068743,2149.7858017910985
2022-02-02,586.6632029724794,515.0608921236578,454.74751066856334,608.5473109583502,2165.018916723051
2022-02-03,581.4676616915423,506.00814297038266,517.2771455666192,608.7242215932066,2213.4771718217507
2022-02-04,589.5364947414824,503.90634383031875,533.8726884779517,604.2256368782855,2231.5411639280383
2022-02-07,596.6606839221614,502.5852129422786,553.1353722143195,587.3685806712494,2239.749849750009
2022-02-08,611.617545185465,506.00814297038266,575.2133712660029,605.2365547917509,2298.0756142136015
2022-02-09,622.7958309717236,520.8858783118349,572.3980559506876,615.1940962393853,2331.2738614736318
2022-02-10,617.6002896907866,509.83641997549904,560.2477477477478,606.5760210270926,2294.260478441126
2022-02-11,614.0185150198375,496.8653167111047,545.8748221906118,600.4094217549534,2257.168075676507
2022-02-14,610.6335411549845,491.58079315894406,543.5040303461357,594.9757379700768,2240.694102630141
2022-02-15,625.3936016121921,469.34676082726816,553.5798956851588,612.5909826122119,2260.911240736831
2022-02-16,625.2755211285346,458.3123153419327,553.4317211948792,636.8530125353822,2273.8725702007287
2022-02-17,607.5634485798854,437.81977372630973,530.3165007112376,633.8455317428225,2209.5452547602554
2022-02-18,605.9890421311167,440.7923182244001,527.7975343764817,616.9126566922765,2191.4915514242753
2022-02-22,601.9349455255369,434.74213927121616,520.6851588430536,617.4939344925192,2174.856178132326
2022-02-23,588.3163297436867,425.71941581994184,510.31294452347083,611.0493327941771,2135.3980228812766
2022-02-24,581.6251023364192,435.41771756623666,519.4997629208157,615.5479175090983,2152.0905003325697
2022-02-25,604.5327161660055,444.6205952295165,526.463963963964,640.1384957541447,2215.7557711136305
2022-02-28,603.2731910069904,437.11416972928834,504.237790422001,632.6071572988274,2177.232308457107
2022-03-01,553.7187480319919,427.02553385698155,445.8570412517781,637.9397492923574,2064.541072433109
2022-03-02,555.7654764153914,430.853810862098,468.3795637743006,659.9524868580671,2114.951337909857
2022-03-03,545.2169532086403,426.5901611779683,464.3788525367473,667.4838253133846,2103.6697922367402
2022-03-04,527.8984822721834,417.3572578126877,444.5234708392603,670.7693085321472,2060.5485194562784
2022-03-07,491.21481201587005,400.04744060916147,428.9651493598862,656.6417306914678,1976.8691326763856
2022-03-08,490.5456892751433,384.38903701568546,442.5972024656236,662.4292357460574,1979.9611645025097
