date,CRL,HCA,IDXX,LKQ,NKE,PH,TECH,portfolio
2021-09-16,320.85716783719965,85.79231037672615,797.2806220594026,267.7094960725756,107.90851564128984,803.8893605203737,61.0316790879095,2444.4691515954773
2021-09-17,323.2497073901383,84.84278610823374,795.1896306020458,260.87832393231264,107.09727680045954,798.5802090552943,61.59614593376341,2431.4340798222474
2021-09-20,317.8187893865352,83.62713220047529,792.8703124912994,255.496188306651,105.61229722741427,790.5605960527795,60.957802036509406,2406.943117701664
2021-09-21,322.88275347097596,83.89326183974133,801.3905018204142,253.89189787977108,106.14166494558317,775.9185151701392,61.117099428590876,2405.235694555216
2021-09-22,327.57242455787116,84.6817941042333,806.9184102708977,259.11877959315404,107.7985171543976,792.4048276143333,61.44031152846632,2439.9350648233535
2021-09-23,333.9574227512965,83.79140975557777,820.2695108980437,265.63944390885956,109.26287201115058,808.2205103997806,61.88934548150756,2483.030515206216
2021-09-24,336.34996230423525,84.05096829263972,816.7364563666476,268.07175520122587,102.42234110753924,799.1670100066978,62.11790260927663,2468.9163958882623
2021-09-27,317.39312284030683,83.79798085778188,781.1415328224476,269.055029978991,101.36360567120141,808.0249100826461,58.95619567513788,2419.7323779285125
2021-09-28,306.5606431466334,82.56589919451318,753.2976983012081,264.65616913109443,99.48675648860252,793.9416872489616,56.3531839422124,2356.862037453226
2021-09-29,310.50906731682056,82.70060678969723,756.5423402177962,263.4141378328648,99.98174967961762,801.2627276902817,56.54480254428142,2370.95543207136
2021-09-30,302.86174764147665,79.589189896056,747.3491881207965,257.8767482949244,99.43863215058715,776.337658706856,55.857976832046084,2319.3111416427428
2021-10-01,305.81205715154215,81.25167875369324,749.8487641157977,262.6378682714713,100.68986493898643,809.8691416441999,56.923422432706936,2367.0327973083977
2021-10-04,292.4329172588819,80.13459137899628,738.0839328700949,261.39583697324167,100.74486418243254,802.2407292759543,55.4724309700518,2330.505302909654
2021-10-05,294.56124999002367,79.71732638903595,738.8169815993981,261.9133500141707,102.33296733693929,810.5397713029469,55.7240746763834,2343.6057213088975
2021-10-06,299.3022946256016,78.54438464560414,741.6650561706255,255.3409343943723,101.8792235785088,815.0944644019361,55.74254393923343,2347.5689017558816
2021-10-07,305.7239882109432,79.44462564756581,748.6830964642827,266.26045955797434,103.9691948294614,804.504104374225,56.29893048259045,2364.884399567043
2021-10-08,300.2857311289568,78.83679869368657,741.4847982863706,269.1585325871768,104.40231387159962,807.8013668630637,55.28658401262342,2357.2561254434772
2021-10-11,299.2582601553021,77.88398887409213,736.3774915658153,268.020003897133,102.89670958226203,798.0213510063384,55.123823633757574,2337.5816287147004
2021-10-12,299.4564152716498,78.39324929490985,740.1508899428843,270.50406649359223,105.00043064407616,790.476767345436,55.10073705519504,2339.0825560477438
2021-10-13,295.64009451236103,78.37353598829755,748.815285579403,274.7476734292101,107.01477793529035,793.5504866146927,55.67559286140209,2353.817446920657
2021-10-14,297.8491571057186,79.52019332291296,756.7466324866184,279.7675499262215,107.59226999147464,817.6652114271325,57.38861699074196,2396.529631250821
2021-10-15,296.1611690775717,80.95269360340669,763.2719678966456,283.13138469226,108.19038676395121,827.2496269667233,57.40824058252011,2416.3654695830783
2021-10-18,303.8451841448318,80.85741262144725,767.0453662737148,284.73567511913996,109.15974842968909,821.2139600380013,57.57792693495472,2424.435273561779
2021-10-19,302.7516614657279,81.54409280177568,770.290008190303,282.4068664349594,108.05976356076667,822.4993335505995,57.59177888209224,2425.143504886224
2021-10-20,309.2907803052015,82.26034294202255,771.7440884566258,284.37341599048966,108.49288260290487,833.8720948468488,58.48061215674972,2448.5142173008435
2021-10-21,306.19368922747105,85.25676554709203,775.3973149108583,289.13453596703647,111.04347251771875,830.7145468702489,57.34244383361689,2455.0827688740424
2021-10-22,308.68897587777525,82.99630638888172,783.3406790103573,288.7722768383862,111.93721022371821,830.8542613824877,58.24282039755564,2464.832530119162
2021-10-25,311.0448200387977,79.29020474576947,784.1458308933625,290.0143081366158,112.43907832016407,843.7638823133651,58.88462728159403,2479.5827517296684
2021-10-26,315.45560614712946,79.15549715058542,783.4728681254776,281.7858507858446,112.14345738664117,844.6021693867988,59.80001012159842,2476.415459104075
2021-10-27,315.6317440283274,80.45986093809921,769.7011657684036,277.74924906659834,111.16034591004176,827.3334556740666,58.76226841521261,2440.7980898007495
2021-10-28,322.024081300136,82.1979174710836,784.7466905075455,288.7722768383862,112.60407605050243,837.5885008724043,59.39253200996973,2487.326075050028
2021-10-29,329.2897688995511,82.12892089794055,800.513246783707,282.25161252268066,114.54279938197821,823.4493922338243,60.36216830959607,2492.537909029278
2021-11-01,323.1176039792399,82.30305510634919,800.9218313213515,285.35669076825474,113.88280846062476,835.2133541643424,60.52492868846193,2501.3202724886246
2021-11-02,317.0114907643779,81.46523957532646,753.898557915391,289.6520490079655,114.91404427523953,838.287073433599,58.02003491442721,2453.2484898863263
2021-11-03,284.61679878072323,81.97778554724626,751.8676524194525,290.5835724816377,118.11087530054533,844.2668545574253,58.13431347831174,2429.5578525653423
2021-11-04,278.3272086062801,81.12682781181533,769.052237385086,294.2579150722337,120.1252225917595,904.1205516005843,57.08618281157279,2504.0961458793313
2021-11-05,275.38423817459784,81.40938520659162,765.975836160469,293.53339681493304,121.54145311049713,904.42792352751,57.32743755755125,2499.5996705521497
2021-11-08,274.37878443609293,81.19910993606042,762.1423518219817,294.82717941725554,117.66400644754559,914.7388545307432,58.374413895362075,2503.3247004850414
2021-11-09,281.4169606056273,80.709562821855,756.1938416415701,295.13768724181296,119.01148791197556,915.018283555221,57.88266977198014,2505.3704935500423
2021-11-10,284.46267813467506,80.42700542707871,747.9860993118305,292.49837073307503,115.20966520876243,910.1562185293063,58.09506629475543,2488.8351036394833
2021-11-11,286.26809141695395,80.00645488601633,739.1174114064896,297.1559881014361,114.32280240819371,910.4635904562318,58.43790198640904,2485.7722406617304
2021-11-12,283.22237388790626,80.42700542707871,754.8959848749348,301.2960924288682,115.77340745408517,930.2471653892649,58.19202992471807,2524.054059386856
2021-11-15,282.2169201494013,79.53662107842321,743.8161335894006,303.0038854639339,115.6084097237468,914.4314826038176,57.87689812733951,2496.4903507360627
2021-11-16,289.68076286516407,79.26063478585101,760.9526497858993,303.9354089376061,117.65025663668405,925.9998442172011,58.19087559578995,2535.6704328241954
2021-11-17,288.49917124546124,79.96374272168968,754.6676582215453,306.88523327090144,117.58838248780717,917.1978299461484,56.97190424768826,2521.773922141241
2021-11-18,284.3966264292258,79.76332410446464,761.8899907840248,304.1941654580706,117.32026117600734,925.496871973141,57.1127323769197,2530.1739723018536
2021-11-19,278.79690962280796,78.3899637438078,777.8368049444412,299.6918020019882,119.74022788763665,918.3993747514033,57.84573124628009,2530.700814198365
2021-11-22,275.10535319603446,78.84008424478863,762.7071598593136,302.7968802475623,119.3002339400677,909.5973604803504,56.476697137521946,2504.8237691056393
2021-11-23,271.5312220233929,79.24420703034076,745.0418872023339,306.83348196680856,117.87025361046854,916.3595428727149,54.52588124898799,2491.406475955047
2021-11-24,277.05754804597825,78.64952228086973,748.0101336963979,305.9019584931363,117.78775474529937,905.2662106009436,55.0164710434418,2487.6895989060667
2021-11-26,275.42093356651407,75.74509510665766,730.0684656168938,296.27621593185677,115.04466747842406,862.4017982460389,54.61245591859749,2409.5696318649825
2021-11-29,275.4429508016638,75.39354113873831,758.6453488674366,296.4832211482284,116.30965007768485,861.0046531236495,55.33044851189223,2438.609813669294
2021-11-30,268.5148608078781,73.97418306265278,730.7294111924953,287.73725075652817,115.87653103554665,841.2769639955121,54.44623255294726,2372.55543340356
2021-12-01,265.0508158109853,73.98075416485688,720.3705914439806,288.6170229261075,114.13717996156306,816.3239521096386,53.282668993395646,2331.762985410527
2021-12-02,268.58091251332735,76.09336352347493,719.8418349834994,295.5516976745562,116.3990238482848,849.2686340955792,53.89792631208713,2379.633392950809
2021-12-03,262.283983260501,75.42968220086087,704.8563962057758,291.0493342184738,116.7702687415461,850.581950510625,52.61546687293848,2353.587082010721
2021-12-06,257.8805362305524,76.65519276192546,711.670144230611,293.5851481190259,115.86278122468512,868.018321638044,54.0098962181154,2377.6820204229593
2021-12-07,269.1606997056039,78.23882839311351,734.7671877998048,302.02061068616877,117.49213381177645,875.8143914209764,54.553585143263035,2432.0474369607073
2021-12-08,268.58091251332735,78.86636865360502,743.3234287057705,297.1559881014361,116.7771436469769,880.7323422517869,55.51629546932062,2440.9524793422233
2021-12-09,262.0417936738538,79.16863935499362,730.1405687705959,294.7236768090698,115.30591388479314,886.5724088633742,54.23614468802822,2422.1891460447087
2021-12-10,262.5481900822979,79.86189063752613,730.525118923673,298.34626809557284,115.9659048061466,888.2489830102414,53.755943853927555,2429.2522994093856
2021-12-13,264.9627468703863,80.20030240103728,727.4487176990561,290.4800698734519,114.43967580051674,874.8084469328561,54.25576827980637,2406.595727857111
2021-12-14,259.4804553181004,80.53214306234432,716.6452618360461,290.0143081366158,113.44968941848656,867.2918061744015,53.39117591263955,2380.8048398586343
2021-12-15,266.3498326848201,83.3971436233318,734.9234112994924,292.60187334126084,112.42532850930255,877.6306800800825,54.72442582462577,2422.052695362916
2021-12-16,264.8526606946376,83.44642688986254,730.1165343860284,291.77385247577445,111.61408966847225,872.1259282978687,53.23534150734246,2407.1648339199864
2021-12-17,266.3718499199698,83.38400141892359,741.3165575943993,286.85747858694884,110.6791025298882,842.8138236301404,54.27654620051265,2385.699359880783
2021-12-20,262.8564313743943,80.69970616854886,725.9706030481659,284.42516729458254,107.67476885664382,825.461281210065,53.65667156610866,2340.744629518509
2021-12-21,264.9627468703863,81.16296887393788,749.9449016540669,292.60187334126084,114.29530278647066,850.3863501934906,55.3246768672516,2408.6788205868647
2021-12-22,271.22298073129645,82.81888662937102,769.1363577310715,294.82717941725554,113.47718904020961,853.599783974986,56.4836231110907,2441.566000635281
2021-12-23,270.95877390949954,82.81231552716693,775.1329366806177,297.1559881014361,113.6353118651172,868.6610083943431,57.056170259441494,2465.412504737622
2021-12-27,275.46496803681356,83.3774303167195,786.9338195031717,301.7618541657043,114.94841880239335,881.5706293252205,57.74876761631745,2501.80588776634
2021-12-28,272.98435954327584,84.35981009623241,782.6556990501887,302.6933776393765,114.15092977242459,884.0575476430735,57.417475213945124,2498.3191989585166
2021-12-29,274.05586498723005,84.92821043688704,787.9552808472827,305.2809428440215,115.77340745408517,887.3548101319124,57.962318468020875,2513.3108351694395
2021-12-30,275.86127826950894,84.80335949500915,794.7209601029831,305.43619675630026,114.88654465351647,877.323308153157,58.68839136381251,2511.7200387942876
2021-12-31,276.5217953240012,84.41237891386521,791.2840431098564,308.9552854346175,114.32280240819371,886.0135508144185,59.6730339395045,2521.1828899444567
2022-01-03,265.75536733577707,83.47928240088305,758.2968502912105,301.6583515575185,112.95469622747146,880.0896554954877,56.26430061474665,2458.498503923095
2022-01-04,255.23112893420006,85.51303853305191,727.5448552373254,306.2124663176937,114.13030505613229,902.4998632586127,53.98450098169662,2445.1161583187127
2022-01-05,246.09397634705687,85.08591688978544,701.1551009824087,302.2276159025404,111.29096911322628,886.7121233756131,50.144048637819424,2382.7097512484506
2022-01-06,245.0811835301687,83.62056109827118,692.6228944610103,305.539699364486,110.4591055561037,902.7513493806428,49.199807574611874,2389.274600965294
2022-01-07,241.22082830058048,82.86488434479972,661.3060913697931,299.8988072183599,107.66789395121306,901.6615761851791,47.90118753046945,2342.5212689003947
2022-01-10,245.20594786268393,81.96464334283806,671.340446926649,296.8972315809716,103.19233051578493,884.1413763504169,49.34179003277144,2332.0837666121156
2022-01-11,262.70231072834605,82.24720073761435,667.026274896815,296.5867237564142,103.09608183975423,895.0670512075014,49.86470103721279,2356.5903442036583
2022-01-12,264.10407469954635,81.90878897410322,666.5095356286178,297.0007341891574,104.40231387159962,905.4618109180781,49.41104976845904,2368.7983080495615
2022-01-13,258.2254729145651,83.58770558725068,641.958411793101,295.96570810729935,102.6079635541699,912.9505087740849,45.87072294589476,2341.166493676366
2022-01-14,260.54462168367127,84.4386633226816,636.1300735355261,291.7221011716815,101.63860188843202,910.5474191635752,44.998050276231055,2330.0195310417985
2022-01-18,249.6974638332314,81.72151256128636,622.6948525623944,285.1496855518831,100.79986342587867,913.2299377985627,43.7155908370824,2297.0089065703187
2022-01-19,247.09209100717854,80.60442518658941,623.8485030216258,281.7340994817517,99.53488082661788,899.8452875260729,43.81140013811691,2276.470687187953
2022-01-20,243.73079310765115,79.10292833295262,614.2587835792654,275.4204403824178,97.90552823952653,875.1717046646773,43.511274616803995,2229.101452923295
2022-01-21,238.27051879051498,78.17311737107251,603.2149838705822,276.6624716806474,98.04990125357261,873.0759869810934,42.343093741539874,2209.7900736890233
2022-01-24,242.25563835261838,80.03602484593478,614.8596431934484,284.5804212068612,100.14674740995596,875.0040472499905,44.04919189731099,2240.9317141561205
2022-01-25,233.2726064115234,78.56081240111439,574.6501178123231,281.1648351367298,99.7892523275562,868.4095222723129,42.446983345071274,2178.294129706631
2022-01-26,228.15726877839984,78.85322644919682,560.6260544172922,279.14653427710664,98.76489141837217,874.2216459814526,41.964473853114356,2161.7340951749347
2022-01-27,229.1553834385215,75.18983697041122,566.105894098641,275.9379534233468,99.21176027137192,859.7192796110513,40.81476224070026,2146.1348700540443
2022-01-28,236.12016882422344,77.73942462560193,587.7007886323775,278.78427514845635,100.0848732610791,859.383964781678,42.34193941261175,2182.155434686028
2022-01-31,242.01344876597122,78.86965420470709,609.6321645500565,282.5103690431452,101.56297792869358,863.4077427341592,43.41777397362574,2221.414131200358
2022-02-01,246.21874067957208,77.97598430494952,617.094840958209,286.75397597876304,101.66610151015507,883.47074669167,46.31975689893601,2259.5001470222546
2022-02-02,251.78910117245695,79.11278498625876,641.994463369952,293.99915855176914,102.00297187626256,890.4285294011689,48.197850064997986,2307.524859422866
2022-02-03,247.36363690735868,79.13578384397312,647.6665781278394,286.59872206648436,99.67237893523317,867.7388926135661,47.245528699293544,2275.421521193748
2022-02-04,246.33616593370402,78.55095574780825,632.6330705809811,283.1831359963529,99.7273781786793,843.8197681182608,47.29978215891549,2231.550256714702
2022-02-07,245.69032703597824,76.35949316274097,622.2021476787644,283.2866386045387,99.55550554291017,846.0272574116358,47.60106200915653,2220.722431445725
2022-02-08,247.36363690735868,78.68237779189023,626.8287667079735,287.27148901969207,98.44864576855697,848.7097760466235,47.67840204734102,2234.983094289436
2022-02-09,254.63666358515698,79.97688492609788,639.0863028373062,293.2228889903756,100.32549495115587,875.227590469573,48.91699698722085,2291.392822746887
2022-02-10,249.2351018950868,78.85651200029888,632.3446579661733,282.4586177390523,99.3355085691257,850.6378363155208,48.81310738368946,2241.681341868947
2022-02-11,242.89413817196092,78.0548375313987,618.9454885698926,276.4037151601829,96.15242735468144,839.7680472633316,48.31790027352315,2200.5365543249713
2022-02-14,240.3107825810578,77.34844404445799,607.5051215158486,276.7659742888332,97.12178902041931,841.4725643126466,47.747661783028605,2188.272337546292
2022-02-15,229.44160749546816,79.63847316258675,613.9223021953229,282.4586177390523,99.85800138186384,856.0028735854956,47.64492650842534,2208.9668020682147
2022-02-16,224.0473848837812,82.79260222055463,610.4853852021962,286.18471163374113,100.48361777606347,866.8726626376848,47.56181482560022,2218.4281791796216
2022-02-17,214.02954289064832,82.40162163941069,592.8681813143512,245.19767879216377,97.94677767211112,846.7258299728305,45.964223589073015,2125.1338558705884
2022-02-18,215.48268041053134,80.20030240103728,588.1814763237238,253.06387701428466,98.04990125357261,838.3709021409422,46.28974434680472,2119.6388838908965
2022-02-22,212.52503182208255,80.27587007638442,587.2080837487474,247.5782387804372,94.79119607938992,825.1818521855871,46.185854743273325,2093.746127435902
2022-02-23,208.1142457137508,79.43805454536171,570.4320833207585,234.122899716283,93.85620894080587,810.1206277662301,45.29124982397521,2041.3753698271653
2022-02-24,212.85529034932867,80.02288264152658,612.6004110441204,236.39995709637063,94.08995572545189,808.0807958875416,47.66224144234724,2091.711534186687
2022-02-25,217.35414539825948,83.2197238638211,627.8382108598009,247.2159796517869,95.20369040523582,832.6705500415939,48.79232946298318,2152.294629683481
2022-02-28,213.6846062066357,82.24062963541024,639.735231220624,241.6268388097536,93.66371158874445,828.1996856499479,48.41370957455766,2147.5644126856737
2022-03-01,208.75274553309333,82.93388091794276,643.088027867765,236.0376979677203,90.69375244265389,803.6937602032391,48.50259290202341,2113.702457834438
2022-03-02,210.62421052082146,85.7955959278282,648.8923317407726,245.30118140034955,93.06559481626788,830.7704326751444,48.906608026867715,2163.3559551080516
2022-03-03,208.53991225997913,86.77469015623906,647.1498388596419,243.17937793254063,91.88998598760702,824.2317935023624,48.46103706061085,2150.226635758981
2022-03-04,204.0263790542819,87.20181179950555,643.7730078279336,232.6221118975889,90.18500944077728,793.1592859804236,48.20362170963861,2099.1712277101497
2022-03-07,195.5644216783975,85.36518873345966,621.6253224491487,221.8060893421726,85.55132318044156,759.8234033602141,46.32552854357664,2016.0612772874108
2022-03-08,187.9097629246703,86.1175799358291,609.9446115494316,220.4605554357572,83.97696983679634,764.7692970934723,45.234687706497006,1998.413464482454
