date,COF,CRL,DXC,HCA,portfolio
2021-09-28,280.5085684213845,1132.3615007946262,525.3525750189946,468.82021023879867,2407.042854473804
2021-09-29,279.1069543596799,1146.9460328246832,521.8522536906524,469.58509796740157,2417.4903388424173
2021-09-30,271.44029431131986,1118.698667814796,511.5034775894672,451.91805701650054,2353.5604967320833
2021-10-01,279.0900674432738,1129.5964036439464,528.5485205796547,461.3578909353558,2398.5928826022305
2021-10-04,278.38081695421846,1080.177069274441,528.2441448119729,455.0149195274293,2341.8169505680617
2021-10-05,282.75452830339304,1088.0386199969626,534.1794722817702,452.64563314858617,2357.618253730712
2021-10-06,281.3191404088763,1105.5509019512688,522.6131931098573,445.98551317026346,2355.468748640266
2021-10-07,281.3360273252824,1129.2710980968075,527.3310175089271,451.09720189312185,2389.035344824139
2021-10-08,282.87273671823556,1109.1834805609856,522.7653809936983,447.6458792152795,2362.4674774881987
2021-10-11,278.4821384526549,1105.3882491776994,513.3297321955587,442.23569772028344,2339.4358175461966
2021-10-12,280.94762824794253,1106.1201866587617,506.3290895388746,445.1273464503675,2338.5242508959464
2021-10-13,271.6598242245989,1092.023612949413,508.30753202880703,445.01541166081586,2317.006380863635
2021-10-14,278.2119477901577,1100.1833604234782,526.5700780897223,451.5262852530698,2356.4916715564277
2021-10-15,282.1803731455863,1093.9483374366512,531.440090372633,459.6602132938225,2367.229014248693
2021-10-18,283.4806657088544,1122.3312464245128,527.7875811604499,459.1191951443229,2392.71868843814
2021-10-19,284.54454144243743,1118.2920358808724,524.7438234836306,463.0182569803718,2390.5986577873123
2021-10-20,290.3367537697227,1142.4459727559297,530.2225873019054,467.08522100074816,2430.090534828306
2021-10-21,277.67156646516315,1131.0060610148812,532.2010297918378,484.0993090125979,2424.97796628448
2021-10-22,281.26847965965806,1140.2230515171477,526.1135144381993,471.2641198106762,2418.8691654256813
2021-10-25,282.6869806377687,1148.924974903111,518.1997444784694,450.2203793749673,2400.0320793943165
2021-10-26,276.26995240345855,1165.2173610556467,498.8718832306675,449.45549164636435,2389.814688336137
2021-10-27,255.56659288960523,1165.8679721499243,491.5668648063014,456.8618435550314,2369.8632734008625
2021-10-28,255.56659288960523,1189.4797331130835,496.58906497305315,466.73076083383467,2408.366151809577
2021-10-29,253.10110309431764,1216.317440752036,495.67593767000733,466.3389890704039,2431.433470586765
2021-11-01,256.42782562631527,1193.5189436567239,507.8509683772841,467.3277463781101,2425.1254840384336
2021-11-02,254.57026482164656,1170.9644257217658,501.91564090748665,462.5705178221652,2390.0208492730644
2021-11-03,257.91387427005026,1051.3062019658712,494.30624671543865,465.48082235050794,2269.007145301868
2021-11-04,257.17084994818276,1028.0739641410407,514.8516110339683,460.6489706015287,2260.7453957247203
2021-11-05,259.5350182450339,1017.2033371074853,522.4610052260163,462.2533692517689,2261.4527298303046
2021-11-08,260.63266781142903,1013.4894321109837,508.0031562611251,461.059398163218,2243.1846543467555
2021-11-09,260.46379864736826,1039.4867670864942,514.5472352662864,458.2796842226856,2272.7774852228345
2021-11-10,261.899186541885,1050.7369172583783,511.0469139379443,456.6752855724453,2280.358303310653
2021-11-11,263.3514613528078,1057.405680974724,517.1344292915827,454.2873433953436,2292.178915014458
2021-11-12,263.7736342629598,1046.1555308028398,507.3944047257613,456.6752855724453,2273.9988553640064
2021-11-15,263.0306099410923,1042.4416258063384,502.98095609437337,451.61956424436283,2260.072756086167
2021-11-16,258.7582200903542,1070.011270926353,491.2624890386195,450.0524771906398,2270.0844572459664
2021-11-17,255.61725363882348,1065.646754835574,489.13185866484605,454.04481801798175,2264.4406851572253
2021-11-18,257.3734929450557,1050.492938098024,488.97967078100515,452.9068143242067,2249.7529161482917
2021-11-19,254.5533779052405,1029.8089270591142,477.4133916090921,445.1086906521089,2206.8843872255557
2021-11-22,257.74500510598943,1016.1732028748789,473.60869451306814,447.6645350135381,2195.191437507475
2021-11-23,262.91240152624977,1002.971219420162,478.3265189121379,449.95919819934676,2194.1693380578963
2021-11-24,262.20315103719446,1023.3841425031227,481.37027658895704,446.5824987145389,2213.540068843813
2021-11-26,250.9226908779334,1017.3388810854595,464.1730457149286,430.0907730539301,2162.5253907322517
2021-11-29,247.3257776834385,1017.4202074722443,472.0868156746585,428.09460264025915,2164.9274034706004
2021-11-30,236.39994276870516,991.8295044306575,456.4114636390396,420.03529779254086,2104.676208630943
2021-12-01,232.7692557413981,979.0341529098639,450.1717604015602,420.072609389058,2082.0477784418804
2021-12-02,241.16205319521953,992.0734835910115,464.7817972502924,432.06828766934245,2130.085621705866
2021-12-03,238.71345031633805,968.8141369705861,459.4552213158588,428.29981642110386,2095.282625023887
2021-12-06,245.50199071158193,952.5488596136453,468.1299306947936,435.25842917156433,2101.439210191585
2021-12-07,249.9432497263808,994.2150784430088,478.6308946798198,444.25052393221296,2167.0397467814223
2021-12-08,250.33164880372064,992.0734835910115,476.3480764222054,447.8137813996069,2166.5669902165446
2021-12-09,250.93957779433947,967.9195467159544,465.3905487856562,449.53011483939883,2133.779788135349
2021-12-10,253.03355542869332,969.7900536120027,469.65180953320316,453.4664882719649,2145.941906845864
2021-12-13,245.6708598756427,978.7088473627251,466.60805185638395,455.38803549260143,2146.375794587353
2021-12-14,248.84560015998565,958.4585770533338,468.7386822301574,457.2722711167208,2133.3151305601978
2021-12-15,247.95059359046346,983.8324097301615,466.60805185638395,473.5401271982263,2171.9311823752355
2021-12-16,249.01446932404644,978.3022154288017,478.3265189121379,473.81996417210536,2179.4631678370915
2021-12-17,242.37791117645725,983.9137361169462,466.15148820486104,473.4655040051918,2165.908639503456
2021-12-20,232.7354819085859,970.9286230269886,456.25927575519864,458.22371682790975,2118.1470975186826
2021-12-21,241.41535694131073,978.7088473627251,477.1090158414102,460.8541843823734,2158.087404527819
2021-12-22,241.78686910224448,1001.8326500051761,486.3924767557088,470.25670670471135,2200.2687025678406
2021-12-23,244.10037664987735,1000.8567333637595,495.67593767000733,470.2193951081942,2210.8524427918383
2021-12-27,245.41755612955154,1017.501533859029,499.02407111450844,473.42819240867465,2235.3713535117636
2021-12-28,245.94105053813996,1008.3387609479523,498.41531957914464,479.0062760879981,2231.701407153235
2021-12-29,244.92783555377522,1012.296645104808,493.5453072962339,482.2337291867372,2233.0035171415543
2021-12-30,244.75896638971443,1018.9654088211537,492.9365557608701,481.52480885291016,2238.1857398246484
2021-12-31,244.08348973347125,1021.4052004246948,489.8927980840508,479.3047688601359,2234.6862571023526
2022-01-03,249.53796373263492,981.6365972869746,505.7203380035107,474.0065221546915,2210.9014211778117
2022-01-04,254.2663003263371,942.7625844038859,519.1128717815152,485.55446127676925,2201.6962177885075
2022-01-05,249.41975531779232,909.0121338882336,509.37284721569375,483.1292075031504,2150.93394392487
2022-01-06,253.57393675368786,905.2711200961373,513.3297321955587,474.80872147981154,2146.9835105251955
2022-01-07,260.2273818176831,891.0118936132192,507.3944047257613,470.5178878803319,2129.1515680369953
2022-01-10,264.3646763371726,905.7319696212506,500.69813783675903,465.4061991574735,2136.200982952656
2022-01-11,266.66129696839937,970.3593383194955,503.28533186205533,467.01059780771374,2207.316564957664
2022-01-12,267.1341306277696,975.5371182781217,509.52503509953465,465.0890505870772,2217.285334592503
2022-01-13,271.474068144132,953.8229730066057,518.8084960138333,474.6221634972255,2218.7277006617965
2022-01-14,270.1062279152396,962.3893524145946,517.2866171754238,479.45401524620473,2229.2362127514625
2022-01-18,264.24646792233,922.3225525253304,495.67593767000733,464.02567008633656,2146.2706282040044
2022-01-19,255.04309848101678,912.6989300891403,487.15341617491356,457.6826986784102,2112.578143423481
2022-01-20,252.7971385990082,900.2831017066754,487.4577919425955,449.15699887422664,2089.695031122506
2022-01-21,246.48143186313453,880.1141577840689,464.7817972502924,443.8774079670408,2035.2547948645367
2022-01-24,249.48730298341667,894.8342337921002,461.4336638057913,454.4552455796711,2060.2104461609792
2022-01-25,255.97187888335117,861.653067983941,448.04113002778683,446.0787921615565,2011.7448690566357
2022-01-26,243.76263832175573,842.7582374542947,446.2148754216953,447.7391582065725,1980.4749094043182
2022-01-27,238.34193815540425,846.4450336552013,441.1926752549436,426.9379431482255,1952.9175902137747
2022-01-28,239.92930829757574,872.1712806747628,451.38926347228795,441.4148425969047,2004.904695041531
2022-01-31,246.83605710766219,893.9396435374684,457.7811545936082,447.83243719786554,2046.3892924366046
2022-02-01,253.16865075994193,909.472983413347,468.5864943463164,442.7580600715244,2073.98618859113
2022-02-02,251.6994890326131,930.0485592698772,467.06461550790686,449.2129662690025,2098.0256300793994
2022-02-03,249.47041606701058,913.7019555261517,531.2879024887919,449.34355685681277,2143.803830938767
2022-02-04,252.93223393025684,909.9067241428654,548.3329454789796,446.0228247667807,2157.1947283188824
2022-02-07,255.98876579975723,907.521150130514,568.1173703783044,433.5794073282897,2165.206693636865
2022-02-08,262.40579403406736,913.7019555261517,590.7933650706075,446.76905669712494,2213.6701713279513
2022-02-09,267.2016782933939,940.5667719606988,587.9017952776293,454.1194412110161,2249.7896867427385
2022-02-10,264.9726053277914,920.6146984028516,575.4223888026705,447.7578140048311,2208.767506538145
2022-02-11,263.43589593483824,897.1926990088566,560.6601640700974,443.2057992297309,2164.494558243523
2022-02-14,261.9836211239154,887.6504029594514,558.2251579286419,439.1948026041304,2147.053984616139
2022-02-15,268.3162147761951,847.5022766834024,568.5739340298272,452.1978939903796,2136.5903194798047
2022-02-16,268.26555402697693,827.5773119211498,568.4217461459863,470.10746031864255,2134.3720724127556
2022-02-17,260.6664416442412,790.5738059341095,544.6804362667965,467.8874203258683,2063.808104171015
2022-02-18,259.99096498799804,795.9413474619,542.0932422415002,455.38803549260143,2053.4135901839995
2022-02-22,258.25161259817185,785.0165028371547,534.7882238171342,455.81711885254947,2033.8734581050103
2022-02-23,252.4087395216684,768.7241166846189,524.1350719482668,451.0598902966046,1996.327818451159
2022-02-24,249.53796373263492,786.2363986389252,533.5707207464064,454.3806223866367,2023.7257055046034
2022-02-25,259.3661490809731,802.8540903385999,540.7235512869315,472.5327140922615,2075.476504798766
2022-02-28,258.8257677559786,789.2996925411492,517.8953687107876,466.9732862111965,2032.9941152191118
2022-03-01,237.56514000072463,771.0825819013753,457.93334247744923,470.9096596437626,1937.4907240233117
2022-03-02,238.44325965384073,777.9953247780752,481.06590082127514,487.1588599270095,1984.6633451802004
2022-03-03,233.9175660570115,770.2964268291232,476.95682795756926,492.7182878080745,1973.8891086517783
2022-03-04,226.48732283833655,753.6245175382588,456.56365152288055,495.1435415816934,1931.8190334811693
2022-03-07,210.74871674787056,722.3680762173376,440.58392371957973,484.7149503551319,1858.4156670399198
2022-03-08,210.46163916896722,694.0936024118555,454.5852090329481,488.98712815635304,1848.1275787701238
