"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",109.51,,11.72,,5.42,0.58,5.17,22.35,,,-0.15,-743.40%,31.22%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.42,3.40%,2.82%,34.90%,0.08%,0.78%,1.85,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-1.16%,-5.03%,-10.99%,-9.81%,-14.79%,-2.86%,1.69,0.08,2.45%,2.72%,-0.53%,-3.07%,-10.19%,-9.09%,4.62%,-23.08%,4.62%,45.43,1.49%,0.30%,2.70,129.18,0.41,3.40,1.80%,53379,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.40,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",12961.17,,8.71,,0.43,,0.89,,,,-3.12,-583.80%,200.50%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,640.95,0.50%,0.00%,57.30%,1.56%,15.56%,2.50,-8.60%,77.70%,-25.60%,1.00,0.90,,,57.10%,-20.90%,-19.40%,3.18%,1.89%,-7.28%,-2.59%,4.72%,4.90%,1.62,0.93,5.20%,5.12%,10.78%,6.73%,-6.05%,-4.65%,26.40%,-27.79%,26.40%,59.18,2.84%,5.11%,3.10,39971.21,1.16,18.84,8.09%,46397300,1/20/2022 8:30:00 AM,18.32,12/9/2013,18.82,-0.11%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",53.60,4.36,,,0.26,0.40,3.75,267.99,0.73%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.60%,-1.89%,0.93%,2.05,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,5.36%,1.10%,-35.60%,-24.45%,-50.27%,12.24%,0.09,0.22,9.76%,9.09%,8.62%,-5.81%,-28.24%,-29.49%,29.72%,-59.20%,29.72%,53.15,-1.08%,2.21%,,18.19,2.92,2.75,1.10%,53059,,,3/17/1980,,
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",684.49,7.69,7.72,,0.37,0.97,46.25,60.57,1.85%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.85%,97.20%,0.54%,2.91%,3.68,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-1.14%,-5.84%,-16.04%,-22.23%,5.41%,-12.29%,,0.99,4.37%,5.28%,0.94%,-5.93%,-21.79%,-16.72%,7.62%,-42.33%,10.87%,47.64,2.42%,0.72%,2.70,243.75,0.71,21.62,3.15%,173144,2/23/2022 4:30:00 PM,33.50,11/4/1982,21.62,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",109.54,,,,0.52,0.40,2.52,,,,-2.05,19.10%,15.40%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.39,6.40%,0.00%,50.80%,1.78%,13.98%,7.21,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,0.52%,-5.35%,-35.60%,-40.34%,-68.53%,-24.32%,1.63,0.22,5.40%,5.54%,-1.07%,-17.70%,-42.24%,-36.64%,7.16%,-70.01%,7.16%,42.04,5.42%,1.37%,2.70,492.36,0.55,3.89,6.87%,272666,2/24/2022 4:30:00 PM,16.58,9/26/2013,4.06,4.37%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3139.19,45.15,35.64,3.76,6.10,7.88,30.84,89.44,0.63%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.49%,71.80%,0.87%,2.36%,3.89,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,0.77%,-15.72%,-21.52%,-11.52%,-20.26%,-24.17%,0.67,2.26,2.76%,3.86%,-4.01%,-16.13%,-11.95%,-28.12%,3.81%,-28.12%,3.81%,32.88,1.35%,1.12%,3.00,251.59,1.46,60.23,2.48%,366734,11/4/2021 4:30:00 PM,71.00,1/3/1991,60.23,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",13867.98,22.53,16.76,1.25,1.26,4.38,22.94,21.06,1.80%,25.10%,9.88,4.40%,11.28%,2.20%,18.00%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.32%,,-0.75%,4.28%,3.82,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-3.30%,-7.10%,-7.98%,7.14%,37.56%,-7.20%,1.27,6.69,3.11%,2.96%,-3.00%,-4.56%,2.93%,-8.98%,1.15%,-8.98%,47.41%,41.26,2.87%,-3.52%,2.20,694.36,3.27,222.60,-0.75%,2268025,2/14/2022 4:30:00 PM,254.88,11/29/2001,222.60,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2878024.69,28.69,26.32,1.93,7.61,39.36,45.03,32.98,0.51%,14.20%,6.02,71.40%,6.56%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16307.97,0.10%,-14.77%,59.20%,0.16%,0.56%,0.89,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-1.17%,-0.16%,15.19%,15.05%,32.06%,-2.69%,1.18,4.25,1.94%,2.67%,2.35%,0.28%,14.98%,-5.55%,11.69%,-5.55%,48.69%,53.11,1.05%,1.25%,1.80,102891.42,0.62,172.79,2.32%,63466593,1/27/2022 4:30:00 PM,191.82,12/12/1980,172.35,-0.25%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",387.98,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.17,,,,,,,,,,,-0.11%,-0.21%,-0.93%,0.41%,,-0.21%,,0.02,0.11%,0.18%,-0.06%,-0.16%,-0.09%,-1.03%,0.20%,-2.62%,1.05%,47.22,-0.01%,0.00%,,54.58,0.11,9.70,-0.01%,5879,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2129.45,79.77,38.92,26.59,5.67,1.71,12.39,,3.39%,287.80%,0.44,2.30%,13.75%,-8.00%,3.00%,5.00%,99.00%,16.50%,59.99,59.55,0.80%,151.29%,96.60%,-1.84%,1.23%,2.85,0.80%,1.80%,3.30%,,,1.32,1.32,65.50%,23.00%,6.20%,0.91%,-8.90%,-9.04%,-6.30%,21.30%,-5.62%,1.22,0.94,2.68%,2.82%,-0.65%,-2.60%,-5.13%,-9.64%,3.93%,-13.25%,22.65%,45.31,1.06%,0.49%,2.80,257.46,0.83,35.42,1.55%,212600,2/8/2022 4:30:00 PM,39.10,1/13/2011,35.42,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",40.77,13.83,,0.69,3.16,1.91,4.85,22.65,6.49%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.38%,28.90%,-0.56%,0.75%,1.13,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,3.50%,17.65%,7.25%,8.66%,22.52%,17.65%,1.02,0.29,4.91%,4.57%,11.78%,13.96%,5.60%,-2.13%,46.25%,-36.10%,82.10%,68.62,1.09%,-1.01%,,20.78,1.78,7.40,0.07%,36922,,,5/5/1995,,
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",50.10,,,,,0.76,5.63,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.67%,0.57%,1.36,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,10.06%,22.29%,-9.28%,-9.88%,-60.26%,19.43%,0.88,0.02,6.64%,6.09%,16.19%,17.84%,-11.69%,-7.09%,32.48%,-64.58%,32.48%,65.04,-0.61%,0.00%,,554.62,0.19,0.36,-0.61%,104839,,1.00,10/17/2003,,
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2330.94,4.59,5.87,0.46,0.61,0.87,,3.16,,0.00%,17.07,218.90%,-24.01%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.20,0.40%,-39.41%,,-0.63%,15.40%,7.09,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-0.15%,-4.60%,-10.59%,1.00%,40.18%,-16.67%,1.17,2.90,2.83%,3.78%,-0.15%,-7.65%,0.45%,-19.25%,5.84%,-19.25%,46.98%,44.41,1.55%,0.55%,2.10,591.01,0.84,78.43,2.11%,498900,2/17/2022 8:30:00 AM,105.57,7/21/2004,78.43,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52%,-2.38%,-6.09%,-3.17%,-19.33%,-0.42%,,1.31,1.29%,1.36%,0.86%,-0.18%,-5.89%,-4.08%,5.75%,-19.61%,5.75%,51.32,0.80%,1.29%,,1219.14,0.92,82.35,2.10%,1116344,,,8/15/2008,82.35,0.00%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4710.34,13.47,11.19,,12.28,3.03,,,7.53%,,3.53,23.70%,8.50%,7.59%,-3.88%,,32.40%,29.80%,99.04,93.80,5.02%,0.00%,13.80%,-0.50%,1.02%,2.62,,,,,,0.00,0.00,,,,-0.98%,-5.67%,-15.06%,-2.86%,23.47%,-2.62%,1.41,1.96,3.72%,4.15%,-0.06%,-2.01%,-3.20%,-10.97%,9.28%,-17.34%,34.16%,48.06,0.23%,1.69%,2.30,367.52,1.28,47.56,1.93%,470283,2/11/2022 8:30:00 AM,56.70,4/14/1988,47.55,-0.02%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",74489.99,15.16,19.36,1.04,2.57,5.01,16.33,74.86,2.49%,30.30%,2.31,-71.60%,20.33%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1920.86,,,6.10%,-1.00%,0.12%,1.33,14.20%,39.90%,4.40%,1.10,0.80,0.31,0.48,33.00%,8.20%,19.70%,0.03%,-6.43%,0.20%,-7.12%,19.00%,-8.44%,1.10,0.87,1.55%,1.80%,-0.78%,-4.34%,-1.29%,-10.64%,5.53%,-10.64%,22.14%,46.44,0.49%,2.44%,2.20,1746.98,1.15,34.95,2.95%,2006687,2/3/2022 8:30:00 AM,40.79,4/6/2001,34.95,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",257179.16,34.46,11.86,8.40,4.66,18.90,21.00,23.95,3.90%,133.00%,4.20,-48.50%,-13.83%,-2.80%,4.10%,14.90%,37.60%,11.20%,1770.00,1765.97,0.10%,-22.61%,68.40%,0.06%,0.91%,2.22,4.40%,49.90%,12.70%,1.00,0.90,5.46,5.96,67.90%,28.20%,12.00%,0.87%,6.54%,23.90%,20.98%,36.19%,6.91%,0.80,2.81,1.60%,2.10%,4.85%,8.07%,21.63%,0.24%,23.73%,0.24%,41.85%,72.56,1.01%,0.22%,2.00,7273.40,1.31,144.76,1.23%,9527628,2/2/2022 8:30:00 AM,148.05,12/10/2012,144.65,-0.08%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",29863.60,18.37,12.23,1.78,0.14,121.97,8.43,16.61,1.30%,22.80%,7.70,144.40%,7.21%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-45.72%,65.40%,0.59%,1.13%,1.59,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,-0.53%,3.88%,13.71%,16.98%,34.35%,6.46%,0.47,3.37,1.94%,2.54%,3.79%,7.52%,15.15%,-1.48%,22.19%,-1.48%,40.48%,64.07,-0.05%,0.98%,2.20,1070.02,1.03,141.48,0.93%,1105311,2/2/2022 8:30:00 AM,153.50,4/4/1995,141.48,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3586.75,9.47,10.48,1.18,5.10,1.23,0.95,5.40,1.17%,9.80%,5.41,37.00%,6.31%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,66.00,0.50%,-0.48%,92.70%,0.02%,3.01%,4.56,2.00%,15.20%,11.30%,,,0.17,0.17,,92.40%,60.30%,0.85%,-7.35%,-5.10%,4.36%,9.14%,3.08%,1.24,1.74,2.86%,3.82%,1.67%,1.35%,-0.27%,-7.93%,10.84%,-14.44%,14.00%,53.13,1.93%,1.31%,2.10,435.50,0.69,51.21,3.27%,300831,1/27/2022 4:30:00 PM,58.93,5/19/1994,51.21,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2798.49,13.96,,1.40,6.31,2.92,5.41,13.19,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,20.10%,0.11%,44.00%,0.89%,6.20%,5.65,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,8.01%,-0.70%,-39.11%,-39.84%,-78.13%,-30.21%,,0.65,5.54%,6.99%,10.09%,-15.01%,-43.43%,-37.23%,34.50%,-78.64%,34.50%,48.81,3.74%,1.26%,1.70,2157.83,0.82,9.98,5.05%,1770274,2/24/2022 4:30:00 PM,38.88,12/11/2020,9.98,0.00%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",4117.34,179.59,,,10.20,4.52,,120.04,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.71,,,10.90%,6.74%,0.10%,1.06,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,1.79%,-1.35%,-22.71%,-14.56%,-27.03%,-25.27%,,0.58,2.02%,2.65%,1.44%,-12.50%,-13.92%,-26.67%,11.18%,-27.81%,11.18%,43.85,1.15%,3.45%,2.00,191.29,0.30,17.60,4.64%,57588,,22.67,10/22/2020,17.60,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",29.52,,,,9.84,0.33,0.44,,,,-0.57,40.00%,33.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.21%,29.90%,13.60%,5.89%,1.44,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,5.95%,-2.20%,-70.68%,-77.18%,-89.85%,-20.77%,1.32,0.03,9.01%,10.30%,6.91%,-21.89%,-74.04%,-60.74%,29.74%,-91.36%,29.74%,45.90,2.69%,6.25%,2.30,3507.70,0.21,0.27,9.11%,732474,,3.00,9/19/1980,0.26,-2.62%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01%,-1.51%,1.14%,2.26%,11.49%,0.38%,,0.28,0.60%,0.93%,0.77%,1.09%,2.60%,-1.80%,6.44%,-1.80%,13.23%,53.85,-0.11%,0.53%,,5.49,2.72,28.56,0.41%,14938,,,1/22/2020,28.64,0.29%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",46429.17,15.45,22.69,1.96,0.67,0.54,,,3.73%,,0.19,7.10%,-13.30%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,8.68%,,0.65%,1.32,,,,,,,,,,,8.86%,7.27%,-3.18%,-0.65%,5.93%,5.36%,,0.08,2.98%,2.75%,7.25%,8.24%,-1.41%,1.11%,16.60%,-23.03%,27.67%,66.99,-0.34%,2.07%,3.00,21603.33,1.79,2.95,1.72%,38617621,,3.50,11/11/2013,2.95,0.00%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4086.00,7.07,5.93,0.38,0.43,2.60,12.36,4.18,,0.00%,24.82,38.00%,14.78%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.04,0.50%,0.00%,94.30%,4.80%,8.54%,4.50,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,11.87%,4.92%,-4.65%,-8.17%,9.21%,1.57%,1.54,8.03,4.27%,5.02%,8.75%,5.48%,-4.28%,-3.34%,19.81%,-24.04%,19.81%,59.24,1.07%,7.70%,2.20,304.14,1.93,175.44,8.85%,585809,2/15/2022 8:30:00 AM,238.75,3/14/2002,175.44,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.66,,,,,1.29,314.44,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.60%,-0.13%,0.02%,0.06,,,,4.30,4.30,0.00,0.00,,,,0.00%,-0.31%,-0.10%,-1.12%,,-0.41%,,0.02,0.12%,0.08%,0.11%,-0.23%,-0.82%,-1.62%,0.41%,-8.89%,1.35%,50.31,0.00%,0.00%,,55.11,0.02,9.74,0.00%,999,,,2/17/2021,9.71,-0.31%
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",28.48,,,,,0.48,0.49,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,471.70%,10.90%,2.67%,2.25%,1.45,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-2.08%,-6.93%,-22.95%,-34.72%,-61.79%,-12.56%,2.43,0.11,5.70%,5.91%,-1.43%,-10.64%,-33.07%,-24.19%,9.94%,-64.65%,9.94%,44.35,2.73%,0.55%,,221.69,0.31,1.88,3.30%,67899,,,8/8/1997,1.87,-0.53%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2840.78,23.01,11.30,1.44,0.46,1.80,45.24,12.41,1.82%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.36,1.20%,-0.50%,98.70%,0.70%,2.30%,3.24,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,3.06%,-5.31%,-12.48%,-9.84%,2.27%,4.70%,1.26,1.22,2.22%,3.06%,2.93%,1.07%,-6.77%,-8.72%,11.26%,-22.91%,11.26%,54.97,1.14%,1.03%,2.00,471.64,0.55,42.77,2.17%,260413,12/15/2021 8:30:00 AM,56.75,2/13/1969,42.77,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14445.83,105.25,66.00,18.02,14.40,9.68,21.58,58.75,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.58,1.30%,-6.94%,93.50%,1.06%,2.58%,3.14,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,-1.40%,1.16%,-12.53%,-7.26%,-3.67%,-15.17%,1.34,14.81,4.05%,4.71%,2.24%,-3.64%,-6.07%,-17.76%,13.48%,-19.67%,16.62%,49.70,2.88%,1.98%,2.50,366.60,0.93,304.70,4.91%,339847,2/3/2022 8:30:00 AM,365.00,7/29/1987,304.70,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",118138.53,,186.41,,22.21,25.15,14.92,71.99,,,-7.23,-566.20%,247.00%,,,29.70%,232.40%,66.70%,621.01,346.12,3.90%,-14.46%,61.20%,1.96%,4.36%,2.54,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,10.98%,9.81%,-13.10%,25.14%,-10.84%,8.16%,,8.95,5.21%,5.42%,15.97%,10.15%,12.66%,-3.96%,34.01%,-17.69%,38.83%,64.64,4.13%,1.92%,2.40,5937.66,1.93,180.07,6.14%,11484489,2/15/2022 4:30:00 PM,192.50,12/10/2020,187.35,4.04%
