date,CARR,CRL,EXR,TGT,portfolio
2021-11-29,633.3691186692515,259.90766313612573,967.1627408429634,853.4641298494139,2713.9036524977546
2021-11-30,612.3246925124276,253.370323362324,952.6350523827609,835.241187220192,2653.5712554777047
2021-12-01,606.4413343420032,250.10165347542315,950.4439566550344,823.4236524684559,2630.4105969409165
2021-12-02,628.1645962000879,253.43264714272985,978.4038588212101,840.9272773940876,2700.9283795581155
2021-12-03,634.9531263519423,247.49088093814387,959.6845026114755,848.0178297411974,2690.146339642759
2021-12-06,631.8983007690513,243.33579317346664,977.3559053290102,832.2611342366982,2684.851133508226
2021-12-07,640.8365278071783,253.97973961589574,994.0746164073053,841.3726317980326,2730.263515628412
2021-12-08,638.5736411384153,253.43264714272985,997.2183306646373,820.7176677715012,2709.9422867172834
2021-12-09,633.4823084517419,247.26233927611986,978.9277624576762,813.7298975935242,2673.402307779062
2021-12-10,628.0514497024092,247.7401760597673,994.1223569982363,815.853572483435,2685.7675552438477
2021-12-13,621.4892125459122,250.01855510154869,1013.8418529996059,802.1178746866073,2687.467495333674
2021-12-14,605.8756018536095,244.84546998917077,1005.0257815775384,805.9200275428243,2661.666880963143
2021-12-15,605.8756018536095,251.32741789167926,1027.3054307385185,810.6127842200375,2695.121234703845
2021-12-16,609.4961599248942,249.9146821342056,1027.3054307385185,769.9537224157386,2656.6699952133567
2021-12-17,591.2802663556039,251.34819248514788,1030.8509555437179,764.9184459971603,2638.39786038163
2021-12-20,576.006138441149,248.03104150219716,1033.9653528378594,750.8059502381076,2608.808483019313
2021-12-21,589.8094917402152,250.01855510154869,1033.6299258375655,753.8202814424614,2627.2782541217907
2021-12-22,595.9367598243426,255.92570402831004,1049.5371199796657,745.8391777678022,2647.2387616001206
2021-12-23,599.340807267705,255.67640890668665,1044.5062267426938,757.0400719981873,2656.5635149152727
2021-12-27,607.3970629834517,259.92843772959435,1062.4736503678548,767.6244831875621,2697.423634268463
2021-12-28,606.8297289570266,257.5877349074071,1066.3067153631491,770.3990243262368,2701.1232035538196
2021-12-29,609.7799351501359,258.5988214798644,1080.057760182523,780.7093672290725,2729.1458840415958
2021-12-30,607.6240052509842,260.3024015458987,1080.7765009933098,794.3765610776271,2743.0794688678197
2021-12-31,615.4533619840103,260.9256604838264,1086.3343684713711,792.7666395530407,2755.4800304922483
2022-01-03,595.9367598243426,250.76646160028812,1050.399521221049,794.5135689741733,2691.616311619853
2022-01-04,610.6876609354538,240.83580437877384,1061.7070227468691,802.1178746866073,2715.348362747704
2022-01-05,594.2347144602556,232.21400994739014,1043.2605116908176,783.9292102782454,2653.638446376709
2022-01-06,607.0566712245591,231.2583363800953,1042.8292379604918,792.4583980325356,2673.602643597682
2022-01-07,588.2208958674886,227.6157026768901,998.7491732886903,790.5059042731372,2605.0916761062063
2022-01-10,593.6673804338305,231.3760520317944,999.0366403691514,778.996663535353,2603.0767363701293
2022-01-11,596.163702091875,247.88561934791684,1006.4631900894781,779.4419654458512,2629.954476975121
2022-01-12,601.3832443906847,249.20830368853416,1014.3689003503292,768.8918324773364,2633.8522809068845
2022-01-13,592.305770113448,243.66127589372115,989.9331749762567,773.5503634271366,2599.4505844105624
2022-01-14,579.8242051080374,245.84962465251544,975.559236076128,758.3759777296816,2559.6090435663627
2022-01-18,563.371301917651,235.61425930421532,959.2688012331688,753.6147171041953,2511.86907955923
2022-01-19,553.6130008378171,233.15581969645973,950.6444232711648,766.7338793665658,2504.1471231720075
2022-01-20,544.9893678108335,229.9841120016586,936.1267508308053,759.4720933954969,2470.5723240387942
2022-01-21,542.3795966614288,224.83180148274928,936.605838261696,744.1606998014959,2447.97793620737
2022-01-24,540.7910440735138,228.59215083765355,934.3060285083728,755.5672108635938,2459.256434283134
2022-01-25,535.6849512660646,220.11577856055015,936.557951451497,735.3574962541135,2427.716177532225
2022-01-26,529.5576398971253,215.28895076189534,924.962982845216,725.1842137412707,2394.9937872455075
2022-01-27,522.9764872779332,216.23076051096496,911.9784925371939,726.7940827724102,2377.979823098502
2022-01-28,527.0613615238926,222.80273869646052,943.4574538211003,745.5993352086762,2438.9208892501297
2022-01-31,541.0179863410461,228.36363030949877,949.5903285697179,755.0533525113757,2474.0252977316386
2022-02-01,533.8694564106172,232.33172559908922,946.571778005608,750.9429056412066,2463.7158656565207
2022-02-02,539.0889987094268,237.5879090853416,990.8914229476719,745.3938233638571,2512.9621541062975
2022-02-03,524.6785326420202,233.41204672719576,980.0151220425436,730.3564980563951,2468.4621994681547
2022-02-04,520.139773860996,232.4425304755449,965.2579424415558,733.165264922483,2451.0055117005795
2022-02-07,518.7781635406134,231.83311422197318,957.0647651002434,723.7455258406434,2431.4215687034734
2022-02-08,522.6360955190404,233.41204672719576,954.2379079961969,729.4316160145389,2439.717666256972
2022-02-09,544.4220337844084,240.27486922125195,983.8003002276391,742.0712506389982,2510.5684538722976
2022-02-10,535.0041677482791,235.17797170750512,952.8004994842573,732.4802254397526,2455.462864379794
2022-02-11,516.281841882569,229.19463518211268,943.5053406312992,724.6703553890527,2413.6521730850336
2022-02-14,508.2255861668221,226.75699130169497,930.5209234329112,714.4285689279369,2379.932069829365
2022-02-15,519.1185552995062,216.5008513599262,920.7944908496276,712.742794372504,2369.1566918815643
2022-02-16,517.9838872466559,211.41086462142275,913.9908352100559,714.9101438102791,2358.2957308884133
2022-02-17,505.84275728494964,201.9580441835559,904.2644757364061,701.8029500538139,2313.8682272587257
2022-02-18,500.16933045107527,203.32920962022305,898.2753345280191,703.144630064473,2304.9185046637904
2022-02-22,513.8990130006965,200.53837651696963,887.7344606231848,675.4853604241746,2277.6572105650257
2022-02-23,497.44606652549845,196.37637797704903,894.1069156420647,653.2959604497744,2241.225320594386
2022-02-24,507.3178170966926,200.8500165528681,909.1037486229485,658.9723393359837,2276.2439216084927
2022-02-25,513.2181861980994,205.09513460053245,930.3771167830467,685.3587478745777,2334.049185456256
2022-02-28,509.246804728312,201.6325614633014,901.4855054425585,687.2508741699808,2299.6157458041525
2022-03-01,496.0844562051158,196.97886232150813,916.961498963967,754.8853734811277,2364.9101909717187
2022-03-02,509.58719648720466,198.74476616794826,928.1731537597552,773.7033293315562,2410.2084457464643
2022-03-03,520.5936583960607,196.77802716206534,935.4559699398513,770.0567145586595,2422.8843700566367
2022-03-04,510.60841504869455,192.51906643004503,962.526858957907,770.9512028947302,2436.605543331377
2022-03-07,493.81507681460374,184.53437362094508,959.4604215835983,726.0220091546328,2363.83188117378
2022-03-08,494.4959036172009,177.74080681640734,941.924198579129,718.3503543497586,2332.511263362496
2022-03-09,505.95620677631,185.93324556019346,948.5362338682711,743.0854765275676,2383.511162732342
2022-03-10,497.1056747666057,184.60362931046353,940.4389032569904,738.8884154699269,2361.0366228039866
2022-03-11,490.41102937124145,179.73525232487148,941.5408847686361,712.0203795555436,2323.7075460202927
2022-03-11,490.41102937124145,179.73525232487148,941.5408847686361,712.0203795555436,2323.7075460202927
