date,CRL,IDXX,INTU,NKE,TGT,WELL,portfolio
2021-09-27,426.6285961217968,350.0389374923443,429.54537576168866,211.5728723362836,669.8154341084863,400.2749434243044,2487.8761592449046
2021-09-28,412.06796051988744,337.5617795868989,412.88390882356407,207.65538765452797,655.3858543418507,401.7955957829016,2427.350486709631
2021-09-29,417.37529246692486,339.0157427437699,414.3343829280225,208.68857042773826,662.1479515266075,405.1312203114375,2446.6931604045008
2021-09-30,407.09603616801604,334.8961804659686,408.71474503640343,207.5549393293547,642.2860593772386,398.41091795247553,2398.9588783294566
2021-10-01,411.0617377343897,336.01627060163224,412.0941218766338,210.16659578385853,641.2957940991362,405.42554012277895,2416.0600602184295
2021-10-04,393.0779716759339,330.74430789579236,397.9842743055146,210.28139386977077,634.1941773904588,404.83690050009614,2371.1190256375667
2021-10-05,395.93880116411395,331.0727958682706,404.0443703021524,213.5961886004871,638.8908641380303,395.22245332961035,2378.7654734026646
2021-10-06,402.3115454722667,332.34905241707963,405.0012275647794,212.649104391711,636.8254537008453,402.286128801804,2391.4225123484857
2021-10-07,410.94335858315463,335.49392087490446,407.8869875631784,217.01143165637663,645.2285619178859,400.96168965076765,2417.5259502462677
2021-10-08,403.63344599439125,332.26827668614237,402.867283987016,217.91546658293566,642.6538721948195,399.83346370729237,2399.1718091525972
2021-10-11,402.25235589664914,329.97963097625274,398.5386439894175,214.77286898108767,642.1445929089383,400.5202099337556,2388.208302686101
2021-10-12,402.51870898692795,331.6705362772065,399.78407725188447,219.1638957672314,646.4168802516087,402.72760851881606,2402.2817070536753
2021-10-13,397.3889457667431,335.55315641092517,405.7682321959329,223.3683756637677,664.6943479560138,402.72760851881606,2429.5006665121987
2021-10-14,400.35828947688856,339.10728857216554,412.473827139581,224.57375556584637,679.6615003021905,405.91607314168124,2462.0907341983534
2021-10-15,398.0893557448838,342.03137003209514,418.83009324131774,225.82218475014213,689.8470860198155,406.70092597192496,2481.321015760179
2021-10-18,408.41793669014055,343.72227533304886,428.2391896571502,227.8455010143456,712.1422014239503,403.07098163204773,2523.438085750683
2021-10-19,406.9480622289722,345.17623848991997,434.4891382852617,225.54953929610053,708.0396738432403,406.50471276436406,2526.7073649078584
2021-10-20,415.7377142081736,345.82782938614736,432.7652763914812,226.4535742226595,707.0211152714777,408.95737785887576,2536.762887338815
2021-10-21,411.57471405640814,347.4648841998096,438.69627259871703,231.7773354568403,713.6983325752542,402.0408622923528,2545.252401179382
2021-10-22,414.9287900080675,351.02440140977916,448.1357454355853,233.6428043529144,718.5364857911261,391.83777549918426,2558.106002496657
2021-10-25,418.0954323036047,351.3851996746323,457.05881911484533,234.69033688686375,730.9289484142364,391.5434556878428,2583.7021920820252
2021-10-26,424.024254794626,351.0836369457998,461.6456586912479,234.07329717508537,726.4020214286254,388.8945773857703,2586.1234464211548
2021-10-27,424.2610130970961,344.9123711021915,465.0781942682909,232.0212813894038,720.2340834107302,397.92038493357325,2584.4273282012855
2021-10-28,432.85336649090567,351.6544521110899,466.8096502673303,235.03473114460047,724.9590634519619,400.02967691485327,2611.3409403807414
2021-10-29,442.61964646779614,358.71963604373747,474.8290254207759,239.08136367300744,728.8918312707115,388.74741748009956,2632.888920356128
2021-11-01,434.32324095207406,358.90272770052866,461.7975407964268,237.70378664206038,724.1102646421598,398.6561844619267,2615.4937451951764
2021-11-02,426.1156197997783,337.8310320233565,469.0650995292368,239.85625075291514,730.6743087712958,395.9582528579639,2599.5005637345466
2021-11-03,382.5718220038246,336.9209587881298,472.4672586852441,246.5288894965649,731.0987081761969,400.4221033299751,2570.0097404799353
2021-11-04,374.1175776197892,344.6215784708173,474.59360815774863,250.73336939310116,731.1835880571772,389.0907905933312,2564.340512291965
2021-11-05,370.1617409826851,343.24300599615435,466.4906978464546,253.6894201053417,713.8680923372145,409.0554844626562,2556.5084417305065
2021-11-08,368.81024567275176,341.52517545155484,466.6881445831872,245.59615504852783,711.2368160268281,409.8403372928999,2543.6968740757493
2021-11-09,378.270712842285,338.8595763306245,464.8124005842279,248.40870815337806,716.3579021793007,412.8816420100944,2559.59094209991
2021-11-10,382.3646584891633,335.18158804861366,458.1371820616154,240.47329046469352,713.2456398766931,420.6811170106415,2550.0834759514205
2021-11-11,384.7914310894815,331.2074220864994,460.3318784814505,238.6221713293584,718.7628321404065,412.0967891798507,2545.812524307047
2021-11-12,380.69748544260324,338.2779910678761,475.58843594667036,241.64997084529412,730.0235630171143,413.66649484033815,2579.903941159896
2021-11-15,379.3459901326699,333.31297613959794,474.94293699966005,241.30557658755734,742.104799409964,410.1837104061316,2581.1959896755807
2021-11-16,389.37862319983907,340.9920556273688,489.82738330719167,245.56745552704976,750.4513210396846,409.0554844626562,2625.27232316379
2021-11-17,387.79036958743575,338.1756751420222,481.70928478537985,245.43830768039845,714.9715307899572,419.89626418039774,2587.9814321655913
2021-11-18,382.275874125737,341.41208942824267,477.0692864721646,244.87866701157625,710.0484976931052,419.5528910671662,2575.2373057979917
2021-11-19,374.7489330930427,348.55804909182746,525.1627550770613,249.92978279171538,706.2571963426559,409.9874971985706,2614.6442135948732
2021-11-22,369.7868736704408,341.77827274182494,501.864040142619,249.01139810441737,688.9699939163534,409.1045377645465,2560.515116340202
2021-11-23,364.9826531161523,333.8622511099714,508.6911407704103,246.02664787069875,701.9566157063252,417.7379188972275,2573.2572274707854
2021-11-24,372.4109448561507,335.192358146072,518.8368653963604,245.85445074183042,700.7965906662624,424.01674153917736,2597.1079513458535
2021-11-26,370.211065629033,327.1524803934479,505.8737277193418,240.12889620695674,694.6286526483673,398.9505042732681,2536.9453268704146
2021-11-29,370.24066041684176,339.95812627137155,526.9169933918776,242.76925218293857,701.9000291190052,399.53914389595093,2581.3242052779856
2021-11-30,360.9281671863523,327.4486580735513,494.78633404128254,241.8652172563796,686.9328767728283,387.7172981404047,2499.6785514707985
2021-12-01,356.2719205711076,322.8067460690222,503.5803079311405,238.23472778940456,677.1999837537644,386.49096559314887,2484.584651707588
2021-12-02,361.0169515497786,322.56980392493944,509.8226624539931,242.955799072546,691.6012702267399,399.73535710351183,2527.701844331509
2021-12-03,352.5528422364736,315.8546481596868,491.49808646415954,243.7306861524537,697.4296887207141,391.5434556878428,2492.6094074213306
2021-12-06,346.63388467472186,318.90797078911606,489.50843088631603,241.83651773490152,684.4713602244022,404.39542078308403,2485.7535850925415
2021-12-07,361.7962809620759,329.25803444654633,510.7187668745485,245.23741103005204,691.9690830443208,412.8816420100944,2551.861218367638
2021-12-08,361.0169515497786,333.09218914170265,510.5365083483338,243.74503591319274,674.993106848279,417.3454924821056,2540.7292842833926
2021-12-09,352.22729957057726,327.18479068582286,504.81055298308956,240.67418711503993,669.2212749416249,409.7912839910097,2503.9093892871642
2021-12-10,352.9079796901787,327.3571122451557,514.2424317146988,242.051764145987,670.9754591485491,402.7766618207063,2510.3114087652757
2021-12-13,356.15354141987257,325.9785397704928,507.25585487646975,238.86611726192197,659.6864349781814,406.3575528586934,2494.298041165632
2021-12-14,348.78443925549163,321.13738096298505,485.06587930983335,236.7997517155014,662.798697280789,400.2749434243044,2454.8610919489047
2021-12-15,358.0180130518244,329.3280400800253,491.1411635169891,234.66163736538564,666.6748785122186,403.9539410660719,2483.7776735925145
2021-12-16,356.0055674808288,327.1740205883645,480.8739332068959,232.9683655981799,633.2322054060164,404.6897405944254,2434.943832874711
2021-12-17,358.04760783963314,332.19288600393423,470.49279131791843,231.0167981376716,629.1013845316462,405.18027361332776,2426.0317414441315
2021-12-20,353.32230671950134,325.316178776807,458.6307989034468,224.74595269471473,617.4728408373577,391.20008257461126,2370.688160506439
2021-12-21,356.15354141987257,336.0593509914654,471.1003197386341,238.56477228640227,619.9626506794438,402.43328870747473,2424.273923823293
2021-12-22,364.56832608682964,344.6592738119213,479.1348831025975,236.85715075845752,613.3986065503077,404.0029943679622,2442.621234678076
2021-12-23,364.21318863312456,347.34641312776824,482.2029016272112,237.18719525545524,622.6222202834903,403.16908823582816,2456.7410071628774
2021-12-27,370.2702552046505,352.6345309797956,495.14325698845295,239.92799955661027,631.3082614371316,409.25169767021714,2498.5360018368583
2021-12-28,366.93590911153035,350.7174536322174,492.8802136212874,238.2634273108826,633.6000182235973,412.6363755006433,2495.0333974001583
2021-12-29,368.37618878488996,353.09226012177356,491.5512452009721,241.64997084529412,642.0880063216182,414.45134767058187,2511.2090189451296
2021-12-30,370.80296138520816,356.12404255628616,488.00479804504494,239.79885170995902,653.3204439046658,418.3265585199103,2526.3776561210743
2021-12-31,371.69080501947093,354.58391861974866,487.8984805714197,238.6221713293584,651.9906591026424,417.6888655953373,2522.4749002379776
2022-01-03,357.21895378098793,339.80195985822616,478.9905951026776,235.76656894229112,653.433617079306,416.65874625564237,2481.870441019131
2022-01-04,343.0726452084012,326.02162016032594,469.0119407924243,238.2203780286655,659.6864349781814,429.21639153954214,2465.2294107075404
2022-01-05,330.7908082677663,314.196053151108,450.33803596067924,232.2939268434454,644.7192826320046,423.57526182216526,2395.913368677169
2022-01-06,329.4294480285634,310.37266855341,444.79433912164967,230.55760579402258,651.7360194597019,426.76372644503044,2393.653807402378
2022-01-07,324.2404952327611,296.33923156523963,431.011038076665,224.73160293397572,650.123301721078,427.6957391809449,2354.141408710664
2022-01-10,329.5971518261464,300.83574725408164,433.0082877597675,215.38990869286604,640.6733416386147,426.32224672801834,2345.8266838994946
2022-01-11,353.11514320484,298.90251476031597,439.4860595456473,215.18901204251964,641.0411544561956,420.4358505011903,2368.1697345107086
2022-01-12,354.999344695331,298.6709576649625,438.37732017784134,217.91546658293566,632.3551133025543,420.3377438974099,2362.6559463210347
2022-01-13,347.09753635039243,287.66930311130477,419.89326797756996,214.17017903004836,636.2030012403237,427.1561528601523,2332.1894405697913
2022-01-14,350.21485399958163,285.05755447766603,418.2757235574147,212.1468627658449,623.697365442573,426.1750868223476,2315.5674470654276
2022-01-18,335.6344885391332,279.03706999847395,408.4261690365635,210.39619195568304,619.7928909174834,424.55632785996994,2277.843138307307
2022-01-19,332.1324386484301,279.55403467647255,414.14453029654885,207.75583597970117,630.5726358019699,416.51158634997165,2280.6710617530944
2022-01-20,327.6143010429596,275.25676579060917,413.5901606126459,204.35494268455065,624.6027508396952,418.71898493503215,2264.1379059054925
2022-01-21,320.2747936663874,270.3079060085184,401.38643346152173,204.65628766007035,612.0122351609642,426.1750868223476,2234.81274277981
2022-01-24,325.6314502597727,275.5260182270668,406.04161998525484,209.03296468547498,621.4056086561073,418.9151981425931,2256.5528599562695
2022-01-25,313.5567768337992,257.5076451793239,391.84823725628723,208.28677712704535,604.7691519839864,416.51158634997165,2192.4801747304136
2022-01-26,306.68092113289754,251.2232933124034,385.3856536809253,206.14866277692963,596.422630354266,408.3196849343027,2154.1808461917244
2022-01-27,308.02255151356127,253.67887553289674,392.78231220313745,207.0813972249667,597.7241218626291,406.25944625491286,2165.548704592104
2022-01-28,317.3843693903986,263.3558080991831,406.1479374588801,208.90381683882373,613.2005534946871,409.3498042739976,2218.34228955597
2022-01-31,325.3059075938764,273.18352202988564,421.6475062923862,211.98901539771552,620.9812092512062,421.8583962560071,2274.965556821077
2022-02-01,330.9585120653493,276.5276372906891,425.90020523739526,212.20426180880102,617.5860140119979,412.2930023874116,2275.469632801644
2022-02-02,338.44599338096526,287.6854582574922,427.01653871046005,212.9074000850136,613.0307937327267,413.225015123326,2292.311199289984
2022-02-03,332.4974410314048,290.22720125765204,406.73268356381885,208.0428311944818,600.6666244032764,403.0219283301575,2241.1887097807917
2022-02-04,331.11635093366266,283.49050529748274,413.1345142971092,208.15762928039408,602.9866744834021,391.69061559351354,2230.5762898855646
2022-02-07,330.24823715793906,278.8162830005787,414.0913715597362,207.7988852619183,595.234312020543,393.1622146502206,2219.3513036509357
2022-02-08,332.4974410314048,280.8895267613023,420.88809576649174,205.48857378293417,599.9027054744545,389.5322703103433,2229.1986131269305
2022-02-09,342.2735859375647,286.38227646503736,440.0024587032555,209.40605846468983,610.3146375413601,398.3618646505853,2286.740881762493
2022-02-10,335.01299799514925,283.36126412798313,423.43212102823827,207.3396929182693,602.4208086102007,392.91694814076936,2244.48383282061
2022-02-11,326.4896991062267,277.3569347949785,406.8997538795156,200.6957536960976,595.9982309493649,390.1209099330261,2197.5612823592096
2022-02-14,323.01724400333234,272.2303684048257,401.766138724469,202.71906996030106,587.5668294386641,387.96256464985584,2175.262215181448
2022-02-15,308.4072837550751,275.10598442619295,400.801687356583,208.43027473443567,586.1804580493208,395.22245332961035,2174.148141651218
2022-02-16,301.1565607419292,273.56586048965545,401.08266925116396,209.73610296168755,587.9629355499052,408.51589814186366,2182.0200271362046
2022-02-17,287.69093228894394,265.67137905271846,376.8043147383178,204.44104124898485,577.1831906654186,400.02967691485327,2111.820534909237
2022-02-18,289.64418828432207,263.57121004834914,365.4283450604186,204.65628766007035,578.2866291181613,403.51246134905983,2105.0991215203812
2022-02-22,285.66862178867876,263.1350211012878,366.9851366385023,197.8545010697693,555.5388210154654,404.0029943679622,2073.1850959816657
2022-02-23,279.73979929765744,255.6174930753915,354.6447155927172,195.902933609261,537.2896466047206,393.89801417857404,2017.092602358322
2022-02-24,286.1125436058101,274.5136290659862,377.5257547379175,196.3908254743881,541.958040058632,399.4410372921705,2075.9418302349045
2022-02-25,292.15974524806654,281.3418708545511,369.9696200052676,198.7154867141112,563.6589962959054,410.57613682125344,2116.421855939155
2022-02-28,287.2272806132734,286.6730690964116,360.2415711685594,195.50114030856813,565.2151274472093,408.5649514437539,2103.423140077776
2022-03-01,280.59804814411143,288.17549769184507,355.8445842236304,189.30204366930639,620.839742782906,403.9048877641817,2138.664804275981
2022-03-02,283.11360510785596,290.77647622802556,369.0735155847121,194.25271112427234,636.3161744149639,413.76460144411857,2187.297083903948
2022-03-03,280.31196519529345,289.99564416229845,358.97335559031563,191.7989020378979,633.3170852869966,418.76803823692245,2173.1649905097247
2022-03-04,274.2450336944979,288.48244546940674,353.08792401463353,188.24016137461805,634.0527109221584,427.1561528601523,2165.264428335467
2022-03-07,262.87077024666496,278.5578006615794,332.1585699209819,178.56842263651066,597.1016694021075,426.3713000299086,2075.6285328977533
2022-03-08,251.59515609152785,273.8028026337381,330.44230213246044,175.8706676175727,589.0663740026478,431.91432314350493,2052.6916256214517
