date,AMTB,EVC,INVE,MCB,OAS,STKS,portfolio
2021-11-05,103.27003177429042,738.2034336441027,143.6025004961372,1461.351282910724,293.91620160345605,152.6468955004062,2892.9903459291163
2021-11-08,106.57609475363948,757.1952445767811,143.1943732109269,1489.9128534209678,294.532477510044,151.95841079131932,2943.3694542636786
2021-11-09,105.11858311758236,710.1285827001436,144.71027455599375,1506.1075583494564,297.73237164040415,154.12221987702094,2917.919590240602
2021-11-10,103.90991493158378,691.9625026775818,145.2933135348656,1488.4406075183779,294.22433955675,146.7455979939472,2870.5762762131067
2021-11-11,106.68274194652172,699.3940808686299,140.39578611234202,1454.4317271685516,302.8047964100122,147.04066286927014,2850.7497953753273
2021-11-12,106.36280036787502,688.659579037116,140.68730560177795,1480.3432550541334,302.781093490528,158.64654796530618,2877.480581516736
2021-11-15,107.0026835251684,701.0455426888627,138.41345358417772,1500.660248509874,311.69339121656833,145.76204840953736,2904.5773679341883
2021-11-16,107.92695919681435,682.8794626663008,138.4717574820649,1511.554868189039,308.89644671743866,145.07356370045048,2894.8030579521082
2021-11-17,107.0026835251684,673.79642265502,136.31451326023907,1492.2684468651116,303.1840431217586,140.64759057060624,2853.2136999979043
2021-11-18,112.47723942645608,670.4934990145541,139.05479646093679,1490.2073026014857,307.4979744678738,139.56568602775542,2859.296497999062
2021-11-19,111.37521843333971,649.8502262616431,135.09013140460817,1463.5596517646086,296.4050081492918,142.41797982254394,2798.6982158360356
2021-11-22,113.33041696951389,648.1987644414102,129.95938839053588,1456.934545202954,300.76634533437533,137.99200669269968,2787.181467031489
2021-11-23,110.09545211875299,637.4642626098963,129.0265260243409,1472.245902589889,309.03866423434357,134.3528732303833,2792.2236808076063
2021-11-24,108.92233299704849,620.123913497451,130.01769228842306,1473.865373082738,313.2577839025222,134.3528732303833,2780.539968998566
2021-11-26,104.01656212446602,577.1859061713958,128.2685753518075,1428.0785255121923,282.4439885731276,135.43477777323412,2655.4283355062234
2021-11-29,102.80789393846744,578.0116370815123,124.3039102954789,1428.2257501024515,293.8924986839719,127.86144597327839,2655.103136075161
2021-11-30,100.07061598782359,611.0408734861701,134.04066124263883,1397.6030353285819,284.1980046149547,128.94335051612921,2655.8965411762983
2021-12-01,101.2437351095281,587.9204080029097,129.14313382011528,1361.2385615346113,271.2325076571248,120.97659888240956,2571.7549450066986
2021-12-02,105.26077937475867,606.9122189355878,131.59189753137707,1414.8283123888834,280.68997253130055,125.20586209537184,2664.4890428572794
2021-12-03,104.58534715317123,592.0490625534918,128.90991822856654,1363.2997057982373,277.37156380351956,121.66508359149643,2587.880681128483
2021-12-06,108.95788206134256,576.3601752612794,129.60956500321277,1394.658543523402,292.32810599801803,124.71408730316692,2626.6283591504216
2021-12-07,108.63794048269587,601.9578334748892,136.78094444333655,1389.2112336838193,294.8643183828221,129.43512530833414,2660.8873957758974
2021-12-08,110.45094276169375,609.3894116659372,138.76327697150086,1392.1557254889992,292.96808482409006,132.5824839784456,2676.3099256906667
2021-12-09,109.3489217685774,591.2233316433754,138.0636301968546,1381.8500041708699,291.47480089658865,128.35322076548331,2640.3139094417493
2021-12-10,112.54833755504423,576.3601752612794,137.6555029116443,1387.7389877812295,294.55618042952807,131.30386951871282,2640.1630534574383
2021-12-13,107.60701761816767,555.7169025083682,133.45762226376698,1371.6915074429996,284.03208417856564,125.00915217848988,2577.514286190358
2021-12-14,111.44631656192787,539.2022843060394,131.0088585525052,1378.463838594913,279.36260904018815,119.89469433955873,2559.378601395132
2021-12-15,111.58851281910418,540.0280152161557,135.61486648559284,1427.0479533803796,280.59516085336395,124.12395755252102,2618.9984663071177
2021-12-16,120.04919012109424,533.4221679352241,130.77564296095647,1450.4566632315587,283.6528374668193,116.5506257525653,2634.9071274682183
2021-12-17,126.66131607979236,544.9824006768544,132.9911910806695,1368.4525664573018,284.17430169547055,117.33746542009317,2574.599241410182
2021-12-20,124.56392128644187,528.4677824745255,130.309211777859,1352.69953529959,281.3773571963409,115.56707616815547,2532.984884202913
2021-12-21,121.57779988573951,554.8911715982517,134.5653963236235,1446.187150114048,285.9994264957501,121.96014846681939,2665.181092884232
2021-12-22,122.96421339320847,565.6256734297656,136.5477288517878,1476.5154157073998,287.2082753894417,123.53382780187513,2712.3951345734786
2021-12-23,121.36450549997504,578.8373679916286,142.43642253839351,1478.2821107905077,288.03787757138696,125.99270176289971,2734.9509861547917
2021-12-27,123.53299842191367,578.0116370815123,165.17494271439574,1533.3441075473695,309.1334759122801,127.95980093171937,2837.1569626091905
2021-12-28,123.85294000056037,563.9742116095326,161.0353659644056,1540.55811247006,306.9528073197384,126.38612159666364,2822.7595589609605
2021-12-29,123.60409655050184,557.368364328601,165.17494271439574,1531.1357386934847,307.1424306756116,121.56672863305545,2805.99230159565
2021-12-30,120.51132795691721,563.9742116095326,163.54243357355458,1548.9499141148221,301.3826212409632,123.73053771875709,2822.091046214547
2021-12-31,122.82201713603214,559.8455570589505,164.06716865453924,1568.3835600290088,298.63308258080184,124.02560259408003,2837.7769880534124
2022-01-03,122.85756620032623,564.7999425196491,154.50532940104085,1567.7946616679728,312.8074284323234,126.18941167978167,2848.954339901094
2022-01-04,122.4309774287973,543.3309388566215,149.02476299964545,1575.4503403614403,320.98493565435496,128.4515757239243,2839.6735310247836
2022-01-05,120.90236766415205,515.2560879126623,147.1590382672555,1564.850169862793,307.56908322632626,123.14040796811119,2778.8771549013004
2022-01-06,123.4974493576196,532.5964370251078,149.6078019785173,1624.6233535079425,319.2783254514962,126.28776663822265,2875.8911339589063
2022-01-07,123.67519467908997,521.0362042834774,136.37281715812625,1626.2428240007914,315.2014233002225,123.92724763563905,2846.4557110573464
2022-01-10,121.89774146438617,516.9075497328952,131.30037804194114,1623.7400059663887,307.73500366271537,124.41902242784397,2825.9997012961708
2022-01-11,122.39542836450325,513.6046260924294,137.4222873200956,1583.2532436451668,322.45451666237227,130.02525505898004,2809.1553571435475
2022-01-12,122.4309774287973,519.3847424632446,132.6996715912336,1644.2042240123883,326.60252757209844,127.56638109795544,2872.8885241657176
2022-01-13,123.17750777897291,524.3391279239432,127.9187519644844,1652.3015764766326,319.562760485306,125.20586209537184,2872.505586724711
2022-01-14,122.6087227502677,516.0818188227788,128.85161433067935,1623.7400059663887,329.2335516348391,124.71408730316692,2845.22980080812
2022-01-18,119.76479760674162,492.96135333951827,121.97175437999151,1592.6756174217421,321.1745590102282,122.25521334214234,2770.803295100364
2022-01-19,117.70295187768522,488.83269878893606,117.54065814056543,1561.7584534673542,320.2501451503464,117.43582037853415,2723.5207278034213
2022-01-20,119.01826725656602,466.53796421579204,113.45938528846246,1453.1067058562205,314.96439410538096,119.00949971358989,2586.0962164360117
2022-01-21,120.19138637827055,465.71223330567557,107.74560329551831,1508.3159272033413,298.68048841977014,116.45227079412432,2617.0979093967
2022-01-24,123.88848906485444,474.79527331695647,109.6696319257954,1575.1558911809223,307.9483299380727,119.40291954735383,2710.8605349739555
2022-01-25,124.2084306435011,476.44673513718936,108.79507345748763,1530.9885141032255,321.7434290778478,120.87824392396857,2683.06042634322
2022-01-26,122.57317368597361,464.0607714854427,106.63782923566177,1497.5685321144351,318.8753758202657,117.23911046165219,2626.9547928034312
2022-01-27,119.87144479962384,461.58357875509336,101.15726283426638,1458.701240286062,320.84271813745016,114.97694641750957,2577.133191230005
2022-01-28,120.26248450685868,478.09819695742226,104.24736942228718,1465.1791222574575,317.9272590408997,118.61607987982596,2604.330512064751
2022-01-31,120.86681859985798,500.3929315305663,112.64313071804186,1472.245902589889,321.00863857383916,123.92724763563905,2651.0846696478334
2022-02-01,127.51449362285015,489.6584296990525,113.10956190113933,1519.7994452435426,334.9696581500033,125.00915217848988,2710.060740795078
2022-02-02,122.53762462167954,484.70404423835384,112.70143461592903,1514.6465845844778,342.69680990183616,120.77988896552758,2698.0663869278046
2022-02-03,122.64427181456178,480.57538968777163,108.5618578659389,1496.8324091631403,339.4021040935393,118.41936996294397,2666.435402587896
2022-02-04,124.3506269006774,504.5215860811486,110.8940137814263,1554.8388977251818,342.69680990183616,120.77988896552758,2758.0818233557984
2022-02-07,124.77721567220632,497.915738800217,116.49118797859609,1558.5195124816566,340.2080033560004,123.33711788499315,2761.2487761736693
2022-02-08,125.73704040814637,512.778895182313,120.10602964760157,1585.0199387282746,317.9272590408997,122.74698813434726,2784.3161511415824
2022-02-09,120.90236766415205,529.293513384642,120.98058811590934,1569.7085813413398,329.25725455432325,125.50092697069479,2795.643232031061
2022-02-10,121.18676017850467,526.8163206542926,118.70673609830912,1563.8195977309801,315.2251262197066,125.10750713693086,2770.8620480187237
2022-02-11,122.25323210732694,515.2560879126623,114.74207104198052,1559.6973092037285,326.3180925382886,122.15685838370135,2760.4236511876884
2022-02-14,118.37838409927265,516.0818188227788,114.74207104198052,1540.999786240837,322.7863575351504,120.97659888240956,2733.9650166224287
2022-02-15,120.90236766415205,532.5964370251078,123.37104792928395,1568.8252337997858,319.37313712943285,128.15651084860133,2793.2247343963636
2022-02-16,120.79572047126982,541.6794770363886,125.76150774265854,1558.0778387108796,306.97651023922253,128.35322076548331,2781.6442749659022
2022-02-17,117.38301029903856,525.9905897441762,121.56362709478121,1502.7213927734997,306.9528073197384,123.53382780187513,2698.145255033109
2022-02-18,117.48965749192077,508.6502406317308,119.05655948563225,1498.599104246248,298.53827090286524,121.56672863305545,2663.900561391453
2022-02-22,116.03214585586366,511.1274333620801,113.05125800325216,1476.9570894781766,290.3607636808336,115.76378608503744,2623.2924764652435
2022-02-23,113.61480948386651,501.2186624406828,110.66079818987757,1457.0817697932132,294.34285415417077,110.74768320454729,2587.6665772663578
2022-02-24,113.79255480533688,511.9531642721966,120.04772574971439,1440.1509419134295,298.182727110603,115.17365633439154,2599.300770185672
2022-02-25,119.01826725656602,528.4677824745255,126.34454672153039,1500.365799329356,300.5767219785021,116.64898071100627,2691.422098471486
2022-02-28,115.35671363427623,528.4677824745255,122.20496997154024,1505.3714353981616,314.0873860844674,115.46872120971449,2700.9570087726856
2022-03-01,110.98417872610489,512.778895182313,121.33041150323245,1418.508927145358,319.7049780022109,111.33781295519319,2594.6452035144125
2022-03-02,114.1835945125717,546.6338624970873,122.78800895041208,1499.629676378061,322.6441400182455,115.86214104347842,2721.7414233998566
2022-03-03,114.0413982553954,530.1192442947583,90.02121833781399,1465.1791222574575,316.5998955497873,110.45261832922434,2626.4134970244363
2022-03-04,111.62406188339824,524.3391279239432,89.26326766528058,1403.4920189389413,342.4834836264788,109.66577866169646,2580.867738699739
2022-03-07,109.3489217685774,494.6128151597512,89.37987546105495,1360.7968877638345,361.35100753586187,102.28915677862271,2517.7786644677026
2022-03-08,109.95325586157668,512.778895182313,87.10602344345473,1389.9473566351141,349.33362735739803,100.51876752668502,2549.637926006542
2022-03-09,112.0151015906331,516.0818188227788,95.61839253498377,1472.245902589889,344.52193470211563,103.37106132147353,2643.854211561874
2022-03-10,110.94862966181081,509.47597154184723,97.95054845047119,1468.5652878334145,350.06841786140666,101.89573694485877,2638.9045922938094
2022-03-11,111.16192404757527,497.0900078901005,94.45231457724006,1480.9321534151695,334.92225231103504,98.15824852410141,2616.716900765222
