Company,Recommendations
NVRO,1.7
NXRT,1.7
NVS,1.7
ALTG,1.7
RLGT,1.7
BHVN,1.7
MNRL,1.7
PRG,1.7
MCS,1.7
PSFE,1.7
TDY,1.7
TDS,1.7
MED,1.7
PLOW,1.7
TALO,1.7
PFGC,1.7
MNSO,1.7
SCS,1.7
SXI,1.7
PHX,1.7
RCUS,1.7
AMN,1.7
MSGS,1.7
ONTO,1.8
GHG,1.8
BBD,1.8
DAO,1.8
ABT,1.8
QTWO,1.8
DLB,1.8
EDU,1.8
WHD,1.8
GM,1.8
DHR,1.8
BALY,1.8
BCEI,1.8
AMP,1.8
OOMA,1.8
XPEV,1.8
SAIL,1.8
ET,1.8
CRL,1.8
VICI,1.8
ADCT,1.8
COP,1.8
ALK,1.8
FICO,1.8
RBLX,1.8
VLO,1.8
VMI,1.8
PAYC,1.8
FSS,1.8
DT,1.8
OSK,1.8
CW,1.8
CNC,1.8
ESTC,1.8
PHR,1.8
RDN,1.8
CIEN,1.8
TSLX,1.8
MTG,1.8
BSX,1.8
AER,1.8
BRBR,1.8
NVST,1.8
MSI,1.8
BNS,1.8
BNL,1.8
ATC,1.8
TPB,1.8
KLR,1.8
KMX,1.8
KOP,1.8
KRP,1.8
ZIM,1.8
TKR,1.8
LOW,1.8
ASAN,1.8
LSI,1.8
MA,1.8
AL,1.8
ZBH,1.8
MT,1.8
SUI,1.8
V,1.8
GTLS,1.8
USM,1.8
HAYW,1.8
TVE,1.8
NOMD,1.8
NOG,1.8
BEP,1.8
UNH,1.8
UBER,1.8
ICE,1.8
STWD,1.8
WGO,1.8
BILL,1.9
DEA,1.9
CI,1.9
PSTG,1.9
BURL,1.9
ZTS,1.9
XPO,1.9
BIP,1.9
BKH,1.9
COF,1.9
BKI,1.9
SCHW,1.9
RVLV,1.9
WMT,1.9
CRM,1.9
PSX,1.9
PWR,1.9
BLK,1.9
WPM,1.9
YUMC,1.9
CNQ,1.9
WMB,1.9
PXD,1.9
CCK,1.9
YETI,1.9
WWW,1.9
BMY,1.9
REXR,1.9
BKR,1.9
TGT,1.9
DHI,1.9
GPN,1.9
GTES,1.9
SMAR,1.9
SNX,1.9
HRI,1.9
NKE,1.9
NI,1.9
U,1.9
NEX,1.9
NET,1.9
INVH,1.9
SUM,1.9
GPI,1.9
TRU,1.9
TRGP,1.9
SWCH,1.9
KEYS,1.9
KKR,1.9
MPC,1.9
TMX,1.9
SYF,1.9
MET,1.9
LPG,1.9
TJX,1.9
MDT,1.9
MBT,1.9
JNJ,1.9
DG,1.9
GOLD,1.9
GLW,1.9
WBS,1.9
DIS,1.9
POST,1.9
DOCN,1.9
PLD,1.9
DY,1.9
VVV,1.9
SGFY,1.9
EIX,1.9
ELS,1.9
PDS,1.9
EPRT,1.9
OCFT,1.9
PD,1.9
ESNT,1.9
SI,1.9
EXP,1.9
FCPT,1.9
MCK,1.9
PAGS,1.9
FIS,1.9
FNB,1.9
VCRA,1.9
FUN,1.9
FVRR,1.9
OFC,1.9
VNT,1.9
FHN,1.9
A,1.9
BAM,1.9
BBU,1.9
BERY,1.9
AES,1.9
ARES,1.9
AMT,1.9
AZEK,1.9
BC,1.9
ANTM,1.9
AHH,2.0
INUV,2.0
INT,2.0
USAS,2.0
CCEP,2.0
WYY,2.0
URG,2.0
INFO,2.0
OEC,2.0
INDO,2.0
UNP,2.0
OCN,2.0
CBRE,2.0
INSP,2.0
BEPC,2.0
DQ,2.0
DRD,2.0
WST,2.0
CELP,2.0
CEIX,2.0
DLA,2.0
DLNG,2.0
DLX,2.0
UUUU,2.0
BEKE,2.0
UTZ,2.0
DNB,2.0
PVG,2.0
ITT,2.0
OGEN,2.0
WTT,2.0
IT,2.0
ISR,2.0
USFD,2.0
OFG,2.0
QUOT,2.0
IIPR,2.0
RAAS,2.0
IBIO,2.0
RLX,2.0
CACI,2.0
LZB,2.0
IBA,2.0
BZH,2.0
TUP,2.0
RRD,2.0
BYD,2.0
HWM,2.0
HVT,2.0
HUN,2.0
BXC,2.0
HUM,2.0
TSM,2.0
RJF,2.0
ECOM,2.0
AUMN,2.0
CAL,2.0
VALE,2.0
IIIN,2.0
IGT,2.0
RE,2.0
DXR,2.0
MLI,2.0
UIS,2.0
IMAX,2.0
REX,2.0
MLP,2.0
EAF,2.0
UGP,2.0
CANF,2.0
EARN,2.0
UFAB,2.0
NX,2.0
CARR,2.0
JHX,2.0
DHX,2.0
JLL,2.0
LIN,2.0
AMPY,2.0
CLPR,2.0
PBA,2.0
CSPR,2.0
CSR,2.0
MCB,2.0
VTOL,2.0
CLH,2.0
ASH,2.0
MCD,2.0
CTEK,2.0
ORAN,2.0
LEU,2.0
LEJU,2.0
CTT,2.0
CSTM,2.0
BCO,2.0
CRC,2.0
CR,2.0
WCC,2.0
ABM,2.0
CNR,2.0
LXU,2.0
MAG,2.0
LUV,2.0
MAN,2.0
COE,2.0
CPF,2.0
CMG,2.0
CPHI,2.0
AMS,2.0
MATX,2.0
MAXR,2.0
ORN,2.0
CPS,2.0
VVI,2.0
CULP,2.0
FMC,2.0
ASM,2.0
CVM,2.0
CHGG,2.0
VIAO,2.0
VGZ,2.0
PH,2.0
KBR,2.0
JT,2.0
OLN,2.0
PFSI,2.0
PING,2.0
VEEV,2.0
PLAN,2.0
PLG,2.0
JOB,2.0
PLX,2.0
PM,2.0
ANVS,2.0
VET,2.0
VIPS,2.0
ACRE,2.0
VLRS,2.0
LADR,2.0
LAD,2.0
MEG,2.0
KULR,2.0
PDM,2.0
CYD,2.0
WK,2.0
ASPN,2.0
BBW,2.0
AMPE,2.0
DAVA,2.0
VNRX,2.0
KREF,2.0
KOS,2.0
ACR,2.0
ABBV,2.0
KOF,2.0
CUZ,2.0
XIN,2.0
AJX,2.0
RVI,2.0
NR,2.0
YALA,2.0
TBI,2.0
TARO,2.0
NAK,2.0
FC,2.0
GHM,2.0
AZRE,2.0
GHC,2.0
FCX,2.0
NAVB,2.0
SYN,2.0
FDP,2.0
GDP,2.0
FDX,2.0
EXTN,2.0
NOC,2.0
GORO,2.0
RTX,2.0
GSS,2.0
GSK,2.0
EURN,2.0
EVA,2.0
MUX,2.0
NSP,2.0
EVH,2.0
TGH,2.0
AIM,2.0
MX,2.0
EVR,2.0
BNED,2.0
NRP,2.0
MYE,2.0
SEM,2.0
SFE,2.0
SXC,2.0
FENG,2.0
AGCO,2.0
STL,2.0
ZOM,2.0
NLS,2.0
FUL,2.0
STC,2.0
BHR,2.0
NGS,2.0
SOL,2.0
FTCH,2.0
ZTO,2.0
FSI,2.0
SR,2.0
SPH,2.0
FOUR,2.0
FNF,2.0
NG,2.0
AGX,2.0
APRN,2.0
SNV,2.0
NOA,2.0
FF,2.0
SVM,2.0
APLE,2.0
SUZ,2.0
NNI,2.0
SUP,2.0
THM,2.0
SMG,2.0
G,2.0
ZDGE,2.0
NEM,2.0
NIO,2.0
SU,2.0
SMTS,2.0
SNMP,2.0
NEE,2.0
GSV,2.0
CNF,2.0
ETN,2.0
AIRI,2.0
EMAN,2.0
TMQ,2.0
RXN,2.0
EQT,2.0
EQH,2.0
TNET,2.0
AIT,2.0
TNP,2.0
SAH,2.0
AIV,2.0
BUD,2.0
SA,2.0
TRTN,2.0
EPAM,2.0
HRTG,2.0
HKIB,2.0
BSMX,2.0
ETR,2.0
MSGE,2.0
ENVA,2.0
TRNO,2.0
MPLN,2.0
MPLX,2.0
ENSV,2.0
MS,2.0
AVD,2.0
TREC,2.0
MPW,2.0
ERF,2.0
ELY,2.0
TRTX,2.0
MODN,2.0
AINC,2.0
ESTE,2.0
BAK,2.0
BW,2.0
EL,2.0
MTNB,2.0
BVH,2.0
HBM,2.0
HCA,2.0
SBS,2.0
ESE,2.0
ELA,2.0
TME,2.0
HESM,2.0
MOD,2.0
BANC,2.0
BRC,2.0
MRC,2.0
TLYS,2.0
FL,2.1
ACC,2.1
RH,2.1
FLT,2.1
EFC,2.1
EMN,2.1
AEM,2.1
CNP,2.1
EGHT,2.1
AEO,2.1
STZ,2.1
TSN,2.1
AGS,2.1
LVS,2.1
CRI,2.1
AEE,2.1
ASGN,2.1
SNAP,2.1
TYL,2.1
LHX,2.1
CPK,2.1
AXTA,2.1
ELF,2.1
LLY,2.1
PAG,2.1
CX,2.1
SLQT,2.1
PII,2.1
EXR,2.1
GMS,2.1
VFC,2.1
DSX,2.1
PKI,2.1
GPK,2.1
DGX,2.1
SEE,2.1
TDG,2.1
HD,2.1
AME,2.1
DRE,2.1
HASI,2.1
ESI,2.1
TGNA,2.1
DLR,2.1
TGP,2.1
IR,2.1
PSN,2.1
DRI,2.1
HOG,2.1
GLOB,2.1
KO,2.1
CUBI,2.1
TPX,2.1
LDI,2.1
LCTX,2.1
CVA,2.1
SLB,2.1
CVS,2.1
PCG,2.1
ACN,2.1
KGC,2.1
IFF,2.1
EOG,2.1
GE,2.1
DAL,2.1
DAN,2.1
HIG,2.1
GEL,2.1
SJI,2.1
RCI,2.1
SIX,2.1
SKX,2.1
GPRK,2.1
DIN,2.1
AGRO,2.1
MP,2.1
MYOV,2.1
BG,2.1
AQUA,2.1
WY,2.1
MTDR,2.1
WES,2.1
AMX,2.1
C,2.1
NGVT,2.1
CBT,2.1
ABG,2.1
NTR,2.1
MKL,2.1
CHWY,2.1
BJ,2.1
BOOT,2.1
MCO,2.1
BDX,2.1
CIO,2.1
APTV,2.1
OLO,2.1
CARS,2.1
CFG,2.1
WRK,2.1
CFX,2.1
MRK,2.1
WTRG,2.1
MGA,2.1
BSM,2.1
PINS,2.2
CF,2.2
GATX,2.2
THC,2.2
NTB,2.2
KSS,2.2
O,2.2
APAM,2.2
NSA,2.2
BK,2.2
ANF,2.2
GS,2.2
DBD,2.2
WLL,2.2
KRC,2.2
PEG,2.2
JCI,2.2
RAMP,2.2
OHI,2.2
D,2.2
NYCB,2.2
IEX,2.2
BAX,2.2
MDU,2.2
CWH,2.2
PPG,2.2
CB,2.2
SHW,2.2
GIL,2.2
MTX,2.2
STXS,2.2
SHOP,2.2
APO,2.2
NETI,2.2
KW,2.2
NEP,2.2
THG,2.2
TD,2.2
DX,2.2
MGP,2.2
GATO,2.2
NNN,2.2
ABC,2.2
TDOC,2.2
DOV,2.2
TEL,2.2
SYK,2.2
KEX,2.2
IRT,2.2
SF,2.2
AZO,2.2
TECK,2.2
DELL,2.2
CHCT,2.2
ATKR,2.2
CDAY,2.2
PHM,2.2
PJT,2.2
USPH,2.2
DOC,2.2
KAI,2.2
GES,2.2
AWR,2.2
SXT,2.2
DPZ,2.2
DE,2.2
GMED,2.2
GCO,2.2
SWK,2.2
VMC,2.2
DFS,2.2
APH,2.2
CC,2.2
TAL,2.2
WMS,2.2
ABB,2.2
B,2.2
THO,2.2
AVY,2.2
ATUS,2.2
EW,2.2
AVYA,2.2
DD,2.2
USB,2.2
CCI,2.2
KMPR,2.2
IO,2.2
NRG,2.2
MXL,2.2
CWK,2.2
SCM,2.2
MO,2.2
SAND,2.2
HTA,2.2
FRO,2.2
ELAN,2.2
AROC,2.2
BV,2.2
CPRI,2.2
LPX,2.2
BX,2.2
ARCO,2.2
AJG,2.2
BY,2.2
RSG,2.2
HES,2.2
LMT,2.2
IAG,2.2
WELL,2.2
NVT,2.2
AAP,2.2
SAIC,2.2
EME,2.2
ENV,2.2
ABR,2.2
FMX,2.2
FN,2.2
WD,2.2
NJR,2.2
LXFR,2.2
RY,2.2
OTIS,2.2
BSIG,2.2
LU,2.2
ACA,2.2
HIW,2.2
TPH,2.2
HIMS,2.2
EMR,2.2
BHC,2.2
TROX,2.2
SAFE,2.2
AYX,2.2
TX,2.2
POLY,2.2
ST,2.2
IBP,2.2
TISI,2.2
LEN,2.2
RF,2.2
EBS,2.2
LFT,2.2
ADS,2.2
AGI,2.2
CLDT,2.2
STNG,2.2
BAC,2.2
BOX,2.2
XEC,2.2
NLY,2.2
GTY,2.2
STM,2.2
EAT,2.2
IDA,2.2
SOI,2.2
ACI,2.2
AXU,2.2
RMO,2.2
ARLO,2.2
ARNC,2.2
TXT,2.2
WFC,2.2
CVNA,2.2
CE,2.3
TPVG,2.3
MYTE,2.3
MGY,2.3
MRO,2.3
GNL,2.3
ETH,2.3
ENB,2.3
DM,2.3
ALC,2.3
NPTN,2.3
MLM,2.3
HLX,2.3
PRO,2.3
SCU,2.3
FAF,2.3
DKS,2.3
MSCI,2.3
BFS,2.3
TPR,2.3
RYAM,2.3
ENIC,2.3
ENIA,2.3
SCL,2.3
Y,2.3
AZZ,2.3
CDE,2.3
ARD,2.3
IVC,2.3
ETWO,2.3
ATR,2.3
BWXT,2.3
XHR,2.3
HUYA,2.3
NSC,2.3
BP,2.3
TMHC,2.3
URI,2.3
CNHI,2.3
EFX,2.3
TU,2.3
ROL,2.3
UPS,2.3
HCI,2.3
IP,2.3
DNN,2.3
TFC,2.3
WWE,2.3
TDW,2.3
HPP,2.3
TPC,2.3
ITUB,2.3
QSR,2.3
ECC,2.3
MOS,2.3
ARCH,2.3
MSP,2.3
MTOR,2.3
AKR,2.3
TS,2.3
GPL,2.3
UBA,2.3
NYT,2.3
TEX,2.3
TMST,2.3
HLT,2.3
W,2.3
WLKP,2.3
SPR,2.3
KRG,2.3
BHE,2.3
VMW,2.3
PBH,2.3
KNX,2.3
KNOP,2.3
AYI,2.3
COMP,2.3
ASC,2.3
KIM,2.3
GDOT,2.3
CLF,2.3
ATCO,2.3
LPI,2.3
APD,2.3
KBH,2.3
KAR,2.3
PEAK,2.3
FR,2.3
ANET,2.3
OMI,2.3
ARMK,2.3
LEA,2.3
MAIN,2.3
NLSN,2.3
ORI,2.3
SNR,2.3
SNP,2.3
CRK,2.3
FTI,2.3
SQ,2.3
CVX,2.3
NFG,2.3
CIG,2.3
VOYA,2.3
FSR,2.3
WAB,2.3
KTB,2.3
FSK,2.3
MFA,2.3
FTV,2.3
BLD,2.3
LYV,2.3
ORA,2.3
AMH,2.3
AG,2.3
JPM,2.3
ATHM,2.3
SRC,2.3
TAK,2.3
VST,2.3
CNMD,2.3
COO,2.3
SRE,2.3
YCBD,2.3
DFIN,2.3
PIPR,2.3
OVV,2.3
PLNT,2.3
CP,2.3
MANU,2.3
STAR,2.3
STAG,2.3
FBHS,2.4
OXM,2.4
CAG,2.4
TREX,2.4
AMRX,2.4
ALL,2.4
SAVE,2.4
MMP,2.4
BAH,2.4
UDR,2.4
AIG,2.4
OII,2.4
ADNT,2.4
VVNT,2.4
UWMC,2.4
DHT,2.4
BXS,2.4
HEI,2.4
HZO,2.4
MMS,2.4
MSA,2.4
AON,2.4
GIB,2.4
SITE,2.4
STOR,2.4
NVTA,2.4
JELD,2.4
LAZ,2.4
FBC,2.4
IFS,2.4
CALX,2.4
BLL,2.4
PBR,2.4
AA,2.4
STT,2.4
PARR,2.4
PBI,2.4
SNOW,2.4
CPA,2.4
CMS,2.4
ATO,2.4
PBFX,2.4
AR,2.4
IPG,2.4
FE,2.4
SAP,2.4
MHK,2.4
SC,2.4
GPMT,2.4
CMI,2.4
OGE,2.4
NOV,2.4
ENR,2.4
PGTI,2.4
NAT,2.4
GEF,2.4
AWK,2.4
BKU,2.4
HSY,2.4
MOH,2.4
HAL,2.4
BXMT,2.4
NCLH,2.4
CCJ,2.4
ACEL,2.4
TNK,2.4
JBT,2.4
CAE,2.4
HRB,2.4
UNVR,2.4
BFAM,2.4
BPMP,2.4
DTE,2.4
YSG,2.4
WBT,2.4
INFY,2.4
SEAS,2.4
HUBB,2.4
SPG,2.4
KN,2.4
BWA,2.4
WNC,2.4
RL,2.4
VIV,2.4
EXK,2.4
INSW,2.4
GD,2.4
CPT,2.4
WEX,2.5
ROP,2.5
BR,2.5
BDC,2.5
BQ,2.5
BRMK,2.5
ES,2.5
FPH,2.5
NUS,2.5
EPM,2.5
TRN,2.5
HR,2.5
MSM,2.5
FRC,2.5
SAM,2.5
AFG,2.5
MAS,2.5
NUE,2.5
SBOW,2.5
MNR,2.5
EIG,2.5
SRT,2.5
TT,2.5
SSD,2.5
TTE,2.5
LNC,2.5
CRH,2.5
AAN,2.5
SB,2.5
HEP,2.5
RPT,2.5
LOMA,2.5
RNGR,2.5
POR,2.5
CSLT,2.5
SYY,2.5
USNA,2.5
WOW,2.5
OLP,2.5
QGEN,2.5
PG,2.5
CCL,2.5
GEO,2.5
SKY,2.5
MHO,2.5
DCP,2.5
DCI,2.5
EVTC,2.5
WM,2.5
LYB,2.5
BA,2.5
ASXC,2.5
BKD,2.5
DNOW,2.5
GGB,2.5
CNK,2.5
CEQP,2.5
PPL,2.5
TPL,2.5
PRI,2.5
PNC,2.5
WTI,2.5
PVH,2.5
F,2.5
AMG,2.5
MGM,2.5
CDR,2.5
AXP,2.5
SFL,2.5
PUMP,2.5
GGG,2.5
NP,2.5
PB,2.5
CNX,2.5
OC,2.5
AVNS,2.5
RGR,2.5
RGS,2.5
EC,2.5
LEG,2.5
CTVA,2.5
ESRT,2.5
GWB,2.5
VSH,2.5
BCE,2.5
CAH,2.5
GWRE,2.5
RLJ,2.5
RM,2.5
RMAX,2.5
ORC,2.5
HBI,2.5
FIX,2.5
R,2.5
RFP,2.5
CVE,2.5
DASH,2.5
SUN,2.5
EVBN,2.5
NTCO,2.5
CBD,2.5
CHRA,2.5
ALEX,2.5
BODY,2.5
FI,2.5
BE,2.5
DXC,2.5
CXW,2.5
SPOT,2.5
SQM,2.5
UHS,2.5
MLSS,2.5
ALB,2.5
MDC,2.5
HL,2.6
SO,2.6
TOL,2.6
SITC,2.6
GKOS,2.6
FBK,2.6
FCF,2.6
GOL,2.6
GFI,2.6
SWX,2.6
BMO,2.6
YUM,2.6
XOM,2.6
NS,2.6
MWA,2.6
SNDR,2.6
ESS,2.6
GWW,2.6
AIRC,2.6
MTB,2.6
APTS,2.6
ERJ,2.6
SPCE,2.6
SM,2.6
TDC,2.6
CNI,2.6
PMT,2.6
PSXP,2.6
RS,2.6
AEL,2.6
RPM,2.6
ROK,2.6
OMC,2.6
VTR,2.6
PFS,2.6
PFE,2.6
CABO,2.6
CLDR,2.6
UAA,2.6
CADE,2.6
IRM,2.6
BXP,2.6
ECL,2.6
WLK,2.6
ICL,2.6
QS,2.6
AAT,2.6
CUBE,2.6
AUD,2.6
REZI,2.6
QTS,2.6
ALLE,2.6
CBOE,2.6
CAT,2.6
LBRT,2.6
BBY,2.6
RCL,2.6
PEB,2.6
AUY,2.6
AN,2.6
COG,2.6
TSE,2.6
OIS,2.6
MG,2.6
COTY,2.6
PAC,2.6
HPQ,2.6
AMK,2.6
HPE,2.6
ATI,2.6
PK,2.6
TRV,2.6
MAA,2.6
PNR,2.6
LXP,2.6
UNFI,2.7
AXL,2.7
CXP,2.7
AAIC,2.7
GAU,2.7
MIC,2.7
GRA,2.7
ATTO,2.7
TGI,2.7
ATH,2.7
WSM,2.7
PNW,2.7
VNTR,2.7
AHT,2.7
KSU,2.7
WSR,2.7
TAP,2.7
CEPU,2.7
RACE,2.7
OGS,2.7
DOW,2.7
SENS,2.7
SJW,2.7
SHAK,2.7
AOS,2.7
DESP,2.7
DEI,2.7
SJR,2.7
UTL,2.7
ALV,2.7
CHD,2.7
KEY,2.7
NOK,2.7
VER,2.7
UMC,2.7
K,2.7
WPC,2.7
CHH,2.7
WTTR,2.7
YEXT,2.7
ALSN,2.7
SWI,2.7
OKE,2.7
AI,2.7
DK,2.7
TEN,2.7
PSA,2.7
PGR,2.7
RMD,2.7
SNA,2.7
TWTR,2.7
RNR,2.7
GSBD,2.7
BHLB,2.7
CLW,2.7
SBH,2.7
TV,2.7
TUFN,2.7
TTC,2.7
EGP,2.7
MBI,2.7
BVN,2.7
AMWL,2.7
HTH,2.7
HCC,2.7
NVR,2.7
ELVT,2.7
CMP,2.7
ARGO,2.7
BRT,2.7
OXY,2.7
AVB,2.7
HGV,2.7
COR,2.7
VZ,2.7
TRI,2.7
BSAC,2.7
LTHM,2.7
HII,2.7
ENBL,2.7
BRO,2.7
MTN,2.7
REI,2.7
CLB,2.7
RBA,2.7
MDP,2.7
LC,2.7
WHR,2.7
THS,2.7
ETRN,2.7
MTW,2.7
ADT,2.7
UE,2.7
NWN,2.7
GVA,2.7
CTS,2.7
RHP,2.7
UFS,2.7
NGD,2.7
RICE,2.7
RLGY,2.7
IBM,2.7
RKT,2.7
KWR,2.8
FLS,2.8
FNV,2.8
NEWR,2.8
ZUO,2.8
CLR,2.8
WRB,2.8
JKS,2.8
PKG,2.8
STN,2.8
CIT,2.8
DBI,2.8
BIG,2.8
FLO,2.8
ORCL,2.8
GBX,2.8
FHI,2.8
CL,2.8
SLCA,2.8
T,2.8
CPE,2.8
NBHC,2.8
KR,2.8
FRT,2.8
LNN,2.8
CYH,2.8
LMND,2.8
HMLP,2.8
PRLB,2.8
BRX,2.8
BRG,2.8
XYL,2.8
DRH,2.8
GOLF,2.8
GPS,2.8
USX,2.8
IVZ,2.8
AU,2.8
BEST,2.8
BSBR,2.8
HP,2.8
MUSA,2.8
OI,2.8
MUR,2.8
EPC,2.8
GPC,2.8
RGA,2.8
SIG,2.8
PRU,2.8
BOH,2.8
WSO,2.8
PRGO,2.8
MMC,2.8
PRA,2.8
RHI,2.8
TWO,2.8
ALE,2.8
MTH,2.8
AZUL,2.8
EQR,2.9
SLG,2.9
BMI,2.9
WU,2.9
TEVA,2.9
DVA,2.9
CMA,2.9
X,2.9
RRC,2.9
AIN,2.9
CLX,2.9
CCU,2.9
AFL,2.9
CCO,2.9
BCH,2.9
RLI,2.9
EPR,2.9
ARW,2.9
YELP,2.9
FLR,2.9
BDN,2.9
GL,2.9
ITW,2.9
AMCR,2.9
AWI,2.9
KMB,2.9
SHLX,2.9
AXS,2.9
KMT,2.9
FLOW,2.9
CNO,2.9
SWN,2.9
GIS,2.9
AB,2.9
ASR,2.9
FTSI,3.0
RPAI,3.0
ARR,3.0
FTK,3.0
AJRD,3.0
HMN,3.0
MPX,3.0
MMM,3.0
MC,3.0
HYLN,3.0
LL,3.0
HFC,3.0
FSP,3.0
SPNV,3.0
RMED,3.0
ARI,3.0
NVO,3.0
NUV,3.0
PAI,3.0
FPI,3.0
MOV,3.0
HY,3.0
FSLY,3.0
FSM,3.0
SPNT,3.0
HSBC,3.0
HOV,3.0
APSG,3.0
AMR,3.0
SON,3.0
ASB,3.0
PNM,3.0
SOGO,3.0
PEI,3.0
MFG,3.0
GOTU,3.0
MFGP,3.0
KMI,3.0
PGRE,3.0
PUK,3.0
GNW,3.0
GNE,3.0
PHI,3.0
ALX,3.0
AMBC,3.0
KAMN,3.0
JBGS,3.0
GLT,3.0
JWN,3.0
NPV,3.0
PRTY,3.0
PRT,3.0
SHO,3.0
RYI,3.0
JMIA,3.0
JILL,3.0
SFBS,3.0
ICD,3.0
GCP,3.0
KRA,3.0
NWHM,3.0
LDL,3.0
NXP,3.0
OPTT,3.0
NFH,3.0
LCI,3.0
REVG,3.0
IGI,3.0
MD,3.0
IHG,3.0
NEXA,3.0
PCI,3.0
L,3.0
NEU,3.0
PCQ,3.0
MEI,3.0
GSAT,3.0
QUAD,3.0
ONE,3.0
NNA,3.0
INGR,3.0
INST,3.0
KRO,3.0
NNY,3.0
SDPI,3.0
NINE,3.0
TMP,3.0
WPG,3.0
WRE,3.0
WTM,3.0
CDOR,3.0
WTS,3.0
CBU,3.0
EXPR,3.0
CBB,3.0
VGR,3.0
CANG,3.0
