rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
44,65.5,ATLC,Atlanticus Holdings Corporation,17.0,2.0,98,3.32,54.49,63.0,15.62,$11.20,$65.61,54.39,48.28,34.35,81.5,True
45,65.16666666666667,VRNT,Verint Systems Inc.,30.0,1.6,74,1.32,45.14,63.13,39.85,$23.27,$52.70,43.89,43.16,43.14,91.5,True
46,65.16666666666667,CROX,"Crocs, Inc.",19.0,2.0,95,2.37,141.13,157.7,11.74,$40.12,$147.76,141.84,133.54,96.1,81.5,True
47,65.16666666666667,NET,"Cloudflare, Inc.",17.0,2.0,97,2.71,114.98,125.13,8.83,$34.15,$132.09,124.04,118.01,89.52,81.5,True
48,65.16666666666667,DEN,Denbury Inc.,12.0,1.8,97,2.98,73.93,87.82,18.79,$15.43,$81.37,69.01,68.15,50.91,86.5,True
49,65.0,RCII,"Rent-A-Center, Inc.",16.0,1.5,85,1.57,56.53,75.25,33.12,$27.83,$67.76,62.87,58.59,53.34,94.0,True
50,65.0,DECK,Deckers Outdoor Corporation,18.0,1.5,83,1.52,365.47,486.5,33.12,$202.17,$444.48,420.9,411.84,345.11,94.0,True
51,65.0,CSV,"Carriage Services, Inc.",16.0,1.5,85,1.57,45.16,52.5,16.25,$20.22,$48.61,44.06,39.42,35.93,94.0,True
52,64.83333333333333,TGH,Textainer Group Holdings Limited,21.0,2.0,92,1.93,35.66,41.5,16.38,$12.31,$37.88,33.09,32.44,27.04,81.5,True
54,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",19.0,1.8,89,1.74,47.81,57.17,19.58,$20.81,$52.80,46.25,41.57,38.25,86.5,True
55,64.83333333333333,SCU,"Sculptor Capital Management, Inc.",21.0,2.0,92,2.0,28.45,40.0,40.6,$10.28,$28.90,27.65,25.26,21.04,81.5,True
57,64.66666666666667,LPLA,LPL Financial Holdings Inc.,28.0,1.7,77,1.37,160.18,188.88,17.92,$73.14,$159.74,146.16,141.78,132.99,89.0,True
59,64.5,AVNW,"Aviat Networks, Inc.",16.0,2.0,96,2.61,33.6,50.75,51.04,$9.25,$43.76,36.21,34.84,30.13,81.5,True
60,64.5,RMNI,"Rimini Street, Inc.",27.0,2.2,90,1.78,9.81,11.9,21.3,$3.04,$10.72,8.86,8.14,7.25,76.5,True
62,64.5,ALLY,Ally Financial Inc.,19.0,1.8,88,1.67,51.92,65.3,25.77,$22.81,$56.61,51.94,51.55,45.95,86.5,True
63,64.5,CDXS,"Codexis, Inc.",15.0,1.6,87,1.62,26.14,29.5,12.85,$11.48,$29.56,25.6,23.41,22.38,91.5,True
64,64.5,SHYF,"The Shyft Group, Inc.",20.0,1.8,87,1.63,39.65,49.5,24.84,$17.29,$45.08,42.62,40.65,35.84,86.5,True
65,64.33333333333333,TPX,"Tempur Sealy International, Inc.",29.0,2.1,85,1.57,46.53,53.33,14.61,$20.68,$48.34,44.9,42.5,35.96,79.0,True
66,64.33333333333333,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,69,1.25,72.52,76.22,5.1,$39.45,$73.85,70.46,66.84,60.88,84.0,True
67,64.33333333333333,NVEE,"NV5 Global, Inc.",26.0,1.9,83,1.51,101.11,124.57,23.2,$47.78,$109.39,102.87,98.13,92.07,84.0,True
68,64.33333333333333,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,84,1.54,114.94,121.56,5.76,$52.61,$117.17,110.92,104.38,85.05,89.0,True
70,64.0,CBNK,"Capital Bancorp, Inc.",18.0,1.7,85,1.56,24.46,26.25,7.32,$9.02,$24.98,23.34,22.25,18.96,89.0,True
72,64.0,MNKD,MannKind Corporation,10.0,1.7,93,2.07,4.52,6.17,36.5,$1.67,$6.25,4.54,4.46,4.16,89.0,True
74,63.833333333333336,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,88,1.72,258.02,310.0,20.15,$90.86,$253.93,241.02,224.97,186.71,81.5,True
75,63.833333333333336,ALGN,"Align Technology, Inc.",17.0,1.8,88,1.66,662.06,745.36,12.58,$297.44,$735.17,705.91,673.47,590.7,86.5,True
76,63.666666666666664,ATEN,"A10 Networks, Inc.",17.0,1.7,85,1.57,13.66,16.33,19.55,$6.13,$15.02,13.65,12.71,10.37,89.0,True
77,63.666666666666664,CZR,"Caesars Entertainment, Inc.",28.0,1.9,79,1.43,119.49,126.91,6.21,$43.07,$113.46,97.52,94.44,90.62,84.0,True
78,63.5,AMKR,"Amkor Technology, Inc.",17.0,2.0,92,1.92,25.1,28.5,13.55,$10.71,$29.16,26.74,25.18,21.49,81.5,True
79,63.5,FC,Franklin Covey Co.,21.0,2.0,88,1.68,40.99,45.0,9.78,$16.50,$43.64,40.22,37.98,30.21,81.5,True
80,63.5,NSA,National Storage Affiliates Trust,42.0,2.2,72,1.29,52.84,58.3,10.33,$31.82,$59.20,56.16,54.29,43.41,76.5,True
81,63.5,DCOM,"Dime Community Bancshares, Inc.",31.0,1.8,73,1.3,33.62,39.2,16.6,$16.51,$35.87,32.98,32.55,30.32,86.5,True
82,63.333333333333336,EVR,Evercore Inc.,18.0,1.9,88,1.67,138.08,160.5,16.24,$60.42,$151.10,137.05,135.01,127.48,84.0,True
83,63.333333333333336,ON,ON Semiconductor Corporation,24.0,2.1,87,1.64,45.61,53.42,17.12,$19.75,$47.75,44.22,41.42,38.46,79.0,True
84,63.333333333333336,FOCS,Focus Financial Partners Inc.,31.0,1.7,70,1.26,52.65,64.0,21.56,$29.44,$56.56,51.25,50.95,48.41,89.0,True
85,63.333333333333336,SCSC,"ScanSource, Inc.",13.0,1.3,78,1.4,36.04,39.33,9.13,$18.25,$38.49,33.76,29.61,29.06,99.0,True
87,63.333333333333336,THC,Tenet Healthcare Corporation,20.0,2.1,91,1.89,68.82,84.53,22.83,$21.34,$76.16,73.47,70.94,57.73,79.0,True
88,63.166666666666664,TRNS,"Transcat, Inc.",15.0,1.8,88,1.66,65.36,70.5,7.86,$26.05,$68.40,66.27,62.93,49.08,86.5,True
89,63.166666666666664,CRAI,"CRA International, Inc.",19.0,2.0,89,1.75,101.61,110.0,8.26,$36.32,$98.52,93.36,88.77,72.74,81.5,True
90,63.166666666666664,MORF,"Morphic Holding, Inc.",13.0,1.8,90,1.81,53.96,100.5,86.25,$24.52,$93.00,61.1,59.71,50.63,86.5,True
91,63.166666666666664,PHR,"Phreesia, Inc.",14.0,1.8,89,1.74,60.52,73.31,21.13,$27.79,$81.59,68.16,67.17,59.24,86.5,True
92,63.166666666666664,DVAX,Dynavax Technologies Corporation,11.0,1.8,92,1.96,16.84,21.0,24.7,$3.58,$20.40,15.92,12.37,9.14,86.5,True
93,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.32,95.92,124.6,29.9,$16.03,$108.62,96.66,89.72,55.67,76.5,True
94,63.0,BOOT,"Boot Barn Holdings, Inc.",16.0,2.1,94,2.19,90.64,100.0,10.33,$25.91,$93.25,86.03,84.61,67.78,79.0,True
95,63.0,TRGP,Targa Resources Corp.,11.0,1.9,94,2.26,50.77,53.43,5.24,$13.08,$49.20,43.73,43.23,35.8,84.0,True
96,63.0,NTLA,"Intellia Therapeutics, Inc.",11.0,2.1,99,5.59,134.06,176.19,31.43,$18.81,$202.73,158.68,151.89,90.23,79.0,True
97,62.833333333333336,OMCL,"Omnicell, Inc.",20.0,2.0,87,1.63,153.26,166.8,8.83,$67.66,$162.86,155.79,152.82,136.07,81.5,True
98,62.833333333333336,WCC,"WESCO International, Inc.",16.0,2.0,91,1.87,120.0,137.5,14.58,$39.45,$121.19,115.29,108.17,92.71,81.5,True
99,62.833333333333336,MCB,Metropolitan Bank Holding Corp.,16.0,2.0,91,1.91,86.47,107.5,24.32,$25.51,$80.12,77.34,71.07,55.74,81.5,True
100,62.833333333333336,HLIT,Harmonic Inc.,43.0,2.2,69,1.24,8.81,11.5,30.53,$5.20,$10.75,9.35,8.97,7.99,76.5,True
101,62.666666666666664,TTGT,"TechTarget, Inc.",23.0,2.1,86,1.6,83.12,99.13,19.26,$38.01,$101.12,81.18,77.7,73.03,79.0,True
102,62.5,JBL,Jabil Inc.,18.0,1.8,83,1.51,59.4,74.0,24.58,$31.00,$63.74,61.08,59.1,51.31,86.5,True
103,62.5,ATKR,Atkore Inc.,15.0,2.2,96,2.62,89.27,103.75,16.22,$20.42,$98.00,90.82,80.1,67.09,76.5,True
104,62.5,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,90,1.78,314.8,400.0,27.06,$129.35,$322.25,311.22,292.0,257.5,81.5,True
106,62.333333333333336,BLFS,"BioLife Solutions, Inc.",25.0,2.1,83,1.51,42.58,62.14,45.94,$24.02,$60.67,51.77,48.77,40.58,79.0,True
107,62.333333333333336,CNTY,"Century Casinos, Inc.",12.0,1.7,86,1.58,14.18,20.67,45.77,$4.39,$15.84,13.03,12.58,10.66,89.0,True
108,62.166666666666664,NMRK,"Newmark Group, Inc.",10.0,2.0,95,2.31,14.74,17.17,16.49,$4.02,$14.16,13.28,12.66,10.64,81.5,True
109,62.166666666666664,KLIC,"Kulicke and Soffa Industries, Inc.",15.0,2.2,95,2.38,58.67,78.8,34.31,$21.86,$75.29,68.86,61.47,49.77,76.5,True
110,62.166666666666664,UFPT,"UFP Technologies, Inc.",11.0,1.0,69,1.24,61.86,76.0,22.86,$36.69,$71.17,66.23,63.27,53.91,106.5,True
111,62.0,WD,"Walker & Dunlop, Inc.",11.0,1.7,86,1.61,116.24,134.0,15.28,$47.04,$114.77,102.98,102.07,98.0,89.0,True
112,62.0,YETI,"YETI Holdings, Inc.",17.0,1.9,85,1.57,85.98,114.47,33.14,$43.09,$105.62,99.34,97.19,82.4,84.0,True
113,61.833333333333336,ISBC,"Investors Bancorp, Inc.",25.0,2.0,79,1.42,15.44,16.45,6.54,$6.74,$15.71,14.12,13.84,13.21,81.5,True
114,61.833333333333336,EXPI,"eXp World Holdings, Inc.",16.0,2.0,88,1.66,41.32,66.33,60.53,$18.38,$90.00,45.37,42.17,41.91,81.5,True
116,61.833333333333336,NAVI,Navient Corporation,15.0,2.2,94,2.19,19.12,21.35,11.66,$7.42,$23.50,22.4,20.99,15.39,76.5,True
117,61.833333333333336,CNOB,"ConnectOne Bancorp, Inc.",13.0,1.6,81,1.47,30.61,35.0,14.34,$13.72,$29.76,28.8,27.2,24.92,91.5,True
118,61.666666666666664,ULTA,"Ulta Beauty, Inc.",45.0,2.3,66,1.2,368.03,436.65,18.65,$200.50,$414.98,374.76,354.99,321.55,74.0,True
119,61.666666666666664,MXL,"MaxLinear, Inc.",16.0,2.1,90,1.77,50.12,55.0,9.74,$21.75,$55.00,51.87,47.79,38.93,79.0,True
120,61.5,PGC,Peapack-Gladstone Financial Corporation,20.0,2.0,83,1.52,33.88,38.25,12.9,$14.38,$34.67,33.01,32.0,29.44,81.5,True
122,61.5,BYD,Boyd Gaming Corporation,20.0,2.0,83,1.52,66.4,80.5,21.23,$26.00,$71.00,59.98,58.37,56.54,81.5,True
123,61.333333333333336,AFG,"American Financial Group, Inc.",22.0,2.3,88,1.72,127.47,145.0,13.75,$62.30,$141.25,136.01,129.08,104.75,74.0,True
124,61.333333333333336,INBX,"Inhibrx, Inc.",13.0,1.7,82,1.49,32.44,40.5,24.85,$14.27,$50.97,30.22,28.99,27.63,89.0,True
125,61.166666666666664,CRL,"Charles River Laboratories International, Inc.",15.0,1.8,82,1.48,416.69,448.0,7.51,$205.97,$450.84,434.8,410.7,324.76,86.5,True
127,61.166666666666664,CMTL,Comtech Telecommunications Corp.,26.0,1.8,71,1.27,26.16,30.0,14.68,$12.96,$30.40,25.38,25.01,24.12,86.5,True
128,61.166666666666664,PNFP,"Pinnacle Financial Partners, Inc.",12.0,2.0,90,1.81,96.09,102.18,6.34,$32.80,$98.63,95.09,91.97,83.11,81.5,True
129,61.166666666666664,CSTM,Constellium SE,12.0,2.0,90,1.79,19.79,24.17,22.13,$7.21,$21.60,19.97,19.16,16.37,81.5,True
130,61.0,PACW,PacWest Bancorp,10.0,1.9,89,1.76,46.7,49.95,6.96,$15.62,$46.75,41.86,40.78,37.36,84.0,True
131,61.0,CBRE,"CBRE Group, Inc.",21.0,2.1,83,1.52,100.45,116.43,15.91,$43.17,$99.73,95.43,92.12,79.89,79.0,True
132,61.0,VMI,"Valmont Industries, Inc.",12.0,1.7,82,1.49,238.96,283.0,18.43,$117.36,$265.09,242.53,237.26,225.04,89.0,True
133,61.0,AMSWA,"American Software, Inc.",14.0,1.5,75,1.34,24.59,28.5,15.9,$13.47,$28.45,24.03,22.62,20.42,94.0,True
134,61.0,FND,"Floor & Decor Holdings, Inc.",21.0,1.7,73,1.3,118.75,138.15,16.34,$69.39,$128.97,119.72,115.51,102.52,89.0,True
135,61.0,AMP,"Ameriprise Financial, Inc.",25.0,1.9,74,1.33,268.53,292.5,8.93,$141.82,$277.95,269.37,259.88,233.92,84.0,True
136,61.0,BXC,BlueLinx Holdings Inc.,14.0,2.3,95,2.37,49.94,76.67,53.52,$17.03,$70.38,58.0,49.85,42.91,74.0,True
137,60.833333333333336,EPAM,"EPAM Systems, Inc.",21.0,2.0,80,1.44,575.44,653.4,13.55,$305.83,$648.72,627.36,585.11,449.99,81.5,True
138,60.833333333333336,TECH,Bio-Techne Corporation,12.0,1.8,84,1.54,493.82,540.67,9.49,$228.67,$522.25,496.11,478.91,404.17,86.5,True
140,60.666666666666664,ROIC,Retail Opportunity Investments Corp.,39.0,2.3,69,1.24,17.99,19.35,7.56,$9.63,$18.86,17.67,17.6,16.29,74.0,True
142,60.5,MS,Morgan Stanley,14.0,2.0,86,1.58,99.05,104.51,5.51,$45.86,$105.81,103.42,98.39,82.91,81.5,True
144,60.5,UHAL,AMERCO,24.0,2.0,76,1.36,655.33,740.0,12.92,$345.19,$677.34,656.31,619.81,558.35,81.5,True
145,60.5,SEAS,"SeaWorld Entertainment, Inc.",19.0,2.4,91,1.91,58.78,64.0,8.88,$18.39,$58.26,50.14,48.89,45.0,71.5,True
146,60.5,ACM,AECOM,19.0,1.6,71,1.28,66.14,76.56,15.75,$37.76,$70.04,64.99,63.39,60.3,91.5,True
147,60.333333333333336,WIRE,Encore Wire Corporation,14.0,1.5,73,1.3,95.05,112.5,18.36,$45.32,$89.34,85.6,79.89,71.3,94.0,True
148,60.166666666666664,HCA,"HCA Healthcare, Inc.",19.0,2.0,80,1.45,247.79,266.62,7.6,$114.38,$261.80,251.42,242.4,199.12,81.5,True
149,60.166666666666664,ZBRA,Zebra Technologies Corporation,15.0,2.2,89,1.75,510.98,580.0,13.51,$246.83,$594.77,576.26,554.22,477.16,76.5,True
151,60.166666666666664,FFWM,First Foundation Inc.,22.0,1.8,72,1.29,26.54,30.0,13.04,$12.29,$25.81,24.22,23.5,22.65,86.5,True
153,60.0,EWBC,"East West Bancorp, Inc.",15.0,2.1,86,1.6,78.9,90.55,14.77,$30.49,$82.53,72.92,72.35,68.17,79.0,True
155,60.0,CCS,"Century Communities, Inc.",19.0,1.7,72,1.29,62.4,100.0,60.26,$36.84,$83.20,69.03,66.69,61.27,89.0,True
156,60.0,KEYS,"Keysight Technologies, Inc.",22.0,2.1,79,1.43,165.42,179.67,8.61,$93.33,$182.49,175.23,166.31,147.02,79.0,True
157,59.833333333333336,LPX,Louisiana-Pacific Corporation,28.0,2.4,80,1.44,62.56,74.44,18.99,$27.01,$76.35,61.5,58.2,53.23,71.5,True
158,59.833333333333336,CARR,Carrier Global Corporation,17.0,2.0,81,1.46,52.46,59.82,14.03,$28.79,$58.89,56.7,54.02,44.25,81.5,True
159,59.833333333333336,HWC,Hancock Whitney Corporation,10.0,2.0,88,1.71,48.26,51.39,6.49,$17.42,$50.69,44.88,43.95,41.4,81.5,True
160,59.833333333333336,MAN,ManpowerGroup Inc.,23.0,2.0,75,1.34,111.32,129.64,16.46,$65.04,$125.07,121.19,117.85,106.37,81.5,True
161,59.833333333333336,WSC,WillScot Mobile Mini Holdings Corp.,17.0,1.6,71,1.27,32.17,36.33,12.93,$15.73,$30.38,28.47,28.21,27.0,91.5,True
162,59.666666666666664,BLDR,"Builders FirstSource, Inc.",17.0,1.5,68,1.23,52.96,67.71,27.85,$29.26,$55.17,52.3,47.8,44.52,94.0,True
163,59.666666666666664,SWAV,"ShockWave Medical, Inc.",10.0,2.3,95,2.34,199.57,210.67,5.56,$64.24,$227.69,199.94,188.52,145.96,74.0,True
164,59.666666666666664,RPD,"Rapid7, Inc.",13.0,1.9,82,1.49,113.68,125.14,10.08,$57.73,$125.32,117.39,112.26,90.43,84.0,True
165,59.666666666666664,JCI,Johnson Controls International plc,24.0,2.1,76,1.36,69.02,81.25,17.72,$39.80,$76.83,74.33,72.16,60.94,79.0,True
166,59.666666666666664,HCKT,"The Hackett Group, Inc.",19.0,1.7,71,1.27,20.21,22.67,12.17,$11.05,$20.32,19.21,18.41,16.48,89.0,True
167,59.666666666666664,INTU,Intuit Inc.,21.0,1.9,74,1.33,543.97,596.52,9.66,$295.37,$582.96,555.98,533.95,435.39,84.0,True
169,59.666666666666664,COOP,Mr. Cooper Group Inc.,19.0,2.1,81,1.46,41.57,44.29,6.54,$19.89,$41.77,39.18,37.07,33.16,79.0,True
170,59.666666666666664,SCHW,The Charles Schwab Corporation,16.0,2.1,84,1.54,74.42,83.83,12.64,$33.79,$76.37,72.76,71.02,65.05,79.0,True
171,59.5,AMTB,Amerant Bancorp Inc.,14.0,2.2,88,1.71,25.48,27.33,7.26,$9.01,$27.49,24.84,23.01,19.3,76.5,True
174,59.5,RJF,"Raymond James Financial, Inc.",15.0,1.8,77,1.38,94.68,159.0,67.93,$67.66,$143.14,138.01,134.04,120.65,86.5,True
175,59.5,BSIG,BrightSphere Investment Group Inc.,18.0,2.2,84,1.54,26.12,28.75,10.07,$12.35,$27.68,26.92,25.59,22.03,76.5,True
176,59.5,ETSY,"Etsy, Inc.",13.0,1.8,79,1.43,204.37,221.37,8.32,$104.30,$251.86,202.76,197.63,192.74,86.5,True
177,59.5,QCRH,"QCR Holdings, Inc.",19.0,1.8,73,1.3,51.87,59.8,15.29,$25.54,$52.20,50.45,48.97,45.38,86.5,True
178,59.333333333333336,PRCH,"Porch Group, Inc.",12.0,1.7,77,1.37,17.02,27.17,59.64,$10.03,$24.41,19.45,18.82,16.98,89.0,True
179,59.333333333333336,CSWI,"CSW Industrials, Inc.",11.0,1.5,73,1.3,130.75,152.5,16.63,$73.07,$143.78,131.3,124.33,124.09,94.0,True
182,59.166666666666664,MTSI,"MACOM Technology Solutions Holdings, Inc.",21.0,2.2,80,1.45,65.34,70.43,7.79,$31.51,$69.29,61.21,60.66,58.87,76.5,True
183,59.166666666666664,BRSP,"BrightSpire Capital, Inc.",12.0,2.0,84,1.53,9.71,12.0,23.58,$4.37,$10.68,9.85,9.65,8.78,81.5,True
185,59.0,SYF,Synchrony Financial,20.0,2.1,78,1.4,49.91,56.95,14.11,$24.20,$52.14,50.06,48.51,41.93,79.0,True
187,58.833333333333336,KKR,KKR & Co. Inc.,13.0,1.8,77,1.38,61.68,76.95,24.76,$32.73,$67.81,63.81,62.72,51.86,86.5,True
188,58.833333333333336,CVLT,"Commvault Systems, Inc.",15.0,2.0,80,1.44,77.72,88.14,13.41,$38.90,$84.22,78.47,77.9,68.66,81.5,True
190,58.833333333333336,TRMB,Trimble Inc.,18.0,2.0,77,1.38,84.14,95.25,13.2,$46.78,$96.49,92.84,87.78,77.42,81.5,True
191,58.666666666666664,FFIC,Flushing Financial Corporation,24.0,2.5,83,1.51,23.13,26.38,14.05,$10.19,$25.22,22.49,21.95,20.68,69.0,True
192,58.666666666666664,LKQ,LKQ Corporation,16.0,1.5,66,1.19,51.25,62.11,21.19,$26.73,$53.17,51.19,50.8,44.54,94.0,True
193,58.5,ARES,Ares Management Corporation,11.0,2.0,83,1.52,74.43,81.29,9.22,$38.38,$81.16,75.75,70.95,56.52,81.5,True
194,58.5,RBB,RBB Bancorp,11.0,2.0,83,1.52,25.44,27.7,8.88,$10.71,$25.84,25.12,24.42,20.86,81.5,True
195,58.5,EYE,"National Vision Holdings, Inc.",23.0,1.8,66,1.2,55.38,60.0,8.34,$36.24,$60.92,57.61,54.41,49.49,86.5,True
196,58.5,ACHC,"Acadia Healthcare Company, Inc.",13.0,2.2,86,1.6,65.49,73.17,11.73,$27.07,$68.65,64.73,63.1,58.15,76.5,True
197,58.5,LCUT,"Lifetime Brands, Inc.",14.0,2.0,80,1.44,18.38,23.5,27.86,$8.61,$19.93,17.86,16.46,15.2,81.5,True
198,58.5,BSY,"Bentley Systems, Incorporated",14.0,2.2,85,1.56,61.4,69.57,13.31,$27.00,$70.00,65.52,63.51,51.98,76.5,True
199,58.5,LBAI,"Lakeland Bancorp, Inc.",17.0,1.6,67,1.21,18.01,21.21,17.77,$9.49,$19.35,16.6,16.45,16.02,91.5,True
200,58.5,PAG,"Penske Automotive Group, Inc.",20.0,2.2,79,1.42,102.09,115.0,12.65,$45.58,$93.45,87.86,84.63,75.85,76.5,True
201,58.5,ALTR,Altair Engineering Inc.,18.0,2.2,81,1.46,69.93,79.57,13.79,$37.80,$76.91,73.49,70.64,63.83,76.5,True
202,58.333333333333336,PIPR,Piper Sandler Companies,16.0,2.3,85,1.56,142.19,158.0,11.12,$66.83,$146.50,141.95,132.22,115.0,74.0,True
204,58.166666666666664,XPO,"XPO Logistics, Inc.",18.0,1.8,70,1.26,80.85,129.65,60.36,$46.58,$90.78,86.88,84.68,77.27,86.5,True
205,58.166666666666664,KBR,"KBR, Inc.",24.0,2.0,69,1.24,40.4,46.22,14.41,$21.13,$42.71,38.91,38.72,35.32,81.5,True
206,58.166666666666664,FBMS,"The First Bancshares, Inc.",15.0,2.0,78,1.39,39.36,43.2,9.76,$19.50,$41.41,39.44,38.44,35.67,81.5,True
208,58.0,RH,RH,17.0,2.1,78,1.39,646.45,764.79,18.31,$330.64,$744.56,695.02,689.52,587.58,79.0,True
209,58.0,DIOD,Diodes Incorporated,13.0,2.1,82,1.48,91.66,102.0,11.28,$46.47,$98.88,93.65,85.86,78.79,79.0,True
210,58.0,MITK,"Mitek Systems, Inc.",12.0,1.7,73,1.3,19.26,25.0,29.8,$11.27,$23.29,21.7,20.64,17.33,89.0,True
211,58.0,BRKR,Bruker Corporation,13.0,2.3,87,1.64,78.18,83.58,6.91,$37.27,$92.05,85.87,82.14,67.25,74.0,True
