no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
926,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,15473.9,11.17,12.65,0.59,0.87,3.05,68.86,18.89,,0.00%,7.38,40.30%,-28.09%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.56,0.90%,-2.76%,,-1.03%,3.73%,2.95,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,-3.12%,12.29%,55.06%,97.37%,101.27%,-3.86%,2.28,2.84,3.35%,3.29%,2.63%,14.10%,51.69%,-4.72%,45.48%,-4.72%,119.97%,58.57,-4.39%,0.89%,1.5,2387.43,1.45,82.4,-3.54%,3457975,11/4/2021 8:30:00 AM,94.5,6/22/2005,82.99,0.72%,84.0,96,1.6,82.4,80.61,72.67,54.52,37.46,86.48,16.0,14.68,65.33333333333333,True
1137,BVH,Bluegreen Vacations Holding Corporation,Consumer Cyclical,Resorts & Casinos,USA,706.52,12.96,12.1,1.3,1.13,3.12,3.26,7.03,,0.00%,2.62,-273.40%,-0.53%,-19.10%,10.00%,-6.70%,170.60%,55.00%,21.71,13.95,7.10%,9.27%,44.90%,1.29%,2.20%,3.35,4.30%,25.70%,-10.10%,,,2.64,2.64,75.10%,6.60%,8.70%,-3.44%,10.50%,33.75%,109.10%,145.66%,-3.13%,1.85,1.46,3.30%,4.26%,0.25%,9.07%,46.25%,-5.82%,41.37%,-5.82%,175.75%,53.61,-4.14%,0.74%,2.0,91.52,1.23,34.0,-3.44%,112725,11/3/2021 4:30:00 PM,51.5,11/19/1997,34.0,-0.01%,69.0,98,1.96,34.0,34.03,31.36,23.32,12.33,36.1,21.0,51.47,62.666666666666664,True
1157,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,805.63,3.51,7.37,0.14,0.19,2.99,4028.14,8.03,,0.00%,24.69,552.90%,-55.56%,53.30%,25.00%,10.10%,-17.10%,11.40%,9.72,9.31,0.10%,-85.95%,83.70%,2.68%,3.16%,1.81,20.40%,139.10%,19.60%,3.1,1.5,1.74,1.76,17.00%,8.60%,5.80%,-8.30%,7.37%,80.29%,96.51%,150.13%,-9.44%,1.79,4.33,5.58%,4.81%,1.43%,16.75%,56.22%,-10.26%,89.10%,-10.26%,203.64%,54.64,-5.82%,-0.01%,2.3,162.81,0.68,86.72,-5.83%,110480,11/2/2021 4:30:00 PM,105.25,12/14/2004,86.84,0.14%,59.0,98,1.99,86.72,85.82,74.98,55.76,32.6,96.63,15.0,21.37,57.333333333333336,True
1241,CBRE,"CBRE Group, Inc.",Real Estate,Real Estate Services,USA,35715.98,24.85,18.93,2.26,1.37,4.5,12.9,18.1,,0.00%,4.29,-41.00%,6.52%,6.40%,11.00%,17.00%,134.80%,20.40%,335.37,332.43,0.50%,-39.53%,98.40%,-0.30%,1.41%,3.46,7.90%,19.50%,6.80%,1.4,1.4,0.24,0.42,22.00%,5.40%,5.60%,-1.71%,5.66%,9.92%,26.67%,76.08%,-1.65%,1.42,2.78,2.07%,2.25%,1.43%,3.10%,14.50%,-3.86%,12.78%,-3.86%,81.70%,54.15,-3.14%,-0.11%,2.1,1354.73,0.86,106.72,-3.25%,1165066,10/28/2021 8:30:00 AM,128.17,6/10/2004,106.37,-0.33%,66.0,93,1.4,106.72,105.43,103.55,93.37,59.88,111.0,20.0,20.1,59.666666666666664,True
1273,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2584.36,6.16,4.99,0.68,0.65,1.62,5.25,27.52,0.78%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.55%,87.20%,-0.93%,7.08%,6.76,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-5.99%,-4.58%,26.05%,25.09%,76.67%,-5.82%,1.95,3.04,3.66%,3.60%,-3.71%,3.28%,11.35%,-10.50%,21.46%,-10.50%,88.71%,47.49,-3.14%,-0.18%,1.7,312.5,1.16,77.03,-3.31%,362543,10/27/2021 4:30:00 PM,100.25,6/18/2014,77.02,-0.01%,78.0,93,1.41,77.03,79.77,74.82,69.27,40.82,86.07,15.0,30.14,62.0,True
1465,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,1032.99,52.69,49.12,,7.34,10.27,43.77,116.07,,0.00%,1.47,175.90%,-10.43%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-4.06%,41.50%,5.34%,2.73%,2.11,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,-7.71%,26.75%,55.10%,114.51%,204.59%,-8.07%,1.03,4.76,7.07%,6.54%,4.94%,15.28%,66.65%,-10.49%,53.20%,-10.49%,225.41%,56.55,-3.51%,-0.70%,2.0,147.91,1.8,77.61,-4.19%,265958,11/4/2021 4:30:00 PM,80.0,8/6/1986,75.55,-2.65%,69.0,99,2.43,77.61,74.55,67.85,46.81,24.46,86.71,20.0,3.08,62.666666666666664,True
1549,CNR,"Cornerstone Building Brands, Inc.",Industrials,Building Products & Equipment,USA,2225.89,3.65,7.19,0.11,0.42,2.03,3.27,,,0.00%,4.89,431.20%,26.46%,-49.80%,34.70%,22.30%,1933.50%,17.70%,126.16,54.26,2.00%,-5.07%,92.90%,0.18%,3.12%,2.94,11.20%,99.30%,-6.70%,2.5,1.8,2.71,2.74,21.70%,20.30%,11.70%,2.35%,7.33%,24.98%,6.06%,67.23%,2.41%,2.01,0.71,4.31%,3.90%,8.92%,11.31%,12.47%,-4.18%,31.13%,-9.48%,90.61%,62.43,-4.49%,0.92%,2.0,576.09,1.63,17.86,-3.62%,941011,11/9/2021 4:30:00 PM,23.5,4/3/1992,17.86,-0.01%,69.0,91,1.33,17.86,16.45,16.11,15.91,9.78,19.73,16.0,31.58,58.666666666666664,True
1608,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,242223.25,47.32,39.35,4.74,1.19,13.21,17.97,7813.65,0.57%,25.60%,11.62,25.00%,9.01%,16.20%,9.98%,10.50%,13.50%,16.60%,443.38,442.56,0.20%,-2.66%,68.80%,-0.54%,1.02%,2.06,8.80%,30.30%,19.60%,1.0,0.5,0.36,0.4,12.80%,3.40%,2.50%,-3.14%,3.14%,22.38%,35.07%,48.62%,-3.13%,0.64,12.93,1.83%,2.38%,-0.70%,3.30%,24.55%,-3.77%,14.69%,-3.77%,79.13%,50.55,-2.44%,-0.10%,2.2,2188.37,1.3,549.92,-2.54%,2849293,12/9/2021 4:30:00 PM,549.05,11/27/1985,548.65,-0.23%,63.0,86,1.19,549.92,554.2,533.57,442.56,307.0,571.49,21.0,-0.16,56.666666666666664,True
1643,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17617.18,146.62,93.7,40.73,16.02,4.58,41.14,,1.92%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.28,0.60%,-39.05%,95.90%,-1.25%,1.32%,2.29,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-2.70%,1.78%,13.13%,24.52%,76.33%,-3.25%,0.78,3.62,1.87%,1.96%,-1.09%,2.50%,19.72%,-4.16%,10.48%,-4.16%,82.76%,49.72,-1.92%,-0.03%,2.3,581.64,0.92,172.87,-1.96%,537055,10/28/2021 4:30:00 PM,180.14,7/22/1993,172.87,0.00%,59.0,93,1.41,172.87,174.85,168.96,144.71,95.02,180.37,37.0,4.21,63.0,True
1709,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12600.15,38.11,19.07,2.54,2.8,5.0,42.63,39.8,0.89%,29.80%,6.38,-28.40%,38.66%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.93%,90.70%,-0.82%,0.78%,1.76,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,-1.00%,1.70%,21.09%,27.10%,56.91%,-1.93%,1.08,5.09,1.93%,1.90%,0.72%,2.85%,18.82%,-2.60%,10.23%,-2.60%,69.55%,53.69,-1.98%,-0.30%,1.9,229.13,1.6,243.34,-2.27%,366724,10/21/2021 4:30:00 PM,266.0,6/1/1960,243.34,0.00%,72.0,88,1.25,243.34,241.67,236.83,205.25,143.52,250.23,16.0,9.31,58.666666666666664,True
1722,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,985.53,38.64,16.38,2.58,2.66,5.37,895.94,17.23,0.76%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.98,9.00%,-2.30%,77.00%,-6.63%,6.11%,5.51,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,-10.30%,8.46%,30.88%,70.82%,76.85%,-8.26%,0.93,2.11,3.73%,3.61%,-1.83%,8.69%,37.09%,-10.87%,36.28%,-10.87%,90.71%,50.23,-3.82%,-0.05%,1.5,165.93,1.39,59.12,-3.87%,230883,10/27/2021 4:30:00 PM,69.25,8/9/1996,59.11,-0.01%,84.0,93,1.41,59.12,60.41,54.7,43.24,32.05,66.33,22.0,17.13,66.33333333333333,True
1759,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2236.1,7.94,10.87,0.79,3.11,1.98,2.02,7.21,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.56,6.90%,-24.41%,84.10%,0.64%,3.81%,2.79,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,6.38%,24.22%,58.72%,84.34%,239.49%,6.93%,1.6,2.99,3.40%,4.69%,13.45%,19.39%,62.05%,-1.46%,53.42%,-1.46%,285.55%,66.5,-0.65%,-0.07%,2.1,403.84,0.98,69.9,-0.72%,394635,10/27/2021 4:30:00 PM,70.38,2/21/2012,69.9,0.00%,66.0,99,2.71,69.9,62.2,58.99,43.34,19.43,72.16,21.0,0.69,62.0,True
1773,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2756.19,25.76,18.21,0.86,2.14,3.81,11.33,29.6,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.33%,95.30%,1.10%,1.53%,2.95,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-4.04%,-4.70%,28.30%,40.80%,61.28%,-4.33%,1.04,10.48,3.19%,3.17%,-2.05%,3.63%,23.66%,-7.14%,28.35%,-7.14%,73.80%,48.98,-3.97%,-0.52%,2.3,44.23,1.02,303.88,-4.47%,45064,11/4/2021 4:30:00 PM,345.67,6/20/2003,303.84,-0.01%,59.0,90,1.29,303.88,309.17,294.5,246.15,177.01,327.24,15.0,13.75,54.666666666666664,True
2135,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,31282.77,26.96,8.88,1.08,3.51,3.5,13.48,11.37,0.94%,26.40%,1.73,3266.70%,55.11%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.69%,92.10%,4.00%,2.62%,1.55,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,5.45%,13.73%,24.55%,75.89%,170.72%,5.81%,3.06,2.02,3.55%,4.37%,9.42%,12.13%,52.30%,-2.84%,31.11%,-2.84%,207.95%,63.28,-3.20%,1.03%,1.8,10778.97,1.27,46.61,-2.20%,13712684,11/2/2021 4:30:00 PM,51.27,3/17/1992,46.58,-0.06%,75.0,98,2.03,46.61,42.82,42.57,31.89,16.11,48.68,27.0,10.0,66.66666666666667,True
2214,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1718.13,6.14,6.93,0.47,1.18,1.31,10.86,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.80%,-20.94%,,-2.52%,19.35%,16.41,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,0.71%,9.87%,21.14%,30.57%,60.60%,-2.29%,1.41,1.56,2.53%,2.54%,1.99%,4.19%,23.98%,-3.85%,17.89%,-3.85%,107.77%,57.66,-1.03%,0.51%,2.2,338.44,0.47,60.69,-0.52%,157513,11/3/2021 4:30:00 PM,67.75,7/9/1999,60.69,0.00%,63.0,90,1.28,60.69,59.68,58.41,49.05,29.21,63.12,18.0,11.63,57.0,True
2374,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1468.72,3.41,7.18,,1.35,1.32,6.41,3.57,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-8.28%,90.20%,0.17%,3.06%,3.31,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-0.29%,6.54%,14.47%,24.29%,60.86%,-0.56%,1.55,1.36,3.05%,3.11%,2.17%,5.01%,15.35%,-6.29%,31.54%,-6.29%,85.05%,54.8,-2.61%,-0.55%,2.0,329.07,1.22,40.73,-3.14%,402349,10/28/2021 4:30:00 PM,44.5,10/30/2014,40.73,-0.01%,69.0,90,1.28,40.73,39.95,38.9,35.34,22.01,43.47,20.0,9.26,59.666666666666664,True
2471,ESTE,"Earthstone Energy, Inc.",Energy,Oil & Gas E&P,USA,1106.25,,4.92,,3.54,1.23,2765.63,6.39,,,-0.42,58.70%,111.39%,44.30%,15.00%,24.90%,209.30%,169.30%,49.24,37.25,1.60%,-3.34%,75.90%,6.03%,1.71%,1.68,-1.00%,-3.00%,-18.40%,0.3,0.3,0.57,0.57,80.00%,35.80%,-4.10%,5.79%,19.07%,13.33%,11.07%,95.53%,11.88%,2.62,0.66,6.64%,5.53%,14.23%,14.16%,27.74%,-2.86%,30.07%,-6.92%,142.38%,64.27,-3.09%,2.18%,2.1,379.23,2.31,12.24,-0.97%,874272,11/4/2021 8:30:00 AM,18.41,4/18/1994,12.66,3.43%,66.0,95,1.56,12.24,10.79,10.76,9.61,5.05,13.15,30.0,50.41,63.666666666666664,True
2585,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,29005.15,40.47,39.11,6.75,19.29,9.74,442.15,80.84,2.30%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.65%,96.00%,-2.78%,1.67%,3.47,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,-3.41%,6.12%,27.68%,28.45%,100.29%,-3.97%,0.35,5.16,2.52%,2.14%,0.57%,5.85%,25.14%,-4.85%,18.78%,-4.85%,104.34%,55.08,-1.39%,-0.35%,2.1,630.59,1.08,217.74,-1.74%,683644,10/27/2021 4:30:00 PM,220.79,8/12/2004,217.74,0.00%,66.0,96,1.6,217.74,216.97,206.29,174.43,106.56,228.84,15.0,1.4,59.0,True
2587,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1939.15,86.37,15.55,4.32,1.86,26.38,10.14,13.62,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.08,1.20%,-23.35%,85.50%,1.54%,4.65%,4.53,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-10.81%,9.08%,45.66%,35.13%,97.72%,-5.92%,1.89,0.7,4.26%,4.83%,1.22%,13.26%,33.11%,-11.05%,54.82%,-11.05%,113.44%,53.6,-2.64%,-0.85%,2.2,1305.23,1.21,14.77,-3.46%,1579977,11/2/2021 8:30:00 AM,16.0,4/9/1999,14.75,-0.14%,63.0,96,1.58,14.77,14.63,13.14,11.13,6.95,16.61,18.0,8.33,59.0,True
2805,FLL,"Full House Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,USA,365.15,40.45,23.79,2.7,2.08,3.44,3.73,53.7,,0.00%,0.27,102.50%,89.17%,15.70%,15.00%,0.20%,-55.10%,12.40%,34.23,32.15,0.40%,-10.04%,61.30%,-2.11%,2.90%,3.13,2.50%,11.20%,6.30%,8.4,8.3,2.87,2.89,59.30%,19.10%,5.80%,-7.61%,15.76%,-5.68%,24.00%,172.73%,-10.82%,1.88,0.79,5.80%,7.54%,-5.13%,1.60%,12.05%,-14.08%,26.61%,-14.08%,195.89%,46.75,-6.82%,-0.77%,2.0,297.57,1.33,10.8,-7.53%,396446,11/8/2021 4:30:00 PM,15.33,8/17/1993,10.7,-0.93%,69.0,99,2.17,10.8,11.44,10.62,9.66,3.65,12.57,13.0,41.94,60.333333333333336,True
2928,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,2104.3,,10.76,,0.75,3.26,13.15,96.09,4.82%,28.40%,-0.44,81.10%,26.73%,-21.10%,15.00%,65.50%,837.90%,54.10%,40.23,27.15,1.20%,0.00%,71.30%,4.92%,3.43%,4.97,9.70%,51.10%,8.50%,1.5,0.5,1.68,1.68,41.40%,5.90%,9.00%,-2.21%,7.29%,38.99%,50.67%,61.97%,-0.63%,1.77,1.88,2.89%,3.45%,-1.91%,8.64%,33.24%,-5.93%,43.45%,-5.93%,74.51%,52.51,-4.02%,0.33%,1.9,187.61,0.75,51.83,-3.70%,140684,11/2/2021 4:30:00 PM,61.71,6/14/2012,51.82,-0.01%,72.0,90,1.29,51.83,52.97,47.96,38.98,30.39,55.1,28.0,19.06,63.333333333333336,True
