,Date,News Headline,Article Link,Source
49,2020-08-31 07:00,Plymouth Industrial REIT Announces Full Exercise of Underwriters Option to Purchase Additional Shares,https://finance.yahoo.com/news/plymouth-industrial-reit-announces-full-110000954.html,Business Wire
50,2020-08-18 21:33,"Plymouth Industrial REIT Announces Upsizing and Pricing of Follow-On Offering of 7,500,000 Shares of Common Stock",https://finance.yahoo.com/news/plymouth-industrial-reit-announces-upsizing-013300335.html,Business Wire
51,2020-08-18 16:18,"Plymouth Industrial REIT Announces Proposed Offering of 5,750,000 Shares of Common Stock",https://finance.yahoo.com/news/plymouth-industrial-reit-announces-proposed-201800552.html,Business Wire
52,2020-08-06 06:30,Plymouth Industrial REIT Reports Second Quarter Results,https://finance.yahoo.com/news/plymouth-industrial-reit-reports-second-103000796.html,Business Wire
53,2020-07-14 07:00,Plymouth Industrial REIT Schedules Second Quarter 2020 Earnings Release and Conference Call Dates,https://finance.yahoo.com/news/plymouth-industrial-reit-schedules-second-110000519.html,Business Wire
54,2020-06-25 16:02,"Hedge Funds Done Buying Plymouth Industrial REIT, Inc. (PLYM)",https://finance.yahoo.com/news/hedge-funds-done-buying-plymouth-200212660.html,Insider Monkey
55,2020-06-16 08:18,"Plymouth Industrial Updates on Operations, Cuts Dividend",https://finance.yahoo.com/news/plymouth-industrial-updates-operations-cuts-121812986.html,Zacks
56,2020-06-12 07:00,Plymouth Industrial REIT Declares Second Quarter 2020 Common Stock Dividend and Provides Operational Update,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-second-110000310.html,Business Wire
57,2020-06-01 07:00,Plymouth Industrial REIT Declares First Quarter 2020 Preferred Stock Dividend,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-first-110000317.html,Business Wire
58,2020-05-08 07:55,PLYMOUTH IND RE (PLYM) Q1 FFO and Revenues Top Estimates,https://finance.yahoo.com/news/plymouth-ind-plym-q1-ffo-115511396.html,Zacks
59,2020-05-08 06:30,Plymouth Industrial REIT Reports First Quarter Results,https://finance.yahoo.com/news/plymouth-industrial-reit-reports-first-103000415.html,Business Wire
60,2020-05-01 11:32,"Does The Plymouth Industrial REIT, Inc. (NYSE:PLYM) Share Price Fall With The Market?",https://finance.yahoo.com/news/does-plymouth-industrial-reit-inc-153214186.html,Simply Wall St.
61,2020-04-24 07:00,Plymouth Industrial REIT Schedules First Quarter 2020 Earnings Release and Conference Call Dates,https://finance.yahoo.com/news/plymouth-industrial-reit-schedules-first-110000674.html,Business Wire
62,2020-04-17 10:41,Top Ranked Income Stocks to Buy for April 17th,https://finance.yahoo.com/news/top-ranked-income-stocks-buy-144102335.html,Zacks
63,2020-04-09 11:12,New Strong Buy Stocks for April 9th,https://finance.yahoo.com/news/strong-buy-stocks-april-9th-151203797.html,Zacks
64,2020-03-16 07:00,Plymouth Industrial REIT Declares First Quarter 2020 Common Stock Dividend,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-first-110000173.html,Business Wire
65,2020-02-28 07:00,Plymouth Industrial REIT Declares First Quarter 2020 Preferred Stock Dividend,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-first-120000902.html,Business Wire
66,2020-02-27 07:00,Plymouth Industrial REIT Reports Fourth Quarter Results,https://finance.yahoo.com/news/plymouth-industrial-reit-reports-fourth-120000612.html,Business Wire
67,2020-02-24 07:00,Plymouth Industrial REIT to Transfer Listing to the New York Stock Exchange,https://finance.yahoo.com/news/plymouth-industrial-reit-transfer-listing-120000499.html,Business Wire
68,2020-02-11 06:45,Plymouth Industrial REIT Schedules Fourth Quarter 2019 Earnings Release and Conference Call Dates,https://finance.yahoo.com/news/plymouth-industrial-reit-schedules-fourth-114500849.html,Business Wire
69,2020-01-30 07:00,Plymouth Industrial REIT Continues Growth in Atlanta and Enters Savannah with Acquisition of Industrial Portfolio,https://finance.yahoo.com/news/plymouth-industrial-reit-continues-growth-120000209.html,Business Wire
70,2020-01-23 07:00,Plymouth Industrial REIT Provides Update on Acquisition and Leasing Activity,https://finance.yahoo.com/news/plymouth-industrial-reit-provides-acquisition-120000335.html,Business Wire
71,2019-12-16 14:02,"Hedge Funds Have Never Been This Bullish On Plymouth Industrial REIT, Inc. (PLYM)",https://finance.yahoo.com/news/hedge-funds-never-bullish-plymouth-190244028.html,Insider Monkey
72,2019-12-13 06:00,Plymouth Industrial REIT Declares Fourth Quarter 2019 Common Stock Dividend,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-fourth-110000335.html,Business Wire
73,2019-12-10 07:00,Plymouth Industrial REIT Significantly Expands Presence in Indianapolis with Acquisition of Industrial Properties for $62 Million,https://finance.yahoo.com/news/plymouth-industrial-reit-significantly-expands-120000064.html,Business Wire
74,2019-11-29 15:30,Plymouth Industrial REIT Declares Fourth Quarter 2019 Preferred Stock Dividend,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-fourth-203000413.html,Business Wire
75,2019-11-07 07:55,PLYMOUTH IND RE (PLYM) Lags Q3 FFO Estimates,https://finance.yahoo.com/news/plymouth-ind-plym-lags-q3-125512533.html,Zacks
76,2019-11-07 06:30,Plymouth Industrial REIT Reports Third Quarter Results,https://finance.yahoo.com/news/plymouth-industrial-reit-reports-third-113000317.html,Business Wire
77,2019-11-06 08:09,"Is Plymouth Industrial REIT, Inc.'s (NYSEMKT:PLYM) 8.2% Dividend Worth Your Time?",https://finance.yahoo.com/news/plymouth-industrial-reit-inc-nysemkt-130904784.html,Simply Wall St.
78,2019-10-31 07:00,Plymouth Industrial REIT Completes Acquisition of Multi-Tenant Industrial Building in Atlanta for $19.4 Million,https://finance.yahoo.com/news/plymouth-industrial-reit-completes-acquisition-110000838.html,Business Wire
79,2019-10-24 07:00,Plymouth Industrial REIT Schedules Third Quarter 2019 Earnings Release and Conference Call Dates,https://finance.yahoo.com/news/plymouth-industrial-reit-schedules-third-110000785.html,Business Wire
80,2019-09-30 16:30,Plymouth Industrial REIT Announces Closing of Public Offering of Common Stock and Full Exercise of Underwriters Option to Purchase Additional Shares,https://finance.yahoo.com/news/plymouth-industrial-reit-announces-closing-203000028.html,Business Wire
81,2019-09-25 21:41,"CORRECTING and REPLACING Plymouth Industrial REIT Announces Pricing of Follow-On Offering of 3,000,000 Shares of Common Stock",https://finance.yahoo.com/news/plymouth-industrial-reit-announces-pricing-235300778.html,Business Wire
82,2019-09-25 16:02,"Plymouth Industrial REIT Announces Proposed Offering of 3,000,000 Shares of Common Stock",https://finance.yahoo.com/news/plymouth-industrial-reit-announces-proposed-200200755.html,Business Wire
83,2019-09-22 10:21,"4 Days To Buy Plymouth Industrial REIT, Inc. (NYSEMKT:PLYM) Before The Ex-Dividend Date",https://finance.yahoo.com/news/4-days-buy-plymouth-industrial-142149118.html,Simply Wall St.
84,2019-09-13 06:30,Plymouth Industrial REIT Declares Third Quarter 2019 Common Stock Dividend,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-third-103000473.html,Business Wire
85,2019-09-04 09:55,"Can We See Significant Institutional Ownership On The Plymouth Industrial REIT, Inc. (NYSEMKT:PLYM) Share Register?",https://finance.yahoo.com/news/see-significant-institutional-ownership-plymouth-135548959.html,Simply Wall St.
86,2019-09-04 06:30,Plymouth Industrial REIT Completes Acquisitions Totaling $90.5 Million in Four Targeted Industrial Markets,https://finance.yahoo.com/news/plymouth-industrial-reit-completes-acquisitions-103000246.html,Business Wire
87,2019-08-30 06:30,Plymouth Industrial REIT Declares Third Quarter 2019 Preferred Stock Dividend,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-third-103000876.html,Business Wire
88,2019-08-29 08:48,Plymouth Industrial (PLYM) Signs Lease for Creekside Property,https://finance.yahoo.com/news/plymouth-industrial-plym-signs-lease-124812013.html,Zacks
89,2019-08-28 06:30,Plymouth Industrial REIT Signs New 258K SF Lease in Columbus and Adds JPMorgan Chase to New Credit Facility,https://finance.yahoo.com/news/plymouth-industrial-reit-signs-258k-103000548.html,Business Wire
90,2019-08-08 07:55,PLYMOUTH IND RE (PLYM) Tops Q2 FFO Estimates,https://finance.yahoo.com/news/plymouth-ind-plym-tops-q2-115511050.html,Zacks
91,2019-08-08 06:30,Plymouth Industrial REIT Reports Second Quarter Results,https://finance.yahoo.com/news/plymouth-industrial-reit-reports-second-103000795.html,Business Wire
92,2019-08-07 16:15,"Plymouth Industrial REIT Closes New Credit Facility with Lower Borrowing Costs, Expanded Capacity and Greater Flexibility",https://finance.yahoo.com/news/plymouth-industrial-reit-closes-credit-201500367.html,Business Wire
93,2019-07-30 10:35,"If You Had Bought Plymouth Industrial REIT (NYSEMKT:PLYM) Stock A Year Ago, You Could Pocket A 28% Gain Today",https://finance.yahoo.com/news/had-bought-plymouth-industrial-reit-143529868.html,Simply Wall St.
94,2019-07-30 06:30,Plymouth Industrial REIT Completes Acquisition of Multi-Tenant Industrial Building in St. Louis for $5.4 Million,https://finance.yahoo.com/news/plymouth-industrial-reit-completes-acquisition-103000937.html,Business Wire
95,2019-07-25 06:30,Plymouth Industrial REIT Schedules Second Quarter 2019 Earnings Release and Conference Call Dates,https://finance.yahoo.com/news/plymouth-industrial-reit-schedules-second-103000615.html,Business Wire
96,2019-06-24 14:26,"What Is Plymouth Industrial REIT, Inc.'s (NYSEMKT:PLYM) Share Price Doing?",https://finance.yahoo.com/news/plymouth-industrial-reit-inc-nysemkt-182657568.html,Simply Wall St.
97,2019-06-22 08:36,"How Plymouth Industrial REIT, Inc. (NYSEMKT:PLYM) Can Impact Your Portfolio Volatility",https://finance.yahoo.com/news/plymouth-industrial-reit-inc-nysemkt-123654865.html,Simply Wall St.
98,2019-06-14 06:30,Plymouth Industrial REIT Declares Second Quarter 2019 Common Stock Dividend,https://finance.yahoo.com/news/plymouth-industrial-reit-declares-second-103000258.html,Business Wire
99,2019-06-11 06:30,Plymouth Industrial REIT Completes Acquisition of Multi-Tenant Industrial Building in Indianapolis for $17.1 Million,https://finance.yahoo.com/news/plymouth-industrial-reit-completes-acquisition-103000452.html,Business Wire
