no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1003,BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,USA,3585.15,27.76,24.64,1.58,3.04,7.52,90.76,28.7,,0.00%,4.41,22.80%,-7.47%,40.60%,17.60%,9.40%,533.00%,69.50%,29.55,29.49,0.60%,-35.90%,,-1.68%,5.65%,3.73,13.90%,31.60%,13.20%,1.6,0.3,0.14,0.14,36.80%,15.10%,11.20%,-1.00%,0.13%,35.06%,47.80%,192.31%,-0.56%,2.83,5.71,3.29%,4.94%,1.81%,3.52%,36.61%,-9.03%,26.01%,-9.03%,195.27%,53.12,-1.54%,0.99%,2.1,446.64,0.7,122.36,-0.56%,311695,10/27/2021 4:30:00 PM,132.36,10/30/2014,122.36,0.00%,66.0,98,2.26,122.36,120.3,118.63,89.85,41.44,134.5,16.0,8.17,60.0,True
1199,CALX,"Calix, Inc.",Technology,Software - Application,USA,4893.55,21.69,81.45,1.08,7.27,9.23,25.93,75.17,,0.00%,3.58,267.90%,-29.90%,25.00%,20.00%,5.80%,707.20%,14.40%,63.59,54.96,1.90%,-36.32%,81.20%,2.04%,3.33%,2.78,46.20%,65.70%,12.70%,3.2,2.6,0.0,0.0,52.70%,12.50%,36.00%,11.00%,14.00%,48.65%,63.10%,166.19%,-2.84%,1.45,3.94,4.39%,5.49%,14.11%,14.34%,51.67%,-4.01%,53.71%,-4.01%,171.87%,63.26,-2.25%,-0.60%,2.2,658.73,15.95,77.7,-2.84%,10504853,10/25/2021 4:30:00 PM,61.88,3/24/2010,77.7,0.00%,63.0,98,2.05,77.7,68.71,68.38,51.39,28.58,80.95,29.0,-20.36,63.333333333333336,True
1241,CBRE,"CBRE Group, Inc.",Real Estate,Real Estate Services,USA,36251.22,25.31,19.27,2.3,1.39,4.58,13.1,18.37,,0.00%,4.29,-41.00%,6.52%,6.40%,11.00%,17.00%,134.80%,20.40%,335.37,332.43,0.50%,-39.60%,98.40%,-0.33%,1.41%,3.44,7.90%,19.50%,6.80%,1.4,1.4,0.24,0.42,22.00%,5.40%,5.60%,0.82%,8.76%,9.72%,27.94%,82.64%,0.15%,1.41,2.74,1.47%,2.31%,4.25%,5.24%,17.00%,-0.81%,14.84%,-0.81%,85.02%,62.02,-0.62%,0.77%,2.1,1361.56,0.68,108.67,0.15%,930046,10/28/2021 8:30:00 AM,128.0,6/10/2004,110.25,1.45%,66.0,91,1.41,108.67,104.75,103.39,93.04,58.74,110.23,20.0,17.79,59.0,True
1273,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2715.15,6.37,5.16,0.7,0.68,1.68,5.52,28.92,0.75%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.33%,87.30%,-0.91%,7.08%,6.72,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-1.90%,3.17%,26.90%,25.70%,85.02%,-2.59%,1.95,2.93,2.95%,3.69%,-0.32%,7.68%,15.48%,-7.43%,25.62%,-7.43%,95.17%,53.87,-2.48%,-0.11%,1.7,314.42,1.18,79.67,-2.59%,369958,10/27/2021 4:30:00 PM,100.25,6/18/2014,79.67,0.00%,78.0,92,1.43,79.67,80.05,74.28,69.08,40.82,86.07,15.0,25.83,61.666666666666664,True
1608,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,250978.87,48.76,40.57,4.89,1.24,13.61,18.62,8096.09,0.56%,25.60%,11.62,25.00%,9.06%,16.20%,9.98%,10.50%,13.50%,16.60%,443.38,442.57,0.20%,-2.65%,68.80%,-0.54%,1.02%,2.07,8.80%,30.30%,19.60%,1.0,0.5,0.36,0.4,12.80%,3.40%,2.50%,0.58%,7.84%,28.76%,42.08%,49.08%,-0.17%,0.64,12.85,1.52%,2.38%,2.97%,7.14%,29.04%,-0.84%,20.81%,-0.84%,84.60%,62.06,0.30%,-0.48%,2.2,2177.62,1.24,566.71,-0.17%,2694194,12/9/2021 4:30:00 PM,545.7,11/27/1985,566.36,-0.06%,63.0,80,1.15,566.71,552.25,530.73,440.37,307.0,571.49,21.0,-3.71,54.666666666666664,True
1643,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,18133.77,149.66,95.64,41.57,16.49,4.68,42.35,,1.88%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.28,0.60%,-33.71%,95.90%,-1.24%,1.32%,2.32,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-0.06%,4.86%,16.60%,28.97%,83.23%,-1.25%,0.77,3.58,1.49%,1.98%,1.41%,5.06%,22.79%,-2.17%,12.77%,-2.17%,86.54%,58.6,-1.31%,0.07%,2.3,573.59,0.92,176.45,-1.25%,525873,10/28/2021 4:30:00 PM,178.24,7/22/1993,176.45,0.00%,59.0,91,1.41,176.45,174.45,168.32,144.05,94.59,180.37,37.0,1.01,62.333333333333336,True
1709,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12648.82,38.43,19.23,2.56,2.81,5.04,42.79,39.95,0.88%,29.80%,6.38,-28.40%,38.66%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-37.03%,90.40%,-1.09%,0.78%,1.75,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,0.02%,5.40%,22.11%,29.35%,59.40%,-1.11%,1.07,5.03,1.37%,1.89%,2.01%,4.13%,20.34%,-1.79%,13.84%,-1.79%,70.97%,58.14,-0.94%,-0.17%,1.9,229.76,1.4,245.37,-1.11%,320529,10/21/2021 4:30:00 PM,266.0,6/1/1960,245.37,0.00%,72.0,86,1.23,245.37,241.11,236.17,204.34,143.52,249.84,16.0,8.41,58.0,True
1759,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2140.65,7.61,10.42,0.76,2.97,1.9,1.93,6.9,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.56,6.90%,-24.43%,84.10%,0.64%,3.81%,2.86,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,2.17%,12.00%,52.93%,73.67%,269.35%,2.49%,1.59,2.95,3.38%,4.95%,10.84%,16.10%,56.66%,0.96%,47.06%,0.96%,277.04%,63.18,1.52%,0.96%,2.1,394.32,1.27,67.0,2.49%,501610,10/27/2021 4:30:00 PM,70.38,2/21/2012,67.0,0.00%,66.0,99,2.85,67.0,60.91,58.1,42.94,17.77,67.84,21.0,5.04,62.0,True
1773,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2860.58,26.44,18.69,0.88,2.23,3.91,11.76,30.73,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.22%,95.30%,1.06%,1.53%,2.94,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,0.93%,-1.97%,28.90%,39.55%,78.91%,-1.79%,1.05,10.34,2.81%,3.11%,0.59%,7.43%,27.39%,-4.67%,31.76%,-4.67%,82.58%,55.38,-1.98%,0.19%,2.3,44.49,0.89,311.95,-1.79%,39809,11/4/2021 4:30:00 PM,345.67,6/20/2003,311.95,0.00%,59.0,91,1.38,311.95,310.27,291.7,245.29,170.86,327.24,15.0,10.81,55.0,True
1938,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1540.76,19.41,10.19,1.94,1.59,4.4,12.54,9.06,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.17,1.90%,-14.42%,94.20%,1.22%,1.08%,1.4,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-1.53%,0.17%,34.62%,45.21%,168.85%,-0.59%,1.97,1.49,2.33%,3.18%,2.83%,3.67%,33.71%,-10.45%,27.82%,-10.45%,180.10%,55.06,-1.18%,0.59%,2.3,246.48,0.83,46.86,-0.59%,204568,11/3/2021 8:30:00 AM,47.0,9/26/2016,46.86,0.00%,59.0,98,2.07,46.86,45.69,45.39,35.14,16.73,52.33,29.0,0.3,62.0,True
2073,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,24658.69,26.61,74.04,4.44,22.26,4.11,2490.78,,1.58%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.54%,98.50%,-1.26%,1.52%,3.89,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,0.40%,8.09%,30.66%,33.44%,68.08%,-1.65%,0.63,1.27,1.92%,1.81%,3.02%,8.54%,26.46%,-2.51%,18.17%,-2.51%,71.66%,66.61,-1.65%,0.00%,2.1,1460.42,0.96,64.56,-1.65%,1396131,10/27/2021 4:30:00 PM,64.0,2/6/1986,64.6,0.06%,66.0,88,1.3,64.56,62.91,59.67,51.17,37.61,66.22,15.0,-0.87,56.333333333333336,True
2137,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,31026.79,26.36,8.68,1.05,3.48,3.43,13.37,11.27,0.97%,26.40%,1.73,3266.70%,55.11%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.59%,92.10%,3.94%,2.62%,1.54,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,2.15%,13.25%,21.52%,71.48%,200.62%,3.45%,3.07,2.02,2.92%,4.43%,8.48%,10.46%,50.14%,0.49%,28.19%,0.49%,208.65%,62.89,3.36%,0.09%,1.8,10915.85,0.94,45.57,3.45%,10215934,11/2/2021 4:30:00 PM,51.27,3/17/1992,45.7,0.29%,75.0,98,2.18,45.57,42.48,42.31,31.64,15.71,45.77,26.0,12.51,66.33333333333333,True
2216,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1800.54,6.21,7.01,0.48,1.24,1.33,11.38,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.50%,-21.44%,,-2.43%,19.35%,16.4,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,1.10%,3.91%,23.04%,30.80%,64.95%,-1.13%,1.42,1.52,2.30%,2.96%,3.94%,6.10%,25.99%,-1.57%,20.60%,-1.57%,110.24%,62.76,-1.13%,0.00%,2.2,338.73,0.49,61.41,-1.13%,165611,11/3/2021 4:30:00 PM,67.75,7/9/1999,61.41,0.00%,63.0,87,1.27,61.41,59.21,58.06,48.85,29.21,63.12,18.0,10.32,56.0,True
2271,EFX,Equifax Inc.,Industrials,Consulting Services,USA,34210.64,49.4,32.27,3.63,7.14,9.78,16.89,55.9,0.55%,26.80%,5.75,228.40%,15.79%,3.60%,13.60%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-30.74%,93.10%,0.35%,1.52%,2.81,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-2.44%,-2.41%,12.08%,15.50%,51.10%,-3.00%,1.43,6.78,1.90%,2.30%,-1.60%,0.22%,13.29%,-5.37%,18.28%,-5.37%,75.45%,47.46,-3.00%,0.00%,2.3,658.22,0.87,284.0,-3.00%,574976,10/20/2021 4:30:00 PM,296.94,5/11/1971,284.0,0.00%,59.0,82,1.17,284.0,288.69,283.94,251.24,161.87,300.11,13.0,4.56,51.333333333333336,True
2376,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1494.79,3.47,7.3,,1.37,1.34,6.52,3.64,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-8.27%,90.20%,0.17%,3.06%,3.32,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,1.52%,7.75%,17.20%,23.45%,79.66%,1.15%,1.56,1.32,2.60%,3.08%,4.87%,7.56%,17.50%,-4.68%,33.80%,-4.68%,88.23%,60.92,0.22%,0.93%,2.0,328.03,0.74,41.43,1.15%,243860,10/28/2021 4:30:00 PM,44.5,10/30/2014,41.43,0.00%,69.0,91,1.39,41.43,39.68,38.64,35.28,22.01,43.47,20.0,7.41,60.0,True
2588,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,29495.2,40.75,39.37,6.79,19.62,9.8,449.62,82.21,2.28%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.27%,96.00%,-2.75%,1.67%,3.48,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,-1.14%,6.73%,30.26%,28.32%,98.78%,-3.31%,0.33,5.19,2.33%,2.23%,2.06%,7.30%,26.67%,-4.20%,19.60%,-4.20%,105.73%,58.86,-3.42%,0.12%,2.1,627.27,0.97,219.23,-3.31%,607081,10/27/2021 4:30:00 PM,220.79,8/12/2004,223.52,1.96%,66.0,94,1.53,219.23,215.69,204.99,173.53,106.56,228.84,15.0,0.71,58.333333333333336,True
2590,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1961.02,92.16,16.59,4.61,1.88,28.14,10.25,13.77,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.08,1.20%,-22.96%,85.50%,1.62%,4.65%,4.6,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-1.68%,16.91%,55.42%,43.40%,127.42%,0.38%,1.87,0.68,3.80%,4.82%,9.63%,22.93%,42.84%,-5.09%,65.20%,-5.09%,134.18%,64.98,-0.38%,0.76%,2.2,1284.82,1.0,15.76,0.38%,1289335,11/2/2021 8:30:00 AM,15.5,4/9/1999,15.76,0.00%,63.0,96,1.75,15.76,14.5,12.93,11.07,6.73,16.61,18.0,-1.65,59.0,True
2603,F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,USA,86525.52,30.88,10.96,,0.64,2.38,1.86,8.01,1.84%,0.00%,0.7,290.20%,4.69%,-16.80%,,-3.20%,-23.80%,-4.80%,3995.0,3914.51,0.10%,8.70%,54.00%,-0.23%,1.70%,0.73,1.10%,8.40%,-2.40%,1.2,1.0,2.66,3.95,10.10%,1.00%,2.10%,4.66%,9.56%,51.71%,50.14%,155.52%,4.81%,1.1,0.75,2.56%,3.68%,8.11%,12.63%,45.26%,1.30%,40.45%,1.30%,158.24%,66.12,2.06%,2.70%,2.4,90657.78,1.21,21.77,4.81%,109969924,10/27/2021 4:30:00 PM,19.41,6/1/1972,21.88,0.51%,56.0,97,1.97,21.77,20.27,19.43,15.03,8.43,21.88,15.0,-10.84,56.0,True
3039,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,3176.98,35.59,23.11,2.7,2.05,5.87,61.21,85.63,0.70%,30.00%,3.39,-34.20%,26.97%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.99%,,-0.94%,2.70%,4.76,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,-0.17%,17.37%,43.66%,36.08%,57.93%,-0.36%,1.19,3.42,2.25%,3.06%,5.50%,12.68%,28.80%,-2.19%,35.97%,-2.19%,70.11%,69.11,-0.58%,0.23%,2.0,151.65,0.7,120.66,-0.36%,106323,10/27/2021 4:30:00 PM,119.17,11/16/1993,120.66,0.00%,69.0,85,1.22,120.66,115.28,107.7,93.84,70.93,123.36,16.0,-1.23,56.666666666666664,True
3241,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2534.79,14.17,8.96,0.58,0.65,2.72,42.75,140.04,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,125.17%,,-0.78%,1.73%,2.86,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,0.27%,3.74%,33.25%,27.63%,104.54%,-0.33%,2.0,2.16,2.92%,3.37%,3.28%,6.34%,23.83%,-3.04%,32.31%,-3.04%,112.52%,57.1,-1.32%,1.00%,2.1,256.27,1.11,59.91,-0.33%,285655,12/2/2021 8:30:00 AM,68.14,5/26/2016,60.0,0.15%,66.0,94,1.58,59.91,58.17,56.61,48.47,28.19,61.79,18.0,13.74,59.333333333333336,True
3539,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1207.53,169.3,24.68,8.73,2.5,4.49,9.4,20.61,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.77%,96.10%,5.32%,9.72%,11.69,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,-0.66%,11.92%,39.61%,44.64%,65.34%,2.21%,0.79,0.39,2.20%,3.25%,7.90%,12.56%,34.63%,-1.64%,37.84%,-1.64%,79.67%,66.94,1.78%,0.43%,2.2,829.36,1.3,12.02,2.21%,1075335,11/1/2021 4:30:00 PM,12.5,5/23/1995,12.02,0.00%,63.0,88,1.28,12.02,11.21,10.73,8.95,6.69,12.22,34.0,3.99,61.666666666666664,True
