rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
78,63.5,EWBC,"East West Bancorp, Inc.",15.0,1.8,89,1.68,84.64,90.55,6.98,$34.13,$87.77,81.05,76.04,72.91,86.5,True
81,63.333333333333336,VSTO,Vista Outdoor Inc.,14.0,1.7,87,1.59,43.78,54.78,25.13,$18.07,$47.62,41.56,41.25,37.36,89.0,True
82,63.333333333333336,SCSC,"ScanSource, Inc.",12.0,1.3,79,1.35,36.86,39.33,6.7,$19.44,$38.49,36.42,34.91,30.41,99.0,True
83,63.333333333333336,BLDR,"Builders FirstSource, Inc.",16.0,1.5,80,1.37,58.89,67.71,14.98,$29.73,$59.56,55.39,53.67,46.87,94.0,True
86,63.166666666666664,ENVA,"Enova International, Inc.",22.0,2.0,86,1.53,34.85,43.25,24.1,$15.13,$41.06,35.56,33.62,33.03,81.5,True
87,63.166666666666664,AA,Alcoa Corporation,11.0,2.0,97,2.79,49.25,55.21,12.1,$12.15,$57.57,50.05,47.24,36.2,81.5,True
88,63.0,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,65,1.13,72.3,76.22,5.42,$47.61,$73.85,71.49,71.05,63.24,84.0,True
90,62.833333333333336,JLL,Jones Lang LaSalle Incorporated,16.0,2.0,91,1.79,263.19,310.0,17.79,$101.39,$264.27,253.65,246.23,201.76,81.5,True
95,62.333333333333336,ROIC,Retail Opportunity Investments Corp.,39.0,2.3,74,1.26,18.23,19.35,6.14,$9.69,$18.86,18.06,17.79,17.03,74.0,True
96,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.31,56.35,62.11,10.22,$29.60,$56.99,53.05,51.93,46.88,94.0,True
99,62.166666666666664,RJF,"Raymond James Financial, Inc.",17.0,1.8,83,1.45,102.53,159.0,55.08,$48.87,$102.94,96.89,93.48,85.34,86.5,True
103,62.0,CBRE,"CBRE Group, Inc.",18.0,2.1,89,1.7,103.92,116.43,12.04,$43.17,$104.26,99.57,97.18,84.99,79.0,True
106,61.833333333333336,ANF,Abercrombie & Fitch Co.,18.0,2.2,91,1.83,38.23,52.78,38.06,$14.04,$47.29,38.83,37.65,36.12,76.5,True
108,61.833333333333336,JBL,Jabil Inc.,22.0,1.8,77,1.31,61.62,74.0,20.09,$31.41,$64.32,61.31,61.18,54.32,86.5,True
110,61.666666666666664,TXT,Textron Inc.,18.0,2.1,88,1.62,74.62,83.75,12.24,$31.82,$75.59,72.34,71.68,63.15,79.0,True
111,61.5,VVI,Viad Corp,17.0,2.0,86,1.55,45.79,58.0,26.67,$18.45,$52.00,46.51,44.44,43.38,81.5,True
113,61.5,LPX,Louisiana-Pacific Corporation,26.0,2.4,87,1.57,64.38,74.44,15.63,$27.01,$76.35,63.8,62.19,57.16,71.5,True
114,61.333333333333336,TTGT,"TechTarget, Inc.",24.0,2.1,81,1.41,87.08,99.13,13.84,$43.31,$101.12,84.84,83.69,77.29,79.0,True
115,61.333333333333336,EOG,"EOG Resources, Inc.",13.0,2.1,92,1.87,92.0,99.85,8.53,$31.22,$93.43,87.65,76.65,73.75,79.0,True
120,60.833333333333336,KBR,"KBR, Inc.",23.0,2.0,78,1.33,43.26,46.22,6.84,$21.13,$43.90,41.43,39.87,37.38,81.5,True
122,60.666666666666664,GPI,"Group 1 Automotive, Inc.",24.0,1.9,74,1.25,200.51,251.4,25.38,$102.68,$206.41,190.6,177.64,163.8,84.0,True
125,60.5,COF,Capital One Financial Corporation,17.0,2.2,88,1.64,167.84,183.18,9.14,$70.78,$177.95,167.38,165.49,147.0,76.5,True
126,60.5,RLGY,Realogy Holdings Corp.,26.0,2.4,84,1.46,19.28,23.43,21.52,$9.45,$21.03,18.99,18.05,17.12,71.5,True
127,60.5,AVNT,Avient Corporation,16.0,1.6,74,1.25,53.46,61.45,14.95,$29.85,$54.21,48.99,48.73,48.01,91.5,True
130,60.166666666666664,BYD,Boyd Gaming Corporation,16.0,2.0,83,1.45,66.05,80.5,21.88,$30.30,$71.00,65.63,62.52,59.79,81.5,True
134,60.0,KIM,Kimco Realty Corporation,21.0,2.3,85,1.52,22.96,24.15,5.18,$10.04,$23.28,22.05,21.83,20.24,74.0,True
142,59.666666666666664,FBNC,First Bancorp,21.0,2.3,84,1.49,47.59,50.1,5.27,$22.28,$50.35,46.1,43.05,41.78,74.0,True
143,59.5,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,81,1.4,325.09,400.0,23.04,$155.73,$333.03,318.45,315.14,274.71,81.5,True
148,59.166666666666664,HES,Hess Corporation,11.0,2.2,90,1.72,88.64,99.36,12.09,$34.82,$92.79,85.61,75.71,74.34,76.5,True
150,59.166666666666664,FBC,"Flagstar Bancorp, Inc.",30.0,2.4,76,1.3,55.19,60.31,9.28,$28.93,$56.77,53.83,51.08,46.66,71.5,True
163,58.5,MET,"MetLife, Inc.",22.0,2.0,72,1.23,65.87,71.8,9.0,$35.90,$67.68,64.38,62.51,60.29,81.5,True
169,57.666666666666664,SXI,Standex International Corporation,10.0,1.7,74,1.26,107.18,131.67,22.85,$59.14,$108.60,103.9,100.03,95.98,89.0,True
171,57.666666666666664,VVV,Valvoline Inc.,12.0,1.9,77,1.32,35.28,40.83,15.73,$18.34,$35.95,33.23,31.8,29.55,84.0,True
174,57.5,STC,Stewart Information Services Corporation,19.0,2.0,72,1.22,71.22,77.0,8.12,$40.95,$72.47,66.88,63.42,57.34,81.5,True
175,57.333333333333336,RPT,RPT Realty,11.0,2.5,92,1.87,13.55,14.5,7.01,$4.79,$14.17,13.45,13.01,12.21,69.0,True
176,57.166666666666664,VSAT,"Viasat, Inc.",20.0,2.0,70,1.2,56.36,75.79,34.47,$29.82,$61.35,55.98,53.3,50.62,81.5,True
177,57.166666666666664,HWKN,"Hawkins, Inc.",23.0,2.0,67,1.15,37.88,44.0,16.16,$22.75,$39.73,36.94,36.39,33.33,81.5,True
180,56.833333333333336,NYCB,"New York Community Bancorp, Inc.",22.0,2.2,72,1.22,14.03,15.13,7.84,$7.72,$14.33,13.61,12.95,12.03,76.5,True
183,56.666666666666664,BDC,Belden Inc.,13.0,2.1,78,1.33,60.31,67.17,11.37,$30.14,$62.95,59.97,57.9,50.37,79.0,True
185,56.5,MTG,MGIC Investment Corporation,13.0,1.8,70,1.2,16.49,17.39,5.46,$9.42,$16.62,15.83,15.37,14.08,86.5,True
187,56.333333333333336,UBA,Urstadt Biddle Properties Inc.,10.0,2.3,85,1.51,19.84,22.67,14.26,$9.10,$20.23,19.6,19.3,18.01,74.0,True
188,56.333333333333336,MCRI,"Monarch Casino & Resort, Inc.",10.0,1.5,65,1.13,67.25,82.5,22.68,$40.19,$76.00,68.03,66.27,65.28,94.0,True
194,56.166666666666664,OXM,"Oxford Industries, Inc.",12.0,2.4,85,1.51,91.88,123.4,34.31,$40.12,$114.47,92.01,90.84,88.12,71.5,True
196,56.166666666666664,BANC,"Banc of California, Inc.",13.0,2.0,74,1.25,20.05,21.21,5.79,$11.27,$21.40,19.36,18.38,18.12,81.5,True
197,56.166666666666664,AIT,"Applied Industrial Technologies, Inc.",15.0,2.0,72,1.23,100.1,110.25,10.14,$58.61,$107.07,94.84,90.29,90.15,81.5,True
199,56.0,GE,General Electric Company,13.0,2.1,76,1.3,104.05,121.78,17.04,$56.72,$115.36,104.45,103.31,103.0,79.0,True
206,55.5,PBH,Prestige Consumer Healthcare Inc.,13.0,2.2,77,1.32,59.22,63.5,7.23,$32.20,$60.57,57.42,56.63,49.41,76.5,True
207,55.166666666666664,VG,Vonage Holdings Corp.,18.0,2.0,66,1.14,16.04,17.32,7.98,$10.12,$16.65,15.98,15.11,13.94,81.5,True
219,54.5,UFPI,"UFP Industries, Inc.",14.0,2.0,68,1.17,81.41,91.83,12.8,$48.82,$89.97,72.97,72.77,71.98,81.5,True
220,54.5,CNMD,CONMED Corporation,10.0,2.2,77,1.32,146.1,159.2,8.97,$76.43,$147.11,137.11,132.13,130.52,76.5,True
221,54.333333333333336,IPAR,"Inter Parfums, Inc.",12.0,2.5,82,1.42,76.81,88.0,14.57,$39.15,$80.35,76.84,73.93,72.32,69.0,True
222,54.333333333333336,TGNA,TEGNA Inc.,15.0,2.1,69,1.18,20.53,22.38,9.01,$11.77,$22.09,20.13,18.96,18.64,79.0,True
226,54.166666666666664,BRKL,"Brookline Bancorp, Inc.",14.0,2.2,72,1.22,16.02,17.75,10.8,$9.25,$17.14,15.52,14.97,14.95,76.5,True
228,53.333333333333336,OZK,Bank OZK,12.0,2.5,79,1.36,44.63,47.9,7.33,$23.25,$46.56,44.06,42.65,41.35,69.0,True
229,52.666666666666664,NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",16.0,2.5,73,1.24,17.36,18.25,5.13,$9.76,$17.86,17.42,16.93,15.89,69.0,True
