date,AVID,CROX,NAVI,NET,NTLA,portfolio
2021-12-15,75.14783503929716,445.1519475444253,243.83238366254906,1782.9434620402337,225.24533092628462,2772.32095921279
2021-12-16,73.6033708637946,410.5293451351351,242.1383189312206,1690.8792113573938,211.1007345116169,2628.250980799161
2021-12-17,73.82056113847464,400.4102497835668,240.5571918486473,1725.7559191369653,236.22212710225074,2676.766049009905
2021-12-20,71.06948432586069,386.7612374488934,225.9882351592222,1691.1356577381257,225.92677632647045,2600.881390998573
2021-12-21,73.434445094599,408.6761387190049,239.08900241482928,1850.7735297438858,230.60480691152983,2802.5779228838487
2021-12-22,77.58519256626217,411.1764965820377,241.57363068744442,1754.2214673982335,230.6232243547781,2715.180011588756
2021-12-23,76.9094894894798,363.3755374358214,244.6229472038357,1760.1197341550728,233.55159783125228,2678.579306115462
2021-12-27,79.53990503838261,376.0244066252817,243.38063306752815,1781.5330069462068,220.4936305682322,2700.9715822456315
2021-12-28,78.76767295063134,374.6124398320396,243.38063306752815,1704.4708695361974,220.19895147625996,2621.4305668626566
2021-12-29,78.09196987384895,382.2605932954342,240.2183789023816,1709.215127579742,218.3019548216886,2628.088024473095
2021-12-30,78.42982141224014,377.61286926767906,239.42781536109496,1707.9328956760812,223.2930819419685,2626.6964836590637
2021-12-31,78.59874718143574,377.1716296447909,239.65369065860543,1686.134953313849,217.76784896748893,2599.32686976617
2022-01-03,76.33031542366632,388.61444386502365,242.5900695262415,1617.6637696583664,219.14915721110881,2544.347755684407
2022-01-04,76.01659613801736,388.673275814742,247.5593260714718,1474.0537964483656,209.11165064080424,2395.414645113401
2022-01-05,72.7346097650744,369.37639630710026,245.07469779885665,1358.5247019285348,190.34427597082188,2236.054681770388
2022-01-06,73.0000645452389,378.5247644883146,246.76876253018517,1334.0340725686149,192.59120404711024,2224.918868179464
2022-01-07,70.08006196342934,369.75880398027,251.39920612914975,1371.9881369169723,194.74604490715728,2257.9722538969786
2022-01-10,70.32138449085163,360.63985177391487,243.94532131130433,1420.0718333042494,191.96501097666925,2286.9434018569896
2022-01-11,70.20072322714049,371.43551454724496,247.3334507739613,1463.5394948383478,193.82517274474404,2346.3343561314387
2022-01-12,76.0407283907596,396.85091682560244,247.3334507739613,1461.3597006021246,180.4172740600069,2362.0020706524547
2022-01-13,75.96833163253291,370.2588755528766,248.2369519640032,1269.1531382433825,164.55985542325047,2128.1771528160457
2022-01-14,78.96073097256915,360.46335592475964,247.5593260714718,1285.9503761813378,168.28017895940008,2141.2139681095387
2022-01-18,74.7375867426793,347.28499918783353,242.47713187748627,1200.5537313975337,158.0216630701163,2023.0751122756492
2022-01-19,73.50684185282569,333.9301466017522,227.11761164677452,1209.4011315327925,154.0987476582358,1998.0544792923808
2022-01-20,73.91709014944355,313.4860440746012,223.95535748162797,1197.73282120948,152.16491611716793,1961.2562290323206
2022-01-21,70.17659097439825,300.45476721197116,214.01684439116744,1135.416350691569,150.13899735985873,1870.2035506289646
2022-01-24,74.20667718235029,312.191741180796,207.80527370962957,1196.0659197347213,162.46026689294823,1952.7298787004456
2022-01-25,74.18254492960806,298.24856909753044,209.1605254946924,1087.0762079235599,156.12466641554497,1824.7925138609355
2022-01-26,72.3967582266832,278.8046097155926,182.62017803721255,1026.6830852611397,156.9534513617169,1717.4580826023448
2022-01-27,68.1253494913089,275.8630122296716,187.9282475287085,1030.1451114010238,151.7597323657061,1713.8214530164187
2022-01-28,75.19609954478162,283.89357336623596,186.00830749986952,1079.3828165015957,158.42684682157812,1782.907643734061
2022-01-31,75.67874459962617,301.8667340052133,196.85032178037196,1236.0715551289359,174.17376079884494,1984.6411163129922
2022-02-01,75.1719672920394,304.9259953905711,197.18913472663766,1313.3901389196774,183.8060836176877,2074.4833199466134
2022-02-02,72.85527102878554,304.77891551627505,197.9796982679243,1279.6674398534003,175.68399114520273,2030.965315811588
2022-02-03,70.32138449085163,290.7180795335727,198.43144886294522,1239.4053580784534,174.1000910258519,1972.976361991675
2022-02-04,70.15245872165603,293.39493324576074,201.25489008182606,1323.1351013874987,176.73378541035382,2064.6711688470955
2022-02-07,70.61097152375835,295.0716438127358,203.96539365195164,1373.270368820633,179.44114956784884,2122.3595273769274
2022-02-08,74.11014817138138,303.8081883459211,209.0475878459372,1409.9422012653295,171.74265829007393,2168.650783918643
2022-02-09,74.9065125118749,318.8397514989774,213.1133432011256,1472.1304485928747,180.15942985453117,2259.1494856593836
2022-02-10,72.3002292157143,309.51488746860787,213.33921849863603,1486.8761154849728,174.56052710705853,2256.59097777499
2022-02-11,71.45560036973632,288.8648731174424,208.8217125484267,1345.3177133208292,168.37226617564139,2082.832165532076
2022-02-14,73.28965157814564,287.48232229905955,208.59583725091622,1353.5239975042577,166.32792997508395,2089.219738607463
2022-02-15,76.69229921479975,297.7779134997831,213.2262808498808,1479.0545008726424,181.44865088190974,2248.1996453190154
2022-02-16,77.10254751141761,278.86344166531103,214.5815326349436,1435.9715089096421,176.54961097787117,2183.0686416991853
2022-02-17,75.05130602832826,241.47573761925509,205.4335830857697,1331.0849391901952,166.49368696431833,2019.5392528878665
2022-02-18,73.8688256439591,233.15101673409865,208.25702430465054,1229.275726039534,159.34771898399137,1903.9003117062337
2022-02-22,72.05890668829201,238.82829988192617,204.64301954448308,1214.6582823378017,155.05645470714558,1885.2449631596485
2022-02-23,69.5250201503581,234.68064742677757,197.64088532165857,1171.1906208037033,147.43163320236374,1820.4688069048611
2022-02-24,74.68932223719484,246.77061309391289,198.54438651170042,1389.68293718749,161.0789586493283,2070.7662176796266
2022-02-25,76.64403470931529,245.97638177271423,205.65945838328017,1401.0948011300707,177.47048314028444,2106.8451591356647
2022-02-28,75.92006712704845,246.29995749616555,198.88319945796616,1492.7743822418122,182.0564265091025,2195.934032832095
2022-03-01,69.98353295246044,234.68064742677757,192.6716287764283,1508.5458346568391,147.06328433739841,2152.9449281499037
2022-03-02,77.80238284094223,243.18186416108927,198.20557356543475,1536.1138205855445,155.42480357211087,2210.728444725122
2022-03-03,77.56106031351995,226.5912543404948,193.9139429127359,1333.5211798071505,130.70859473293885,1962.29603210684
2022-03-04,73.14485806169226,211.0007876651135,186.23418279738,1293.9002139840343,119.78705088671754,1884.0670933949375
2022-03-07,68.80105256809128,198.38133445051238,181.6037391984154,1181.704922413721,115.77204825859569,1746.2630968893359
2022-03-08,67.03939811790865,203.0584744531268,180.24848741335265,1181.576699223355,117.22702627520864,1749.1500854829517
2022-03-09,69.47675564487365,215.23668804483975,188.37999812372942,1261.7161932021502,121.53670799530272,1856.3463430108957
2022-03-10,67.59443993097989,215.17785609512134,188.26706047497422,1250.560775640302,121.38936844931659,1842.989500590694
2022-03-11,67.20832388710424,206.3236476624991,187.81530987995325,1137.5961449277922,112.88050966861803,1711.823936025967
