"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3063.09,44.06,34.78,3.67,5.95,7.69,30.09,87.27,0.65%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.49%,71.80%,0.87%,2.36%,3.96,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-0.84%,-18.50%,-24.16%,-15.24%,-23.49%,-26.01%,0.67,2.32,2.92%,3.87%,-7.28%,-18.62%,-14.13%,-29.86%,1.29%,-29.86%,1.29%,24.78,0.09%,-0.07%,3.00,247.13,1.66,58.77,0.02%,410871,11/4/2021 4:30:00 PM,71.00,1/3/1991,58.77,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",13972.64,22.70,16.89,1.26,1.27,4.41,23.11,21.22,1.78%,25.10%,9.88,4.40%,11.28%,2.20%,18.00%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.32%,,-0.75%,4.28%,3.89,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-0.73%,-7.06%,-6.17%,5.66%,44.22%,-6.50%,1.27,6.42,2.58%,2.80%,-2.60%,-3.88%,3.77%,-8.29%,2.35%,-8.29%,48.52%,42.91,0.58%,0.02%,2.20,682.95,2.18,224.28,0.60%,1492181,2/14/2022 4:30:00 PM,254.88,11/29/2001,222.50,-0.79%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2812899.14,28.04,25.72,1.89,7.44,38.47,44.01,32.23,0.52%,14.20%,6.02,71.40%,6.56%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16307.97,0.10%,-14.77%,59.20%,0.16%,0.56%,0.89,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-1.62%,-1.92%,12.59%,11.75%,26.80%,-4.89%,1.18,4.29,2.08%,2.66%,-0.09%,-1.93%,12.51%,-7.69%,9.17%,-7.69%,45.32%,46.89,0.92%,-0.77%,1.80,102536.15,0.84,168.88,0.14%,86073149,1/27/2022 4:30:00 PM,191.82,12/12/1980,168.65,-0.14%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.00,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.17,,,,,,,,,,,-0.41%,-0.31%,-2.02%,0.45%,,-0.21%,,0.02,0.12%,0.18%,-0.06%,-0.16%,-0.09%,-1.02%,0.21%,-2.61%,1.05%,47.38,0.10%,-0.10%,,55.02,0.09,9.70,0.00%,4943,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2096.99,78.56,38.33,26.19,5.58,1.68,12.20,,3.44%,287.80%,0.44,2.30%,13.75%,-8.00%,3.00%,5.00%,99.00%,16.50%,59.99,59.55,0.80%,151.29%,96.60%,-1.84%,1.23%,2.87,0.80%,1.80%,3.30%,,,1.32,1.32,65.50%,23.00%,6.20%,-0.85%,-10.01%,-9.59%,-8.45%,19.49%,-7.06%,1.22,0.95,2.59%,2.81%,-2.71%,-4.10%,-6.57%,-11.02%,2.53%,-14.57%,20.78%,39.30,-1.58%,0.17%,2.80,255.71,0.98,34.88,-1.41%,251250,2/8/2022 4:30:00 PM,39.10,1/13/2011,34.88,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",40.75,13.82,,0.69,3.16,1.91,4.85,22.64,6.49%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.38%,28.90%,-0.56%,0.75%,1.13,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,4.45%,17.94%,7.14%,4.60%,36.94%,17.57%,1.02,0.26,3.80%,4.23%,12.65%,14.12%,5.59%,-2.19%,46.15%,-36.14%,81.97%,68.53,0.34%,0.00%,,20.84,0.69,7.39,0.34%,14409,,,5/5/1995,,
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",50.41,,,,,0.77,5.66,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.67%,0.57%,1.34,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,16.10%,21.96%,-14.47%,-12.16%,-61.71%,20.17%,0.88,0.02,6.74%,6.14%,18.19%,18.91%,-11.39%,-6.52%,33.30%,-64.37%,33.30%,66.07,-0.03%,-0.58%,,559.24,0.58,0.36,-0.61%,326311,,1.00,10/17/2003,0.36,0.00%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2282.79,4.50,5.75,0.45,0.60,0.85,,3.09,,0.00%,17.07,218.90%,-24.01%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.20,0.40%,-39.41%,,-0.63%,15.40%,7.10,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-1.94%,-11.26%,-10.30%,-1.42%,39.35%,-18.39%,1.17,3.05,2.81%,3.87%,-2.55%,-9.76%,-1.56%,-20.92%,3.66%,-20.92%,43.95%,39.77,0.80%,-0.30%,2.10,589.54,0.69,76.81,0.50%,405372,2/17/2022 8:30:00 AM,105.57,7/21/2004,76.98,0.22%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.79%,-4.52%,-8.27%,-7.23%,-20.79%,-2.47%,,1.28,1.33%,1.35%,-1.44%,-2.32%,-7.89%,-6.05%,3.58%,-21.26%,3.58%,43.51,-0.37%,-0.53%,,1215.86,0.76,80.66,-0.90%,922797,,,8/15/2008,84.34,4.56%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4621.21,13.22,10.97,,12.04,2.97,,,7.67%,,3.53,23.70%,8.50%,7.59%,-3.88%,,32.40%,29.80%,99.04,93.80,5.02%,0.00%,13.80%,-0.50%,1.02%,2.71,,,,,,0.00,0.00,,,,0.24%,-7.62%,-17.24%,-7.66%,21.61%,-4.46%,1.41,2.01,4.24%,4.15%,-2.34%,-4.03%,-5.00%,-12.65%,7.22%,-18.91%,31.62%,44.33,-3.99%,-1.10%,2.30,354.89,2.66,46.66,-5.05%,943138,2/11/2022 8:30:00 AM,56.70,4/14/1988,46.75,0.19%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",72358.66,14.72,18.81,1.01,2.50,4.87,15.86,72.72,2.56%,30.30%,2.31,-71.60%,20.33%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1920.86,,,6.10%,-1.00%,0.12%,1.34,14.20%,39.90%,4.40%,1.10,0.80,0.31,0.48,33.00%,8.20%,19.70%,-2.13%,-10.54%,-3.17%,-10.61%,14.16%,-11.06%,1.10,0.85,1.61%,1.83%,-4.08%,-7.14%,-4.09%,-13.19%,2.51%,-13.19%,18.64%,39.03,0.27%,-1.34%,2.20,1726.88,1.25,33.95,-1.08%,2154360,2/3/2022 8:30:00 AM,40.79,4/6/2001,33.95,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",254052.37,34.04,11.72,8.30,4.60,18.67,20.74,23.66,3.94%,133.00%,4.20,-48.50%,-13.83%,-2.80%,4.10%,14.90%,37.60%,11.20%,1770.00,1765.97,0.10%,-22.61%,68.40%,0.06%,0.91%,2.26,4.40%,49.90%,12.70%,1.00,0.90,5.46,5.96,67.90%,28.20%,12.00%,0.33%,7.10%,22.25%,20.77%,37.24%,5.61%,0.80,2.84,1.62%,2.16%,3.85%,7.17%,20.31%,-0.98%,23.70%,-0.98%,40.13%,69.05,0.86%,-0.16%,2.00,7159.26,1.39,143.00,0.70%,9930851,2/2/2022 8:30:00 AM,148.05,12/10/2012,142.59,-0.29%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",29589.19,18.20,12.11,1.76,0.13,120.84,8.35,16.46,1.31%,22.80%,7.70,144.40%,7.21%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-45.72%,65.40%,0.59%,1.13%,1.60,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,0.55%,3.92%,11.84%,16.75%,35.61%,5.49%,0.47,3.34,2.06%,2.53%,2.99%,6.93%,14.18%,-2.39%,23.31%,-2.39%,39.19%,61.46,0.13%,-0.17%,2.20,1061.91,1.18,140.18,-0.04%,1248204,2/2/2022 8:30:00 AM,153.50,4/4/1995,140.18,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3473.28,9.17,10.15,1.15,4.94,1.19,0.92,5.23,1.21%,9.80%,5.41,37.00%,6.31%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,66.00,0.50%,-0.48%,92.70%,0.02%,3.01%,4.58,2.00%,15.20%,11.30%,,,0.17,0.17,,92.40%,60.30%,-0.08%,-10.07%,-7.79%,-1.12%,5.94%,-0.18%,1.24,1.74,3.00%,3.84%,-2.09%,-1.86%,-3.47%,-10.84%,7.34%,-17.14%,10.40%,44.38,-2.34%,0.73%,2.10,433.09,0.97,49.59,-1.63%,418240,1/27/2022 4:30:00 PM,58.93,5/19/1994,49.59,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2663.90,13.29,,1.33,6.00,2.78,5.15,12.56,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,20.10%,0.11%,44.00%,0.89%,6.20%,5.65,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,0.42%,-12.52%,-36.75%,-46.21%,-78.43%,-33.57%,,0.67,5.47%,7.21%,4.48%,-19.83%,-46.41%,-40.25%,28.03%,-79.67%,28.03%,42.20,-1.66%,0.21%,1.70,2157.46,0.98,9.50,-1.45%,2105615,2/24/2022 4:30:00 PM,38.88,12/11/2020,9.50,0.00%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",3934.87,171.63,,,9.75,4.32,,114.72,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.71,,,10.90%,6.74%,0.10%,1.06,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-3.22%,-8.83%,-27.19%,-18.43%,-29.24%,-28.58%,,0.56,2.20%,2.83%,-3.34%,-16.87%,-17.83%,-29.92%,6.25%,-31.01%,6.25%,34.35,-0.59%,-0.47%,2.00,190.47,0.37,16.82,-1.06%,71268,,22.67,10/22/2020,16.82,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",27.06,,,,9.02,0.30,0.40,,,,-0.57,40.00%,33.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.21%,29.90%,13.60%,5.89%,1.45,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-6.82%,-9.54%,-73.26%,-78.72%,-91.00%,-27.39%,1.32,0.03,9.11%,10.86%,-2.57%,-29.91%,-76.38%,-64.01%,18.90%,-93.47%,18.90%,39.36,-5.85%,5.61%,2.30,3504.21,0.20,0.24,-0.57%,706610,,3.00,9/19/1980,0.25,2.13%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31%,-1.67%,0.31%,1.57%,10.17%,-0.03%,,0.29,0.53%,0.94%,0.26%,0.77%,2.20%,-2.20%,6.00%,-2.20%,12.77%,51.26,-0.35%,-0.18%,,5.45,0.53,28.44,-0.53%,2861,,,1/22/2020,28.42,-0.07%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",45642.23,15.18,22.31,1.92,0.66,0.53,,,3.79%,,0.19,7.10%,-13.30%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,8.68%,,0.65%,1.31,,,,,,,,,,,6.62%,6.62%,-4.82%,-2.33%,3.77%,3.57%,,0.08,2.63%,2.68%,5.72%,6.54%,-3.05%,-0.60%,14.62%,-24.34%,25.51%,63.78,1.05%,0.70%,3.00,21778.86,1.54,2.90,1.75%,33498575,,3.50,11/11/2013,2.90,0.00%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3753.88,6.49,5.44,0.35,0.40,2.39,11.35,3.84,,0.00%,24.82,38.00%,14.78%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.04,0.50%,0.00%,94.30%,4.80%,8.54%,4.52,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,6.40%,-3.70%,-12.74%,-20.02%,2.66%,-6.69%,1.54,7.33,3.45%,4.74%,-0.28%,-3.17%,-12.15%,-11.20%,10.07%,-30.21%,10.07%,47.87,-0.25%,0.02%,2.20,302.74,0.97,161.18,-0.24%,292445,2/15/2022 8:30:00 AM,238.75,3/14/2002,161.00,-0.11%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.66,,,,,1.29,314.44,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.60%,-0.13%,0.02%,0.06,,,,4.30,4.30,0.00,0.00,,,,0.00%,-0.41%,0.41%,-1.52%,,-0.41%,,0.02,0.14%,0.10%,0.10%,-0.24%,-0.83%,-1.62%,0.41%,-8.89%,1.35%,50.31,0.31%,0.10%,,56.15,0.08,9.74,0.41%,4251,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",27.57,,,,,0.46,0.47,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,471.70%,10.90%,2.67%,2.25%,1.45,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-6.19%,-10.78%,-26.32%,-34.30%,-64.80%,-15.35%,2.43,0.11,5.35%,5.90%,-5.07%,-13.84%,-35.40%,-26.61%,6.43%,-65.79%,6.43%,40.07,-7.14%,0.00%,,221.38,0.52,1.82,-7.14%,116159,,,8/8/1997,1.81,-0.55%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2780.34,22.52,11.06,1.41,0.45,1.76,44.27,12.14,1.86%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.36,1.20%,-0.50%,98.70%,0.70%,2.30%,3.28,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,4.03%,-6.73%,-13.78%,-11.29%,1.16%,2.47%,1.26,1.24,2.46%,3.10%,0.34%,-1.24%,-8.85%,-10.66%,8.90%,-24.55%,8.90%,50.27,0.72%,0.73%,2.00,466.52,1.08,41.86,1.45%,504260,12/15/2021 8:30:00 AM,56.75,2/13/1969,41.86,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",13769.29,100.32,62.90,17.18,13.73,9.22,20.57,56.00,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.58,1.30%,-6.94%,93.50%,1.06%,2.58%,3.18,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,0.20%,-5.33%,-19.52%,-10.34%,-10.02%,-19.14%,1.34,14.94,5.00%,4.78%,-2.73%,-8.28%,-10.51%,-21.61%,8.17%,-23.43%,11.16%,43.37,-1.35%,-0.14%,2.50,362.38,1.28,290.43,-1.49%,462318,2/3/2022 8:30:00 AM,365.00,7/29/1987,290.43,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",111308.84,,175.63,,20.93,23.70,14.05,67.83,,,-7.23,-566.20%,247.00%,,,29.70%,232.40%,66.70%,621.01,346.12,3.90%,-14.46%,61.20%,1.96%,4.36%,2.49,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,7.44%,2.20%,-17.86%,14.20%,-19.16%,1.90%,,8.88,5.56%,5.43%,9.47%,3.78%,6.14%,-9.51%,26.26%,-22.45%,30.80%,58.13,2.20%,-0.32%,2.40,6052.11,0.80,169.66,1.88%,4821568,2/15/2022 4:30:00 PM,192.50,12/10/2020,170.14,0.28%
