"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",101.70,,11.17,,5.03,0.55,4.80,20.76,,,-0.15,-743.40%,31.22%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.42,3.40%,2.89%,34.50%,-1.27%,0.78%,1.96,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-3.86%,-4.42%,-13.60%,-14.29%,-19.20%,-7.43%,1.68,0.10,3.65%,2.78%,-4.17%,-6.41%,-13.81%,-11.72%,3.51%,-26.70%,3.51%,35.90,-0.92%,0.62%,2.70,121.53,0.59,3.24,-0.31%,71137,,4.62,12/23/1997,,
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",11527.09,,8.08,,0.39,,0.79,,,,-3.12,-583.80%,204.30%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,640.95,0.50%,0.00%,54.40%,-3.41%,15.56%,2.42,-8.60%,77.70%,-25.60%,1.00,0.90,,,57.10%,-20.90%,-19.40%,-4.17%,7.51%,-10.28%,-12.26%,-16.62%,-2.78%,1.58,0.92,5.73%,5.14%,0.48%,-1.18%,-12.34%,-11.64%,17.14%,-33.08%,17.14%,49.06,1.57%,1.36%,3.00,41263.04,1.06,17.46,2.95%,43752304,1/20/2022 8:30:00 AM,18.32,12/9/2013,17.46,0.00%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",53.75,4.18,,,0.26,0.38,3.76,268.75,0.76%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.50%,-4.03%,0.93%,2.01,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-4.00%,7.32%,-34.17%,-28.46%,-40.94%,7.76%,0.07,0.22,8.38%,8.13%,0.89%,-4.74%,-30.24%,-30.16%,24.53%,-60.83%,24.53%,48.13,4.76%,2.02%,,18.55,0.15,2.64,6.88%,2711,,,3/17/1980,2.68,1.52%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",679.75,7.63,7.74,,0.37,0.97,45.93,60.15,1.86%,10.50%,2.81,15.90%,-20.90%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.84%,95.80%,-0.88%,2.91%,3.45,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,1.37%,0.14%,-13.92%,-20.44%,-2.32%,-12.98%,,1.12,6.70%,5.16%,1.69%,-4.90%,-21.37%,-17.37%,17.48%,-42.78%,17.48%,49.77,6.03%,0.00%,2.70,259.53,1.10,21.45,6.03%,284529,2/23/2022 4:30:00 PM,32.83,11/4/1982,21.45,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",90.94,,,,0.43,0.35,2.09,,,,-2.05,19.10%,15.40%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.39,6.40%,0.00%,40.20%,-19.88%,13.98%,7.25,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-18.25%,-11.99%,-42.79%,-51.34%,-63.00%,-32.88%,1.59,0.32,11.09%,7.34%,-13.20%,-23.38%,-47.89%,-40.10%,-1.15%,-70.76%,-1.15%,37.55,-8.97%,-6.65%,2.70,489.93,2.86,3.45,-15.02%,1403344,2/24/2022 4:30:00 PM,16.58,9/26/2013,3.49,1.16%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3063.58,43.86,34.62,3.66,5.95,7.66,30.09,87.28,0.65%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.45%,72.80%,2.28%,2.36%,3.83,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,0.64%,-8.02%,-25.68%,-13.18%,-24.11%,-26.34%,0.69,2.17,3.55%,3.47%,-2.34%,-14.80%,-14.17%,-27.94%,6.09%,-30.17%,6.09%,35.74,1.44%,0.54%,3.00,255.35,0.67,58.51,1.99%,171537,2/28/2022 4:30:00 PM,71.00,1/3/1991,58.51,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",12652.83,21.57,13.37,1.41,1.15,4.10,21.04,19.12,1.95%,33.90%,9.53,33.70%,13.85%,9.00%,15.25%,2.80%,-21.30%,1.30%,62.45,60.83,0.10%,-5.38%,,-1.67%,4.36%,3.49,5.20%,18.80%,15.60%,1.20,0.30,0.33,0.00,44.80%,7.60%,5.60%,-6.73%,-8.68%,-11.91%,-1.56%,28.20%,-14.30%,1.27,7.60,4.73%,3.15%,-7.87%,-10.74%,-5.07%,-15.94%,7.75%,-15.94%,28.46%,34.68,1.82%,0.54%,2.20,761.20,0.91,205.57,2.37%,693471,2/14/2022 4:30:00 PM,257.59,11/29/2001,204.49,-0.53%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2715666.47,27.37,25.13,1.84,7.18,37.55,42.49,31.12,0.53%,14.20%,6.02,71.40%,6.58%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16308.00,0.10%,-14.91%,59.60%,0.70%,0.56%,0.89,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-2.39%,3.23%,1.80%,11.73%,35.95%,-7.16%,1.18,5.02,3.84%,2.65%,-3.06%,-3.94%,8.72%,-9.89%,8.45%,-9.89%,41.86%,44.05,0.71%,0.58%,1.80,102208.25,0.90,164.85,1.30%,91828885,1/27/2022 4:30:00 PM,192.96,12/12/1980,164.55,-0.18%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.00,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.18,,,,,,,,,,,-0.10%,0.00%,-0.72%,0.62%,,-0.21%,,0.02,0.11%,0.14%,-0.00%,-0.12%,-0.08%,-1.02%,0.21%,-2.61%,1.05%,47.29,-0.10%,0.10%,,50.21,0.29,9.70,0.00%,14345,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2248.08,77.99,53.46,26.00,5.98,1.79,16.12,,3.25%,245.20%,0.47,2.30%,23.21%,-8.00%,3.00%,5.00%,181.70%,25.10%,60.00,59.55,0.80%,155.45%,97.10%,-1.29%,1.23%,2.69,0.90%,2.30%,3.30%,,,1.33,1.33,65.50%,25.40%,7.60%,-0.14%,4.62%,-3.18%,-3.15%,18.69%,-1.71%,1.20,1.02,2.87%,2.65%,3.51%,1.35%,-1.32%,-5.89%,8.25%,-9.65%,18.69%,56.73,0.35%,2.42%,2.80,272.92,0.70,36.89,2.79%,189980,2/8/2022 4:30:00 PM,38.50,1/13/2011,36.89,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",36.17,12.34,,0.62,2.80,1.71,4.31,20.09,7.27%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.39%,27.40%,-5.60%,0.75%,1.10,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-9.96%,18.49%,-5.09%,-13.16%,43.79%,4.93%,1.02,0.32,4.05%,4.21%,-6.20%,0.28%,-5.27%,-13.73%,30.43%,-43.01%,62.41%,43.33,0.46%,0.15%,,21.42,0.26,6.60,0.61%,5465,,,5/5/1995,,
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",43.60,,,,,0.62,4.90,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.40%,7.64%,0.57%,1.35,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-3.00%,0.76%,-13.52%,-26.31%,-60.31%,-2.84%,0.89,0.02,6.97%,7.03%,-7.39%,-3.80%,-26.61%,-24.42%,9.81%,-65.32%,9.81%,44.62,-3.00%,0.00%,,556.62,0.37,0.29,-3.00%,204313,,1.00,10/17/2003,0.29,0.58%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2199.46,4.80,5.87,0.48,0.55,0.80,2.41,2.64,,0.00%,16.05,19.70%,-10.94%,56.90%,10.00%,17.00%,-15.50%,24.70%,29.11,26.52,0.40%,-40.40%,,3.93%,15.79%,6.55,7.90%,19.10%,10.80%,0.90,0.90,0.59,0.82,57.70%,17.50%,12.20%,0.03%,-0.06%,-18.11%,5.33%,39.89%,-18.06%,1.17,3.12,3.71%,4.11%,-1.05%,-7.66%,-1.45%,-20.60%,5.38%,-20.60%,44.53%,45.23,2.81%,-0.45%,2.10,639.05,1.00,77.12,2.35%,636036,2/17/2022 8:30:00 AM,104.29,7/21/2004,77.12,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.19%,-0.90%,-7.62%,-8.01%,-16.12%,-4.00%,,1.46,1.80%,1.39%,-2.17%,-3.18%,-8.83%,-7.38%,4.69%,-19.12%,4.69%,41.78,1.31%,0.27%,,1287.12,1.13,79.39,1.59%,1454556,,,8/15/2008,79.39,0.00%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4686.77,11.76,11.28,,11.26,2.77,,,7.84%,92.30%,3.88,34.40%,8.71%,11.80%,-3.88%,11.70%,38.10%,32.20%,98.47,94.42,4.99%,0.00%,14.20%,2.56%,1.02%,2.29,24.10%,24.10%,23.80%,,,0.00,0.00,,100.00%,92.70%,-1.93%,-1.08%,-17.82%,-10.10%,24.84%,-6.55%,1.40,2.15,5.72%,4.16%,-2.03%,-4.27%,-7.13%,-13.10%,14.85%,-20.68%,27.41%,46.50,3.80%,0.21%,2.30,419.84,1.13,45.64,4.01%,474643,2/11/2022 8:30:00 AM,53.10,4/14/1988,45.64,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",69968.33,14.63,20.83,1.00,2.42,4.84,15.34,70.32,2.58%,30.30%,2.31,-71.60%,8.72%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1920.86,,,6.10%,-0.47%,0.12%,1.23,14.20%,39.90%,4.40%,1.10,0.80,0.31,0.48,33.00%,8.20%,19.70%,-2.09%,-4.28%,-4.07%,-9.71%,17.23%,-11.61%,1.09,0.88,2.72%,1.90%,-2.25%,-6.85%,-4.77%,-13.73%,6.47%,-13.73%,17.73%,42.10,2.00%,-0.03%,2.20,1880.68,1.94,33.74,1.96%,3646824,2/3/2022 8:30:00 AM,40.79,4/6/2001,33.18,-1.66%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",266094.45,35.60,12.19,8.68,4.82,19.52,21.72,24.78,3.77%,133.00%,4.20,11.50%,-13.34%,21.91%,4.10%,17.00%,37.60%,11.20%,1770.00,1765.97,0.10%,-22.58%,69.70%,1.97%,0.91%,2.08,4.40%,49.90%,19.60%,1.00,0.90,5.46,5.96,67.90%,28.20%,12.00%,3.15%,11.41%,26.02%,24.20%,38.80%,10.44%,0.78,3.18,2.36%,2.06%,5.24%,9.07%,24.55%,0.80%,19.27%,0.80%,46.54%,72.69,2.10%,0.82%,2.00,7777.91,1.07,149.54,2.94%,8317953,2/2/2022 8:30:00 AM,149.45,12/10/2012,149.54,0.00%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",29808.88,18.43,12.26,1.78,0.13,122.34,8.42,16.58,1.30%,22.80%,7.70,144.40%,7.21%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-44.49%,65.70%,1.02%,1.13%,1.54,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,-0.13%,8.71%,14.97%,21.50%,40.21%,6.80%,0.46,3.37,2.15%,2.35%,1.80%,5.57%,14.87%,-1.59%,16.11%,-1.59%,40.92%,59.85,1.93%,0.99%,2.20,1103.95,0.98,141.92,2.95%,1082041,2/2/2022 8:30:00 AM,153.92,4/4/1995,145.00,2.17%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3422.10,9.17,10.15,1.15,4.87,1.19,0.91,5.15,1.21%,9.80%,5.41,37.00%,6.31%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,66.00,0.60%,-0.41%,91.90%,-0.87%,3.01%,4.56,2.00%,15.20%,11.30%,,,0.17,0.17,,92.40%,60.30%,-0.02%,-3.16%,-6.75%,2.44%,4.14%,-0.14%,1.24,1.84,3.73%,3.55%,-0.09%,-1.92%,-2.97%,-10.81%,8.32%,-17.11%,10.44%,47.82,3.05%,0.90%,2.10,434.93,0.53,49.61,3.98%,229604,1/27/2022 4:30:00 PM,58.93,5/19/1994,49.61,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2552.91,12.49,525.29,1.25,5.75,2.61,4.93,12.04,,0.00%,0.71,11.10%,-96.62%,,10.00%,,,-78.20%,278.93,143.83,20.10%,0.10%,49.10%,12.35%,8.47%,5.65,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-3.98%,14.34%,-38.16%,-48.59%,-76.32%,-37.55%,,0.62,7.40%,6.21%,-2.65%,-19.03%,-47.39%,-43.84%,20.35%,-78.56%,20.35%,41.93,-4.59%,10.77%,1.70,2156.97,1.64,8.93,5.68%,3532881,2/24/2022 4:30:00 PM,37.62,12/11/2020,8.81,-1.34%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",3935.80,164.65,,,9.71,4.18,,114.08,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.71,,,11.50%,11.36%,0.10%,1.04,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-5.23%,-4.12%,-27.94%,-21.97%,-31.60%,-30.79%,,0.54,2.80%,2.39%,-5.27%,-15.59%,-19.69%,-32.08%,5.50%,-32.08%,5.50%,34.91,0.56%,-0.43%,2.00,195.53,0.47,16.30,0.12%,91706,,22.67,10/22/2020,16.30,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",26.68,,,,8.89,0.31,0.40,,,,-0.57,40.00%,33.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.64%,37.40%,42.22%,5.89%,1.42,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,4.44%,5.84%,-66.46%,-80.32%,-89.51%,-24.66%,1.33,0.03,12.36%,10.63%,1.63%,-12.61%,-74.13%,-53.84%,23.37%,-91.15%,23.37%,46.16,-15.28%,25.45%,2.30,3581.55,0.46,0.25,6.28%,1652715,,3.00,9/19/1980,0.25,0.04%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48%,2.53%,2.43%,3.21%,12.82%,0.57%,,0.32,0.86%,0.79%,0.57%,0.76%,2.71%,-1.62%,3.81%,-1.62%,13.44%,53.13,-3.05%,4.98%,,5.44,2.51,28.61,1.78%,13641,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",46586.55,15.34,21.14,1.94,0.67,0.54,,,3.72%,,0.19,7.10%,-6.70%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,8.83%,,0.65%,1.33,,,,,,,,,,,3.50%,7.64%,0.67%,-4.97%,19.63%,5.71%,,0.09,2.92%,2.63%,4.67%,7.67%,-1.07%,-2.31%,17.00%,-22.77%,28.11%,61.14,2.07%,0.69%,3.00,21551.78,1.66,2.96,2.78%,35697794,2/24/2022 8:30:00 AM,3.50,11/11/2013,2.91,-1.69%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4407.80,7.19,6.13,0.39,0.45,2.84,13.33,6.48,,0.00%,26.65,38.00%,-5.88%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.04,0.50%,0.00%,,20.13%,8.54%,4.48,12.00%,39.50%,5.30%,1.70,1.10,1.02,1.16,19.30%,6.50%,4.40%,3.37%,20.80%,16.83%,3.33%,13.05%,10.90%,1.47,8.28,4.29%,4.57%,13.60%,13.84%,4.95%,0.58%,30.82%,-17.06%,30.82%,67.45,3.67%,-0.83%,2.20,305.64,0.89,191.56,2.82%,273270,2/15/2022 8:30:00 AM,243.57,3/14/2002,192.00,0.23%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.66,,,,,1.29,314.44,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,88.30%,9.58%,0.02%,0.06,,,,4.30,4.30,0.00,0.00,,,,-0.10%,0.10%,-0.51%,-1.22%,,-0.51%,,0.02,0.23%,0.13%,0.08%,-0.26%,-0.83%,-1.72%,0.31%,-6.44%,1.25%,48.89,-0.21%,0.21%,,58.01,0.96,9.73,0.00%,55914,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",28.41,,,,,0.52,0.49,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,7.70%,-28.49%,2.25%,1.65,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,13.19%,10.75%,-14.52%,-33.12%,-51.07%,-4.19%,2.42,0.12,7.15%,5.67%,8.31%,0.50%,-25.48%,-16.94%,20.47%,-57.08%,20.47%,56.51,-0.96%,0.00%,,194.64,0.42,2.06,-0.96%,82402,,,8/8/1997,2.06,0.00%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2979.06,23.96,11.77,1.50,0.48,1.87,47.44,13.01,1.75%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.62,1.20%,-0.50%,98.80%,0.93%,2.30%,3.17,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,3.44%,8.21%,-7.74%,-9.21%,3.17%,9.06%,1.23,1.20,2.79%,2.52%,6.43%,6.19%,-2.18%,-4.92%,15.89%,-19.70%,15.89%,63.02,2.48%,-0.02%,2.00,482.98,0.48,44.55,2.46%,230550,12/15/2021 8:30:00 AM,56.75,2/13/1969,45.00,1.01%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14631.25,107.88,67.64,18.47,14.59,9.92,21.86,59.50,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.58,1.30%,-8.05%,94.10%,1.69%,2.58%,2.91,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,1.69%,5.10%,-7.54%,-12.89%,-3.77%,-13.05%,1.34,15.33,4.69%,5.29%,4.40%,-0.90%,-3.81%,-15.71%,16.31%,-17.66%,19.53%,52.81,0.92%,0.83%,2.50,395.81,0.54,312.30,1.75%,214851,2/3/2022 8:30:00 AM,365.00,7/29/1987,312.30,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",103443.48,,75.91,,17.26,21.66,13.06,71.28,,,-0.76,-566.20%,62.92%,,,29.70%,232.40%,66.70%,621.01,355.84,3.90%,-11.76%,65.30%,5.33%,4.24%,2.35,-37.80%,-141.20%,-52.10%,1.90,1.90,0.45,0.45,66.60%,-59.40%,-81.90%,-15.53%,9.11%,-13.79%,1.55%,-24.84%,-6.85%,,10.46,8.53%,5.94%,-4.43%,-4.53%,-3.29%,-19.11%,15.42%,-28.03%,19.57%,44.63,-2.46%,0.47%,2.50,6423.97,0.96,155.09,-2.00%,6166202,2/15/2022 4:30:00 PM,201.62,12/10/2020,155.29,0.13%
