rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
35,68.5,AVID,"Avid Technology, Inc.",38.0,2.4,96,2.44,28.93,42.5,46.91,$8.21,$40.48,29.34,27.66,26.94,71.5,True
36,68.5,LOVE,The Lovesac Company,18.0,1.4,91,1.84,77.2,101.43,31.39,$22.89,$95.51,71.61,65.36,65.27,96.5,True
39,68.16666666666667,OLN,Olin Corporation,22.0,1.8,96,2.54,56.4,65.06,15.35,$16.03,$56.41,50.13,48.75,41.85,86.5,True
40,68.0,EVC,Entravision Communications Corporation,13.0,1.5,97,3.06,7.7,10.5,36.36,$1.71,$8.11,7.49,7.23,5.18,94.0,True
41,68.0,EVRI,Everi Holdings Inc.,16.0,1.5,94,2.11,24.66,31.38,27.25,$8.15,$26.61,24.53,23.27,19.3,94.0,True
43,67.83333333333333,TRTX,"TPG RE Finance Trust, Inc.",50.0,2.0,72,1.25,13.07,14.42,10.33,$7.57,$14.55,12.78,12.61,12.29,81.5,True
44,67.83333333333333,LNG,"Cheniere Energy, Inc.",23.0,1.6,89,1.69,105.27,113.68,7.99,$45.51,$113.40,102.45,93.98,81.55,91.5,True
45,67.66666666666667,ARCB,ArcBest Corporation,26.0,1.9,93,2.05,88.41,100.89,14.12,$29.02,$93.96,84.84,75.57,67.22,84.0,True
47,67.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,90,1.76,191.62,218.06,13.8,$76.99,$196.64,183.96,163.57,153.78,84.0,True
48,67.33333333333333,NSSC,"Napco Security Technologies, Inc.",34.0,1.7,79,1.39,45.5,48.6,6.81,$23.60,$46.50,44.14,40.98,35.19,89.0,True
49,67.16666666666667,MEC,"Mayville Engineering Company, Inc.",10.0,1.0,85,1.54,18.87,24.0,27.19,$8.62,$22.16,18.85,17.18,16.78,106.5,True
52,66.83333333333333,KFY,Korn Ferry,15.0,1.4,89,1.72,73.06,97.75,33.79,$29.95,$77.93,74.84,72.63,65.32,96.5,True
53,66.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,89,1.72,63.21,71.67,13.38,$23.56,$66.61,58.17,56.29,53.42,96.5,True
55,66.83333333333333,RMNI,"Rimini Street, Inc.",28.0,2.2,96,2.44,9.96,11.62,16.67,$3.04,$11.04,10.03,9.61,8.15,76.5,True
56,66.66666666666667,HRI,Herc Holdings Inc.,18.0,1.9,98,3.21,187.47,211.5,12.82,$41.70,$192.55,174.45,147.93,111.36,84.0,True
57,66.66666666666667,TPX,"Tempur Sealy International, Inc.",32.0,2.1,89,1.69,47.92,53.33,11.29,$21.19,$50.51,46.22,46.02,39.04,79.0,True
58,66.66666666666667,KRG,Kite Realty Group Trust,41.0,2.1,80,1.41,21.13,24.5,15.95,$10.00,$23.14,21.52,20.71,20.07,79.0,True
60,66.66666666666667,SI,Silvergate Capital Corporation,17.0,1.9,99,4.98,145.92,160.5,9.99,$20.93,$187.86,143.91,122.75,116.88,84.0,True
61,66.5,DOMO,"Domo, Inc.",20.0,1.8,93,2.0,91.87,106.25,15.65,$31.01,$98.35,85.88,85.34,73.56,86.5,True
63,66.33333333333333,CBNK,"Capital Bancorp, Inc.",19.0,1.7,91,1.82,24.47,27.0,10.34,$9.75,$25.24,24.4,23.61,20.55,89.0,True
64,66.16666666666667,TALO,Talos Energy Inc.,27.0,1.6,80,1.4,12.63,18.88,49.49,$5.71,$18.93,13.22,12.43,12.4,91.5,True
65,66.16666666666667,AMTX,"Aemetis, Inc.",13.0,1.8,99,3.81,19.96,30.83,54.46,$1.96,$27.44,18.75,14.52,13.39,86.5,True
66,66.16666666666667,CHX,ChampionX Corporation,11.0,1.6,96,2.46,25.19,27.67,9.85,$6.87,$30.48,24.7,23.34,22.58,91.5,True
68,65.83333333333333,BBCP,"Concrete Pumping Holdings, Inc.",11.0,1.4,90,1.8,8.88,10.75,21.06,$3.14,$9.41,8.6,8.43,7.64,96.5,True
71,65.66666666666667,CZR,"Caesars Entertainment, Inc.",25.0,1.9,88,1.65,112.05,132.5,18.25,$43.07,$119.81,114.61,106.05,96.3,84.0,True
72,65.5,GTN,"Gray Television, Inc.",23.0,1.4,77,1.34,23.3,29.14,25.06,$11.96,$24.43,23.3,22.5,21.07,96.5,True
73,65.5,IGT,International Game Technology PLC,20.0,2.0,95,2.32,29.37,31.15,6.06,$7.68,$30.44,28.27,23.9,20.71,81.5,True
75,65.33333333333333,ISEE,"IVERIC bio, Inc.",13.0,1.7,94,2.15,16.85,22.0,30.56,$4.96,$18.85,16.8,13.89,8.59,89.0,True
76,65.33333333333333,JEF,Jefferies Financial Group Inc.,20.0,1.7,87,1.64,42.77,50.0,16.9,$18.78,$42.85,39.9,37.7,32.68,89.0,True
77,65.16666666666667,DVAX,Dynavax Technologies Corporation,11.0,1.8,98,3.52,18.12,21.67,19.59,$3.58,$20.96,17.86,16.7,10.94,86.5,True
78,65.16666666666667,GTYH,GTY Technology Holdings Inc.,22.0,2.0,92,1.91,7.78,9.5,22.11,$2.40,$8.28,7.52,7.35,6.85,81.5,True
80,65.16666666666667,AX,"Axos Financial, Inc.",21.0,1.6,83,1.48,53.17,56.88,6.98,$25.50,$55.71,52.78,49.52,47.14,91.5,True
81,65.16666666666667,OVV,Ovintiv Inc.,21.0,2.2,98,3.26,39.09,43.31,10.8,$7.93,$40.65,36.87,31.05,26.52,76.5,True
82,65.0,CNTY,"Century Casinos, Inc.",12.0,1.7,94,2.14,14.55,21.0,44.33,$4.39,$15.84,14.29,13.52,11.75,89.0,True
84,65.0,UPWK,Upwork Inc.,11.0,1.7,95,2.36,58.7,66.5,13.29,$18.20,$64.49,52.75,48.19,48.14,89.0,True
85,64.83333333333333,CURO,CURO Group Holdings Corp.,13.0,1.6,90,1.78,18.58,24.25,30.52,$7.32,$20.81,18.23,17.08,15.94,91.5,True
86,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,88,1.66,49.29,57.17,15.99,$21.69,$52.80,48.09,47.83,41.6,86.5,True
87,64.83333333333333,CRAI,"CRA International, Inc.",19.0,2.0,94,2.1,108.27,120.0,10.83,$38.07,$110.05,104.69,97.92,80.44,81.5,True
88,64.83333333333333,CDXS,"Codexis, Inc.",16.0,1.6,87,1.62,29.75,31.38,5.48,$12.79,$32.42,27.79,26.37,23.4,91.5,True
89,64.83333333333333,OAS,Oasis Petroleum Inc.,13.0,2.0,100,769.76,111.05,137.14,23.49,$0.08,$111.71,104.17,95.5,78.47,81.5,True
91,64.83333333333333,MCB,Metropolitan Bank Holding Corp.,17.0,2.0,96,2.53,95.2,120.0,26.05,$25.74,$97.29,87.12,81.45,62.86,81.5,True
92,64.66666666666667,DEN,Denbury Inc.,12.0,1.9,98,3.61,80.15,89.39,11.53,$15.96,$81.37,73.85,71.37,57.85,84.0,True
94,64.66666666666667,MTDR,Matador Resources Company,16.0,2.1,99,4.08,43.74,46.07,5.33,$6.29,$45.00,41.08,33.73,28.16,79.0,True
95,64.5,WCC,"WESCO International, Inc.",18.0,2.0,94,2.19,125.49,138.09,10.04,$39.45,$129.05,121.04,117.0,100.39,81.5,True
96,64.5,TGH,Textainer Group Holdings Limited,23.0,2.0,89,1.72,36.93,41.5,12.37,$14.07,$38.84,36.34,34.39,29.37,81.5,True
97,64.33333333333333,SLB,Schlumberger Limited,20.0,1.9,89,1.7,33.91,37.91,11.8,$13.70,$36.87,32.14,29.55,29.01,84.0,True
99,64.33333333333333,FOCS,Focus Financial Partners Inc.,33.0,1.7,71,1.23,61.48,66.38,7.97,$35.56,$62.13,56.89,53.5,50.06,89.0,True
101,64.16666666666667,BVH,Bluegreen Vacations Holding Corporation,18.0,2.0,93,2.07,24.84,41.75,68.08,$7.70,$27.52,25.22,23.94,19.32,81.5,True
102,64.16666666666667,OII,"Oceaneering International, Inc.",19.0,2.2,97,3.01,15.4,16.72,8.57,$3.35,$18.20,14.57,13.26,12.94,76.5,True
104,64.0,STXB,"Spirit of Texas Bancshares, Inc.",27.0,1.7,76,1.33,24.44,27.83,13.87,$12.49,$24.94,24.21,23.52,22.44,89.0,True
105,64.0,EBC,"Eastern Bankshares, Inc.",21.0,1.5,77,1.34,21.16,24.25,14.6,$11.82,$23.03,20.8,19.81,19.45,94.0,True
106,63.833333333333336,PANW,"Palo Alto Networks, Inc.",17.0,1.8,88,1.66,504.13,549.26,8.95,$219.34,$519.45,494.54,464.97,388.47,86.5,True
107,63.833333333333336,FC,Franklin Covey Co.,20.0,2.0,90,1.8,41.76,45.0,7.76,$16.50,$43.64,41.53,40.74,32.87,81.5,True
108,63.833333333333336,NMRK,"Newmark Group, Inc.",14.0,2.0,96,2.46,15.0,16.8,12.0,$4.28,$15.10,14.63,13.88,11.67,81.5,True
109,63.833333333333336,COP,ConocoPhillips,13.0,1.8,92,1.9,75.72,83.13,9.79,$27.53,$76.10,72.33,63.0,56.09,86.5,True
110,63.5,FLL,"Full House Resorts, Inc.",11.0,2.0,98,3.24,11.14,14.0,25.67,$2.00,$12.18,11.2,9.51,8.67,81.5,True
111,63.5,EWBC,"East West Bancorp, Inc.",15.0,1.8,89,1.73,84.64,96.82,14.39,$34.13,$87.77,81.05,76.04,72.91,86.5,True
112,63.5,DCOM,"Dime Community Bancshares, Inc.",28.0,1.8,76,1.32,34.86,39.0,11.88,$18.24,$35.87,34.12,33.12,31.96,86.5,True
113,63.333333333333336,BLDR,"Builders FirstSource, Inc.",16.0,1.5,80,1.42,58.89,67.86,15.23,$29.73,$59.56,55.39,53.67,46.87,94.0,True
114,63.333333333333336,VSTO,Vista Outdoor Inc.,14.0,1.7,87,1.6,43.78,54.89,25.38,$18.07,$47.62,41.56,41.25,37.36,89.0,True
116,63.333333333333336,SCHW,The Charles Schwab Corporation,24.0,2.1,87,1.63,83.55,90.15,7.9,$37.29,$83.74,77.67,74.44,68.79,79.0,True
118,63.166666666666664,AA,Alcoa Corporation,11.0,2.0,97,2.89,49.25,57.75,17.26,$12.15,$57.57,50.05,47.24,36.2,81.5,True
119,63.166666666666664,ENVA,"Enova International, Inc.",22.0,2.0,86,1.57,34.85,43.25,24.1,$15.13,$41.06,35.56,33.62,33.03,81.5,True
120,63.0,AMSWA,"American Software, Inc.",18.0,1.5,77,1.34,27.48,31.25,13.72,$14.37,$28.45,25.89,24.86,21.87,94.0,True
123,62.833333333333336,CNOB,"ConnectOne Bancorp, Inc.",13.0,1.6,84,1.5,32.54,35.4,8.79,$14.60,$32.77,31.61,29.92,26.67,91.5,True
124,62.833333333333336,AIV,Apartment Investment and Management Company,10.0,1.0,72,1.26,7.44,37.12,398.92,$3.28,$7.74,7.23,7.02,6.4,106.5,True
126,62.833333333333336,ATKR,Atkore Inc.,15.0,2.2,97,3.06,90.17,105.75,17.28,$20.42,$102.49,89.91,89.83,75.3,76.5,True
127,62.833333333333336,JLL,Jones Lang LaSalle Incorporated,16.0,2.0,91,1.82,263.19,321.2,22.04,$101.39,$264.27,253.65,246.23,201.76,81.5,True
129,62.666666666666664,SCSC,"ScanSource, Inc.",12.0,1.3,77,1.35,36.86,39.33,6.7,$19.44,$38.49,36.42,34.91,30.41,99.0,True
130,62.5,MPC,Marathon Petroleum Corporation,11.0,1.8,90,1.8,67.52,72.19,6.92,$26.77,$67.99,64.69,60.78,56.65,86.5,True
131,62.5,JBL,Jabil Inc.,22.0,1.8,79,1.38,61.62,73.0,18.47,$31.41,$64.32,61.31,61.18,54.32,86.5,True
132,62.5,RCKY,"Rocky Brands, Inc.",17.0,2.0,89,1.69,53.76,73.5,36.72,$24.00,$69.00,50.36,49.35,49.06,81.5,True
133,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.35,56.35,62.11,10.22,$29.60,$56.99,53.05,51.93,46.88,94.0,True
134,62.333333333333336,AR,Antero Resources Corporation,14.0,2.3,99,4.15,20.27,24.53,21.02,$3.24,$21.25,19.72,16.76,12.43,74.0,True
135,62.333333333333336,FLMN,Falcon Minerals Corporation,10.0,1.9,93,2.04,5.94,6.72,13.13,$1.82,$6.58,5.66,4.94,4.62,84.0,True
136,62.333333333333336,ROIC,Retail Opportunity Investments Corp.,39.0,2.3,74,1.3,18.23,19.35,6.14,$9.69,$18.86,18.06,17.79,17.03,74.0,True
137,62.333333333333336,MRO,Marathon Oil Corporation,16.0,2.3,97,3.06,16.58,17.57,5.97,$3.73,$16.84,15.39,13.17,11.72,74.0,True
138,62.333333333333336,CBRE,"CBRE Group, Inc.",18.0,2.1,90,1.74,103.92,118.83,14.35,$43.17,$104.26,99.57,97.18,84.99,79.0,True
139,62.333333333333336,CLAR,Clarus Corporation,17.0,1.7,81,1.44,30.44,35.67,17.18,$14.08,$32.36,27.6,27.37,22.65,89.0,True
140,62.333333333333336,NEX,NexTier Oilfield Solutions Inc.,11.0,1.9,92,1.93,4.81,6.01,24.95,$1.70,$5.84,4.81,4.25,4.21,84.0,True
141,62.166666666666664,NXST,"Nexstar Media Group, Inc.",19.0,1.6,76,1.33,151.61,181.44,19.68,$80.42,$163.62,152.5,149.26,143.84,91.5,True
142,62.166666666666664,VVI,Viad Corp,17.0,2.0,88,1.66,45.79,58.33,27.39,$18.45,$52.00,46.51,44.44,43.38,81.5,True
143,62.166666666666664,ANF,Abercrombie & Fitch Co.,18.0,2.2,92,1.93,38.23,52.0,36.02,$14.04,$47.29,38.83,37.65,36.12,76.5,True
144,62.166666666666664,WSC,WillScot Mobile Mini Holdings Corp.,16.0,1.6,79,1.38,33.43,37.42,11.94,$17.77,$34.47,32.3,30.55,28.41,91.5,True
145,62.166666666666664,KKR,KKR & Co. Inc.,15.0,1.8,85,1.54,73.54,77.5,5.38,$33.65,$73.83,65.01,64.38,55.72,86.5,True
146,62.0,SCHN,"Schnitzer Steel Industries, Inc.",19.0,2.3,93,2.05,55.04,72.0,30.81,$19.35,$59.34,48.4,47.19,45.48,74.0,True
147,62.0,PACW,PacWest Bancorp,11.0,1.9,91,1.82,47.61,56.8,19.3,$17.79,$48.39,46.81,43.97,40.65,84.0,True
148,62.0,ABG,"Asbury Automotive Group, Inc.",24.0,2.1,83,1.49,228.03,240.62,5.52,$99.65,$230.97,208.38,193.8,186.09,79.0,True
150,61.833333333333336,VBTX,"Veritex Holdings, Inc.",11.0,1.6,83,1.49,40.56,44.83,10.53,$18.08,$41.22,40.01,37.32,33.83,91.5,True
151,61.833333333333336,LPX,Louisiana-Pacific Corporation,26.0,2.4,88,1.65,64.38,74.88,16.31,$27.01,$76.35,63.8,62.19,57.16,71.5,True
152,61.833333333333336,PWR,"Quanta Services, Inc.",17.0,1.8,82,1.47,118.06,128.94,9.22,$58.93,$119.70,113.84,110.5,93.57,86.5,True
153,61.833333333333336,PAG,"Penske Automotive Group, Inc.",23.0,2.2,86,1.58,111.93,120.29,7.47,$50.45,$113.48,104.01,96.07,82.87,76.5,True
155,61.833333333333336,RJF,"Raymond James Financial, Inc.",17.0,1.8,82,1.47,102.53,112.13,9.36,$48.87,$102.94,96.89,93.48,85.34,86.5,True
156,61.666666666666664,LPI,"Laredo Petroleum, Inc.",16.0,2.5,100,6.65,79.88,90.67,13.51,$7.71,$99.26,82.19,67.2,51.21,69.0,True
157,61.666666666666664,WLL,Whiting Petroleum Corporation,13.0,2.3,98,3.2,66.93,73.0,9.07,$13.68,$70.28,62.76,54.3,43.02,74.0,True
158,61.666666666666664,EOG,"EOG Resources, Inc.",13.0,2.1,93,2.01,92.0,104.7,13.8,$31.22,$93.43,87.65,76.65,73.75,79.0,True
159,61.666666666666664,ESI,Element Solutions Inc,25.0,2.1,81,1.43,22.86,27.72,21.26,$11.15,$24.70,22.54,22.43,21.28,79.0,True
160,61.666666666666664,TXT,Textron Inc.,18.0,2.1,88,1.67,74.62,83.75,12.24,$31.82,$75.59,72.34,71.68,63.15,79.0,True
161,61.5,WH,"Wyndham Hotels & Resorts, Inc.",20.0,1.4,68,1.19,81.99,87.0,6.11,$45.23,$84.78,81.48,75.72,71.08,96.5,True
162,61.5,PGC,Peapack-Gladstone Financial Corporation,19.0,2.0,84,1.5,33.74,38.25,13.37,$16.37,$34.67,33.57,33.13,31.03,81.5,True
163,61.5,FFWM,First Foundation Inc.,21.0,1.8,77,1.34,26.81,30.8,14.88,$14.29,$27.25,26.62,25.29,23.74,86.5,True
164,61.333333333333336,WTFC,Wintrust Financial Corporation,14.0,1.7,81,1.43,92.09,99.67,8.23,$45.10,$92.65,83.78,77.97,75.54,89.0,True
165,61.333333333333336,TTGT,"TechTarget, Inc.",24.0,2.1,81,1.43,87.08,102.0,17.13,$43.31,$101.12,84.84,83.69,77.29,79.0,True
167,61.166666666666664,KBR,"KBR, Inc.",23.0,2.0,79,1.38,43.26,46.22,6.84,$21.13,$43.90,41.43,39.87,37.38,81.5,True
171,61.0,HWC,Hancock Whitney Corporation,10.0,1.9,89,1.69,51.61,56.39,9.26,$21.33,$52.24,48.69,46.27,44.04,84.0,True
172,60.833333333333336,RLGY,Realogy Holdings Corp.,26.0,2.4,85,1.53,19.28,22.83,18.41,$9.45,$21.03,18.99,18.05,17.12,71.5,True
173,60.833333333333336,COF,Capital One Financial Corporation,17.0,2.2,89,1.71,167.84,186.48,11.11,$70.78,$177.95,167.38,165.49,147.0,76.5,True
174,60.833333333333336,AMTB,Amerant Bancorp Inc.,14.0,2.2,92,1.9,26.6,29.58,11.2,$9.01,$28.22,25.69,25.26,21.0,76.5,True
175,60.833333333333336,TROX,Tronox Holdings plc,12.0,2.2,94,2.15,25.85,27.33,5.73,$8.29,$26.19,25.01,22.82,20.52,76.5,True
177,60.666666666666664,GPI,"Group 1 Automotive, Inc.",24.0,1.9,74,1.3,200.51,260.17,29.75,$102.68,$206.41,190.6,177.64,163.8,84.0,True
179,60.5,QCRH,"QCR Holdings, Inc.",19.0,1.8,76,1.32,52.4,59.8,14.12,$28.88,$53.35,52.16,51.15,47.31,86.5,True
180,60.5,APA,APA Corporation,14.0,2.4,96,2.47,27.68,29.74,7.44,$7.45,$28.18,24.26,21.01,19.82,71.5,True
181,60.333333333333336,KIM,Kimco Realty Corporation,21.0,2.3,86,1.58,22.96,24.35,6.05,$10.04,$23.28,22.05,21.83,20.24,74.0,True
182,60.333333333333336,HCKT,"The Hackett Group, Inc.",21.0,1.7,71,1.24,21.31,22.67,6.38,$12.57,$21.48,20.43,19.82,17.55,89.0,True
186,60.166666666666664,BYD,Boyd Gaming Corporation,16.0,2.0,83,1.48,66.05,82.73,25.25,$30.30,$71.00,65.63,62.52,59.79,81.5,True
188,60.166666666666664,PNFP,"Pinnacle Financial Partners, Inc.",11.0,2.0,88,1.66,98.28,114.1,16.1,$41.97,$103.90,97.38,95.24,88.25,81.5,True
189,60.166666666666664,AVNT,Avient Corporation,16.0,1.6,73,1.28,53.46,61.18,14.44,$29.85,$54.21,48.99,48.73,48.01,91.5,True
190,60.166666666666664,FISI,"Financial Institutions, Inc.",17.0,2.0,82,1.45,31.9,36.5,14.42,$15.41,$33.45,31.37,30.9,29.8,81.5,True
192,59.833333333333336,KFRC,Kforce Inc.,20.0,2.0,78,1.36,65.17,70.67,8.44,$33.98,$69.00,64.29,61.22,57.03,81.5,True
193,59.833333333333336,FBP,First BanCorp.,10.0,2.0,88,1.65,14.07,26.83,90.69,$6.05,$14.09,13.54,12.92,11.92,81.5,True
196,59.833333333333336,CFG,"Citizens Financial Group, Inc.",21.0,2.0,77,1.35,50.28,53.65,6.7,$25.41,$51.14,48.47,45.43,44.76,81.5,True
197,59.666666666666664,FBNC,First Bancorp,21.0,2.3,84,1.51,47.59,51.1,7.38,$22.28,$50.35,46.1,43.05,41.78,74.0,True
199,59.666666666666664,CBZ,"CBIZ, Inc.",15.0,1.3,65,1.15,36.16,39.5,9.24,$22.00,$36.24,34.23,33.5,32.17,99.0,True
200,59.5,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,81,1.43,325.09,393.5,21.04,$155.73,$333.03,318.45,315.14,274.71,81.5,True
201,59.5,FBC,"Flagstar Bancorp, Inc.",30.0,2.4,77,1.35,55.19,60.31,9.28,$28.93,$56.77,53.83,51.08,46.66,71.5,True
202,59.5,HES,Hess Corporation,11.0,2.2,91,1.81,88.64,102.96,16.16,$34.82,$92.79,85.61,75.71,74.34,76.5,True
203,59.5,CSTR,"Capstar Financial Holdings, Inc.",11.0,2.0,86,1.59,22.25,24.5,10.11,$10.16,$23.00,21.69,21.37,19.37,81.5,True
205,59.5,FRBA,First Bank,10.0,2.0,87,1.61,15.18,17.12,12.78,$7.09,$15.90,14.72,13.81,12.66,81.5,True
207,59.5,HAL,Halliburton Company,17.0,2.2,85,1.54,25.89,29.35,13.36,$10.99,$26.68,24.08,21.54,21.5,76.5,True
208,59.333333333333336,CSL,Carlisle Companies Incorporated,16.0,1.9,78,1.37,227.83,246.0,7.98,$119.68,$229.47,208.76,206.56,183.66,84.0,True
209,59.333333333333336,STKS,"The ONE Group Hospitality, Inc.",10.0,2.5,99,4.02,12.14,17.0,40.03,$1.97,$14.49,12.08,11.29,9.0,69.0,True
212,59.166666666666664,MTSI,"MACOM Technology Solutions Holdings, Inc.",19.0,2.2,82,1.46,66.49,70.43,5.93,$32.75,$69.29,65.02,63.22,60.91,76.5,True
213,59.166666666666664,DSKE,"Daseke, Inc.",17.0,2.2,84,1.52,9.84,11.0,11.79,$4.80,$10.50,9.74,9.4,7.49,76.5,True
214,59.166666666666664,RBB,RBB Bancorp,11.0,2.0,85,1.53,25.6,28.3,10.55,$11.86,$26.50,25.48,25.14,22.4,81.5,True
216,59.0,KRTX,"Karuna Therapeutics, Inc.",11.0,1.5,72,1.25,131.07,158.6,21.0,$77.85,$146.97,122.84,117.99,116.13,94.0,True
218,59.0,VSEC,VSE Corporation,12.0,1.5,71,1.23,49.78,61.0,22.54,$27.50,$53.44,48.25,47.98,45.0,94.0,True
219,58.833333333333336,MET,"MetLife, Inc.",22.0,2.0,73,1.28,65.87,72.55,10.14,$35.90,$67.68,64.38,62.51,60.29,81.5,True
220,58.833333333333336,LBAI,"Lakeland Bancorp, Inc.",16.0,1.6,69,1.21,18.18,21.21,16.67,$10.36,$19.35,17.96,17.14,16.92,91.5,True
222,58.833333333333336,PVBC,"Provident Bancorp, Inc.",11.0,2.0,84,1.51,17.1,18.0,5.26,$8.36,$18.90,16.46,16.25,15.21,81.5,True
223,58.666666666666664,AN,"AutoNation, Inc.",20.0,2.5,87,1.63,130.48,152.12,16.58,$56.07,$132.89,119.56,115.58,99.47,69.0,True
228,58.5,BHVN,Biohaven Pharmaceutical Holding Company Ltd.,10.0,1.8,79,1.38,139.9,150.82,7.81,$62.57,$151.51,136.66,132.51,99.51,86.5,True
229,58.333333333333336,VVV,Valvoline Inc.,12.0,1.9,79,1.38,35.28,41.5,17.63,$18.34,$35.95,33.23,31.8,29.55,84.0,True
230,58.333333333333336,FFIC,Flushing Financial Corporation,24.0,2.5,82,1.45,23.38,26.38,12.83,$11.81,$25.22,23.18,22.69,22.01,69.0,True
231,58.333333333333336,CSWI,"CSW Industrials, Inc.",11.0,1.5,70,1.22,136.49,152.5,11.73,$81.51,$143.78,133.33,130.85,127.19,94.0,True
234,57.833333333333336,VICR,Vicor Corporation,19.0,2.2,78,1.36,143.78,157.5,9.54,$73.71,$151.00,142.12,131.94,104.59,76.5,True
235,57.833333333333336,HWKN,"Hawkins, Inc.",23.0,2.0,69,1.2,37.88,44.0,16.16,$22.75,$39.73,36.94,36.39,33.33,81.5,True
236,57.833333333333336,CIVB,"Civista Bancshares, Inc.",16.0,1.8,71,1.24,25.08,27.58,9.97,$13.55,$25.59,24.49,23.58,22.36,86.5,True
