"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",102.02,,11.21,,5.05,0.55,4.81,20.82,,,-0.15,-743.40%,31.22%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.42,3.40%,2.89%,34.50%,-1.27%,0.78%,1.97,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-4.97%,-5.52%,-11.68%,-13.56%,-18.14%,-7.14%,1.68,0.10,3.62%,2.86%,-4.07%,-6.33%,-13.64%,-11.90%,1.25%,-26.47%,1.25%,36.54,1.56%,-0.62%,2.70,121.36,1.80,3.25,0.93%,218949,,4.62,12/23/1997,3.25,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",11196.99,,7.84,,0.37,,0.77,,,,-3.12,-583.80%,204.30%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,640.95,0.50%,0.00%,54.40%,-3.41%,15.56%,2.45,-8.60%,77.70%,-25.60%,1.00,0.90,,,57.10%,-20.90%,-19.40%,-9.88%,3.04%,-12.89%,-15.83%,-18.70%,-5.57%,1.58,0.93,5.57%,5.18%,-2.19%,-4.03%,-14.95%,-14.17%,13.79%,-34.99%,13.79%,45.05,8.58%,-6.13%,3.00,40689.52,1.39,16.96,1.92%,56675984,1/20/2022 8:30:00 AM,18.32,12/9/2013,16.88,-0.47%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",50.29,3.91,,,0.24,0.36,3.52,251.45,0.81%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.50%,-4.03%,0.93%,2.02,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-11.15%,-3.14%,-38.25%,-33.24%,-46.65%,0.82%,0.07,0.22,8.50%,8.33%,-5.59%,-11.65%,-34.86%,-35.00%,16.51%,-63.35%,16.51%,38.23,0.82%,-5.41%,,18.50,0.43,2.47,-4.63%,7998,,,3/17/1980,2.46,-0.40%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",641.09,7.19,7.30,,0.35,0.91,43.32,56.73,1.98%,10.50%,2.81,15.90%,-20.90%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.84%,95.80%,-0.88%,2.91%,3.59,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-5.64%,-9.04%,-19.59%,-26.54%,-8.75%,-17.93%,,1.08,5.80%,5.19%,-4.36%,-10.58%,-25.99%,-22.07%,3.32%,-46.04%,3.32%,38.74,4.17%,-3.05%,2.70,249.97,3.14,20.23,1.00%,784315,2/23/2022 4:30:00 PM,32.83,11/4/1982,20.50,1.33%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",107.02,,,,0.51,0.42,2.46,,,,-2.05,19.10%,15.40%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.39,6.40%,0.00%,40.20%,-19.88%,13.98%,7.35,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-5.80%,2.78%,-31.42%,-41.33%,-63.65%,-21.01%,1.59,0.30,10.40%,7.10%,2.33%,-10.48%,-38.83%,-29.76%,11.85%,-65.59%,11.85%,48.09,8.56%,-2.60%,2.70,482.87,1.60,4.06,5.73%,771906,2/24/2022 4:30:00 PM,16.58,9/26/2013,4.00,-1.48%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3003.89,43.01,33.95,3.58,5.83,7.51,29.51,85.58,0.66%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.49%,72.80%,2.28%,2.36%,3.85,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-3.89%,-13.13%,-26.83%,-16.22%,-25.13%,-27.77%,0.69,2.16,3.34%,3.58%,-4.74%,-17.03%,-15.89%,-29.62%,1.54%,-31.53%,1.54%,29.40,3.50%,-2.12%,3.00,254.53,0.86,57.37,1.31%,219527,2/28/2022 4:30:00 PM,71.00,1/3/1991,57.37,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",12359.86,21.07,13.06,1.38,1.12,4.01,20.55,18.68,1.99%,33.90%,9.53,33.70%,13.85%,9.00%,15.25%,2.80%,-21.30%,1.30%,62.45,60.83,0.10%,-5.38%,,-1.67%,4.36%,3.56,5.20%,18.80%,15.60%,1.20,0.30,0.33,0.00,44.80%,7.60%,5.60%,-9.70%,-12.76%,-14.83%,-5.39%,24.98%,-16.29%,1.27,7.66,4.42%,3.19%,-10.49%,-13.06%,-7.28%,-17.89%,2.58%,-17.89%,25.48%,28.55,4.52%,-2.37%,2.20,746.61,1.62,200.81,2.04%,1211469,2/14/2022 4:30:00 PM,257.59,11/29/2001,200.81,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2680907.24,27.02,24.80,1.82,7.09,37.07,41.95,30.72,0.54%,14.20%,6.02,71.40%,6.58%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16308.00,0.10%,-14.91%,59.60%,0.70%,0.56%,0.90,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-5.69%,1.85%,0.82%,9.69%,34.51%,-8.35%,1.18,5.03,3.72%,2.72%,-4.22%,-5.31%,7.46%,-11.04%,5.20%,-11.04%,40.04%,40.39,6.77%,-4.78%,1.80,101052.06,1.39,162.74,1.67%,140831165,1/27/2022 4:30:00 PM,192.96,12/12/1980,162.00,-0.45%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.00,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.18,,,,,,,,,,,0.01%,-0.41%,-0.61%,0.62%,,-0.21%,,0.02,0.13%,0.14%,-0.00%,-0.13%,-0.09%,-1.02%,0.21%,-2.61%,1.05%,47.29,0.21%,-0.21%,,51.45,0.30,9.70,0.00%,15440,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2187.14,75.88,52.01,25.29,5.82,1.74,15.68,,3.34%,245.20%,0.47,2.30%,23.21%,-8.00%,3.00%,5.00%,181.70%,25.10%,60.00,59.55,0.80%,160.49%,97.10%,-1.29%,1.23%,2.72,0.90%,2.30%,3.30%,,,1.33,1.33,65.50%,25.40%,7.60%,-1.43%,1.04%,-5.55%,-6.24%,9.79%,-4.37%,1.20,1.00,2.84%,2.74%,0.80%,-1.38%,-3.98%,-8.44%,5.31%,-12.10%,15.48%,48.78,2.57%,-1.96%,2.80,269.52,0.95,35.89,0.56%,256357,2/8/2022 4:30:00 PM,38.50,1/13/2011,35.89,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",35.95,12.26,,0.61,2.79,1.70,4.28,19.97,7.32%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.39%,27.40%,-5.60%,0.75%,1.11,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-14.25%,18.41%,-4.23%,-10.63%,34.98%,4.29%,1.02,0.32,4.31%,4.34%,-6.11%,-0.32%,-5.90%,-14.25%,29.64%,-43.35%,61.43%,42.24,0.92%,-3.43%,,21.21,0.98,6.56,-2.54%,20835,,,5/5/1995,,
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",44.95,,,,,0.64,5.05,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.40%,7.64%,0.57%,1.36,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-16.48%,8.26%,-11.76%,-24.72%,-62.02%,0.17%,0.89,0.02,12.00%,6.99%,-4.35%,-0.80%,-24.55%,-22.08%,13.21%,-64.50%,13.21%,47.01,5.26%,3.60%,,552.11,1.72,0.30,9.05%,947163,,1.00,10/17/2003,0.30,-0.80%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2148.98,4.69,5.74,0.47,0.53,0.78,2.36,2.58,,0.00%,16.05,19.70%,-10.94%,56.90%,10.00%,17.00%,-15.50%,24.70%,29.11,26.52,0.40%,-40.40%,,3.93%,15.79%,6.66,7.90%,19.10%,10.80%,0.90,0.90,0.59,0.82,57.70%,17.50%,12.20%,-4.70%,-3.62%,-20.61%,1.36%,34.39%,-19.94%,1.17,3.19,5.44%,4.14%,-3.44%,-10.01%,-3.69%,-22.42%,2.55%,-22.42%,41.21%,40.20,2.13%,-2.08%,2.10,628.82,1.13,75.35,0.00%,710296,2/17/2022 8:30:00 AM,104.29,7/21/2004,75.35,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.57%,-3.86%,-9.15%,-10.33%,-18.58%,-5.50%,,1.46,1.65%,1.41%,-3.82%,-4.80%,-10.32%,-8.83%,0.36%,-20.39%,0.36%,35.38,2.98%,-4.17%,,1262.79,2.44,78.15,-1.31%,3080627,,,8/15/2008,78.38,0.29%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4506.04,11.31,10.85,,10.82,2.67,,,8.16%,92.30%,3.88,34.40%,8.71%,11.80%,-3.88%,11.70%,38.10%,32.20%,98.47,94.42,4.99%,0.00%,14.20%,2.56%,1.02%,2.34,24.10%,24.10%,23.80%,,,0.00,0.00,,100.00%,92.70%,-8.16%,-2.68%,-20.12%,-13.59%,20.32%,-10.16%,1.40,2.14,5.64%,4.25%,-6.04%,-8.18%,-10.71%,-16.45%,6.07%,-23.74%,22.50%,39.73,9.32%,-4.97%,2.30,410.91,1.81,43.88,3.88%,743427,2/11/2022 8:30:00 AM,53.10,4/14/1988,43.27,-1.39%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",68620.39,14.35,20.43,0.98,2.37,4.75,15.05,68.97,2.63%,30.30%,2.31,-71.60%,8.72%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1920.86,,,6.10%,-0.47%,0.12%,1.27,14.20%,39.90%,4.40%,1.10,0.80,0.31,0.48,33.00%,8.20%,19.70%,-6.34%,-6.21%,-6.95%,-11.29%,13.01%,-13.31%,1.09,0.90,2.57%,1.94%,-4.43%,-8.82%,-6.61%,-15.39%,0.12%,-15.39%,15.46%,36.62,4.25%,-4.11%,2.20,1819.49,2.83,33.09,-0.03%,5142874,2/3/2022 8:30:00 AM,40.79,4/6/2001,33.09,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",258496.35,34.58,11.84,8.43,4.69,18.96,21.10,24.07,3.88%,133.00%,4.20,11.50%,-13.34%,21.91%,4.10%,17.00%,37.60%,11.20%,1770.00,1765.97,0.10%,-22.58%,69.70%,1.97%,0.91%,2.10,4.40%,49.90%,19.60%,1.00,0.90,5.46,5.96,67.90%,28.20%,12.00%,-0.41%,9.15%,22.20%,20.66%,35.35%,7.29%,0.78,3.05,2.04%,2.01%,2.63%,6.25%,21.15%,-2.08%,16.03%,-2.08%,42.35%,64.87,1.13%,-2.12%,2.00,7676.67,1.57,145.27,-1.02%,12069180,2/2/2022 8:30:00 AM,149.45,12/10/2012,145.47,0.14%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",28956.11,17.90,11.91,1.73,0.13,118.84,8.18,16.11,1.33%,22.80%,7.70,144.40%,7.21%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-44.49%,65.70%,1.02%,1.13%,1.57,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,-3.41%,5.19%,11.48%,16.74%,34.04%,3.74%,0.46,3.27,1.98%,2.36%,-0.85%,2.79%,11.67%,-4.41%,13.93%,-4.41%,36.89%,49.85,0.21%,-1.36%,2.20,1084.09,1.67,137.86,-1.15%,1807855,2/2/2022 8:30:00 AM,153.92,4/4/1995,137.29,-0.41%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3291.04,8.82,9.76,1.10,4.68,1.14,0.87,4.95,1.26%,9.80%,5.41,37.00%,6.31%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,66.00,0.60%,-0.41%,91.90%,-0.87%,3.01%,4.58,2.00%,15.20%,11.30%,,,0.17,0.17,,92.40%,60.30%,-7.03%,-7.20%,-10.74%,-3.28%,-0.85%,-3.97%,1.24,1.80,3.41%,3.57%,-4.25%,-5.72%,-6.75%,-14.22%,3.27%,-20.28%,6.21%,37.66,2.05%,-3.49%,2.10,433.69,0.99,47.71,-1.51%,427332,1/27/2022 4:30:00 PM,58.93,5/19/1994,47.71,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2415.69,11.82,497.06,1.18,5.44,2.47,4.67,11.39,,0.00%,0.71,11.10%,-96.62%,,10.00%,,,-78.20%,278.93,143.83,20.10%,0.10%,49.10%,12.35%,8.47%,5.74,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-13.78%,0.96%,-39.47%,-52.12%,-78.37%,-40.91%,,0.60,6.83%,6.32%,-7.56%,-24.11%,-50.51%,-46.86%,13.88%,-79.71%,13.88%,34.95,6.83%,-4.24%,1.70,2121.73,1.39,8.45,2.30%,2951736,2/24/2022 4:30:00 PM,37.62,12/11/2020,8.80,4.14%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",3930.97,164.44,,,9.70,4.17,,113.94,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.71,,,11.50%,11.36%,0.10%,1.02,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-7.24%,-5.18%,-27.00%,-21.09%,-28.75%,-30.87%,,0.56,2.83%,2.49%,-5.58%,-16.14%,-19.87%,-32.17%,2.84%,-32.17%,2.84%,34.62,5.37%,-4.33%,2.00,197.95,0.69,16.28,0.80%,136974,,22.67,10/22/2020,16.28,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",25.10,,,,8.37,0.29,0.37,,,,-0.57,40.00%,33.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.64%,37.40%,42.22%,5.89%,1.43,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-7.08%,-2.21%,-67.98%,-81.04%,-90.41%,-29.11%,1.33,0.02,10.31%,10.39%,-4.39%,-19.70%,-75.79%,-60.86%,16.08%,-91.68%,16.08%,41.13,6.13%,-2.30%,2.30,3556.05,0.51,0.24,3.69%,1813791,,3.00,9/19/1980,0.24,0.13%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.42%,0.01%,0.39%,0.79%,9.59%,-1.19%,,0.30,0.90%,0.81%,-1.15%,-0.97%,0.92%,-3.34%,2.11%,-3.34%,11.46%,41.82,-0.04%,-0.98%,,5.20,3.08,28.11,-1.01%,16000,,,1/22/2020,28.05,-0.21%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",45327.46,14.92,20.57,1.89,0.65,0.52,,,3.82%,,0.19,7.10%,-6.70%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,8.83%,,0.65%,1.36,,,,,,,,,,,-2.04%,3.23%,-2.69%,-10.60%,13.28%,2.86%,,0.09,2.68%,2.69%,2.07%,4.88%,-3.79%,-4.95%,13.83%,-24.86%,24.64%,55.55,3.60%,-6.08%,3.00,21056.92,2.37,2.88,-2.70%,49888489,2/24/2022 8:30:00 AM,3.50,11/11/2013,2.90,0.69%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4286.99,6.99,5.96,0.38,0.44,2.76,12.97,6.31,,0.00%,26.65,38.00%,-5.88%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.04,0.50%,0.00%,,20.13%,8.54%,4.48,12.00%,39.50%,5.30%,1.70,1.10,1.02,1.16,19.30%,6.50%,4.40%,0.86%,11.66%,11.80%,-2.21%,11.16%,7.86%,1.47,8.25,4.42%,4.70%,11.40%,10.99%,2.03%,-2.17%,27.23%,-19.33%,27.23%,64.14,4.17%,-2.36%,2.20,305.52,1.23,186.31,1.71%,374800,2/15/2022 8:30:00 AM,243.57,3/14/2002,186.31,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.66,,,,,1.29,314.44,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,88.30%,9.58%,0.02%,0.06,,,,4.30,4.30,0.00,0.00,,,,-0.10%,-0.10%,-0.51%,-0.71%,,-0.51%,,0.02,0.29%,0.13%,0.08%,-0.27%,-0.84%,-1.72%,0.31%,-6.44%,1.25%,48.89,0.21%,-0.10%,,56.67,1.19,9.73,0.10%,67288,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",28.68,,,,,0.53,0.49,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,7.70%,-28.49%,2.25%,1.59,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,12.43%,7.22%,-9.57%,-32.90%,-52.62%,-3.26%,2.42,0.12,6.97%,5.78%,9.99%,1.26%,-24.90%,-16.13%,21.64%,-57.29%,21.64%,58.00,9.47%,-3.55%,,202.34,0.52,2.08,5.58%,105874,,,8/8/1997,2.10,0.72%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2907.51,23.39,11.49,1.46,0.47,1.83,46.30,12.70,1.79%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.62,1.20%,-0.50%,98.80%,0.93%,2.30%,3.19,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,1.33%,2.35%,-10.96%,-10.66%,-0.18%,6.44%,1.23,1.20,2.60%,2.63%,4.16%,3.52%,-4.62%,-7.21%,13.11%,-21.63%,13.11%,57.73,3.06%,-1.84%,2.00,478.73,0.89,43.48,1.16%,428071,12/15/2021 8:30:00 AM,56.75,2/13/1969,43.48,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14379.20,106.02,66.48,18.15,14.33,9.75,21.48,58.48,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.58,1.30%,-8.05%,94.10%,1.69%,2.58%,2.93,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,-5.68%,3.40%,-6.48%,-14.27%,-4.23%,-14.55%,1.34,15.92,4.99%,5.31%,2.77%,-2.64%,-5.43%,-17.16%,14.31%,-19.08%,17.47%,50.86,8.37%,-2.57%,2.50,393.12,0.74,306.92,5.59%,291609,2/3/2022 8:30:00 AM,365.00,7/29/1987,306.92,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",105557.83,,77.46,,17.62,22.10,13.33,72.73,,,-0.76,-566.20%,62.92%,,,29.70%,232.40%,66.70%,621.01,355.84,3.90%,-11.65%,65.30%,5.33%,4.24%,2.38,-37.80%,-141.20%,-52.10%,1.90,1.90,0.45,0.45,66.60%,-59.40%,-81.90%,-15.21%,9.48%,-11.22%,-1.30%,-13.07%,-4.94%,,10.80,8.49%,6.15%,-1.99%,-2.73%,-1.26%,-17.46%,17.78%,-26.56%,22.01%,46.37,12.00%,-5.83%,2.50,6333.79,1.63,158.26,5.48%,10330557,2/15/2022 4:30:00 PM,201.62,12/10/2020,157.51,-0.47%
