no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
926,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,16041.02,11.58,13.11,0.62,0.9,3.16,71.39,19.58,,0.00%,7.38,40.30%,-28.09%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.56,0.90%,-2.76%,,-1.03%,3.73%,2.95,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,1.14%,20.12%,62.00%,98.60%,115.16%,-0.34%,2.28,2.7,2.65%,3.22%,7.20%,19.15%,57.84%,-1.23%,50.81%,-1.23%,128.03%,67.56,1.26%,1.04%,1.5,2381.27,0.98,85.42,2.31%,2334132,11/4/2021 8:30:00 AM,94.5,6/22/2005,85.99,0.67%,84.0,96,1.62,85.42,80.29,72.22,54.32,37.46,86.48,16.0,10.63,65.33333333333333,True
1003,BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,USA,3689.7,27.79,24.67,1.58,3.13,7.52,93.41,29.54,,0.00%,4.41,22.80%,-7.47%,40.60%,17.60%,9.40%,533.00%,69.50%,29.55,29.49,0.60%,-35.26%,,-1.63%,5.65%,3.77,13.90%,31.60%,13.20%,1.6,0.3,0.14,0.14,36.80%,15.10%,11.20%,-0.11%,2.02%,32.13%,51.83%,179.94%,-0.45%,2.81,5.66,3.50%,4.91%,1.83%,3.26%,36.34%,-8.92%,23.14%,-8.92%,195.61%,53.29,-0.04%,0.16%,2.1,441.81,1.19,122.5,0.11%,525162,10/27/2021 4:30:00 PM,132.36,10/30/2014,122.5,0.00%,66.0,98,1.99,122.5,120.36,119.06,90.15,44.22,134.5,16.0,8.05,60.0,True
1199,CALX,"Calix, Inc.",Technology,Software - Application,USA,4622.06,20.56,77.22,1.03,6.87,8.75,24.49,71.0,,0.00%,3.58,267.90%,-29.90%,25.00%,20.00%,5.80%,707.20%,14.40%,63.59,54.96,1.90%,-36.41%,81.20%,2.05%,3.33%,2.25,46.20%,65.70%,12.70%,3.2,2.6,0.0,0.0,52.70%,12.50%,36.00%,7.69%,12.54%,37.14%,66.37%,147.71%,-7.88%,1.49,3.96,4.76%,5.38%,7.23%,7.73%,43.35%,-8.99%,45.74%,-8.99%,157.77%,55.88,-5.19%,0.00%,2.2,812.58,2.43,73.67,-5.19%,1974088,1/26/2022 4:30:00 PM,61.88,3/24/2010,74.0,0.45%,63.0,97,1.88,73.67,69.1,68.78,51.53,29.12,80.95,29.0,-16.0,63.0,True
1241,CBRE,"CBRE Group, Inc.",Real Estate,Real Estate Services,USA,36914.1,25.69,19.56,2.34,1.41,4.65,13.34,18.71,,0.00%,4.29,-41.00%,6.52%,6.40%,11.00%,17.00%,134.80%,20.40%,335.37,332.43,0.50%,-39.53%,98.40%,-0.30%,1.41%,3.46,7.90%,19.50%,6.80%,1.4,1.4,0.24,0.42,22.00%,5.40%,5.60%,2.40%,11.93%,10.43%,29.55%,85.63%,1.65%,1.42,2.72,1.52%,2.22%,5.30%,6.69%,18.55%,0.06%,16.56%,0.06%,87.79%,65.34,0.27%,1.22%,2.1,1351.37,1.03,110.3,1.50%,1390405,10/28/2021 8:30:00 AM,128.17,6/10/2004,110.3,0.00%,66.0,93,1.41,110.3,105.21,103.51,93.21,59.88,111.0,20.0,16.2,59.666666666666664,True
1273,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2672.93,6.37,5.16,0.7,0.67,1.68,5.43,28.47,0.75%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.55%,87.20%,-0.93%,7.08%,6.73,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-1.30%,3.29%,28.38%,23.16%,85.58%,-2.59%,1.95,2.9,3.02%,3.63%,-0.48%,7.25%,15.33%,-7.43%,25.62%,-7.43%,95.17%,53.87,-0.42%,0.43%,1.7,314.01,0.77,79.67,0.00%,242751,10/27/2021 4:30:00 PM,100.25,6/18/2014,79.67,0.00%,78.0,93,1.42,79.67,80.0,74.59,69.18,40.82,86.07,15.0,25.83,62.0,True
1608,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,248526.38,48.55,40.38,4.87,1.22,13.55,18.44,8016.98,0.56%,25.60%,11.62,25.00%,9.01%,16.20%,9.98%,10.50%,13.50%,16.60%,443.38,442.56,0.20%,-2.66%,68.80%,-0.54%,1.02%,2.06,8.80%,30.30%,19.60%,1.0,0.5,0.36,0.4,12.80%,3.40%,2.50%,-0.07%,6.67%,26.44%,39.43%,50.17%,-0.61%,0.64,12.52,1.56%,2.33%,2.17%,6.31%,28.13%,-1.27%,17.90%,-1.27%,83.79%,60.16,0.00%,-0.44%,2.2,2190.98,0.95,564.23,-0.44%,2082685,12/9/2021 4:30:00 PM,549.05,11/27/1985,563.5,-0.13%,63.0,86,1.19,564.23,553.8,532.37,441.52,307.0,571.49,20.0,-2.69,56.333333333333336,True
1643,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17968.77,149.55,95.57,41.54,16.34,4.67,41.96,,1.88%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.28,0.60%,-33.90%,95.90%,-1.25%,1.32%,2.31,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-0.27%,5.40%,16.46%,28.36%,84.55%,-1.32%,0.78,3.57,1.70%,1.93%,1.07%,4.76%,22.40%,-2.25%,12.69%,-2.25%,86.40%,58.25,-0.01%,-0.07%,2.3,576.69,1.4,176.32,-0.07%,809788,10/28/2021 4:30:00 PM,180.14,7/22/1993,177.0,0.39%,59.0,93,1.4,176.32,174.78,168.66,144.39,95.02,180.37,37.0,2.17,63.0,True
1709,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12893.22,39.0,19.52,2.6,2.87,5.12,43.62,40.72,0.87%,29.80%,6.38,-28.40%,38.66%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.93%,90.70%,-0.82%,0.78%,1.77,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,1.63%,6.39%,23.60%,29.02%,64.52%,0.35%,1.08,5.0,1.51%,1.87%,3.27%,5.43%,21.86%,-0.34%,12.79%,-0.34%,73.49%,61.99,1.05%,0.42%,1.9,228.12,1.62,249.0,1.48%,369934,10/21/2021 4:30:00 PM,266.0,6/1/1960,249.0,0.00%,72.0,88,1.25,249.0,241.6,236.59,204.8,143.52,249.84,16.0,6.83,58.666666666666664,True
1759,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2252.42,8.0,10.95,0.8,3.13,1.99,2.03,7.26,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.56,6.90%,-24.41%,84.10%,0.64%,3.81%,2.84,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,9.95%,21.73%,57.45%,81.42%,273.13%,7.71%,1.6,3.06,3.57%,4.89%,15.60%,21.19%,63.97%,3.79%,54.54%,3.79%,296.23%,67.86,3.30%,1.73%,2.1,397.12,1.46,70.41,5.09%,580301,10/27/2021 4:30:00 PM,70.38,2/21/2012,70.41,0.00%,66.0,99,2.66,70.41,61.62,58.55,43.14,19.43,70.94,21.0,-0.04,62.0,True
1773,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2885.17,26.96,19.06,0.9,2.24,3.99,11.86,30.99,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.33%,95.30%,1.10%,1.53%,2.94,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,2.15%,2.94%,33.38%,42.33%,77.71%,0.14%,1.04,9.97,2.55%,3.03%,2.52%,9.05%,29.68%,-2.79%,34.36%,-2.79%,86.18%,59.07,1.92%,0.05%,2.3,44.37,0.61,318.1,1.97%,26946,11/4/2021 4:30:00 PM,345.67,6/20/2003,318.06,-0.01%,59.0,92,1.38,318.1,310.23,293.24,245.73,174.84,327.24,15.0,8.67,55.333333333333336,True
2073,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,24090.58,26.27,73.08,4.38,21.75,4.06,2433.39,,1.60%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.57%,98.50%,-1.28%,1.52%,3.91,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,-1.04%,6.79%,28.20%,30.65%,65.79%,-2.91%,0.64,1.33,2.32%,1.84%,1.30%,6.81%,24.55%,-3.76%,16.04%,-3.76%,69.45%,59.87,-1.29%,0.00%,2.1,1455.1,1.12,63.73,-1.29%,1632600,10/27/2021 4:30:00 PM,64.0,2/6/1986,63.73,0.00%,66.0,90,1.3,63.73,63.06,59.83,51.28,37.61,66.22,15.0,0.42,57.0,True
2135,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,31987.49,27.57,9.08,1.1,3.58,3.58,13.78,11.62,0.92%,26.40%,1.73,3266.70%,55.11%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.69%,92.10%,4.00%,2.62%,1.55,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,7.10%,17.94%,22.91%,81.36%,192.13%,8.20%,3.06,2.07,3.15%,4.36%,12.77%,15.13%,56.41%,4.14%,34.06%,4.14%,222.81%,67.97,3.16%,1.38%,1.8,10845.91,1.43,47.66,4.59%,15499905,11/2/2021 4:30:00 PM,51.27,3/17/1992,47.53,-0.27%,75.0,98,2.02,47.66,42.74,42.45,31.77,16.11,47.97,27.0,7.57,66.66666666666667,True
2214,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1727.19,6.17,6.96,0.47,1.19,1.32,10.92,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.80%,-15.01%,,-2.52%,19.35%,16.42,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,0.78%,3.86%,22.29%,29.09%,61.23%,-1.77%,1.41,1.56,2.43%,2.88%,3.03%,5.08%,24.90%,-3.34%,19.60%,-3.34%,108.87%,59.91,-1.17%,0.52%,2.2,338.3,0.51,61.01,-0.65%,172196,11/3/2021 4:30:00 PM,67.75,7/9/1999,61.01,0.00%,63.0,89,1.26,61.01,59.5,58.25,48.95,29.21,63.12,18.0,11.05,56.666666666666664,True
2269,EFX,Equifax Inc.,Industrials,Consulting Services,USA,34695.9,49.68,32.45,3.65,7.24,9.84,17.13,56.69,0.55%,26.80%,5.75,228.40%,15.79%,3.60%,13.60%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-30.56%,93.10%,0.34%,1.52%,2.81,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-2.86%,1.10%,10.49%,15.06%,50.42%,-2.45%,1.43,6.76,2.08%,2.17%,-1.07%,0.59%,13.68%,-4.83%,11.78%,-4.83%,76.44%,48.99,0.08%,0.49%,2.3,658.44,0.89,285.61,0.57%,584843,10/20/2021 4:30:00 PM,296.94,5/11/1971,285.61,0.00%,59.0,87,1.22,285.61,288.86,284.28,251.79,161.87,300.11,13.0,3.97,53.0,True
2374,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1516.32,3.52,7.41,,1.39,1.36,6.62,3.69,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-8.28%,90.20%,0.17%,3.06%,3.31,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,2.04%,10.60%,18.79%,25.45%,78.48%,2.66%,1.55,1.31,2.46%,3.02%,5.98%,8.82%,19.17%,-3.26%,35.80%,-3.26%,91.05%,63.68,0.86%,0.63%,2.0,328.48,0.66,42.05,1.50%,215974,10/28/2021 4:30:00 PM,44.5,10/30/2014,42.05,0.00%,69.0,90,1.29,42.05,39.87,38.79,35.31,22.01,43.47,20.0,5.83,59.666666666666664,True
2585,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,29518.0,41.19,39.8,6.86,19.63,9.91,449.97,82.27,2.26%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.51%,96.00%,-2.78%,1.67%,3.48,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,-0.43%,9.98%,31.99%,29.21%,103.52%,-2.27%,0.35,5.24,2.55%,2.17%,2.73%,8.10%,27.70%,-3.17%,20.88%,-3.17%,107.95%,61.66,1.02%,0.06%,2.1,628.72,1.2,221.59,1.08%,751455,10/27/2021 4:30:00 PM,220.79,8/12/2004,224.31,1.23%,66.0,95,1.58,221.59,216.51,205.7,174.0,106.56,228.84,16.0,-0.36,59.0,True
2587,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,2008.74,89.47,16.11,4.47,1.93,27.32,10.5,14.11,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.08,1.20%,-22.02%,85.50%,1.54%,4.65%,4.58,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-4.49%,15.82%,47.26%,38.34%,111.33%,-2.55%,1.89,0.69,3.91%,4.83%,5.49%,18.32%,38.27%,-7.86%,60.38%,-7.86%,127.34%,59.36,-2.67%,-0.25%,2.2,1290.26,1.34,15.3,-2.92%,1730915,11/2/2021 8:30:00 AM,16.0,4/9/1999,15.3,0.00%,63.0,96,1.59,15.3,14.59,13.04,11.1,6.95,16.61,18.0,4.58,59.0,True
2600,F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,USA,95745.42,34.48,12.21,0.44,0.71,2.65,2.06,8.86,1.65%,0.00%,0.7,290.20%,4.84%,-16.80%,77.67%,-3.20%,-23.80%,-4.80%,3995.0,3914.51,0.10%,8.79%,54.00%,-0.22%,1.70%,0.73,1.10%,8.40%,-2.40%,1.2,1.0,2.66,3.95,10.10%,1.00%,2.10%,17.10%,27.01%,70.12%,70.84%,181.04%,17.04%,1.1,0.91,4.01%,3.77%,19.95%,25.09%,61.73%,11.11%,56.84%,11.11%,188.37%,77.16,8.19%,3.22%,2.4,91580.97,3.39,24.31,11.67%,310092398,10/27/2021 4:30:00 PM,19.55,6/1/1972,24.22,-0.37%,56.0,99,2.19,24.31,20.52,19.59,15.09,8.46,24.56,14.0,-19.58,56.333333333333336,True
2667,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,61732.89,16.03,11.87,0.55,2.92,4.64,8.05,9.45,0.71%,8.50%,2.63,344.60%,15.86%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.86,0.20%,-8.43%,77.90%,-0.69%,1.86%,1.49,8.80%,33.60%,7.00%,2.5,1.8,0.66,0.72,36.80%,36.70%,18.40%,0.38%,15.29%,30.90%,16.40%,48.57%,1.01%,2.08,1.34,2.12%,3.02%,6.78%,8.68%,13.28%,-1.45%,19.41%,-8.57%,70.58%,65.34,0.64%,0.96%,2.0,18199.27,0.79,42.15,1.62%,14396079,10/21/2021 8:30:00 AM,42.56,7/10/1995,42.15,0.00%,69.0,79,1.09,42.15,39.71,38.87,37.24,24.71,46.1,14.0,0.97,54.0,True
3034,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,3337.06,36.76,23.87,2.79,2.15,6.06,64.3,89.95,0.67%,30.00%,3.39,-34.20%,26.97%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.92%,,-0.92%,2.70%,4.79,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,3.94%,21.63%,46.38%,38.15%,62.15%,2.91%,1.22,3.56,2.14%,2.99%,8.10%,15.70%,32.80%,1.01%,39.17%,1.01%,75.68%,74.33,0.04%,3.23%,2.0,150.48,1.16,124.61,3.27%,174962,10/27/2021 4:30:00 PM,120.83,11/16/1993,124.61,0.00%,69.0,86,1.21,124.61,116.19,108.37,94.02,70.93,125.71,16.0,-3.03,57.0,True
3235,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2559.01,14.34,9.07,0.58,0.66,2.75,43.15,141.38,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,125.49%,,-0.79%,1.73%,2.9,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,2.57%,7.08%,33.72%,29.82%,96.69%,0.88%,1.99,2.12,2.86%,3.16%,4.25%,7.13%,25.11%,-1.86%,33.92%,-1.86%,115.11%,59.07,0.88%,0.33%,2.1,253.4,0.92,60.64,1.22%,233345,12/2/2021 8:30:00 AM,68.14,5/26/2016,60.62,-0.03%,66.0,94,1.45,60.64,58.23,56.89,48.56,28.19,61.79,18.0,12.37,59.333333333333336,True
