no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
2374,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1491.08,3.46,7.29,,1.37,1.34,6.51,3.63,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-8.28%,90.20%,0.17%,3.06%,3.26,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,0.95%,5.94%,14.67%,21.83%,62.99%,0.95%,1.55,1.34,3.13%,3.08%,3.23%,5.85%,16.88%,-4.87%,33.54%,-4.87%,87.87%,57.83,0.10%,0.27%,2.0,334.27,0.55,41.35,0.36%,184595,10/28/2021 4:30:00 PM,44.5,10/30/2014,41.35,0.00%,69.0,91,1.33,41.35,40.17,39.27,35.41,22.01,43.47,20.0,7.62,60.0,True
2585,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,27767.62,38.75,37.44,6.46,18.47,9.32,423.29,77.39,2.40%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.65%,96.00%,-2.78%,1.67%,3.43,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,-8.06%,-0.43%,21.85%,19.33%,86.03%,-8.06%,0.35,5.47,3.37%,2.29%,-4.11%,0.75%,19.20%,-8.91%,13.71%,-8.91%,93.40%,42.42,-3.94%,-0.30%,2.1,637.72,1.39,208.45,-4.23%,885615,10/27/2021 4:30:00 PM,220.79,8/12/2004,207.47,-0.47%,66.0,95,1.52,208.45,217.53,207.39,175.25,109.27,228.84,16.0,5.92,59.0,True
2587,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1870.88,83.33,15.0,4.17,1.8,25.45,9.78,13.14,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.08,1.20%,-23.35%,85.50%,1.54%,4.65%,4.44,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-9.24%,3.41%,38.08%,29.90%,88.74%,-9.24%,1.89,0.72,5.02%,5.04%,-3.03%,7.51%,27.67%,-14.18%,49.21%,-14.18%,105.04%,48.26,-5.19%,-0.53%,2.2,1330.1,1.0,14.25,-5.69%,1330436,11/2/2021 8:30:00 AM,16.0,4/9/1999,14.25,0.00%,63.0,95,1.54,14.25,14.69,13.35,11.19,6.95,16.61,18.0,12.28,58.666666666666664,True
2667,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,61337.45,15.93,11.8,0.55,2.9,4.61,7.99,9.39,0.72%,8.50%,2.63,344.60%,15.86%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.86,0.20%,-8.43%,77.90%,-0.69%,1.86%,1.5,8.80%,33.60%,7.00%,2.5,1.8,0.66,0.72,36.80%,36.70%,18.40%,0.36%,8.16%,22.71%,14.65%,34.45%,0.36%,2.08,1.42,3.55%,3.15%,4.83%,7.51%,12.17%,-4.21%,18.64%,-9.15%,69.49%,60.15,1.80%,1.51%,2.0,18042.06,0.93,41.88,3.33%,16841842,10/21/2021 8:30:00 AM,42.56,7/10/1995,41.94,0.14%,69.0,79,1.1,41.88,40.12,39.05,37.39,24.71,46.1,14.0,1.62,54.0,True
2762,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,33405.55,13.49,14.61,,6.38,1.67,0.88,,2.46%,30.30%,3.62,-45.10%,-10.60%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,674.81,0.20%,-1.55%,84.10%,-0.61%,1.42%,2.27,1.30%,12.50%,12.30%,,,0.56,0.56,,97.20%,49.60%,12.06%,11.01%,11.04%,27.12%,56.51%,12.06%,1.45,1.2,2.46%,2.25%,11.38%,11.31%,19.82%,0.66%,20.88%,0.66%,72.74%,73.93,1.22%,-0.33%,2.0,4233.16,1.23,48.8,0.89%,5191196,1/20/2022 8:30:00 AM,49.02,3/17/1980,48.8,0.00%,69.0,90,1.28,48.8,44.07,43.95,40.78,28.25,48.95,19.0,0.45,59.333333333333336,True
4146,JBL,Jabil Inc.,Technology,Electronic Components,USA,10077.44,14.15,9.69,1.18,0.34,4.73,6.43,105.63,0.46%,8.10%,4.9,91.40%,7.98%,28.30%,12.00%,9.80%,183.90%,1.50%,145.5,138.23,2.80%,-8.67%,89.60%,-2.44%,0.92%,1.46,3.80%,28.30%,15.20%,1.0,0.6,1.35,1.35,8.00%,3.20%,2.00%,-1.38%,10.83%,10.81%,19.74%,56.05%,-1.38%,1.37,1.95,2.28%,2.76%,2.57%,7.90%,17.06%,-3.79%,22.26%,-3.79%,69.76%,58.07,-0.96%,-0.17%,1.8,869.08,2.18,69.38,-1.13%,1898748,12/16/2021 8:30:00 AM,78.5,4/29/1993,69.38,0.00%,75.0,90,1.28,69.38,68.03,64.48,59.37,40.87,72.11,26.0,13.15,63.666666666666664,True
4623,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6397.13,5.2,9.04,1.04,1.45,5.04,10.54,4.63,0.87%,4.80%,14.11,206.00%,-40.16%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.78,0.90%,2.56%,99.11%,-4.36%,5.22%,3.59,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-6.36%,-1.40%,19.42%,22.96%,90.92%,-6.36%,1.75,2.65,4.01%,3.39%,-3.59%,3.69%,14.97%,-8.02%,25.66%,-8.02%,97.05%,46.58,-2.30%,0.00%,2.4,1262.05,0.79,73.37,-2.30%,992138,11/2/2021 8:30:00 AM,79.38,12/29/1972,73.37,0.00%,56.0,95,1.56,73.37,76.04,71.02,63.92,37.24,79.77,19.0,8.19,56.666666666666664,True
4641,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11320.77,49.19,39.34,9.84,15.43,3.45,83.12,113.78,2.13%,103.50%,2.83,-13.60%,17.12%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.40%,-18.84%,94.20%,0.14%,1.75%,2.45,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,-9.19%,-1.58%,18.28%,21.39%,78.18%,-9.19%,0.43,3.72,3.42%,2.32%,-4.83%,0.40%,19.05%,-9.93%,9.18%,-9.93%,84.15%,40.69,-3.34%,-0.69%,1.8,544.46,1.2,139.11,-4.01%,655295,11/2/2021 4:30:00 PM,155.0,6/21/1995,139.11,0.00%,75.0,94,1.46,139.11,146.14,138.78,117.12,77.05,154.45,17.0,11.42,62.0,True
4692,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26033.74,,140.95,,6.85,,5.62,33.92,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.41,1.70%,0.00%,73.30%,2.38%,9.02%,5.99,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-3.20%,4.87%,17.82%,37.29%,57.72%,-3.20%,1.31,4.7,4.14%,4.05%,1.32%,3.89%,24.68%,-9.31%,17.62%,-9.31%,75.87%,52.56,-3.29%,0.39%,2.2,2263.21,0.86,115.86,-2.92%,1935659,11/4/2021 4:30:00 PM,115.0,12/14/2005,115.87,0.01%,63.0,90,1.29,115.86,114.61,111.83,93.08,65.88,127.75,21.0,-0.74,58.0,True
4894,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,USA,3399.51,8.89,9.0,0.74,0.97,3.01,32.44,19.25,0.88%,7.20%,6.68,38.00%,5.60%,9.90%,12.00%,2.70%,297.30%,58.60%,56.08,55.78,2.20%,0.91%,91.70%,-0.32%,1.18%,2.34,22.50%,41.30%,15.60%,2.7,1.7,0.11,0.11,20.70%,15.20%,10.90%,0.03%,0.64%,36.95%,41.82%,55.00%,0.03%,1.23,1.59,2.90%,2.59%,2.00%,2.81%,25.18%,-5.85%,14.70%,-5.85%,74.34%,56.32,0.71%,-0.41%,2.0,280.9,1.25,59.38,0.30%,352341,10/19/2021 8:30:00 AM,100.0,2/25/1991,59.38,0.00%,69.0,89,1.27,59.38,58.3,57.9,47.53,34.06,63.07,17.0,68.41,58.333333333333336,True
5138,NAVI,Navient Corporation,Financial,Credit Services,USA,3584.31,4.39,7.16,0.59,1.89,1.35,3.41,6.04,2.88%,12.50%,5.07,-17.50%,-30.01%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.46,0.10%,-11.30%,88.40%,-7.66%,4.39%,3.7,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,4.90%,7.12%,14.74%,10.20%,103.85%,4.90%,1.74,0.61,2.46%,2.82%,4.42%,8.34%,13.96%,-0.31%,17.03%,-6.47%,108.04%,63.86,1.41%,0.46%,2.2,1772.26,0.59,22.26,1.88%,1039087,10/26/2021 4:30:00 PM,21.5,4/17/2014,22.49,1.03%,63.0,96,1.67,22.26,21.4,20.61,19.57,10.7,23.8,16.0,-3.41,58.333333333333336,True
5336,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,5691.43,69.98,39.14,6.36,10.82,3.99,82.25,32.3,2.32%,135.30%,0.92,467.20%,11.69%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.50%,17.72%,1.92%,3.1,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,-7.07%,0.36%,19.00%,20.36%,72.78%,-7.07%,0.5,1.71,3.27%,2.46%,-3.02%,0.62%,18.76%,-8.18%,7.25%,-8.18%,90.21%,43.77,-2.52%,-0.60%,2.2,506.62,1.4,64.31,-3.10%,711175,11/2/2021 4:30:00 PM,68.77,4/23/2015,64.25,-0.09%,63.0,93,1.41,64.31,66.38,63.99,54.27,35.66,70.04,40.0,6.94,65.33333333333333,True
5445,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,1973.41,,,,9.34,4.92,107.25,,1.72%,,-0.79,-56.70%,29.70%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.32%,81.30%,0.54%,1.98%,4.19,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,-5.54%,-0.36%,24.71%,34.95%,91.10%,-5.54%,1.04,2.08,2.59%,2.51%,-0.89%,2.41%,27.50%,-6.33%,13.53%,-6.33%,102.38%,48.9,-1.58%,-0.56%,2.0,107.05,0.92,79.19,-2.13%,98046,11/2/2021 8:30:00 AM,76.71,3/19/2015,80.0,1.02%,69.0,95,1.56,79.19,79.97,77.5,62.27,39.13,84.54,41.0,-3.13,68.33333333333333,True
5538,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3403.99,14.33,13.6,0.73,0.35,3.72,85.53,29.94,0.02%,0.30%,3.15,471.90%,-17.25%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.61,2.40%,-17.95%,95.90%,3.22%,8.24%,9.28,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,3.63%,8.94%,42.66%,-0.20%,47.95%,3.63%,0.33,1.67,4.68%,3.75%,5.38%,7.77%,14.93%,-2.99%,30.44%,-8.30%,91.18%,61.07,2.22%,0.41%,2.3,644.96,1.0,45.08,2.64%,644754,11/3/2021 8:30:00 AM,50.2,11/1/1982,45.08,0.00%,59.0,86,1.21,45.08,42.96,42.03,39.26,23.58,49.16,20.0,11.36,55.0,True
5559,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,4676.25,40.9,21.06,3.41,6.51,3.42,10.13,31.64,,0.00%,2.33,885.20%,21.10%,39.40%,12.00%,24.30%,344.80%,58.60%,49.36,48.64,0.80%,-24.02%,99.60%,-1.79%,1.92%,3.41,7.50%,8.80%,2.40%,6.0,4.5,0.0,0.0,53.00%,16.90%,16.10%,-5.94%,-2.90%,32.49%,33.66%,83.57%,-5.94%,1.17,4.35,5.34%,4.24%,-1.75%,3.18%,25.46%,-8.80%,29.08%,-8.80%,88.48%,48.1,-3.14%,-0.64%,1.8,274.09,1.76,95.22,-3.76%,482882,11/4/2021 4:30:00 PM,107.0,11/28/1984,95.22,0.00%,75.0,94,1.5,95.22,96.91,92.72,76.08,50.52,104.41,40.0,12.37,69.66666666666667,True
5877,PIPR,Piper Sandler Companies,Financial,Capital Markets,USA,3187.59,14.49,11.54,1.45,1.77,2.56,5.58,8.2,1.25%,12.20%,12.18,-57.30%,-20.26%,-5.20%,10.00%,12.50%,215.70%,45.90%,14.21,13.63,2.70%,-14.33%,67.50%,-1.50%,1.51%,2.5,10.30%,22.70%,4.60%,,,0.18,0.0,98.50%,19.10%,11.50%,-1.13%,2.54%,17.45%,42.66%,79.30%,-1.13%,1.39,6.1,3.92%,2.99%,0.28%,1.53%,27.39%,-6.26%,17.32%,-6.26%,103.99%,50.73,2.15%,-0.95%,2.3,82.55,1.07,176.5,1.18%,88322,10/29/2021 8:30:00 AM,191.8,12/19/2003,176.5,0.00%,59.0,93,1.4,176.5,176.4,176.25,142.48,90.84,193.6,19.0,8.67,57.0,True
5896,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1145.83,20.63,18.01,2.06,1.73,1.36,4.14,27.48,,0.00%,0.9,73.10%,-20.77%,6.80%,10.00%,6.50%,226.10%,21.40%,60.22,58.88,1.70%,-19.52%,92.80%,-0.13%,2.06%,2.32,4.40%,6.80%,7.60%,3.1,2.8,0.11,0.14,25.20%,14.30%,8.40%,-1.59%,3.57%,39.06%,49.72%,61.87%,-1.59%,0.99,0.79,4.57%,4.33%,2.11%,18.83%,34.02%,-6.90%,50.45%,-6.90%,69.41%,59.59,-3.39%,-0.31%,2.3,521.67,0.95,18.55,-3.69%,497859,12/8/2021 8:30:00 AM,20.67,3/10/1987,18.0,-2.96%,59.0,91,1.32,18.55,18.21,15.73,13.87,10.95,19.93,14.0,11.43,54.666666666666664,True
6398,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,22625.48,16.42,13.85,1.92,2.28,2.72,3.14,3.57,0.95%,15.00%,6.64,71.00%,15.30%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,183.15,0.40%,-3.49%,77.30%,-2.40%,1.57%,2.85,2.50%,18.10%,3.20%,,,0.35,4.33,96.00%,18.10%,14.20%,8.64%,10.38%,13.19%,22.08%,60.40%,8.64%,1.19,2.82,3.23%,2.28%,9.06%,9.53%,18.73%,-0.05%,17.25%,-0.05%,73.29%,67.69,2.18%,0.21%,1.8,1010.21,1.3,109.07,2.39%,1313064,1/26/2022 4:30:00 PM,122.0,7/1/1983,109.07,0.00%,75.0,91,1.31,109.07,100.57,99.76,92.01,62.94,109.19,16.0,11.85,60.666666666666664,True
6457,ROG,Rogers Corporation,Technology,Electronic Components,USA,5134.01,51.44,33.49,,5.62,4.67,23.24,50.04,,0.00%,5.33,5.70%,15.46%,1.50%,,4.60%,255.60%,18.00%,18.74,18.52,0.10%,-14.13%,98.44%,1.09%,5.89%,2.94,7.70%,9.50%,4.60%,4.0,3.2,0.0,0.0,38.50%,13.80%,11.00%,0.35%,0.62%,47.68%,37.09%,49.18%,0.35%,1.62,1.44,0.51%,0.50%,0.69%,3.18%,29.77%,-0.07%,42.54%,-0.07%,76.27%,71.24,0.15%,0.04%,1.4,370.38,0.8,273.96,0.19%,295350,11/4/2021 4:30:00 PM,277.0,3/17/1980,273.96,0.00%,88.0,87,1.22,273.96,272.19,267.15,211.57,155.42,274.17,25.0,1.11,66.66666666666667,True
6604,SBNY,Signature Bank,Financial,Banks - Regional,USA,21917.0,26.24,21.24,4.15,10.57,2.82,0.76,63.53,0.61%,15.90%,13.94,-8.00%,18.04%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.20%,0.00%,96.90%,5.86%,2.68%,1.68,0.90%,11.70%,19.80%,,,0.07,0.07,,81.80%,38.10%,13.06%,13.99%,21.92%,41.94%,152.28%,13.06%,1.89,12.77,3.79%,3.57%,14.95%,14.93%,36.00%,0.85%,26.92%,0.85%,156.95%,75.32,1.02%,-0.13%,1.7,933.57,1.34,365.71,0.90%,1250817,10/19/2021 8:30:00 AM,373.61,3/23/2004,365.71,0.00%,78.0,98,2.06,365.71,320.67,319.62,269.65,142.32,370.9,14.0,2.16,63.333333333333336,True
6638,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,174227.1,34.9,24.98,1.54,9.45,3.65,5.08,22.92,0.78%,27.30%,2.63,-20.60%,13.16%,15.60%,22.70%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.87%,87.60%,17.64%,0.89%,2.6,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,9.08%,12.98%,18.62%,27.93%,55.54%,9.08%,1.04,2.23,2.60%,2.27%,8.95%,11.46%,23.25%,0.26%,19.98%,0.26%,80.72%,71.3,1.31%,-0.21%,2.1,5473.07,1.33,91.74,1.10%,7291578,1/18/2022 8:30:00 AM,95.06,9/22/1987,91.5,-0.26%,66.0,89,1.27,91.74,84.76,82.52,74.57,50.77,92.32,20.0,3.62,58.333333333333336,True
