no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1611,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,227011.72,48.6,39.57,4.87,1.16,13.82,18.65,182.34,0.58%,26.20%,11.27,25.00%,9.73%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-3.38%,69.10%,-0.53%,0.83%,1.66,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.20%,2.40%,-2.01%,4.05%,21.38%,41.57%,47.89%,45.34%,0.63,14.47,3.12%,2.72%,1.11%,7.69%,28.08%,-3.34%,23.32%,-3.34%,78.37%,55.96,-0.31%,-0.60%,2.2,2205.13,2.58,547.61,-0.91%,5692485,12/9/2021 4:30:00 PM,542.22,11/27/1985,548.85,0.23%,63.0,84,1.2,547.61,542.49,510.42,428.69,307.0,566.55,19.0,-0.98,55.333333333333336,True
1646,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17330.89,145.56,93.01,40.43,15.76,4.55,40.47,,1.93%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.21,0.70%,-23.91%,95.90%,-1.19%,1.37%,2.36,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-1.20%,3.07%,15.41%,26.71%,72.01%,71.75%,0.77,3.93,2.57%,2.35%,1.05%,4.65%,22.35%,-3.29%,14.76%,-3.29%,81.43%,54.38,-1.50%,-0.15%,2.3,589.42,2.88,171.61,-1.65%,1695965,10/28/2021 4:30:00 PM,177.76,7/22/1993,171.61,0.00%,59.0,92,1.42,171.61,170.12,164.37,140.61,94.59,177.45,37.0,3.58,62.666666666666664,True
1761,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1832.77,6.48,8.88,0.65,2.55,1.62,1.65,5.91,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-25.75%,84.00%,0.63%,2.78%,2.37,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-0.95%,0.44%,51.71%,43.66%,213.69%,213.86%,1.59,3.14,7.60%,4.87%,-1.86%,5.20%,38.56%,-13.77%,33.29%,-13.77%,229.45%,49.5,-11.20%,-1.38%,2.1,348.64,6.46,57.06,-12.43%,2252400,10/27/2021 4:30:00 PM,67.5,2/21/2012,57.06,0.00%,66.0,99,2.54,57.06,58.13,54.48,41.32,17.32,66.17,21.0,18.3,62.0,True
1775,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2677.74,25.11,17.75,0.84,2.08,3.71,11.01,28.76,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.37%,95.50%,1.36%,1.39%,2.79,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-8.21%,0.72%,20.22%,35.46%,61.10%,68.83%,1.05,10.77,4.04%,3.70%,-3.88%,7.30%,23.06%,-9.48%,29.63%,-9.48%,73.37%,47.67,-0.24%,-1.00%,2.3,42.54,4.99,296.21,-1.24%,212321,11/4/2021 4:30:00 PM,345.67,6/20/2003,296.21,0.00%,59.0,87,1.26,296.21,308.28,277.26,241.09,170.86,327.24,14.0,16.7,53.333333333333336,True
1942,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1473.26,18.26,9.59,1.83,1.52,4.14,11.99,8.66,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-14.22%,94.20%,1.20%,1.00%,1.34,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-0.77%,-9.15%,33.22%,40.80%,144.02%,159.69%,1.97,1.8,3.70%,3.72%,-3.97%,1.61%,28.97%,-15.78%,21.61%,-15.78%,163.42%,46.43,-0.25%,0.00%,2.3,240.2,4.11,44.07,-0.25%,987089,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.07,0.00%,59.0,97,1.94,44.07,45.7,43.51,34.25,16.73,52.33,29.0,6.65,61.666666666666664,True
2222,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1649.78,5.91,6.67,0.45,1.13,1.26,10.43,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.38%,,-2.52%,17.71%,15.41,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,-1.95%,-1.07%,20.93%,21.30%,54.67%,49.99%,1.42,1.57,2.85%,2.69%,-0.14%,4.23%,22.30%,-3.84%,16.60%,-3.84%,100.00%,53.46,-0.29%,-0.41%,2.2,330.1,3.99,58.42,-0.70%,1318136,11/3/2021 4:30:00 PM,67.75,7/9/1999,58.42,0.00%,63.0,88,1.27,58.42,58.46,56.21,47.87,29.21,60.75,18.0,15.97,56.333333333333336,True
2382,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1382.15,3.22,6.79,,1.27,1.25,6.03,3.36,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-7.91%,89.90%,-0.07%,3.13%,3.75,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-3.07%,-6.03%,22.89%,11.18%,61.02%,55.43%,1.56,1.42,3.97%,3.52%,-1.32%,2.14%,9.56%,-11.42%,24.33%,-11.42%,74.92%,49.04,-1.71%,-1.41%,2.0,296.69,7.11,38.5,-3.10%,2108262,10/28/2021 4:30:00 PM,44.5,10/30/2014,38.5,0.00%,69.0,88,1.28,38.5,38.94,37.74,35.16,22.01,43.47,20.0,15.58,59.0,True
2591,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,28367.53,39.99,38.6,6.67,18.87,9.62,432.43,79.06,2.32%,77.10%,5.38,14.70%,5.85%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.77%,96.00%,-2.77%,1.67%,3.39,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,3.09%,6.90%,19.41%,31.46%,88.45%,85.70%,0.32,4.85,2.25%,2.48%,4.77%,9.76%,27.66%,-0.04%,26.82%,-0.04%,101.91%,65.29,0.20%,0.15%,2.1,644.85,2.77,215.15,0.35%,1784352,10/27/2021 4:30:00 PM,218.21,8/12/2004,215.15,0.00%,66.0,93,1.51,215.15,205.96,196.88,168.99,106.56,217.73,14.0,1.42,57.666666666666664,True
2593,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1914.76,80.82,14.55,4.04,1.84,24.68,10.01,13.45,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.04,1.30%,-16.08%,85.40%,1.46%,4.29%,4.61,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,2.45%,6.23%,49.08%,29.52%,97.99%,100.58%,1.87,0.69,5.45%,5.25%,2.59%,16.77%,28.78%,-5.54%,44.86%,-5.54%,108.73%,57.97,3.68%,-0.30%,2.2,1181.62,3.29,13.82,3.37%,3883999,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.82,0.00%,63.0,95,1.58,13.82,13.5,11.9,10.76,6.69,14.63,19.0,12.16,59.0,True
3246,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2328.55,12.86,8.14,0.52,0.6,2.47,39.27,128.65,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,301.93%,,-0.72%,1.56%,2.65,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-9.17%,-7.25%,23.23%,28.86%,91.14%,78.41%,2.01,2.26,4.18%,3.79%,-6.94%,0.73%,14.18%,-11.99%,24.24%,-11.99%,95.96%,41.83,-3.14%,-0.27%,2.1,250.45,6.59,54.38,-3.39%,1649745,12/2/2021 8:30:00 AM,68.14,5/26/2016,54.38,0.00%,66.0,93,1.49,54.38,58.21,54.15,47.7,27.77,61.79,18.0,25.3,59.0,True
4041,IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,USA,2606.52,84.41,98.42,16.88,11.44,3.42,299.6,,1.97%,163.70%,0.29,-69.30%,21.08%,-27.50%,5.00%,14.20%,833.00%,12.20%,104.92,104.18,0.89%,0.00%,,14.94%,18.72%,22.4,1.60%,4.00%,2.60%,,,1.36,1.37,58.30%,18.90%,12.80%,-0.73%,-3.68%,20.17%,31.69%,77.96%,81.01%,0.93,0.77,4.29%,3.08%,-2.32%,2.13%,24.69%,-5.99%,18.82%,-5.99%,88.74%,48.06,0.66%,0.00%,2.2,870.6,5.3,24.31,0.66%,4615816,10/27/2021 4:30:00 PM,25.08,8/13/2013,24.31,0.00%,63.0,93,1.47,24.31,24.82,23.87,19.55,12.88,25.86,49.0,3.17,68.33333333333333,True
4169,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,54035.94,36.73,19.67,1.89,2.28,3.12,40.45,46.07,1.40%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.56,0.30%,-16.63%,92.00%,-1.68%,0.91%,1.77,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-2.86%,-3.19%,5.94%,16.16%,65.88%,65.38%,1.1,1.61,2.24%,1.97%,-1.76%,2.05%,11.00%,-5.05%,13.38%,-5.05%,69.90%,47.73,-2.30%,-0.30%,2.1,3553.63,1.68,77.05,-2.59%,5986880,11/5/2021 8:30:00 AM,83.44,11/14/1967,77.05,0.00%,66.0,90,1.35,77.05,78.27,75.64,69.51,45.35,81.15,22.0,8.29,59.333333333333336,True
4640,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6342.98,5.29,9.7,1.06,1.43,5.14,10.45,4.59,0.86%,4.80%,14.11,206.00%,-42.69%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.98,0.60%,4.00%,99.11%,-4.56%,5.02%,3.44,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-3.45%,11.62%,25.92%,29.86%,92.43%,101.02%,1.73,2.65,3.51%,3.87%,4.10%,10.68%,20.28%,-4.73%,27.97%,-4.73%,105.33%,59.54,-0.52%,-0.67%,2.4,1269.6,2.94,74.72,-1.19%,3733962,11/2/2021 8:30:00 AM,76.88,12/29/1972,74.72,0.00%,56.0,94,1.57,74.72,72.09,67.76,62.25,36.39,78.43,25.0,2.89,58.333333333333336,True
4658,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11892.17,51.44,41.68,10.29,16.2,3.61,87.31,119.52,2.03%,103.50%,2.83,-13.60%,16.10%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.30%,-22.59%,94.10%,0.10%,1.60%,2.36,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,3.86%,9.60%,19.48%,34.17%,83.64%,82.77%,0.4,3.1,2.29%,2.29%,5.90%,10.23%,29.30%,-0.27%,24.28%,-0.27%,92.57%,68.95,0.23%,0.35%,1.8,514.86,4.84,145.47,0.58%,2490462,11/2/2021 4:30:00 PM,150.7,6/21/1995,145.47,0.00%,75.0,93,1.49,145.47,137.94,132.51,112.82,75.54,147.51,15.0,3.6,61.0,True
4883,MIME,Mimecast Limited,Technology,Software - Infrastructure,United Kingdom,5257.95,120.37,50.81,7.29,9.5,11.34,14.34,47.37,,0.00%,0.66,10.50%,12.85%,50.40%,16.50%,28.70%,66.70%,20.00%,65.98,62.33,1.30%,-28.69%,89.30%,4.89%,2.26%,1.28,4.70%,11.20%,6.40%,1.5,1.5,0.16,0.18,76.40%,9.30%,8.00%,-0.37%,-6.59%,19.60%,47.34%,58.08%,38.92%,1.48,2.29,0.57%,3.39%,-0.29%,4.66%,34.94%,-7.63%,27.70%,-7.63%,103.30%,52.01,-0.11%,0.05%,2.1,1100.95,4.81,78.96,-0.06%,5299297,11/2/2021 8:30:00 AM,82.62,11/19/2015,78.99,0.04%,66.0,81,1.16,78.96,78.96,75.74,58.7,38.84,85.48,21.0,4.64,56.0,True
5120,MXL,"MaxLinear, Inc.",Technology,Semiconductors,USA,5092.25,,22.17,,6.07,11.67,30.06,25.82,,,-0.16,-381.10%,17.50%,-11.20%,17.50%,9.80%,123.20%,46.70%,76.58,70.88,2.20%,-18.08%,87.50%,1.64%,3.01%,3.79,-1.10%,-2.60%,-11.20%,1.8,1.3,0.71,0.71,52.10%,0.80%,-1.30%,-6.93%,-2.11%,40.08%,79.20%,109.53%,82.48%,1.97,3.77,6.70%,5.35%,-0.68%,10.07%,47.28%,-8.13%,52.53%,-8.13%,128.72%,51.61,3.08%,-1.39%,2.1,561.9,2.46,69.69,1.65%,1379955,10/27/2021 4:30:00 PM,72.1,3/24/2010,69.69,0.00%,66.0,95,1.62,69.69,70.07,63.72,47.5,30.47,75.86,18.0,3.46,59.666666666666664,True
5162,NAVI,Navient Corporation,Financial,Credit Services,USA,3411.41,4.2,6.85,0.57,1.8,1.29,3.25,5.75,3.00%,12.50%,5.07,-17.50%,-30.01%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.46,0.10%,0.00%,88.50%,-7.55%,3.61%,2.57,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,2.35%,5.92%,-5.67%,10.42%,126.11%,116.90%,1.74,0.61,3.21%,2.90%,3.98%,5.84%,12.35%,-3.75%,14.00%,-10.50%,134.84%,60.11,-0.42%,-0.23%,2.2,2101.67,2.99,21.3,-0.65%,6277722,10/26/2021 4:30:00 PM,21.5,4/17/2014,21.01,-1.36%,63.0,97,1.85,21.3,20.55,20.16,19.0,9.07,23.8,18.0,0.94,59.333333333333336,True
5359,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,5785.77,71.03,40.72,6.46,11.0,4.05,83.61,32.84,2.28%,135.30%,0.92,467.20%,8.97%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.30%,17.60%,1.32%,1.96,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,3.13%,5.80%,15.13%,29.47%,83.94%,81.18%,0.48,1.5,2.68%,2.37%,3.82%,6.40%,25.00%,-0.40%,21.43%,-0.40%,93.19%,61.75,1.24%,-0.19%,2.2,552.42,2.77,65.28,1.05%,1531336,11/2/2021 4:30:00 PM,68.23,4/23/2015,65.28,0.00%,63.0,93,1.49,65.28,63.05,61.57,52.36,33.79,66.05,41.0,4.52,65.66666666666667,True
5427,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction,USA,1951.07,50.61,26.17,2.84,2.87,3.07,16.07,20.87,,0.00%,2.51,-12.90%,9.75%,7.00%,17.85%,33.60%,37.20%,9.20%,14.59,11.96,1.70%,-35.66%,65.10%,1.96%,1.93%,1.82,4.00%,6.80%,5.20%,2.6,2.6,0.25,0.28,50.30%,8.30%,5.30%,1.34%,16.51%,28.24%,40.00%,69.25%,61.13%,0.84,4.27,2.84%,3.47%,2.17%,12.36%,27.68%,-5.09%,27.98%,-5.09%,74.97%,60.22,-1.15%,-0.19%,1.9,126.26,2.42,126.94,-1.34%,305272,11/9/2021 4:30:00 PM,131.14,9/30/2013,126.94,0.00%,72.0,91,1.37,126.94,125.05,113.49,99.56,72.55,133.75,26.0,3.31,63.0,True
5467,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,1976.66,,,,9.35,4.87,107.43,,1.73%,,-0.79,-56.70%,29.70%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.27%,81.20%,0.53%,1.60%,3.81,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,0.49%,1.21%,26.50%,40.02%,80.27%,85.46%,1.03,2.13,3.12%,2.61%,1.47%,6.89%,31.70%,-2.55%,24.88%,-2.55%,100.54%,57.14,2.51%,-0.82%,2.0,95.31,5.52,78.47,1.67%,525967,11/2/2021 8:30:00 AM,76.62,3/19/2015,78.47,0.00%,69.0,94,1.52,78.47,77.37,73.7,59.76,39.13,80.52,41.0,-2.36,68.0,True
5560,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3215.9,13.46,12.77,0.69,0.33,3.49,80.8,28.28,0.02%,0.30%,3.15,471.90%,-17.25%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.61,2.40%,-17.86%,95.80%,3.16%,7.90%,7.93,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,2.99%,-0.96%,26.33%,-5.83%,50.28%,56.45%,0.32,1.58,3.74%,4.01%,3.12%,8.63%,9.42%,-8.82%,35.77%,-13.91%,79.47%,57.99,2.44%,3.04%,2.3,723.71,3.19,42.32,5.56%,2310078,11/3/2021 8:30:00 AM,49.2,11/1/1982,42.32,0.00%,59.0,79,1.13,42.32,41.04,39.17,38.73,23.58,49.16,19.0,16.26,52.333333333333336,True
