date,ACN,AZO,COST,DHR,DRE,INTU,IT,LOW,TSN,WFC,portfolio
2022-01-05,124.90091335634678,308.7089297288917,639.3115980149806,581.3250108454853,11.408316335788534,70.74116733009102,147.3340952320204,148.76197446551663,424.2090165765795,54.252753682709105,2510.95377556841
2022-01-06,118.86939246660617,313.02835665700775,639.1720972284895,578.6973867219613,11.314564604286355,69.87015882437667,148.8015661523699,150.5372033534297,429.50452218359806,55.6430525570806,2515.438300749206
2022-01-07,116.58949652507698,305.78579835144126,623.3381193518428,562.9884724368828,11.068236083170426,67.6265048536966,145.47791356758114,146.62471066767577,430.3083259708091,56.8258420599345,2466.633419868111
2022-01-10,117.29704911083125,305.4655615259064,603.1329276140581,577.0027001977469,11.057206384774505,67.93987795739989,142.70819566579212,144.63927142166108,429.17354628600924,57.42761327385136,2455.843949438031
2022-01-11,117.96057269577761,303.6928557013391,606.8880248276364,581.3821318458042,11.079265781566345,68.95624969348837,144.6469892996864,145.69622347738766,430.21374589229765,58.16426657316869,2468.6803257881525
2022-01-12,118.92219647806462,311.56981084693814,611.2708046237684,583.3814830746701,11.066397800104438,68.78229089468162,146.5955107117107,146.4086447433346,429.07900245896525,58.51702654126442,2485.5931681735024
2022-01-13,113.93439190446006,310.88987497785354,600.9008440735441,556.095542448238,11.068236083170426,65.88210245405683,141.5128504412726,146.39696937003868,440.7102132792909,58.102011773885344,2445.493036805811
2022-01-14,111.40895923399354,308.6254476845839,584.7529539489642,558.4947406793368,10.994705465394098,65.62830587542985,138.97637678065354,142.1341082078571,443.3107122950119,60.23933643440796,2424.565646605633
2022-01-18,109.80731773410582,298.62064527914544,567.4076702475596,549.1455495681249,10.856834940308241,64.08289430576292,135.1084876331349,139.67928498412167,443.1215883894565,58.817908172566725,2376.648181254287
2022-01-19,108.37592298690501,295.3317380471082,569.8374035544881,546.5369270388068,10.691390169232584,64.98011299169882,136.08031639461456,137.50567197661672,438.3461463341147,57.655871594692655,2365.341501088278
2022-01-20,108.04487801273606,293.33137413100644,561.3042624902769,538.7871820453772,10.623374400654217,64.89313359229544,135.43892068202484,131.1957584958664,427.7078269550881,57.06447684326571,2328.3911876485913
2022-01-21,105.81896955449646,294.76715042655,559.8975467770592,534.007903395087,10.593961871598431,62.9783432036405,133.66532132918044,131.83437280780777,425.20190801787845,55.684550455728,2314.4500278390265
2022-01-24,106.88147709409793,299.3142354462005,568.3725743396752,527.1720944067612,10.483665592502373,63.70875198287781,139.47200411059333,136.12886296747863,428.60617456934307,55.32141402514235,2335.4612545346727
2022-01-25,105.60457834033521,293.06273461869785,554.9102162683616,516.3948782875748,10.46895932797448,61.48178118462511,134.88983505916005,134.7579005847843,426.9040594193445,55.60155068277708,2294.076493773635
2022-01-26,104.00923906849145,285.5894798160784,562.0599154026559,507.95962318146667,10.378884162604272,60.46779120048518,135.48265119681983,133.63887952691857,428.27523492322166,56.17219250922421,2284.033890987966
2022-01-27,105.10326737003496,289.54011101095205,560.955475045721,514.052801056795,10.165644031812963,61.62833710910477,134.68574449452007,132.36751540907113,425.62742774251126,55.77793066682495,2289.904253937348
2022-01-28,108.0953247022544,296.13157977299704,572.4763880411532,535.2645654021046,10.513077416695019,63.72543515530518,139.74897886655825,137.67558173531705,431.6795014746863,56.22407084601764,2351.5345034130887
2022-01-31,111.47832222936597,301.4724297074993,587.240836235816,544.1758482138212,10.621535412725091,66.1573457090083,142.80538447351213,139.05825525049048,429.74091800267547,55.81943254112847,2388.5703077760427
2022-02-01,111.42788516156985,305.3001166400502,591.0540114726615,547.0320144474719,10.516753982826993,66.82460715337776,143.70431421473674,139.64413370709283,430.54472178988647,57.68699700650627,2403.7355555761806
2022-02-02,113.33535310172843,313.2848425472423,606.8763879359861,560.6273355030464,10.820069278988509,66.99975864629003,145.9686770084559,140.08939811578415,432.0104773722751,58.02938448776822,2448.0416839975655
2022-02-03,108.9465873308555,308.12309179656677,606.5857494713536,552.0207755048322,10.80903958059259,63.81718533113067,140.88115284895278,137.16000583277233,427.04591141137786,57.4978631176049,2412.8873622260394
2022-02-04,109.56139613628034,306.38225217621806,604.2606417542935,547.6794051540372,10.603153286928364,64.82164467121392,143.169820259067,134.20718234500652,417.4477553871722,58.70681243777052,2396.8400636079873
2022-02-07,108.44528598227744,303.0129198322545,599.7499271066644,542.9571893952152,10.535137518349998,64.97177867801017,143.27185812692193,133.0061297210125,468.5116811562065,59.7490068373703,2434.210914354283
2022-02-08,108.79525688402269,306.12576628598356,605.8649717555975,543.8521238061131,10.494695290898292,66.03819265885572,147.06684825418552,135.78318788383842,466.71502217916395,61.228920976487046,2451.964985975146
2022-02-09,112.09313103479082,304.3500405827606,614.7933768743095,556.0194198537132,10.761244925740074,69.03728016741415,147.18346296030546,136.8963623152604,466.762294092686,61.55200267159918,2479.448615478579
2022-02-10,107.95029648346556,294.36798916498526,602.7609018645296,537.3400973343461,10.285132431102094,66.43735974038188,141.45939214834758,133.22875745546028,462.79065582455513,61.541578501235755,2418.162160948409
2022-02-11,103.78538007968095,295.8204396371549,592.5188406874744,519.1748638178499,10.149099484219084,63.84339551135223,140.30777743862302,132.35580427659204,463.31075562769934,60.77035687189935,2382.0367134325447
2022-02-14,102.82376591911614,292.10050493933414,588.9032797387152,516.9660882907647,10.027774211590245,63.03791972871679,140.22516546916802,132.379235481346,448.6062179020305,60.290944426584794,2355.3608961073664
2022-02-15,103.85789899993645,293.51199251759243,597.4596591078989,512.3391129383748,9.977884703489222,62.886600300340035,144.3117071906615,133.63887952691857,444.2563318227889,60.84331016181885,2363.0833772698197
2022-02-16,105.21677482688176,292.5360900133954,595.6926254934596,509.7114307060001,9.953863672582106,62.930686347094486,144.91425110645133,133.0002652149772,446.5731268544431,60.5931817566262,2361.122295991911
2022-02-17,101.80854914414992,287.3212042198715,598.7268740346254,512.7199002375511,9.794956507118805,59.121359552003526,139.2144700819584,131.11373586953388,440.7102132792909,58.51921712779007,2339.0504800538934
2022-02-18,101.26310333409751,291.4038763667606,596.0064667847363,508.26428788611815,9.77832667108513,57.33644918792591,140.05510729905313,130.46927493114876,436.26574712153786,57.97727556291945,2328.8199151453828
2022-02-22,101.24103110336033,280.9149114526903,583.8112881618212,506.83620476929286,9.748762596454503,57.58071148623369,136.93066656090923,125.72365585675126,437.0695871602163,57.612505137665856,2297.4693242853955
2022-02-23,98.73452436047012,272.32157809864725,575.7664353286569,499.6196665906415,9.643440536528946,55.64447442125428,132.93160069793578,126.01659508505244,434.94187978265006,56.22638865353933,2261.8465835553766
2022-02-24,99.68353406494698,272.3959449263994,587.7639641851576,517.0803302914026,9.685938849756527,59.23455640415349,136.73145471426437,125.03232356906244,427.0931833248999,54.93406584874691,2289.63529617879
2022-02-25,101.68243723121519,282.9987388862369,601.60998489765,531.7229471646262,9.959407421168756,58.04898210063032,139.23391080928843,128.41283582700515,441.4667451529799,56.39313959844905,2351.52912908925
2022-02-28,99.63623367858953,282.8105430127175,603.6560910417278,522.5070577571089,9.793109060832014,56.522631819076786,136.26011717178955,129.51429018615224,440.2788570684027,55.621913993456516,2336.6008447898535
2022-03-01,98.16386001651964,275.7789500951964,607.9342807263197,517.9752647023005,9.769088029924898,55.83273464053985,133.36405678575056,129.77207813742461,445.83816460387186,52.41195731003038,2326.840435047878
2022-03-02,100.36454031913897,285.1447980523245,613.8284373038657,522.6784207580658,9.846694166369756,57.90838237415328,137.9899711809089,133.96697003224855,451.5875385830495,54.42339281931045,2367.7391455894353
2022-03-03,100.56002484916834,286.14345154418464,619.6993200981112,526.6199441066279,10.005601331833057,56.32364826162899,135.60412979200478,132.5725764448003,453.01298253366167,53.4020427847814,2373.9437217468026
2022-03-04,99.04980895366805,287.0556031130814,610.9220526575407,518.946379816574,10.146030510112755,55.400212122946506,131.1191347193614,131.2777900619947,444.31766930567176,50.84866571063071,2339.0833469715817
2022-03-07,96.16810315341232,282.3415725316783,614.4329880164314,500.8192075973401,10.073968122254547,52.116354351642435,125.12781692956867,130.21734254611593,439.80367283339785,47.742926876902104,2298.8439529587436
2022-03-08,95.0961374608838,280.6447527376224,608.4341703706888,489.870570368346,9.913213510504454,52.69066928981835,131.41068631359133,130.80322100271832,438.66331042261464,48.42035085124829,2285.9470823280362
2022-03-09,97.55536306086097,286.0235642142433,613.4215718360427,504.2466419430313,10.04625149391071,55.37518736430545,137.61095855708905,132.33822863807765,430.68070104419706,51.23427652529892,2318.532744677057
2022-03-10,97.58688382280299,283.4950364900799,619.3156574569325,502.3615327148034,10.072119971104616,53.90126471572005,136.5856715026844,131.33637254377746,427.40211833029434,51.0779457750965,2313.1346033232962
2022-03-11,98.23636931505295,282.99266207519986,613.1541361980545,499.86715218612323,9.909517913067733,52.346318865733906,135.9734146376946,130.18805577512245,416.4260440292705,50.515163820811274,2289.6088348161306
