no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
556,ATEN,"A10 Networks, Inc.",Technology,Software - Infrastructure,USA,1249.2,13.85,23.46,0.69,5.16,6.04,6.67,23.31,1.25%,0.00%,1.15,195.10%,13.90%,18.50%,20.00%,2.80%,,15.50%,77.15,63.93,1.60%,-76.21%,88.00%,1.65%,1.69%,1.08,29.40%,64.70%,14.10%,2.6,2.4,0.0,0.0,78.20%,12.10%,38.00%,7.92%,-3.22%,12.48%,45.93%,58.86%,61.76%,1.04,0.82,6.10%,5.19%,3.80%,5.00%,30.32%,-16.27%,25.79%,-16.27%,89.43%,54.55,4.73%,1.13%,1.7,1002.5,0.62,15.95,5.91%,622879,10/28/2021 4:30:00 PM,19.67,3/21/2014,15.99,0.25%,78.0,85,1.21,15.95,15.37,15.25,12.27,8.42,19.05,16.0,23.32,59.666666666666664,True
569,ATKR,Atkore Inc.,Industrials,Specialty Industrial Machinery,USA,4980.33,8.5,12.13,0.33,1.7,5.53,8.64,9.8,,0.00%,12.22,293.10%,-13.35%,67.10%,25.85%,14.00%,283.90%,93.50%,45.96,45.86,0.90%,-13.99%,95.90%,-1.13%,2.23%,2.33,30.50%,90.50%,38.10%,2.7,2.2,0.88,0.0,38.40%,27.70%,19.70%,-3.43%,-6.91%,15.97%,45.42%,150.25%,152.81%,2.43,4.95,4.02%,4.20%,-4.61%,1.94%,22.49%,-12.29%,22.47%,-12.29%,162.12%,46.29,1.09%,2.66%,2.2,439.71,1.28,103.93,3.77%,563797,11/18/2021 8:30:00 AM,126.25,6/10/2016,103.93,0.00%,63.0,98,2.04,103.93,108.33,102.25,85.01,39.65,118.49,15.0,21.48,58.666666666666664,True
685,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,42036.61,19.28,17.07,1.38,2.78,,35.89,13.61,,0.00%,103.26,32.30%,10.13%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.20%,-68.37%,93.50%,0.01%,2.10%,2.49,14.80%,-139.10%,63.10%,0.9,0.2,,,52.60%,19.30%,14.00%,-0.46%,7.03%,18.21%,37.93%,66.85%,67.90%,0.86,48.16,2.67%,2.60%,3.38%,7.30%,24.66%,-3.65%,20.66%,-3.65%,79.04%,59.84,-1.08%,0.89%,2.2,176.18,0.71,1990.37,-0.20%,124439,12/7/2021 8:30:00 AM,2170.29,4/2/1991,1990.37,0.00%,63.0,90,1.33,1990.37,1931.55,1861.21,1600.49,1111.71,2065.72,16.0,9.04,56.333333333333336,True
820,BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail,USA,1251.88,35.39,,4.66,5.24,4.74,105.2,27.45,4.27%,146.90%,1.46,-20.50%,,-2.50%,7.60%,2.00%,55.10%,2.60%,23.69,12.98,0.60%,-10.42%,46.40%,-0.10%,0.96%,3.72,2.00%,14.50%,3.80%,,,4.41,4.41,74.00%,23.90%,14.40%,1.60%,-2.05%,16.20%,13.17%,60.72%,62.75%,1.07,1.58,3.44%,3.01%,0.39%,3.68%,13.64%,-5.33%,14.00%,-5.33%,73.90%,53.41,1.02%,1.31%,2.3,33.5,1.45,51.56,2.34%,48693,11/4/2021 4:30:00 PM,54.33,8/19/1993,51.56,0.00%,59.0,88,1.27,51.56,51.27,49.84,45.42,29.65,54.46,14.0,5.37,53.666666666666664,True
887,BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,USA,9260.86,21.29,19.04,4.09,0.57,15.25,109.34,18.1,,0.00%,3.0,124.70%,4.97%,73.10%,5.20%,4.40%,3.80%,14.30%,135.58,135.52,0.80%,-15.37%,98.60%,-3.41%,5.51%,5.7,7.60%,92.80%,34.80%,0.8,0.2,1.32,1.32,18.60%,3.70%,2.60%,-2.93%,-8.22%,8.32%,39.50%,67.12%,71.38%,0.44,2.69,3.74%,3.68%,-3.90%,1.57%,21.61%,-13.77%,15.66%,-13.77%,74.04%,46.5,-2.46%,1.06%,2.2,1309.19,1.02,63.89,-1.42%,1330220,11/18/2021 8:30:00 AM,78.21,6/28/2018,63.89,0.00%,63.0,89,1.31,63.89,66.16,63.06,52.64,36.71,74.09,18.0,22.41,56.666666666666664,True
925,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,15151.76,10.67,12.13,0.57,0.85,2.91,67.43,18.49,,0.00%,7.38,40.30%,-28.26%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.52,0.90%,-2.70%,,-1.01%,4.29%,3.48,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,2.67%,12.03%,45.83%,78.23%,93.20%,92.82%,2.26,2.88,3.30%,3.72%,5.56%,17.50%,50.00%,-2.79%,42.84%,-2.79%,110.06%,63.79,2.66%,2.02%,1.5,2323.93,1.19,78.69,4.74%,2766605,11/4/2021 8:30:00 AM,92.64,6/22/2005,78.69,0.00%,84.0,94,1.52,78.69,74.89,67.44,52.63,37.46,80.95,15.0,17.73,64.33333333333333,True
1139,BVH,Bluegreen Vacations Holding Corporation,Consumer Cyclical,Resorts & Casinos,USA,694.52,12.87,12.02,1.29,1.11,3.1,3.21,6.91,,0.00%,2.62,-273.40%,-0.53%,-19.10%,10.00%,-6.70%,170.60%,55.00%,21.71,13.95,7.10%,9.38%,44.90%,1.33%,2.02%,2.98,4.30%,25.70%,-10.10%,,,2.64,2.64,75.10%,6.60%,8.70%,2.46%,2.74%,33.41%,81.91%,157.27%,149.67%,1.83,1.72,6.12%,5.32%,6.38%,16.24%,50.41%,-2.23%,46.87%,-2.23%,175.76%,58.65,6.73%,0.99%,2.0,94.46,0.79,33.78,7.79%,74344,11/3/2021 4:30:00 PM,51.5,11/19/1997,33.78,0.00%,69.0,98,2.1,33.78,31.84,29.23,22.54,12.25,34.55,20.0,52.46,62.333333333333336,True
1159,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,797.59,3.31,7.09,0.13,0.19,2.82,3987.94,7.95,,0.00%,24.69,552.90%,-55.95%,53.30%,25.00%,10.10%,-17.10%,11.40%,9.72,9.31,0.10%,-85.35%,83.70%,2.56%,3.87%,2.21,20.40%,139.10%,19.60%,3.1,1.5,1.74,1.76,17.00%,8.60%,5.80%,3.40%,10.91%,63.05%,79.41%,181.60%,179.29%,1.75,3.97,5.54%,5.21%,5.13%,23.00%,54.24%,-4.76%,78.19%,-4.76%,201.22%,61.92,1.35%,2.11%,2.3,163.0,0.44,81.72,3.50%,71713,11/2/2021 4:30:00 PM,106.33,12/14/2004,81.72,0.00%,59.0,98,2.17,81.72,78.14,67.05,53.2,27.13,85.8,15.0,30.12,57.333333333333336,True
1274,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2695.47,6.18,5.0,0.68,0.67,1.63,5.48,28.71,0.78%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-16.98%,87.20%,-0.86%,6.32%,5.88,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-1.82%,5.87%,20.14%,15.94%,65.43%,76.31%,1.94,3.1,4.11%,4.15%,0.44%,8.52%,13.07%,-10.31%,28.24%,-10.31%,89.10%,52.86,4.14%,1.20%,1.7,320.91,0.98,77.19,5.39%,314100,10/27/2021 4:30:00 PM,100.25,6/18/2014,77.5,0.40%,78.0,89,1.31,77.19,77.09,71.45,68.35,40.82,86.07,15.0,29.87,60.666666666666664,True
1465,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,1020.54,51.47,47.99,,7.25,10.03,43.24,114.67,,0.00%,1.47,175.90%,-10.43%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-4.02%,41.50%,5.28%,2.14%,1.94,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,14.77%,13.30%,69.96%,111.43%,201.35%,206.72%,0.97,4.28,8.99%,5.90%,15.05%,23.03%,71.64%,-0.07%,54.70%,-0.07%,221.27%,70.62,5.23%,1.82%,2.0,125.8,1.81,75.82,7.15%,227538,11/4/2021 4:30:00 PM,80.0,8/6/1986,75.8,-0.03%,69.0,99,2.39,75.82,66.35,62.12,44.4,23.6,76.07,22.0,5.51,63.333333333333336,True
1610,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,244079.92,46.93,39.16,4.7,1.2,13.76,20.05,196.05,0.58%,26.20%,11.62,25.00%,8.96%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,442.57,0.20%,-3.14%,68.80%,-0.51%,0.83%,1.64,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.80%,3.10%,2.30%,0.02%,2.18%,20.58%,39.15%,49.45%,44.76%,0.64,14.53,2.96%,2.82%,0.40%,6.46%,26.88%,-3.73%,22.83%,-3.73%,77.66%,54.74,-0.92%,0.35%,2.2,2232.9,1.1,545.43,-0.57%,2450576,12/9/2021 4:30:00 PM,545.7,11/27/1985,545.43,0.00%,63.0,83,1.19,545.43,543.52,514.27,431.01,307.0,566.55,19.0,0.05,55.0,True
1645,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17924.47,146.31,93.5,40.64,16.3,4.57,41.86,,1.92%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.24,0.70%,-28.08%,95.90%,-1.23%,1.37%,2.35,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-0.56%,3.76%,14.43%,27.50%,77.47%,72.64%,0.77,3.86,2.27%,2.39%,1.23%,4.68%,22.38%,-2.79%,15.35%,-2.79%,82.37%,55.81,-0.35%,0.67%,2.3,591.09,0.96,172.5,0.32%,568499,10/28/2021 4:30:00 PM,178.24,7/22/1993,172.5,0.00%,59.0,91,1.39,172.5,170.71,165.22,141.3,94.59,177.45,37.0,3.33,62.333333333333336,True
1724,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,995.55,39.8,16.87,2.65,2.69,5.54,905.05,17.4,0.74%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.97,9.70%,-4.02%,76.90%,-6.78%,4.69%,4.33,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,9.46%,17.64%,40.23%,66.91%,101.62%,94.41%,0.88,1.94,4.06%,3.52%,10.59%,20.18%,45.75%,1.30%,40.36%,1.30%,107.82%,74.31,2.10%,0.68%,1.5,162.23,1.17,60.89,2.79%,190502,10/27/2021 4:30:00 PM,63.75,8/9/1996,60.89,0.00%,84.0,94,1.58,60.89,55.47,50.97,41.9,29.99,60.97,22.0,4.7,66.66666666666667,True
1759,CUBE,CubeSmart,Real Estate,REIT - Industrial,USA,11819.11,51.0,53.96,8.5,15.16,5.85,582.22,97.12,2.44%,123.50%,1.09,-3.80%,-8.25%,15.10%,6.00%,8.80%,78.40%,23.20%,202.19,200.46,0.30%,-11.64%,89.40%,-3.58%,1.94%,2.71,4.60%,11.80%,5.60%,,,1.18,1.18,68.60%,34.60%,28.30%,3.03%,1.77%,8.60%,18.75%,66.94%,65.99%,0.39,1.41,2.40%,2.59%,2.26%,3.40%,16.49%,-1.50%,15.22%,-1.50%,77.45%,57.66,-1.24%,1.06%,2.4,1436.67,1.33,55.79,-0.20%,1910123,11/4/2021 4:30:00 PM,60.3,10/22/2004,55.79,0.00%,56.0,89,1.3,55.79,54.66,54.09,47.99,31.44,57.29,19.0,8.08,54.666666666666664,True
1760,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2226.52,6.84,9.36,0.68,3.09,1.7,2.01,7.18,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.20%,-23.70%,84.00%,0.54%,2.78%,2.17,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,3.35%,5.86%,52.34%,52.69%,234.04%,230.91%,1.6,3.16,7.70%,5.11%,3.44%,9.91%,45.10%,-9.08%,40.53%,-9.08%,247.34%,54.94,3.87%,1.05%,2.1,381.18,1.0,60.16,4.95%,383007,10/27/2021 4:30:00 PM,70.38,2/21/2012,60.14,-0.03%,66.0,99,2.73,60.16,58.3,55.06,41.61,17.45,66.17,21.0,16.99,62.0,True
1774,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2791.27,25.47,18.01,0.85,2.17,3.77,11.48,29.98,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.08%,95.40%,1.31%,1.39%,2.7,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-3.14%,3.06%,22.24%,37.81%,67.13%,71.25%,1.04,11.24,3.90%,3.82%,-2.48%,7.94%,24.45%,-8.18%,31.49%,-8.18%,75.86%,50.83,3.39%,0.87%,2.3,44.03,1.05,300.46,4.29%,46420,11/4/2021 4:30:00 PM,345.67,6/20/2003,300.46,0.00%,59.0,89,1.31,300.46,308.42,279.69,241.82,170.86,327.24,14.0,15.05,54.0,True
1907,DDOG,"Datadog, Inc.",Technology,Software - Application,USA,53390.77,,305.49,,60.66,57.44,36.39,287.05,,,-0.14,-45.00%,45.25%,,29.40%,,64.70%,74.90%,310.25,235.43,0.80%,-72.35%,78.60%,6.66%,5.02%,3.55,-2.20%,-4.80%,-1.00%,3.9,3.9,0.77,0.77,76.40%,-4.20%,-5.00%,10.39%,-7.85%,19.37%,66.61%,66.72%,80.30%,,11.92,7.48%,7.41%,2.74%,3.46%,44.26%,-11.11%,28.25%,-11.11%,154.54%,53.08,6.29%,1.59%,2.1,3325.73,1.06,177.49,7.98%,3511007,11/4/2021 4:30:00 PM,212.05,9/19/2019,177.49,0.00%,66.0,88,1.27,177.49,172.6,172.26,123.51,69.73,199.68,14.0,19.47,56.0,True
1939,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1532.57,19.11,10.03,1.91,1.58,4.33,12.47,9.01,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.17,1.90%,-14.29%,94.10%,1.21%,1.00%,1.31,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,5.68%,-0.09%,33.29%,44.44%,152.30%,171.77%,1.97,1.82,4.03%,3.70%,1.11%,5.62%,34.35%,-11.87%,26.53%,-11.87%,175.67%,54.63,2.49%,1.33%,2.3,245.04,0.67,46.12,3.85%,163848,11/3/2021 8:30:00 AM,47.0,9/26/2016,46.12,0.00%,59.0,97,2.03,46.12,45.61,43.85,34.42,16.73,52.33,29.0,1.91,61.666666666666664,True
2216,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1757.6,6.03,6.81,0.46,1.21,1.29,11.11,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.42%,17.71%,14.86,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,2.11%,1.19%,23.72%,24.73%,61.70%,53.07%,1.42,1.53,3.00%,2.83%,1.98%,5.74%,24.30%,-1.86%,18.76%,-1.86%,104.11%,59.28,0.74%,0.19%,2.2,342.22,0.48,59.62,0.93%,163453,11/3/2021 4:30:00 PM,67.75,7/9/1999,59.62,0.00%,63.0,88,1.28,59.62,58.49,56.56,48.06,29.21,60.75,18.0,13.64,56.333333333333336,True
2271,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35848.96,48.72,31.86,3.44,7.49,9.65,17.7,58.58,0.56%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-29.47%,93.10%,0.34%,1.27%,2.2,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-2.83%,-3.04%,6.62%,19.32%,43.96%,45.23%,1.43,7.46,2.88%,2.64%,-1.98%,0.32%,13.84%,-6.68%,16.64%,-6.68%,73.02%,46.59,0.77%,0.71%,2.3,704.27,0.91,280.07,1.49%,643629,10/20/2021 4:30:00 PM,296.94,5/11/1971,280.07,0.00%,59.0,80,1.14,280.07,285.68,279.63,246.54,161.87,300.11,13.0,6.02,50.666666666666664,True
2376,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1483.28,3.3,6.96,,1.36,1.28,6.47,3.61,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-7.58%,90.10%,0.14%,3.13%,3.42,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,2.31%,-0.23%,21.30%,14.57%,63.50%,59.35%,1.56,1.49,4.05%,3.58%,1.58%,4.47%,12.25%,-9.19%,27.47%,-9.19%,79.33%,53.7,2.73%,1.29%,2.0,325.38,0.6,39.47,4.06%,194137,10/28/2021 4:30:00 PM,44.5,10/30/2014,39.47,0.00%,69.0,87,1.25,39.47,38.85,37.86,35.18,22.01,43.47,20.0,12.74,58.666666666666664,True
