date,AMTB,ATLC,CROX,DEN,EVC,MCB,ORMP,STKS,TH,portfolio
2021-11-23,21.57753092353339,306.96468430324825,29.90551681720971,657.7729329296432,520.9594247655106,333.3889489173015,143.54140411815823,644.787435540119,126.73774426090671,2785.6356225756304
2021-11-24,21.347612124541914,300.83653271098734,30.064905480110383,658.7233573962484,506.78824870323626,333.7556767611105,149.13802119250707,644.787435540119,132.46960204155073,2777.9113919504116
2021-11-26,20.38613351057756,291.2264768049419,29.432605399812108,622.7656317430203,471.69771750141433,323.3872804497824,159.3065226374507,649.979720892199,127.37461734764493,2695.556706286843
2021-11-29,20.14924747525301,290.4372451604841,29.530690730827907,650.9615575856396,472.3725354091417,323.42061934467415,144.32966004412282,613.6337234276389,123.23494228384646,2668.070221461629
2021-11-30,19.61277027760623,275.90609782428976,28.728492845020128,630.6066335925128,499.3652517182355,316.4861292071943,151.50278897040093,618.8260087797188,117.50308450320244,2658.537257718181
2021-12-01,19.842689076597708,275.7203962608879,28.504297802698304,600.7474649333345,480.4703503018698,308.2514221689369,139.44247330314218,580.591907550766,112.72653635266576,2546.297537750899
2021-12-02,20.629986782235186,283.56628731461586,29.101567407633787,620.943984848694,495.99116217959875,320.3867799095267,138.1024382290023,600.8890230179878,113.04497289603486,2622.656202585329
2021-12-03,20.497609291906763,261.79277900574965,28.441242947045286,608.9844769772458,483.84443984050654,308.7181666974211,121.62788937634163,583.8960891384532,113.04497289603486,2530.847666170705
2021-12-06,21.35457936087499,263.97477237572133,27.831712675732827,647.7142739914054,471.02289959368704,315.8193513093597,122.81027326528857,598.528893312497,107.94998820212908,2577.006744086696
2021-12-07,21.291874233877312,274.3276345353741,29.23993778531679,664.0298940014604,491.94225473323473,314.58581219836566,132.89994911763577,621.1861384852098,109.86060746234375,2659.3641025528186
2021-12-08,21.64720328686414,270.89215561244,29.206658833722145,669.0196224511374,498.0156159027808,315.25259009620027,135.89532163630133,636.2909686003517,113.363409439404,2689.583545859202
2021-12-09,21.431218960538818,271.0778571758418,28.325642378348096,665.8515408957869,483.16962193277925,312.91886745377917,129.03749508040912,615.9938531331297,113.363409439404,2641.1695064500173
2021-12-10,22.058270230515568,275.1632915706824,27.79668220037004,665.3763286624844,471.02289959368704,314.2524232494484,125.64799459876122,630.1546313660753,106.67624202865262,2638.148763500677
2021-12-13,21.08982438021814,271.3564095209446,27.483159445873113,630.8442397091642,454.1524519005034,310.6184837062498,123.67735478384965,599.9449711357915,106.99467857202174,2546.1615731546162
2021-12-14,21.842285904190245,273.72410445431814,26.8981505073146,605.9747994996629,440.65609374595647,312.15207287126935,115.32184196862464,575.399622198686,105.72093239854529,2477.6899035485676
2021-12-15,21.870154849522542,285.1447506035315,26.505809183251408,590.7680080339805,441.3309116536838,323.15390818554033,118.94781922806192,595.6967376659078,105.08405931180707,2508.502158715287
2021-12-16,23.528357096794405,276.97388181385037,24.444265708151498,588.1543407508165,435.93236839186505,328.45479247332537,115.87362111679987,559.3507402013477,101.26282079137772,2453.975188344328
2021-12-17,24.82426305474636,285.33045216693336,23.841741531911595,568.8290432631784,445.3798191000479,309.8850280186317,121.39141259855225,563.1269477301331,104.76562276843795,2447.374330232573
2021-12-20,24.41319611109493,281.29144316294327,23.029034503494977,536.0393991653011,431.883460945501,306.31776626521656,119.1842960058513,554.6304807903658,101.26282079137772,2378.0518977411466
2021-12-21,23.82794825911663,298.0510092599597,24.333919710758725,575.4820145294145,453.477633992776,327.48796452146524,122.65262208009565,585.3121669617478,109.22373437560553,2519.84901369094
2021-12-22,24.099670476106557,305.8040495319867,24.482799231050564,569.8586697686674,462.2502667932315,334.3557768691617,121.23376141335933,592.8645820193187,107.31311511539086,2542.262691218273
2021-12-23,23.78614484111818,314.57844840272384,21.636573107824265,575.1652063738795,473.047353316869,334.7558436078624,122.33731970970979,604.6652305467734,105.40249585517618,2575.3746157619366
2021-12-27,24.211146257435754,332.0808207533476,22.389728328124146,603.4403342553825,472.3725354091417,347.2245902973695,115.47949315381756,614.105749368737,101.89969387811595,2633.204091701472
2021-12-28,24.27385138443343,328.36678948531073,22.30565518725346,596.5497568724951,460.9006309777768,348.85819614706423,102.31561919020832,606.553334311166,113.04497289603486,2603.168806451743
2021-12-29,24.225080730101908,320.66017460413417,22.761051366969667,602.4107077498936,455.50208771595806,346.7245068739935,103.26152630136588,583.424063197355,118.13995758994066,2577.109156129713
2021-12-30,23.618931169124377,336.4448074932909,22.484310611603668,595.3617262892387,460.9006309777768,350.75851315589284,108.14871304234656,593.8086339015151,113.363409439404,2604.8896760801927
2021-12-31,24.071801530774252,331.1058875454879,22.458037755081577,606.6084158107329,457.5265414391401,355.15924728160127,112.56294622774844,595.2247117248096,113.363409439404,2618.08099875478
2022-01-03,24.07876876710733,322.656466410704,23.139380500887754,640.1108782585642,461.57544888550416,355.0258917020343,109.48874811648642,605.6092824289697,120.05057685015535,2661.735441920413
2022-01-04,23.995161931110427,306.96468430324825,23.142883548424027,679.3950895449102,444.0301832845932,356.7595142364043,101.68501444943662,616.4658790742279,116.86621141646422,2669.304621788819
2022-01-05,23.6955707687882,301.7650405279966,21.993883956524673,620.547974654275,421.08637442186347,354.35911380419975,93.25067604161514,590.976478254926,113.363409439404,2541.038521869593
2022-01-06,24.204179021102682,306.0826018770895,22.538607848415985,634.4083314589334,435.2575504841377,367.89470513024213,94.90601348614084,606.0813083700679,116.54777487309511,2607.9210725492253
2022-01-07,24.239015202768055,311.32867104319155,22.016653765510487,615.1622360101793,425.8100997759548,368.26143297405116,97.58608363442058,594.7526857837114,113.363409439404,2572.5202876291914
2022-01-10,23.890653386114302,319.49953983287264,21.473681397387313,598.0545956112867,422.4360102373181,367.6946717608918,94.82718789354438,597.1128154892024,109.54217091897463,2554.5313265275922
2022-01-11,23.988194694777356,328.088237140208,22.11649062029442,632.7450886423744,419.7367386064087,358.526475665666,94.98483907873732,624.0182941317989,109.86060746234375,2614.064966042609
2022-01-12,23.995161931110427,320.33519686818096,23.62980715596674,615.9542563990168,424.4604639605002,372.3287781508423,95.2213158565267,612.2176456043443,111.45279017918931,2599.5954161056775
2022-01-13,24.141473894105005,324.467056653872,22.04642966956885,606.6876178496167,428.5093714068642,374.16241736988746,86.31402389312643,600.8890230179878,108.58686128886731,2575.8042750438954
2022-01-14,24.029998112775807,333.8449856056651,21.46317225477848,609.3012851327809,421.7611923295908,367.6946717608918,87.10227981909107,598.528893312497,111.77122672255842,2575.4977050506295
2022-01-18,23.4726192061298,318.94243514266714,20.678489606652093,580.6301470568591,402.8662909132251,360.6601649387367,81.58448833733868,586.7282447850423,106.67624202865262,2482.2391220153036
2022-01-19,23.068519498811447,298.0510092599597,19.883297815916865,593.8568875504473,399.4922013745884,353.6589970114734,83.47630255965379,563.5989736712313,106.0393689419144,2441.1255576839967
2022-01-20,23.326307243135222,299.2580694220716,18.66598879706008,573.1851554017854,381.2721178659501,329.0548925813766,78.1949878556908,571.1513887288023,103.81031313833061,2377.919221034203
2022-01-21,23.556226042126703,290.20511820623176,17.890063767774393,557.8199598583357,380.5972999582227,341.5569781657754,70.23360300344808,558.8787142602495,102.21813042148506,2342.956093683649
2022-01-24,24.280818620766507,297.9581584782588,18.588921751261953,558.3743741305219,388.0202969432235,356.69283644662084,69.83947504046577,573.0394924931951,100.6259477046395,2387.420321608954
2022-01-25,24.34352374776418,301.1615104469406,17.758699485163948,575.8780247238333,389.3699327586782,346.69116797910175,68.34178878113299,580.1198816096677,100.9443842480086,2404.608913780291
2022-01-26,24.02303087644273,304.5505639790242,16.600942274423897,570.2546799630862,379.24766414276803,339.1232388386791,67.63235844776483,562.654921789035,96.16783609747192,2360.255236408696
2022-01-27,23.493520915129025,293.8727240834182,16.42578989760997,569.2250534575974,377.223210419586,330.3217705872623,64.55816033650278,551.7983251437768,91.70972449030434,2318.6282793311866
2022-01-28,23.57016051479285,297.679606133156,16.90395588631199,565.7401637467118,390.7195685741329,331.7886819624984,66.84410252180021,569.2632849644095,95.8493995541028,2358.358923857917
2022-01-31,23.688603532455126,298.56168855931475,17.974136908645075,595.1241201725875,408.9396520827712,333.3889489173015,70.6277309664304,594.7526857837114,105.40249585517618,2448.460062778393
2022-02-01,24.991476726740157,309.3323792366217,18.156295380531557,611.1229320271074,400.1670192823157,344.1574119673303,83.08217459667146,599.9449711357915,105.72093239854529,2496.675592751655
2022-02-02,24.016063640109653,291.2264768049419,18.147537761690863,598.5298078445892,396.1181118359517,342.99055064611974,88.12701252284508,579.6478556685696,98.3968919010557,2437.2003086258737
2022-02-03,24.03696534910888,287.14104241010136,17.310309400520296,582.6894000678368,392.744022297315,338.9565443642204,86.23519830052997,568.3192330822131,98.0784553576866,2395.511170629532
2022-02-04,24.371392693096478,293.9655748651191,17.469698063420967,586.0950877398386,412.313741621408,352.09206895156206,89.23057081919555,579.6478556685696,98.0784553576866,2453.2644457798965
2022-02-07,24.45499952909338,304.3648624156224,17.56953491820491,563.3641025801988,406.9151983595892,352.9255413238553,90.64943148593187,591.9205301371223,97.12314572757926,2449.287346477198
2022-02-08,24.643114910086407,321.86723476624616,18.08973747734227,525.1095177993419,419.06192069868143,358.9265424043667,90.1764779303531,589.0883744905333,96.80470918421015,2443.767629661161
2022-02-09,23.6955707687882,332.6843508344036,18.984766122861426,529.7824380934838,432.55827885322833,355.45929733562684,97.42843244922764,602.3051008412824,97.76001881431748,2490.6582541132198
2022-02-10,23.751308659452807,324.7456089989748,18.429533088361282,529.4656299379487,430.5338251300463,354.12574153995763,97.66490922701703,600.4169970768897,93.93878029388814,2473.072333952536
2022-02-11,23.960325749445055,317.27112107205056,17.199963403127523,544.9892295591661,421.08637442186347,353.19225248298915,89.30939641179201,586.2562188439441,94.89408992399547,2448.1589718683736
2022-02-14,23.200896989139874,314.48559762102286,17.11764178602498,528.5944075102274,421.7611923295908,348.95821283173944,85.99872152274058,580.591907550766,94.89408992399547,2415.6026680652476
2022-02-15,23.6955707687882,319.3138382694708,17.73067510487372,544.672421403631,435.2575504841377,355.2592639662764,91.59533859708942,615.0498012509333,95.2125264673646,2497.786986312565
2022-02-16,23.674669059788975,323.9563773545169,16.604445321960174,537.6234399429762,442.68054746913845,352.8255246391801,90.49178030073895,615.9938531331297,100.30751116127038,2504.1581483827
2022-02-17,23.005814371813777,301.207935837791,14.378258612655177,527.1687708103198,429.85900722231895,340.29010015988956,83.79160493003964,592.8645820193187,96.80470918421015,2409.3707831483566
2022-02-18,23.026716080812996,284.77334747672785,13.882577386271768,533.8217420765558,415.6878311600447,339.3566111029212,83.2398257818644,583.424063197355,97.44158227094837,2374.6542965335025
2022-02-22,22.741059391156924,275.90609782428976,14.220621473522643,527.8815891602736,417.71228488322674,334.4557935538368,80.00797648540944,555.5745326725622,97.76001881431748,2326.259974258596
2022-02-23,22.26728732050782,255.2932242866851,13.973656622215008,533.5049339210207,409.6144699904986,329.95504274345325,75.12078974442876,531.5012096765548,95.2125264673646,2266.443140772729
2022-02-24,22.302123502173195,252.27557388140514,14.693532890920244,538.5738644095815,418.3871027909541,326.1210698309043,79.92915089281298,552.7423770259732,94.89408992399547,2299.91888514872
2022-02-25,23.326307243135222,262.02490596000195,14.646241749180485,560.5128291803835,431.883460945501,339.7566778416219,79.85032530021651,559.8227661424459,99.67063807453215,2371.494152437019
2022-02-28,22.6086819008285,247.30805706040582,14.665508510630016,575.4820145294145,431.883460945501,340.89020026794077,81.19036037435637,554.1584548492676,100.30751116127038,2368.494249599615
2022-03-01,21.751711831860266,227.34513899470755,13.973656622215008,582.2141878345343,419.06192069868143,321.22025228181997,78.03733667049788,534.333365323144,99.03376498779393,2296.971335245254
2022-03-02,22.37876310183702,243.73330196492032,14.479846991207253,599.4802323111944,446.7294549155026,339.58998336716326,80.0868020780059,556.0465586136604,99.98907461790127,2402.5140179613923
2022-03-03,22.35089415650472,233.70541754122075,13.491987585976712,593.2232712393773,433.2330967609557,331.7886819624984,74.64783618885,530.0851318532603,103.1734400515924,2335.6997573402364
2022-03-04,21.877122085855618,225.9988026600442,12.563679988862905,611.2021340659911,428.5093714068642,317.8196850028635,70.39125418864101,526.3089243244749,102.85500350822328,2317.525977231821
2022-03-07,21.431218960538818,212.8139916585133,11.812276292331163,602.5691118276611,404.21592672867985,308.1514054842618,67.63235844776483,490.90697874211105,125.78243463079937,2245.315702772661
2022-03-08,21.54966197820109,215.97091823634463,12.090768571465304,590.0551896840267,419.06192069868143,314.7525066728243,69.83947504046577,482.41051180234376,140.74895216914766,2266.4799048535006
2022-03-09,21.953761685519446,219.87065106778334,12.815899411474959,590.292795800678,421.7611923295908,333.3889489173015,75.19961533702522,496.0992640941911,141.06738871251676,2312.4495173560813
2022-03-10,21.74474459552719,215.78521667294277,12.81239636393868,580.7885511346266,416.36264906777205,332.5554765450082,75.83022007779692,489.01887497771827,154.7601600773886,2299.6582895127194
2022-03-11,21.786548013525643,215.46023893698953,12.285187709728763,564.4729311245716,406.2403804518618,335.35594371591355,71.81011485537734,471.08188921598736,174.50322576627357,2272.9964597902294
