"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",110.81,,13.28,,5.49,0.60,5.23,22.61,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.42,3.40%,4.39%,34.80%,-0.36%,0.77%,1.62,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-1.40%,0.00%,-10.66%,-6.38%,-8.81%,0.57%,1.72,0.08,1.67%,2.26%,-0.59%,-3.30%,-8.55%,-9.74%,5.07%,-20.36%,5.07%,42.84,-0.28%,-1.40%,2.70,144.97,0.28,3.52,-1.68%,40123,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.53,0.28%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",12123.31,,,,0.50,,0.83,,,,-5.50,-583.80%,96.40%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.50%,0.00%,56.40%,0.03%,14.66%,2.64,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,-4.74%,8.35%,-9.78%,-12.94%,12.09%,-0.33%,1.62,0.82,4.50%,4.29%,-2.75%,-4.46%,-12.99%,-19.91%,10.84%,-31.39%,19.17%,45.28,-1.59%,-1.62%,3.00,35549.90,1.11,17.90,-3.19%,39452461,1/20/2022 8:30:00 AM,19.06,12/9/2013,17.94,0.22%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",51.13,3.98,,,0.24,0.37,3.58,255.64,0.80%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.70%,,2.30%,4.95,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-12.24%,-26.61%,-40.94%,-35.48%,4.58%,2.45%,0.11,0.26,10.74%,10.29%,-14.29%,-29.41%,-36.76%,-44.84%,5.46%,-84.28%,12.56%,29.47,4.58%,-11.76%,,18.71,2.53,2.51,-7.72%,47415,,,3/17/1980,2.51,0.00%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",691.11,7.83,7.86,,0.38,0.99,46.70,61.16,1.82%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.95%,95.40%,-0.26%,2.31%,2.89,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-6.26%,-6.54%,-22.17%,-22.88%,4.46%,-10.71%,,0.80,3.15%,3.16%,-8.76%,-9.90%,-21.84%,-19.73%,0.73%,-41.29%,32.27%,31.50,-3.30%,-0.87%,2.70,246.19,0.82,22.01,-4.14%,201974,10/26/2021 8:30:00 AM,33.50,11/4/1982,22.01,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",110.80,,,,0.53,0.41,2.55,,,,-2.05,19.10%,19.20%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,51.20%,2.75%,14.96%,5.25,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-9.36%,-27.02%,-44.55%,-46.42%,-62.93%,-22.76%,1.72,0.25,4.85%,4.75%,-21.43%,-28.84%,-44.50%,-55.19%,-1.73%,-71.54%,-1.73%,21.14,-2.70%,-0.73%,2.70,722.23,0.65,3.97,-3.41%,470244,11/4/2021 4:30:00 PM,15.36,9/26/2013,3.97,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3640.21,51.57,40.71,4.30,7.07,9.01,35.76,103.71,0.55%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.57,16.50%,-0.53%,71.20%,0.01%,2.83%,6.06,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-7.22%,-11.12%,-2.89%,12.02%,-2.52%,-13.38%,0.59,2.20,3.18%,2.72%,-10.41%,-11.23%,-0.33%,-17.89%,-2.24%,-17.89%,16.18%,23.56,-2.52%,-1.23%,3.00,194.36,0.93,68.80,-3.72%,180731,11/4/2021 4:30:00 PM,71.00,1/3/1991,68.80,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14940.75,24.08,18.00,1.35,1.36,4.68,24.71,22.69,1.68%,25.10%,9.88,4.40%,11.17%,2.20%,17.90%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.28%,,-0.01%,4.49%,4.32,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,1.61%,-0.52%,6.92%,13.17%,43.38%,-0.82%,1.26,5.37,1.90%,2.09%,0.74%,1.68%,11.96%,-2.72%,9.02%,-2.72%,66.20%,52.54,-0.11%,-0.60%,2.20,645.09,1.67,237.91,-0.71%,1077271,11/15/2021 4:30:00 PM,259.47,11/29/2001,269.48,13.27%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2759472.49,30.28,27.46,1.93,7.54,44.33,44.05,35.16,0.52%,15.00%,5.61,71.40%,7.60%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16322.83,0.07%,-20.04%,59.10%,0.13%,0.59%,1.05,27.60%,144.10%,50.00%,1.10,1.00,1.74,1.99,41.80%,29.80%,25.90%,-1.39%,-1.43%,15.86%,16.18%,32.83%,-4.38%,1.21,4.04,2.03%,1.99%,-3.23%,1.60%,15.80%,-7.18%,15.13%,-7.18%,46.11%,45.00,-0.97%,-0.92%,1.80,91294.47,1.00,169.80,-1.89%,90963037,1/27/2022 4:30:00 PM,179.01,12/12/1980,169.96,0.09%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",387.60,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.11,,,,,,,,,,,-0.41%,-0.41%,-0.41%,-0.10%,,-0.31%,,0.02,0.18%,0.21%,-0.26%,-0.54%,-0.19%,-2.32%,0.00%,-2.71%,0.95%,40.92,-0.21%,0.10%,,66.27,3.70,9.69,-0.10%,245500,,,5/10/2021,9.69,0.00%
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2321.77,99.77,47.84,33.26,6.53,1.86,13.51,,3.12%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.80%,299.39%,98.50%,-0.04%,1.32%,3.19,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,0.42%,8.85%,-2.06%,4.99%,31.57%,2.61%,1.22,0.86,2.08%,2.09%,2.98%,3.55%,3.67%,-5.68%,13.87%,-5.68%,41.53%,59.47,-0.64%,-0.31%,2.60,247.08,1.01,38.51,-0.95%,248798,2/8/2022 4:30:00 PM,39.30,1/13/2011,38.51,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",33.71,11.76,,0.59,2.61,1.63,4.01,18.73,7.63%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.39%,28.90%,-0.45%,0.35%,0.62,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-1.56%,-3.08%,-11.28%,-2.33%,37.64%,0.00%,1.07,0.17,2.36%,2.71%,-1.09%,-4.77%,-7.63%,-11.41%,2.28%,-45.68%,54.78%,42.39,-0.32%,0.32%,,17.45,0.78,6.29,0.00%,13567,,,5/5/1995,6.28,-0.16%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",39.22,,,,,0.59,4.36,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,,0.67%,1.35,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,0.96%,-9.48%,-26.37%,-33.41%,-49.08%,-5.58%,0.93,0.02,4.49%,5.81%,-4.65%,-13.90%,-33.89%,-35.30%,4.74%,-76.43%,4.74%,39.03,4.47%,-7.45%,,654.33,0.91,0.28,-3.32%,597784,,1.00,10/17/2003,0.29,2.55%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2487.28,4.77,6.29,0.48,0.65,0.90,,3.37,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.19,0.40%,-38.75%,,0.04%,17.89%,9.17,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-5.40%,-8.61%,2.88%,25.33%,54.53%,-13.53%,1.14,2.85,2.99%,3.07%,-9.68%,-8.43%,5.97%,-16.21%,-0.62%,-16.21%,59.56%,31.73,-0.50%,-0.50%,2.10,530.73,1.90,81.39,-1.00%,1008233,11/3/2021 8:30:00 AM,105.57,7/21/2004,81.39,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42%,1.49%,-4.85%,-8.40%,-14.02%,0.40%,,1.07,1.04%,0.99%,0.34%,-1.42%,-6.42%,-6.06%,4.05%,-18.95%,4.05%,47.88,0.21%,-1.78%,,1196.08,0.89,83.03,-1.58%,1062894,,,8/15/2008,84.75,2.07%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4996.95,14.31,12.99,,13.02,3.24,,,7.09%,95.70%,3.53,15.90%,7.97%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,5.02%,0.00%,13.70%,-0.10%,1.06%,3.50,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,1.22%,5.63%,-3.44%,12.02%,40.11%,3.42%,1.41,1.50,3.10%,2.81%,3.85%,-1.61%,4.18%,-11.85%,14.15%,-12.22%,47.17%,54.43,0.24%,-0.06%,2.30,284.31,1.07,50.51,0.18%,304620,10/28/2021 8:30:00 AM,57.10,4/14/1988,50.76,0.49%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",76746.36,36.15,22.19,2.48,2.69,5.25,16.83,73.44,2.38%,90.70%,1.01,-71.60%,17.02%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,0.35%,0.08%,1.09,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-0.44%,-2.06%,6.95%,4.27%,24.14%,-4.06%,1.06,0.68,1.27%,1.14%,-3.26%,0.49%,4.27%,-6.37%,7.58%,-6.37%,27.97%,44.59,-0.27%,-1.69%,2.20,1470.97,1.12,36.62,-1.95%,1651001,2/3/2022 8:30:00 AM,40.57,4/6/2001,36.62,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",237627.89,32.56,9.78,6.68,4.31,17.86,19.40,18.82,4.12%,120.40%,4.20,-48.50%,10.38%,-2.80%,4.88%,14.90%,37.60%,11.20%,1770.00,1765.83,0.10%,-22.92%,68.30%,0.01%,0.94%,2.61,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,0.29%,3.79%,27.32%,17.86%,21.93%,1.02%,0.82,2.41,1.84%,1.55%,1.79%,9.05%,17.83%,-0.99%,18.93%,-0.99%,34.35%,65.50,0.94%,-0.27%,2.00,6362.15,1.93,136.78,0.67%,12260489,2/2/2022 8:30:00 AM,138.26,12/10/2012,136.77,-0.00%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",27582.25,18.11,11.66,1.77,0.13,125.06,9.45,14.83,1.38%,23.50%,7.39,144.40%,7.45%,3.20%,10.22%,7.80%,108.70%,19.60%,207.91,148.76,0.20%,-42.57%,65.40%,0.26%,1.37%,2.27,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,-0.62%,7.93%,13.03%,14.87%,29.29%,0.69%,0.50,2.68,1.79%,1.97%,1.43%,6.08%,10.48%,-2.29%,17.71%,-2.29%,32.87%,59.13,-1.56%,-0.20%,2.20,895.79,0.99,133.81,-1.75%,888327,2/2/2022 8:30:00 AM,148.23,4/4/1995,133.81,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3759.72,9.71,11.83,1.21,5.34,1.30,0.99,40.08,1.11%,10.70%,5.58,37.00%,-15.24%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,0.50%,0.23%,92.70%,0.03%,3.07%,5.34,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,0.20%,10.90%,4.82%,16.34%,21.21%,8.94%,1.27,1.46,2.64%,2.84%,5.32%,5.22%,5.17%,-4.44%,17.14%,-9.57%,47.87%,61.67,-2.08%,0.00%,2.10,379.72,0.98,54.12,-2.08%,371473,1/27/2022 4:30:00 PM,60.71,5/19/1994,54.12,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2954.56,13.58,,1.36,6.66,2.84,5.71,13.93,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.10%,43.70%,0.20%,5.38%,5.68,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-18.27%,-29.07%,-36.45%,-40.58%,-80.22%,-32.10%,,0.93,6.54%,7.68%,-27.13%,-31.28%,-50.57%,-45.14%,-2.12%,-82.42%,-2.12%,25.60,-2.90%,-0.50%,1.70,1862.00,2.04,9.71,-3.38%,3792760,11/9/2021 4:30:00 PM,38.88,12/11/2020,9.79,0.82%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",4342.44,178.18,,,10.64,4.49,,125.50,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.15,,,10.70%,4.61%,0.23%,2.78,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-13.27%,-21.20%,-18.90%,1.50%,-24.13%,-25.10%,,0.78,3.74%,2.95%,-18.68%,-20.87%,-14.94%,-26.50%,-0.84%,-27.65%,2.92%,23.07,-1.07%,-0.06%,2.00,159.19,1.57,17.64,-1.12%,250698,,22.67,10/22/2020,,
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",26.30,,,,8.77,0.32,0.39,,,,-0.57,40.00%,23.40%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.99%,26.00%,,1.52%,0.44,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-13.67%,-46.71%,-70.81%,-79.36%,-87.85%,-22.82%,1.33,0.04,10.25%,11.15%,-17.33%,-54.06%,-77.68%,-75.46%,2.00%,-93.14%,2.00%,28.26,1.60%,-6.23%,2.30,2971.90,0.98,0.26,-4.73%,2925701,,3.00,9/19/1980,0.26,-0.04%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.85%,1.46%,3.78%,5.23%,10.02%,0.36%,,0.20,0.49%,0.52%,0.28%,1.68%,3.03%,-1.82%,6.54%,-1.82%,13.21%,53.98,-0.35%,-1.19%,,4.75,1.97,28.55,-1.54%,9365,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",41078.00,14.42,18.64,1.83,0.59,0.47,,,4.21%,,0.18,0.00%,0.00%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,9.02%,,0.77%,1.44,,,,,,,,,,,0.38%,-3.59%,-3.59%,-15.95%,-12.39%,-6.79%,,0.07,2.36%,2.20%,-3.18%,-7.17%,-12.75%,-17.74%,3.16%,-31.90%,12.96%,40.88,-1.14%,-4.00%,3.00,23508.07,0.74,2.61,-5.09%,17327667,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.62,0.38%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3897.13,6.78,5.85,0.37,0.41,2.50,11.79,3.98,,0.00%,24.82,38.00%,11.22%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,90.90%,1.12%,8.00%,3.91,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-6.52%,1.43%,-20.66%,-12.66%,4.91%,-2.58%,1.53,6.43,4.14%,3.41%,-0.84%,-1.65%,-10.24%,-10.62%,9.41%,-27.14%,21.97%,46.34,0.63%,0.00%,2.20,356.70,0.58,168.27,0.63%,205692,10/26/2021 8:30:00 AM,248.12,3/14/2002,168.27,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.08,,,,,1.29,313.47,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,,0.03%,0.08,,,,4.30,4.30,0.00,0.00,,,,-0.46%,-0.31%,-0.31%,-1.82%,,-0.61%,,0.04,0.09%,0.36%,-0.62%,-0.59%,-1.38%,-1.82%,0.21%,-9.07%,1.14%,39.66,-0.10%,-0.10%,,61.78,1.22,9.72,-0.21%,75619,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",28.81,,,,,0.50,0.49,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,,2.22%,0.69,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-2.94%,-13.54%,-27.47%,-33.78%,-58.32%,-7.91%,2.45,0.10,3.68%,5.11%,-9.96%,-14.51%,-33.33%,-26.51%,0.00%,-64.00%,0.00%,33.68,-1.98%,0.00%,,458.77,0.20,1.98,-1.98%,93184,11/2/2021 4:30:00 PM,,8/8/1997,1.96,-1.01%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2897.67,23.30,11.44,1.46,0.47,1.82,46.14,12.65,1.80%,40.20%,1.86,-4.70%,10.89%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.36,1.20%,-1.10%,97.80%,-0.03%,2.20%,3.64,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,0.09%,5.02%,-3.39%,-5.99%,9.06%,6.05%,1.26,1.39,3.08%,2.78%,3.48%,-2.97%,-7.78%,-11.86%,12.70%,-21.92%,19.31%,50.79,-3.65%,-0.46%,2.00,401.82,0.96,43.32,-4.10%,385737,12/15/2021 8:30:00 AM,56.75,2/13/1969,43.32,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",13548.89,89.91,58.71,8.58,13.92,9.60,20.83,58.07,,0.00%,3.25,11.40%,18.54%,42.20%,10.48%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-12.38%,92.50%,0.03%,2.50%,3.95,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,-4.70%,-5.68%,-16.72%,-9.64%,-13.06%,-18.60%,1.33,13.22,4.46%,3.86%,-13.10%,-12.37%,-10.84%,-22.91%,-1.09%,-24.53%,11.91%,32.83,-1.35%,-1.61%,2.50,281.71,1.52,292.38,-2.93%,427228,2/3/2022 8:30:00 AM,384.40,7/29/1987,326.94,11.82%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",98051.80,,166.33,,18.43,21.60,12.38,59.75,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.86,3.90%,-14.68%,58.80%,-0.11%,3.35%,1.89,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-3.75%,-1.08%,-10.23%,13.67%,-10.94%,-7.09%,,8.13,4.59%,4.57%,-6.98%,-12.58%,-4.52%,-27.23%,3.51%,-29.67%,19.26%,38.78,-1.42%,-4.31%,2.40,5979.68,0.95,154.69,-5.67%,5700345,11/4/2021 4:30:00 PM,194.94,12/10/2020,155.50,0.52%
