"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",112.06,,13.47,,5.55,0.60,5.29,22.87,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.52,2.60%,5.84%,34.70%,-0.44%,0.81%,1.56,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,0.28%,-3.51%,-7.27%,-6.30%,-10.08%,2.00%,1.73,0.08,1.81%,2.33%,0.85%,-2.67%,-7.51%,-9.03%,6.57%,-19.23%,6.57%,48.76,0.56%,-1.11%,2.70,158.92,0.58,3.57,-0.56%,92812,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.57,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",11718.76,,,,0.48,,0.81,,,,-5.50,-583.80%,98.70%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.50%,0.00%,56.40%,0.05%,15.98%,2.98,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,0.21%,3.58%,-6.66%,-6.14%,25.27%,4.62%,1.64,0.87,4.21%,4.29%,4.53%,-0.18%,-9.19%,-15.93%,16.35%,-27.98%,27.74%,53.97,-2.49%,-0.05%,3.10,34430.89,0.74,18.79,-2.54%,25430851,1/20/2022 8:30:00 AM,19.00,12/9/2013,18.80,0.03%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",58.49,4.53,,,0.28,0.42,4.09,292.43,0.70%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.70%,,2.43%,5.10,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,6.32%,-22.91%,-36.44%,-34.70%,21.70%,16.73%,0.08,0.24,9.91%,8.97%,-8.73%,-22.75%,-28.38%,-37.14%,20.17%,-82.09%,30.00%,38.08,-1.38%,0.00%,,19.12,0.36,2.86,-1.38%,6874,,,3/17/1980,2.72,-4.90%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",760.28,8.35,8.39,,0.41,1.06,51.37,67.28,1.70%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.58%,95.50%,-0.10%,2.44%,3.13,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-6.64%,-3.69%,-14.99%,-20.14%,14.48%,-4.75%,,0.85,3.97%,3.27%,-3.37%,-4.56%,-16.81%,-14.37%,7.46%,-37.37%,41.11%,41.35,0.00%,-1.10%,2.70,239.95,0.96,23.48,-1.10%,230789,10/26/2021 8:30:00 AM,33.50,11/4/1982,23.48,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",121.59,,,,0.58,0.45,2.80,,,,-2.05,19.10%,24.10%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,51.30%,2.89%,13.68%,5.00,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-16.89%,-26.14%,-35.68%,-44.06%,-57.39%,-14.79%,1.69,0.27,5.71%,4.76%,-18.73%,-26.17%,-39.61%,-50.56%,-5.40%,-68.60%,-5.40%,25.30,-6.21%,-0.43%,2.70,693.78,1.45,4.38,-6.61%,1007105,11/4/2021 4:30:00 PM,15.36,9/26/2013,4.38,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",4005.58,55.58,43.88,4.63,7.78,9.71,39.35,114.12,0.51%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.22%,71.20%,0.02%,2.55%,5.85,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-5.34%,-7.21%,9.17%,20.53%,6.89%,-6.65%,0.57,2.07,3.00%,2.68%,-5.36%,-4.21%,7.50%,-11.50%,6.63%,-11.50%,25.21%,35.90,1.05%,-0.92%,3.00,181.06,2.41,74.15,0.12%,436463,11/4/2021 4:30:00 PM,71.00,1/3/1991,74.15,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14818.09,23.70,17.73,1.42,1.35,4.60,24.51,22.51,1.71%,25.10%,9.88,4.40%,11.18%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.24%,,-0.04%,5.43%,5.25,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-1.12%,-0.21%,10.38%,12.04%,36.90%,-2.40%,1.26,5.73,2.38%,2.17%,-0.93%,0.51%,10.85%,-4.26%,7.29%,-4.26%,63.56%,48.73,-1.21%,-0.46%,2.20,642.22,0.92,234.13,-1.66%,591117,11/15/2021 4:30:00 PM,258.94,11/29/2001,232.47,-0.71%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2822228.58,30.71,27.87,1.96,7.71,44.96,45.06,35.96,0.51%,15.00%,5.61,71.40%,7.56%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16394.84,0.07%,-20.13%,58.90%,0.12%,0.69%,1.26,27.60%,144.10%,50.00%,1.10,1.00,1.74,1.99,41.80%,29.80%,25.90%,-5.40%,-1.36%,20.57%,18.23%,33.50%,-3.03%,1.21,4.37,2.36%,2.46%,-2.23%,4.48%,18.49%,-5.88%,17.61%,-5.88%,48.17%,49.40,1.98%,-1.93%,1.80,90080.03,1.18,172.19,0.01%,106375726,1/27/2022 4:30:00 PM,176.01,12/12/1980,172.49,0.17%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",389.20,,,,,,,,,,,,,,,,,,40.00,,,,,,,1.31,,,,,,,,,,,0.21%,0.00%,-0.10%,0.62%,,0.10%,,0.02,0.21%,0.22%,0.12%,-0.15%,0.22%,-1.92%,0.41%,-2.31%,1.36%,51.28,0.10%,0.00%,,50.63,5.44,9.73,0.10%,275599,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2309.44,99.35,47.64,33.12,6.50,1.85,13.43,,3.13%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.80%,300.78%,98.50%,-0.05%,1.17%,2.85,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,1.83%,6.91%,-1.67%,3.79%,37.60%,2.18%,1.23,0.93,2.05%,2.21%,4.67%,3.16%,3.63%,-6.07%,13.39%,-6.07%,40.94%,61.49,-0.67%,0.05%,2.60,243.86,1.07,38.35,-0.62%,261284,10/26/2021 4:30:00 PM,39.30,1/13/2011,38.35,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",33.74,11.94,,0.60,2.62,1.65,4.02,18.74,7.51%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.40%,28.90%,-0.46%,0.47%,0.83,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,1.59%,-1.84%,-9.49%,-3.33%,44.24%,1.59%,1.07,0.20,2.70%,2.77%,-0.55%,-4.09%,-5.56%,-10.00%,2.73%,-44.82%,57.24%,45.92,-0.16%,0.31%,,17.88,1.57,6.39,0.16%,28007,,,5/5/1995,6.33,-0.94%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",39.23,,,,,0.60,4.41,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,,0.68%,1.36,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-8.16%,-12.25%,-27.34%,-40.57%,-45.59%,-6.48%,0.94,0.02,5.34%,6.36%,-6.28%,-16.86%,-35.45%,-35.92%,3.74%,-76.66%,3.74%,34.72,-0.85%,0.18%,,653.19,0.73,0.28,-0.67%,478933,,1.00,10/17/2003,0.28,0.00%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2519.25,5.04,6.65,0.50,0.66,0.95,,3.41,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.19,0.40%,-37.62%,,0.03%,15.50%,8.10,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-9.25%,-0.75%,7.21%,29.77%,67.43%,-8.58%,1.13,2.84,4.05%,3.02%,-5.02%,-2.98%,12.97%,-11.42%,8.08%,-11.42%,71.33%,38.63,-1.89%,-0.62%,2.00,520.57,2.15,86.04,-2.50%,1120196,11/3/2021 8:30:00 AM,105.57,7/21/2004,86.04,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.73%,-3.11%,-3.12%,-10.27%,-12.06%,-0.02%,,1.02,1.11%,0.99%,0.36%,-2.11%,-7.03%,-6.46%,3.61%,-19.29%,3.61%,47.60,-0.07%,0.01%,,1107.93,0.95,82.68,-0.06%,1055145,,,8/15/2008,82.90,0.27%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4754.47,14.14,12.98,,12.39,3.20,,,7.17%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,5.02%,0.00%,13.70%,-0.15%,0.95%,3.19,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,2.42%,0.10%,-0.06%,9.14%,42.29%,2.17%,1.43,1.50,3.41%,2.88%,3.50%,-3.85%,3.50%,-13.28%,12.77%,-13.28%,45.40%,52.89,3.94%,-1.25%,2.30,280.66,1.31,49.90,2.63%,366838,10/28/2021 8:30:00 AM,56.20,4/14/1988,49.90,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",76011.75,36.31,22.29,2.49,2.66,5.28,16.67,72.74,2.37%,90.70%,1.01,-71.60%,17.02%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,0.03%,0.10%,1.32,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-4.39%,0.16%,12.82%,3.00%,22.44%,-3.64%,1.06,0.64,1.27%,1.16%,-2.28%,2.04%,5.25%,-5.96%,11.69%,-5.96%,28.53%,45.48,-0.22%,-3.25%,2.20,1433.44,1.58,36.78,-3.46%,2266618,2/3/2022 8:30:00 AM,40.57,4/6/2001,36.76,-0.05%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",241747.18,32.47,9.75,7.21,4.38,17.81,19.74,19.14,4.14%,120.40%,4.20,-48.50%,10.39%,-2.80%,4.50%,14.90%,37.60%,11.20%,1770.00,1765.82,0.10%,-22.56%,68.30%,0.01%,0.87%,2.51,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,0.72%,9.86%,23.61%,15.67%,25.11%,0.73%,0.82,2.15,1.56%,1.63%,2.98%,10.62%,18.23%,-1.27%,26.05%,-1.27%,33.96%,74.54,1.29%,-0.17%,2.00,6147.94,1.58,136.39,1.12%,9741231,2/2/2022 8:30:00 AM,137.37,12/10/2012,136.50,0.08%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",27461.17,18.23,11.74,1.70,0.13,125.83,9.40,14.76,1.37%,23.50%,7.39,144.40%,7.42%,3.20%,10.74%,7.80%,108.70%,19.60%,207.91,148.76,0.20%,-42.55%,65.40%,0.22%,1.32%,2.21,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,1.52%,10.64%,10.00%,17.89%,25.42%,1.32%,0.51,2.77,2.81%,1.98%,4.49%,7.75%,11.56%,-0.46%,18.44%,-0.46%,33.69%,68.39,2.54%,-1.37%,2.20,885.57,1.35,134.64,1.14%,1191423,2/2/2022 8:30:00 AM,146.92,4/4/1995,134.64,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3754.23,9.69,11.83,1.21,5.34,1.29,0.99,40.02,1.11%,10.70%,5.58,37.00%,-15.43%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,0.50%,0.23%,92.70%,0.03%,3.05%,5.52,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,5.04%,10.09%,2.90%,11.27%,23.90%,8.72%,1.26,1.54,2.69%,3.01%,8.04%,5.22%,5.02%,-4.63%,16.90%,-9.76%,47.57%,66.28,-0.66%,0.55%,2.10,364.55,1.01,54.01,-0.11%,367684,1/27/2022 4:30:00 PM,60.43,5/19/1994,54.01,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",3421.56,16.62,,1.66,7.71,3.47,6.61,16.13,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.10%,43.60%,0.08%,4.91%,5.33,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-15.98%,-18.35%,-20.00%,-33.37%,-67.53%,-16.92%,,1.02,9.35%,7.99%,-14.41%,-19.07%,-40.78%,-33.74%,3.92%,-78.49%,3.92%,34.87,1.89%,-1.35%,1.70,1806.89,1.08,11.88,0.51%,1955223,11/9/2021 4:30:00 PM,38.88,12/11/2020,11.93,0.42%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",4690.40,207.55,,,11.65,5.24,,137.15,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.15,,,10.70%,4.88%,0.11%,1.79,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-14.86%,-10.71%,-0.39%,8.48%,-4.73%,-13.63%,,0.77,2.43%,3.09%,-9.37%,-10.28%,-1.95%,-15.25%,-2.12%,-17.62%,18.67%,34.59,-0.44%,-2.53%,2.00,116.56,1.78,20.34,-2.96%,207286,,22.67,10/22/2020,,
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",31.10,,,,10.37,0.37,0.46,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.80%,26.00%,,1.56%,0.50,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-18.57%,-51.68%,-67.24%,-78.17%,-83.63%,-10.59%,1.29,0.05,12.12%,11.02%,-20.50%,-51.72%,-74.97%,-71.58%,11.59%,-92.05%,11.59%,31.15,-3.06%,0.00%,2.30,2713.73,0.73,0.30,-3.06%,1976105,,3.00,9/19/1980,0.29,-3.58%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33%,4.50%,5.73%,4.79%,11.07%,1.22%,,0.22,0.91%,0.49%,2.18%,3.00%,4.16%,-0.01%,7.46%,-0.01%,14.18%,68.58,0.09%,-0.00%,,4.81,0.70,28.80,0.09%,3361,,,1/22/2020,28.82,0.08%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",40919.58,14.77,20.00,1.87,0.59,0.47,,,4.23%,,0.18,0.00%,-7.10%,39.83%,7.90%,,56.20%,18.50%,15738.30,4400.42,,,9.02%,,0.61%,1.15,,,,,,,,,,,-4.41%,-3.62%,-0.76%,-22.11%,-9.48%,-7.14%,,0.07,2.78%,2.22%,-3.92%,-8.33%,-13.04%,-18.06%,1.17%,-32.17%,12.53%,35.98,1.56%,-1.16%,3.00,23291.63,0.79,2.60,0.39%,18382806,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.58,-0.77%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4145.63,7.25,6.22,0.39,0.44,2.67,12.54,4.24,,0.00%,24.82,38.00%,11.30%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,90.60%,0.71%,7.52%,3.79,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,3.36%,7.46%,-14.76%,-4.87%,9.91%,4.21%,1.52,6.40,3.82%,3.58%,6.47%,3.96%,-4.31%,-11.73%,17.05%,-22.06%,30.48%,60.31,2.54%,0.22%,2.20,345.74,0.80,180.01,2.76%,277367,10/26/2021 8:30:00 AM,248.12,3/14/2002,180.01,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.56,,,,,1.29,314.28,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,,0.02%,0.06,,,,4.30,4.30,0.00,0.00,,,,-0.41%,-0.31%,0.62%,-1.91%,,-0.31%,,0.04,0.22%,0.43%,-0.28%,-0.27%,-1.09%,-1.52%,0.52%,-8.79%,1.46%,44.27,0.00%,-0.15%,,64.03,0.20,9.75,-0.15%,12939,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",29.50,,,,,0.52,0.51,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,,2.57%,0.80,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-11.30%,-13.92%,-24.16%,-35.65%,-52.45%,-5.12%,2.45,0.12,5.20%,5.36%,-9.85%,-14.22%,-32.20%,-30.85%,1.49%,-62.91%,1.49%,35.28,1.49%,-1.47%,,457.83,0.33,2.04,0.00%,149675,11/2/2021 4:30:00 PM,,8/8/1997,2.04,0.00%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2885.48,23.28,11.43,1.46,0.46,1.82,45.95,12.60,1.80%,40.20%,1.86,-4.70%,10.89%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.53,1.00%,-1.32%,97.80%,-0.02%,2.03%,3.64,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,5.87%,-4.63%,-5.05%,-1.86%,6.31%,5.95%,1.29,1.40,3.10%,3.51%,3.45%,-3.24%,-8.21%,-11.94%,12.59%,-21.99%,19.20%,52.96,0.93%,0.00%,2.00,371.24,1.40,43.28,0.93%,519818,12/15/2021 8:30:00 AM,56.75,2/13/1969,43.28,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14707.99,94.34,61.61,9.00,15.11,10.07,22.61,63.04,,0.00%,3.25,11.40%,18.54%,42.20%,10.48%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-12.02%,92.50%,0.02%,2.63%,4.72,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,-16.24%,-1.72%,-7.63%,-3.86%,-5.48%,-14.58%,1.31,13.38,5.24%,3.53%,-8.89%,-9.05%,-6.45%,-19.11%,3.75%,-20.81%,17.43%,35.32,-1.84%,-2.11%,2.50,248.27,3.99,306.80,-3.91%,991823,10/28/2021 8:30:00 AM,384.40,7/29/1987,306.80,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",96816.53,,174.31,,18.20,22.45,12.22,59.00,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.86,3.90%,-17.58%,58.80%,-0.11%,3.73%,2.14,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-6.93%,-11.44%,-3.58%,12.06%,8.49%,-3.47%,,8.71,5.90%,4.78%,-3.79%,-9.52%,-1.07%,-24.40%,7.54%,-26.93%,23.90%,42.30,0.74%,-3.93%,2.40,5872.35,1.18,160.71,-3.22%,6907137,11/4/2021 4:30:00 PM,196.29,12/10/2020,160.70,-0.01%
