no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
646,AVTR,"Avantor, Inc.",Basic Materials,Specialty Chemicals,USA,24581.21,50.5,25.72,2.12,3.38,7.53,17.24,28.34,,97.80%,0.79,110.70%,11.09%,,23.83%,58.60%,332.90%,14.30%,588.5,571.43,0.50%,-32.47%,94.60%,5.01%,2.59%,3.55,4.30%,21.80%,6.30%,2.7,2.1,1.79,1.8,33.50%,11.50%,6.40%,2.06%,1.51%,-6.24%,18.76%,50.00%,40.99%,,1.26,3.55%,3.06%,1.55%,1.43%,11.56%,-4.82%,8.74%,-10.55%,51.84%,53.66,-1.27%,0.63%,1.6,4174.4,0.57,39.69,-0.65%,2359457,10/28/2021 4:30:00 PM,45.26,5/17/2019,39.69,0.00%,81.0,81,1.16,39.69,39.15,39.11,35.64,26.14,44.37,16.0,14.03,59.333333333333336,True
685,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,41341.4,20.44,17.81,1.46,2.83,,35.3,14.27,,0.00%,96.17,32.30%,11.72%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.10%,-62.77%,93.50%,0.03%,2.12%,2.57,15.10%,-142.00%,63.10%,0.9,0.2,,,52.80%,20.10%,14.80%,5.22%,5.33%,26.78%,40.96%,72.95%,65.83%,0.85,48.53,3.61%,2.26%,4.54%,9.01%,25.69%,-3.10%,20.28%,-3.10%,78.92%,63.68,-0.63%,-0.53%,2.2,172.25,1.56,1965.83,-1.16%,268276,12/7/2021 8:30:00 AM,1866.71,4/2/1991,1966.0,0.01%,63.0,90,1.36,1965.83,1884.6,1807.96,1568.05,1111.71,2028.66,16.0,-5.04,56.333333333333336,True
770,BCPC,Balchem Corporation,Basic Materials,Specialty Chemicals,USA,5444.23,57.93,39.51,2.41,7.1,6.0,60.49,49.67,0.35%,20.00%,2.86,6.20%,15.56%,6.60%,24.00%,5.00%,15.50%,13.00%,32.19,32.13,0.77%,-8.23%,91.10%,1.31%,1.19%,3.36,8.00%,10.90%,9.00%,2.9,2.1,0.12,0.12,30.80%,16.00%,12.20%,3.40%,1.05%,19.44%,25.42%,48.44%,43.84%,0.56,3.72,2.26%,2.15%,0.59%,4.90%,20.47%,-4.91%,14.45%,-4.91%,55.92%,56.51,0.07%,-0.51%,2.0,113.97,0.64,165.73,-0.44%,72650,10/29/2021 8:30:00 AM,166.33,6/3/1986,165.73,0.00%,69.0,82,1.18,165.73,164.88,158.37,137.8,106.29,174.29,28.0,0.36,59.666666666666664,True
819,BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail,USA,1233.96,35.69,,4.7,5.16,4.78,103.69,27.06,4.23%,146.90%,1.46,-20.50%,,-2.50%,7.60%,2.00%,55.10%,2.60%,23.69,12.98,0.60%,-10.63%,46.50%,-0.08%,0.85%,3.85,2.00%,14.50%,3.80%,,,4.41,4.41,74.00%,23.90%,14.40%,2.26%,1.01%,19.05%,12.09%,56.44%,64.14%,1.07,1.62,2.03%,2.68%,0.58%,6.44%,15.98%,-4.52%,19.50%,-4.52%,75.38%,55.65,0.12%,-1.14%,2.3,28.67,1.15,52.0,-1.03%,32905,11/4/2021 4:30:00 PM,54.33,8/19/1993,52.0,0.00%,59.0,85,1.24,52.0,51.73,49.01,44.91,29.65,54.46,14.0,4.48,52.666666666666664,True
885,BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,USA,9439.84,21.86,19.54,4.2,0.58,15.66,111.45,18.45,,0.00%,3.0,124.70%,5.00%,73.10%,5.20%,4.40%,3.80%,14.30%,135.58,135.52,0.90%,-15.17%,98.70%,-3.36%,7.54%,7.84,7.60%,92.80%,34.80%,0.8,0.2,1.32,1.32,18.60%,3.70%,2.60%,1.89%,4.86%,12.62%,37.61%,74.01%,75.97%,0.44,2.56,4.06%,4.22%,0.02%,7.38%,27.44%,-11.46%,24.79%,-11.46%,81.87%,52.82,-0.86%,0.26%,2.2,1302.68,0.83,65.6,-0.61%,1076897,11/18/2021 8:30:00 AM,78.21,6/28/2018,65.6,0.00%,63.0,90,1.36,65.6,65.78,61.26,51.6,36.07,74.09,16.0,19.22,56.333333333333336,True
920,BLD,TopBuild Corp.,Industrials,Engineering & Construction,USA,9297.61,28.84,20.17,1.27,2.96,5.77,28.36,26.15,,0.00%,9.54,33.50%,28.02%,28.80%,22.63%,11.00%,36.80%,21.30%,32.76,32.55,0.10%,-19.75%,97.80%,-0.53%,3.04%,4.41,10.70%,21.90%,13.60%,1.8,1.5,0.43,0.45,28.30%,14.20%,10.10%,-0.44%,3.99%,22.17%,42.57%,65.29%,49.52%,1.54,8.38,2.49%,3.01%,0.73%,10.57%,26.48%,-3.09%,37.53%,-3.09%,67.32%,57.0,-1.00%,-0.35%,2.1,224.55,0.88,275.24,-1.35%,196555,11/2/2021 8:30:00 AM,295.78,6/17/2015,275.24,0.00%,66.0,88,1.29,275.24,274.01,250.2,218.06,164.5,284.01,20.0,7.46,58.0,True
923,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,15351.74,10.54,12.6,0.56,0.86,2.88,68.32,18.74,,0.00%,7.38,40.30%,-31.30%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.53,1.00%,-0.50%,,-1.03%,4.90%,4.33,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,6.04%,14.88%,45.41%,77.27%,119.14%,90.52%,2.25,3.13,4.89%,3.55%,9.42%,23.15%,52.16%,-3.95%,51.47%,-3.95%,123.68%,71.56,1.00%,0.65%,1.5,2136.07,1.37,77.75,1.66%,2929759,11/4/2021 8:30:00 AM,82.07,6/22/2005,78.54,1.02%,84.0,95,1.7,77.75,71.6,63.61,51.28,34.76,80.95,16.0,5.56,65.0,True
999,BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,USA,3823.8,28.79,26.0,1.64,3.24,7.8,96.81,30.61,,0.00%,4.41,22.80%,-8.80%,40.60%,17.60%,9.40%,533.00%,69.50%,29.55,29.49,0.60%,-35.26%,,-1.67%,5.65%,4.21,13.90%,31.60%,13.20%,1.6,0.3,0.14,0.14,36.80%,15.10%,11.20%,3.85%,4.95%,52.10%,67.21%,203.69%,192.69%,2.85,5.0,3.96%,3.91%,2.12%,15.18%,49.48%,-5.64%,45.74%,-5.64%,223.13%,60.51,-0.67%,-0.56%,2.1,395.54,0.56,126.91,-1.23%,220449,10/27/2021 4:30:00 PM,129.2,10/30/2014,126.91,0.00%,66.0,98,2.41,126.91,124.74,110.78,85.23,39.28,134.5,15.0,1.8,59.666666666666664,True
1031,BRKR,Bruker Corporation,Healthcare,Medical Devices,USA,12565.1,45.65,35.1,2.28,5.32,11.34,18.76,54.61,0.20%,9.00%,1.76,-18.90%,10.02%,11.20%,20.05%,4.10%,62.00%,19.10%,151.4,102.19,25.60%,-0.73%,70.10%,-0.51%,1.66%,1.64,8.80%,27.00%,10.20%,2.2,1.4,0.67,0.77,50.00%,17.00%,11.40%,-0.97%,-2.67%,-10.30%,9.53%,49.66%,48.77%,1.24,3.1,3.44%,3.54%,-1.35%,0.82%,6.71%,-7.67%,8.55%,-12.80%,52.55%,48.56,-2.07%,0.11%,2.3,1034.28,0.4,80.53,-1.96%,410421,11/1/2021 4:30:00 PM,88.27,8/4/2000,80.53,0.00%,59.0,81,1.16,80.53,81.58,79.91,75.55,52.79,92.35,13.0,9.61,51.0,True
1072,BSIG,BrightSphere Investment Group Inc.,Financial,Asset Management,USA,2673.34,11.56,13.84,0.48,4.95,2.23,1.88,,0.13%,0.30%,2.62,42.50%,60.44%,22.20%,24.20%,0.50%,18.70%,-7.50%,79.61,79.52,0.90%,0.00%,,0.01%,6.75%,4.09,61.60%,153.00%,44.30%,,,0.39,0.0,,74.70%,,0.36%,0.00%,13.73%,33.35%,55.84%,57.21%,1.81,1.01,7.63%,2.87%,1.00%,6.20%,22.66%,-1.85%,17.30%,-1.85%,69.71%,56.49,2.16%,-0.37%,2.2,1311.06,3.02,30.31,1.78%,3960448,10/28/2021 8:30:00 AM,32.0,10/9/2014,30.25,-0.20%,63.0,84,1.22,30.31,30.01,28.63,24.77,17.86,31.17,18.0,5.58,55.0,True
1136,BVH,Bluegreen Vacations Holding Corporation,Consumer Cyclical,Resorts & Casinos,USA,721.15,12.6,11.76,1.26,1.15,3.04,3.33,7.18,,0.00%,2.62,-273.40%,-0.53%,-19.10%,10.00%,-6.70%,170.60%,55.00%,21.71,13.56,7.10%,8.79%,44.90%,1.23%,2.07%,3.13,4.30%,25.70%,-10.10%,,,2.64,2.64,75.10%,6.60%,8.70%,7.27%,9.26%,37.48%,67.00%,146.46%,144.27%,1.82,1.52,5.01%,4.72%,5.71%,18.30%,51.61%,-1.37%,43.70%,-1.37%,169.80%,64.55,1.29%,-1.12%,2.0,89.44,1.3,33.05,0.15%,116470,11/3/2021 4:30:00 PM,51.5,11/19/1997,33.05,0.00%,69.0,96,1.9,33.05,31.35,28.07,21.88,12.25,33.51,19.0,55.82,61.333333333333336,True
1156,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,810.57,3.36,7.39,0.13,0.19,2.86,4052.84,8.08,,0.00%,24.69,552.90%,-57.09%,53.30%,25.00%,10.10%,-17.10%,11.40%,9.72,9.31,1.50%,-34.58%,83.80%,2.60%,4.61%,2.56,20.40%,139.10%,19.60%,3.1,1.5,1.74,1.76,17.00%,8.60%,5.80%,5.62%,18.71%,53.74%,97.93%,217.96%,183.83%,1.74,4.1,5.07%,4.80%,11.41%,35.30%,61.89%,-0.97%,81.09%,-0.97%,245.90%,73.07,2.59%,-0.36%,2.3,167.6,0.6,83.05,2.23%,100284,11/2/2021 4:30:00 PM,96.33,12/14/2004,83.0,-0.06%,59.0,99,2.51,83.05,75.3,62.01,51.51,24.01,83.86,15.0,15.99,57.666666666666664,True
1198,CALX,"Calix, Inc.",Technology,Software - Application,USA,4480.66,18.84,70.74,0.94,6.66,8.02,23.74,68.83,,0.00%,3.58,267.90%,-29.90%,25.00%,20.00%,5.80%,707.20%,14.40%,63.59,54.96,1.90%,-34.27%,81.10%,1.94%,3.37%,3.29,46.20%,65.70%,12.70%,3.2,2.6,0.0,0.0,52.70%,12.50%,36.00%,-0.98%,-11.49%,48.00%,44.09%,183.21%,126.78%,1.46,3.61,5.86%,4.72%,-3.89%,5.92%,37.05%,-11.89%,42.50%,-11.89%,196.14%,49.68,-2.72%,-0.73%,2.2,562.97,0.63,67.49,-3.43%,355822,10/25/2021 4:30:00 PM,61.88,3/24/2010,65.07,-3.59%,63.0,98,2.13,67.49,69.94,64.1,49.39,23.11,76.6,29.0,-8.31,63.333333333333336,True
1213,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,48001.35,22.44,23.49,1.4,2.39,7.04,17.97,61.94,0.86%,18.70%,2.5,-7.80%,7.97%,,16.06%,,-37.50%,6.80%,867.6,866.02,0.07%,-24.15%,88.20%,1.90%,0.75%,1.61,8.80%,33.70%,13.60%,1.9,1.5,1.39,1.4,29.60%,17.10%,11.10%,0.85%,2.15%,-0.78%,21.45%,47.97%,48.44%,,1.31,2.08%,2.33%,0.51%,3.61%,13.86%,-3.42%,12.14%,-4.92%,63.67%,54.11,-1.29%,0.50%,2.1,4021.08,0.54,55.99,-0.80%,2151361,10/28/2021 8:30:00 AM,59.35,3/19/2020,55.21,-1.39%,66.0,81,1.17,55.99,55.77,54.1,49.27,34.21,58.89,17.0,6.0,54.666666666666664,True
1214,CARS,Cars.com Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,1282.84,60.3,9.72,4.02,2.07,3.42,24.91,9.43,,0.00%,0.3,-82.80%,6.32%,-49.70%,15.00%,-1.70%,118.80%,8.40%,69.07,64.58,2.80%,-0.42%,93.10%,-4.23%,2.79%,1.92,2.00%,5.90%,-84.10%,1.7,1.7,1.28,1.3,69.80%,9.70%,3.40%,9.34%,33.36%,46.37%,28.54%,53.94%,60.62%,2.16,0.93,6.07%,5.34%,22.64%,33.77%,35.54%,-4.92%,53.81%,-4.92%,69.15%,72.37,-3.25%,-1.47%,2.1,939.22,0.97,18.15,-4.67%,907884,11/4/2021 8:30:00 AM,18.31,5/18/2017,18.15,0.00%,66.0,79,1.14,18.15,15.03,13.68,13.42,10.73,19.09,17.0,0.88,54.0,True
1238,CBNK,"Capital Bancorp, Inc.",Financial,Banks - Regional,USA,377.4,9.53,10.9,,3.2,1.96,1.16,,0.74%,3.50%,2.82,54.70%,-11.51%,26.90%,,20.50%,28.40%,32.90%,13.79,8.29,1.50%,-30.82%,34.40%,4.21%,0.73%,2.65,1.90%,22.80%,43.10%,,,0.06,0.06,,91.20%,33.50%,-1.50%,-0.81%,20.11%,28.92%,112.32%,92.96%,,0.7,2.20%,2.38%,-1.19%,3.42%,19.55%,-4.55%,14.09%,-4.55%,116.77%,51.58,0.11%,0.00%,1.7,22.91,0.78,26.88,0.11%,17955,,30.25,9/26/2018,26.88,0.00%,78.0,94,1.64,26.88,27.17,26.04,22.54,12.4,28.16,20.0,12.54,64.0,True
1272,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2788.5,6.6,5.34,0.73,0.7,1.74,5.67,29.7,0.73%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.45%,87.30%,-0.87%,6.73%,6.72,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,6.84%,15.64%,21.38%,24.40%,86.69%,88.44%,1.93,2.91,4.19%,3.58%,11.24%,20.52%,22.45%,-1.97%,37.07%,-1.97%,102.11%,77.17,0.45%,-0.32%,1.7,298.83,1.52,82.5,0.13%,454776,10/27/2021 4:30:00 PM,100.25,6/18/2014,82.5,0.00%,78.0,92,1.48,82.5,74.81,68.83,67.52,40.82,86.07,16.0,21.52,62.0,True
1289,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,51613.81,72.4,50.43,3.98,17.35,18.65,50.91,54.93,,0.00%,2.48,-40.10%,13.37%,21.20%,18.20%,9.50%,9.80%,12.60%,273.19,272.86,0.60%,-19.05%,88.30%,0.23%,0.98%,2.23,17.00%,27.20%,21.20%,1.7,1.6,0.13,0.0,89.60%,25.80%,23.30%,-2.73%,-1.51%,7.64%,38.94%,55.53%,31.66%,1.08,5.92,3.28%,3.10%,-1.34%,5.50%,21.46%,-5.51%,23.16%,-5.51%,57.84%,50.92,-2.31%,-0.19%,2.3,1197.26,0.87,179.62,-2.49%,1042785,10/25/2021 4:30:00 PM,175.42,6/10/1987,179.62,0.00%,59.0,83,1.2,179.62,182.17,170.8,148.09,113.8,190.09,19.0,-2.34,53.666666666666664,True
1293,CDW,CDW Corporation,Technology,Information Technology Services,USA,26692.0,27.36,22.85,2.09,1.32,31.92,108.9,29.73,1.03%,22.20%,7.12,9.20%,9.09%,18.30%,13.10%,7.30%,43.30%,11.40%,137.3,133.3,0.20%,-29.87%,94.30%,-1.52%,1.11%,2.0,11.10%,93.00%,18.50%,1.4,1.2,4.82,4.86,17.20%,7.20%,5.00%,0.55%,4.10%,-1.67%,15.43%,47.55%,47.73%,1.09,5.14,1.96%,2.61%,0.64%,3.73%,8.37%,-2.91%,13.03%,-4.48%,55.18%,53.07,-1.57%,-0.51%,2.1,742.04,0.74,194.69,-2.08%,551014,11/3/2021 8:30:00 AM,206.12,6/27/2013,194.0,-0.35%,66.0,81,1.16,194.69,193.76,187.88,179.84,125.46,203.82,16.0,5.87,54.333333333333336,True
1419,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,11251.29,24.42,22.91,3.13,3.3,3.82,7.97,29.19,,0.00%,2.95,44.10%,7.50%,88.60%,7.80%,7.60%,67.00%,1.20%,155.27,153.65,0.80%,-10.81%,93.30%,-2.59%,2.17%,3.15,10.60%,17.20%,12.00%,3.6,3.2,0.25,0.26,48.20%,13.20%,13.50%,16.62%,18.64%,33.43%,22.14%,52.46%,36.10%,0.79,2.36,3.47%,2.51%,17.53%,26.23%,29.52%,12.25%,41.01%,12.25%,64.86%,80.77,2.39%,12.94%,1.9,1055.49,8.63,71.93,15.64%,9105123,12/9/2021 8:30:00 AM,66.13,2/7/1997,72.0,0.10%,72.0,85,1.23,71.93,61.77,57.4,55.64,43.63,73.35,14.0,-8.06,57.0,True
1459,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,920.04,44.39,41.39,,6.53,8.65,38.98,103.37,,0.00%,1.47,175.90%,-9.46%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-3.85%,41.50%,5.04%,3.03%,3.04,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,1.68%,1.43%,46.68%,56.25%,160.83%,164.52%,0.97,3.4,5.24%,5.25%,-0.55%,11.97%,52.89%,-9.18%,54.19%,-9.18%,177.08%,56.27,-0.80%,-0.57%,2.0,114.02,0.53,65.39,-1.37%,60728,11/4/2021 4:30:00 PM,74.0,8/6/1986,65.39,0.00%,69.0,97,2.01,65.39,65.79,58.84,42.93,23.6,72.0,21.0,13.17,62.333333333333336,True
1605,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,230165.15,46.53,38.74,3.96,1.17,13.23,18.9,,0.60%,25.60%,11.27,25.00%,10.59%,16.20%,11.74%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-1.82%,69.10%,-0.51%,0.97%,2.13,8.60%,31.00%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.40%,2.60%,-0.22%,3.07%,12.72%,37.32%,40.09%,39.16%,0.64,11.86,2.29%,2.15%,-1.40%,5.68%,24.59%,-6.50%,20.21%,-6.50%,70.79%,51.16,-0.85%,-0.25%,2.2,2003.12,1.58,524.33,-1.09%,3170842,12/9/2021 4:30:00 PM,519.64,11/27/1985,530.11,1.10%,63.0,77,1.11,524.33,532.72,497.6,421.81,307.0,560.78,16.0,-0.89,52.0,True
1632,CPRI,Capri Holdings Limited,Consumer Cyclical,Apparel Manufacturing,United Kingdom,10182.04,24.65,10.97,0.45,2.02,3.85,43.51,13.0,,0.00%,2.68,72.10%,12.80%,-15.90%,54.93%,-2.90%,61.20%,17.10%,151.86,147.4,0.50%,-43.78%,90.70%,-1.88%,2.79%,2.46,5.50%,17.30%,-1.30%,1.1,0.5,0.42,0.44,65.80%,9.50%,8.20%,4.69%,2.48%,22.13%,18.09%,69.13%,57.17%,2.53,3.02,4.23%,4.04%,4.50%,14.50%,20.31%,-4.70%,38.15%,-4.70%,73.94%,61.1,-0.92%,1.06%,2.2,1671.55,0.94,66.01,0.14%,1569851,11/3/2021 8:30:00 AM,79.33,12/15/2011,66.02,0.02%,63.0,88,1.31,66.01,63.31,57.95,54.96,37.95,69.26,19.0,20.18,56.666666666666664,True
1640,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17644.59,145.58,92.83,40.44,16.04,4.55,41.21,,1.93%,276.80%,1.18,-44.00%,35.46%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.2,0.60%,-30.52%,96.00%,-1.15%,1.60%,2.79,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,2.00%,5.33%,14.56%,26.90%,74.59%,71.78%,0.76,3.75,2.01%,2.24%,2.57%,6.53%,24.25%,-1.32%,16.98%,-1.32%,81.46%,60.32,-1.06%,-0.08%,2.3,580.81,2.34,171.64,-1.14%,1356774,10/28/2021 4:30:00 PM,172.05,7/22/1993,171.64,0.00%,59.0,91,1.41,171.64,167.69,161.55,138.47,94.59,174.74,37.0,0.24,62.333333333333336,True
1676,CROX,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories,USA,9737.16,14.05,17.62,1.4,4.55,28.42,22.3,23.25,,0.00%,11.51,174.10%,20.92%,40.70%,10.00%,4.90%,167.80%,73.00%,62.03,57.34,3.30%,-4.28%,97.00%,-4.02%,6.81%,2.46,52.70%,227.10%,68.00%,2.6,2.0,1.94,1.94,59.70%,27.50%,35.30%,-2.67%,-9.40%,12.22%,48.86%,158.75%,158.09%,1.8,7.27,4.62%,4.20%,-5.43%,2.12%,31.66%,-12.05%,28.82%,-12.05%,174.24%,45.06,-2.92%,-0.10%,2.1,1588.9,0.56,161.72,-3.02%,882977,10/21/2021 8:30:00 AM,193.88,2/8/2006,161.3,-0.26%,66.0,97,2.02,161.72,170.38,158.6,123.27,58.97,183.88,18.0,19.89,60.333333333333336,True
1706,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12467.52,37.55,18.87,2.5,2.77,4.93,42.18,39.38,0.90%,29.80%,6.38,-28.40%,38.12%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.83%,90.40%,-0.85%,1.03%,2.03,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,2.99%,1.90%,20.58%,26.48%,55.04%,53.52%,1.07,4.69,1.61%,1.79%,1.36%,6.59%,21.76%,-2.06%,21.31%,-2.06%,67.06%,59.77,-0.90%,-0.44%,1.9,261.35,0.9,239.76,-1.33%,235620,10/21/2021 4:30:00 PM,255.29,6/1/1960,239.76,0.00%,72.0,84,1.22,239.76,236.77,225.66,197.37,143.52,244.8,16.0,6.48,57.333333333333336,True
1713,CSR,Centerspace,Real Estate,Real Estate Services,USA,1545.34,,,,8.16,2.42,74.3,643.89,2.65%,,-0.37,-102.40%,-187.80%,53.74%,6.00%,4.10%,-161.90%,14.30%,14.06,13.93,0.93%,0.00%,82.00%,6.48%,0.91%,1.41,-0.20%,-0.60%,0.70%,,,1.34,1.34,55.70%,3.80%,-1.90%,3.43%,7.83%,7.42%,44.42%,49.73%,53.95%,0.94,2.87,1.98%,2.47%,4.71%,7.31%,26.42%,-2.67%,15.59%,-2.67%,62.54%,62.69,-0.94%,-0.53%,1.8,90.39,0.57,108.75,-1.46%,51483,11/1/2021 4:30:00 PM,112.1,10/17/1997,108.75,0.00%,75.0,83,1.19,108.75,104.18,101.57,86.22,66.91,111.73,16.0,3.08,58.0,True
1719,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,934.16,36.24,15.36,2.42,2.52,5.04,849.24,16.33,0.81%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.98,9.60%,-3.83%,76.90%,-6.58%,3.89%,3.99,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,2.90%,12.02%,20.26%,44.98%,85.73%,77.01%,0.87,1.79,3.61%,3.10%,5.63%,13.79%,35.74%,-4.20%,27.80%,-4.20%,92.63%,63.0,-2.87%,-0.80%,1.5,146.04,1.47,55.44,-3.65%,215372,10/27/2021 4:30:00 PM,63.75,8/9/1996,55.44,0.00%,84.0,91,1.42,55.44,52.82,48.93,40.95,28.78,58.31,19.0,14.99,64.66666666666667,True
1754,CUBE,CubeSmart,Real Estate,REIT - Industrial,USA,11906.06,49.8,48.82,8.3,15.28,5.72,586.51,97.83,2.50%,123.50%,1.09,-3.80%,-0.62%,15.10%,6.00%,8.80%,78.40%,23.20%,202.19,200.46,0.30%,-11.32%,89.50%,-3.41%,1.56%,2.45,4.60%,11.80%,5.60%,,,1.18,1.18,68.60%,34.60%,28.30%,-0.55%,0.72%,2.04%,17.44%,68.20%,62.09%,0.39,1.46,2.46%,2.49%,0.25%,2.82%,15.51%,-3.81%,14.14%,-3.81%,73.28%,51.7,-1.61%,-0.38%,2.4,1276.79,0.83,54.48,-1.98%,1054254,11/4/2021 4:30:00 PM,60.1,10/22/2004,54.55,0.13%,56.0,89,1.32,54.48,54.36,53.08,47.24,31.44,56.64,18.0,10.32,54.333333333333336,True
1755,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1913.99,6.49,8.88,0.65,2.66,1.62,1.73,6.17,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-21.26%,84.10%,0.61%,2.63%,2.52,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-4.55%,-4.75%,51.38%,40.33%,236.35%,214.08%,1.59,2.45,4.38%,3.55%,-1.54%,8.96%,41.90%,-7.12%,36.28%,-7.12%,251.45%,52.36,-0.59%,-0.83%,2.1,310.8,1.03,57.1,-1.42%,320235,10/27/2021 4:30:00 PM,67.5,2/21/2012,57.1,0.00%,66.0,98,2.4,57.1,57.88,52.69,40.39,17.32,61.48,21.0,18.21,61.666666666666664,True
1770,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,3003.49,26.94,19.05,0.9,2.34,3.98,12.35,32.26,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-11.90%,95.50%,1.30%,1.72%,3.54,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-0.12%,7.85%,27.64%,45.41%,72.11%,81.15%,1.04,11.0,3.12%,3.28%,5.17%,18.84%,33.69%,-2.88%,39.09%,-2.88%,86.02%,64.02,0.92%,-1.07%,2.3,41.49,1.05,317.83,-0.17%,43659,11/4/2021 4:30:00 PM,345.67,6/20/2003,317.83,0.00%,59.0,90,1.37,317.83,303.62,268.9,238.29,170.86,327.24,13.0,8.76,54.0,True
1906,DDOG,"Datadog, Inc.",Technology,Software - Application,USA,56469.74,,303.48,,64.16,56.77,38.49,303.6,,,-0.14,-45.00%,44.50%,,29.40%,,64.70%,74.90%,310.25,235.42,0.80%,-71.31%,78.60%,6.19%,4.67%,3.68,-2.20%,-4.80%,-1.00%,3.9,3.9,0.77,0.77,76.40%,-4.20%,-5.00%,3.52%,-10.76%,27.90%,83.71%,83.39%,78.19%,,11.41,7.70%,6.24%,-3.43%,4.98%,46.35%,-12.15%,30.29%,-12.15%,151.56%,50.31,-5.18%,1.00%,2.1,2988.63,0.93,175.41,-4.23%,2792250,11/4/2021 4:30:00 PM,207.67,9/19/2019,176.0,0.34%,66.0,90,1.36,175.41,180.97,167.83,120.26,69.73,199.68,13.0,18.39,56.333333333333336,True
