date,CARR,CRL,EXR,IDXX,INTU,TGT,UPS,portfolio
2021-09-20,304.61698624830524,82.24774583779467,718.8821288575847,289.4493739666909,364.9155219412014,632.3437886875337,108.05047099010356,2500.506016529214
2021-09-21,292.55520046484605,83.55823988301066,717.1562658939938,292.5597987468053,365.4763721240963,630.1857085829688,108.24682139168901,2489.7384070874105
2021-09-22,297.67576990122024,84.77187132488459,714.948766754517,294.5778458537906,370.4448449208005,631.3963388855295,105.71736621832368,2499.5328038590665
2021-09-23,302.7963393375944,86.42423338189606,707.0419062003914,299.451868323053,380.03868216702614,633.738645340484,106.56629295459012,2516.057967705035
2021-09-24,300.69121634708506,87.0433943365923,688.73973151673,298.1620729981537,380.40158522654633,630.5278432336926,107.27084439557316,2492.836688054373
2021-09-27,296.42407515010655,82.13758836732724,676.2171909436986,285.16760445273945,373.21610464804587,623.0535170178829,106.59516801364681,2442.811248593447
2021-09-28,294.0913712957583,79.33427067060434,683.6424153219384,275.00278891603296,358.73957169191186,609.6313114894922,106.54896791915611,2406.9906973048937
2021-09-29,299.1550455161728,80.35607617252637,686.3315506373009,276.18729482665475,359.9998350440639,615.9213254527969,105.39974056870017,2423.3508682182155
2021-09-30,292.953466976564,78.37704023757702,670.2770114411068,272.8311947465596,355.1171393341554,597.4460543137179,103.89246248594138,2370.8943695356224
2021-10-01,296.93613209374394,79.14054546392023,674.0899645002029,273.74370300363125,358.05335499754625,596.5249225617696,103.54018676544986,2382.028809386264
2021-10-04,296.1964942862677,75.67818221112495,671.5212382288119,269.44877231289513,345.7938298232085,589.919091997797,101.79035818661494,2350.3479670467195
2021-10-05,298.9843598682936,76.22896956346212,669.8756479612019,269.716382907517,351.05922330497464,594.2878883070377,102.50645965122065,2362.658931563708
2021-10-06,297.78956033313966,77.45589587246143,680.4315074826995,270.7561158735073,351.8906012231482,592.366670652974,103.08973584416562,2373.780087282096
2021-10-07,301.99980631415843,79.11775426313388,688.0172772529013,273.318158287593,354.3979314525607,600.1831315195075,103.60371189537456,2400.6377709852295
2021-10-08,291.5310865775712,77.71039761457584,682.5988702741857,270.69030998958385,350.0364965008722,597.7881889644416,104.68363910409447,2375.0389890253246
2021-10-11,290.10870617857836,77.44450027206824,687.8165955129489,268.8258099450866,346.2755011567535,597.3144640634396,103.68456206073327,2371.4701391896083
2021-10-12,284.7036606624056,77.49578047383756,704.8745434089052,270.20334644855046,347.3576120978684,601.2884896218454,103.82893735601668,2389.752370069429
2021-10-13,287.1501549486733,76.50816177309508,717.2365385899747,273.36641593580356,352.55702320517634,618.2899499578069,105.00703976552931,2430.1152841760595
2021-10-14,300.0653689715282,77.0798410594864,732.969987002245,276.26187482843466,358.38326686983737,632.2121984372553,109.20547335237084,2486.178010521158
2021-10-15,302.45496804183614,76.64300971108108,730.08016994693,278.644047826463,363.90599161199066,641.6866964572957,110.53950108078955,2503.9543846763863
2021-10-18,305.5273097036607,78.63154197969142,734.8563953577979,280.0215843299269,372.0812078073644,662.4253199011621,110.33160065558144,2543.8749597351853
2021-10-19,305.47041448770096,78.34855123659405,732.0067146504733,281.20609024054875,377.5115572252762,658.6092026430903,110.56260112803488,2543.715131611719
2021-10-20,305.75489056749956,80.04079789498165,738.1074395450272,281.7369243708645,376.01375732507455,657.6617528410861,111.40575285249,2550.7213153970233
2021-10-21,307.4617470462909,79.23930733399449,738.6292120689035,283.070590285046,381.1669807702617,663.8728126542238,113.78505771876058,2567.225707877481
2021-10-22,309.3961843889212,79.8850580229415,741.8802562561328,285.9704362366054,389.36858991541885,668.3731992137431,116.2798628212579,2591.153586855021
2021-10-25,309.0548130931629,80.49472264397676,751.9946159497351,286.2643691847967,397.12151891426004,679.9005051381255,116.3260629157486,2621.1566078398055
2021-10-26,304.10492930466785,81.63618195002721,747.2585268868579,286.01869388481595,401.1068543315367,675.6896171292187,124.41107945161953,2620.2258829387442
2021-10-27,300.9187972109239,81.68176435159994,733.6121685700928,280.9911243530655,404.08925765704834,669.952282217083,121.06734761285576,2592.3127419726693
2021-10-28,308.7134417974046,83.33602567534359,772.4641534248827,286.48372213120814,405.59365579469585,674.3473965763797,122.03177458534893,2652.970169985264
2021-10-29,296.3102847181871,85.2162997402187,787.5152839213148,292.23954344504455,412.56139453748415,678.0056055341175,121.78922408927279,2673.63763598564
2021-11-01,295.96891342242884,83.61901641844095,786.3513298295906,292.38870344860436,401.23881908045314,673.5578550747097,120.32237108919337,2653.447008363421
2021-11-02,297.2775033895022,82.03882649725298,806.1385493889,275.2221418624444,407.553332316105,679.6636426876246,119.31751903402085,2667.21151517585
2021-11-03,294.8310091032346,73.65546314133506,795.7030989113738,274.4807289035737,410.5093426918334,680.0584134384595,121.37342323885657,2650.6114794286664
2021-11-04,300.5205306992059,72.02779155184217,793.5357361198876,280.75422317094115,412.35684917666373,680.1373675886266,120.2184208765893,2659.5509191837564
2021-11-05,299.49641681193106,71.26618559223114,776.4777882239313,279.6311360853145,405.3165298219713,664.0307209545579,118.79199295918922,2615.010770449126
2021-11-08,302.62565368971525,71.00598604992014,787.7561020092577,278.23166428720947,405.48808399556265,661.5831422993807,119.40991922300222,2626.1005515540483
2021-11-09,310.9323552198334,72.82738284609714,788.8799197529912,276.06007011773613,403.8583193464446,666.3467093594566,119.78529499073908,2638.690051633298
2021-11-10,309.9082413325586,73.61557853995893,786.632284265524,273.0637088697557,398.05846863156677,663.4517238533331,120.74394695142092,2625.4739524441184
2021-11-11,309.16860352508235,74.0827981560794,791.5690550683537,269.82605938072277,399.9653592534094,668.5837436141884,121.68527387666876,2634.8808928745048
2021-11-12,318.3856285105559,73.29460246221763,789.8833284527534,275.5862677534874,413.2212182820664,679.0583275363441,121.6275237585554,2671.0568967559802
2021-11-15,315.9960294402479,73.03440291990663,797.7500526588884,271.54139942166034,412.6603680991715,690.2961349101145,120.67464680968489,2681.953034259674
2021-11-16,319.18216153399186,74.96595718655105,793.1343726399828,277.79734545331485,425.5929134929832,698.0599596765364,120.87677222308166,2709.609482206442
2021-11-17,318.3856285105559,74.66017524266732,803.0881869416231,275.50291363385105,418.5393976633992,665.0571249067289,118.58409253398112,2673.8175194328064
2021-11-18,323.50619794693006,73.59848513936915,811.2358655836916,278.1395360497167,414.5078745840018,660.4777841970426,118.36464208515034,2679.8303855859026
2021-11-19,324.24583575440636,72.14934462270277,806.6201855647857,283.9611632474765,456.29451232839426,656.9511654895831,119.52541945922894,2719.747626466578
2021-11-22,320.0355897733876,71.19401345640765,797.629643614917,278.4378560568362,436.05111984461155,640.8708369055701,120.90564728213835,2665.1247069338688
2021-11-23,311.2737265155917,70.26907055782767,799.5561883184604,271.9888794323397,441.9829353084058,652.9508218811216,121.43694836878129,2669.4585703825283
2021-11-24,315.93913422428824,71.69921840717207,815.2495003827402,273.0724829876122,450.79818053602435,651.8717818288392,119.52541945922894,2698.1557178259054
2021-11-26,314.1753825295371,71.27568192589212,793.1745089879731,266.52260400776635,439.53498921600567,646.1344469167036,117.70629073865798,2648.523904322536
2021-11-29,317.5890954871199,71.28137972608872,810.1923205359391,276.95503013909484,457.8187051783792,652.8981857810103,117.32513995910979,2704.059856806742
2021-11-30,307.0065853186132,69.48847193089466,798.0310070948219,266.763892248819,429.9015625451051,638.9759373015619,113.73308261245856,2623.9005390522743
2021-12-01,304.10492930466785,68.59201803329763,796.1847350872596,262.9822474526856,437.5423215073674,629.9225280824121,111.31335266350862,2610.642132131199
2021-12-02,314.9719155529731,69.50556533148443,819.5842259657126,262.7892168598435,442.9660726878333,643.3184155607471,114.6108844077817,2667.7462963663756
2021-12-03,318.3856285105559,67.87599447525935,803.9310502494233,257.318554376342,427.04452573106414,648.7399338722147,115.08443537631128,2638.3801225911707
2021-12-06,316.8494576796436,66.73643443594109,818.7012263099218,259.8060167886478,425.31578752025865,636.6862669467188,115.84673693540768,2639.941926616539
2021-12-07,321.34417974046096,69.655607403328,832.7088117586013,268.23794404870387,443.7446647064403,643.6605502114708,117.75826584496001,2697.1100237139653
2021-12-08,320.2062754212667,69.50556533148443,835.3578107259733,271.3615300056029,443.5863070077405,627.86972017807,117.37134005360048,2685.258548723738
2021-12-09,317.6459907030796,67.81331867309684,820.0257257936079,266.54892636133576,438.61123597359057,622.5008379667138,118.41661719145237,2651.562652662877
2021-12-10,314.9150203370134,67.94436807761844,832.7489481065918,266.689312247039,446.80624688130183,624.1325570701653,119.88924520334314,2673.125697923073
2021-12-13,311.61509781135,68.56922683251128,849.2851234786717,265.56622516141243,440.7358684311454,613.6316550979537,118.28379191979162,2667.686988732836
2021-12-14,303.82045322486925,67.15047458356005,841.9000354484225,261.6222591849346,421.4558186144526,616.5266406040772,116.81116390790086,2629.286845568217
2021-12-15,303.82045322486925,68.92818824489653,860.5634372639981,268.29497581477085,426.73440857111046,620.1322134617037,117.97771629379079,2666.4513928751394
2021-12-16,305.5842049196204,68.54073783152832,860.5634372639981,266.54015224347927,417.81359154435876,589.0242782959042,119.23666886866212,2627.303070967551
2021-12-17,296.48097036606623,68.93388604509312,863.5335270152941,270.62889116458865,408.7938009559196,585.1818429877767,118.44549225050903,2611.9984107852474
2021-12-20,288.8001162115049,68.02413728037072,866.1423896346757,265.0266169132403,398.4873540655452,574.3651244148972,116.06041237242712,2576.906150892661
2021-12-21,295.74133255858993,68.56922683251128,865.8614351987422,273.77879947505704,409.32165995158545,576.6811128197959,118.7400178528872,2608.6935846891693
2021-12-22,298.8136742204145,70.18930135507539,879.1867027315835,280.7849325834387,416.3025951692654,570.575325206881,119.50809442379493,2635.3606256904527
2021-12-23,300.5205306992059,70.12092775271628,874.9723861925825,282.974074988625,418.96828309737765,579.1550095250287,121.65639881761207,2648.3676110731485
2021-12-27,304.56009103234555,71.2870775262853,890.0235166890145,287.28216685614586,430.21167970505877,587.2346508921188,123.33115224289962,2693.9303349438683
2021-12-28,304.27561495254696,70.64512537080269,893.2344245282534,285.7203738776963,428.24540494620373,589.3664129466279,123.08282673501215,2694.5701833571434
2021-12-29,305.75489056749956,70.92241831370346,904.7535564015226,287.65506686504534,427.09071339318484,597.2618279633282,123.03662664052146,2716.4751001448053
2021-12-30,304.6738814642649,71.38963792982395,905.35560162138,290.12498104163825,424.00933650598586,607.7100938354284,122.63815082553926,2725.901683224061
2021-12-31,308.5996513654852,71.56057193572168,910.0114179882762,288.87028218816477,423.91696118174434,606.473145482812,122.88647633342671,2732.318506475631
2022-01-03,298.8136742204145,68.77434763958857,879.9091569954121,276.8278054301762,416.1772286577948,607.8153660356511,122.4071503530858,2670.7247293321234
2022-01-04,306.2100522951772,66.05079914561794,889.3813351211668,265.6013216328383,407.5071446539843,613.6316550979537,124.57855479414827,2672.9608627408866
2022-01-05,297.9602459810188,63.686212064032574,873.9288411448299,255.96734022644748,391.2820787747073,599.7094066185053,123.01352659327611,2605.547651402818
2022-01-06,304.3894053844664,63.42411325498938,873.5676140129156,252.8525283874049,386.4653654392571,606.236283032311,124.20895403822276,2611.144263549567
2022-01-07,294.944799535154,62.42509895385371,836.6421738616689,241.41985282044018,374.48956447508954,604.736154179138,125.08098082173454,2539.7386246470787
2022-01-10,297.67576990122024,63.456400789436735,836.8829919496118,245.08304702551138,376.2249009233409,595.9459254605448,121.39074827429059,2536.6597843239565
2022-01-11,298.9274646523339,67.98425267899458,843.1041258881371,243.50809287027715,381.85319746462727,596.2880601112685,121.13087274278045,2552.796066408419
2022-01-12,301.54464458648073,68.34701262484423,849.7266233065671,243.31944933636333,380.8898547975372,588.2084187441785,121.10199768372377,2553.138001079695
2022-01-13,296.9930273097037,66.82569997235436,829.2570858314197,234.35668794599158,364.82974485440576,591.7876735517493,120.66887179787354,2504.7187912634977
2022-01-14,290.73455355413523,67.42586825972863,817.216181434274,232.22896436580052,363.4243202784456,580.155095427144,118.41661719145237,2469.6016005109805
2022-01-18,282.48474723997674,64.61875202954135,803.5698231175089,227.3242324840405,354.8664063112142,576.523204519462,117.87376608118674,2427.26093178293
2022-01-19,277.5917586674414,63.94451233961138,796.3452804792215,227.7453901411505,359.8348791079183,586.5503815906715,116.82271393152352,2428.834916257538
2022-01-20,273.2677222545032,63.07464817626512,784.1839670381044,224.24451711642376,359.3532077743733,580.9972730289254,115.97956220706843,2401.1008975956634
2022-01-21,271.9591322874298,61.66159372751049,784.5853305180092,220.21280996138134,348.74984019893685,569.2857407541533,115.78321180548298,2372.2376592529035
2022-01-24,271.1625992639938,62.6928955630935,782.658785814466,224.4638700628352,352.7945597532259,578.023333372635,117.03638936854297,2388.8324331987924
2022-01-25,268.60231454580673,60.368193082884275,784.5451941700188,209.7847708889811,340.46245396698407,562.5483199399023,115.77743679367163,2342.088683388249
2022-01-26,265.52997288398217,59.044404170542904,774.8321979563214,204.66507311973788,334.8473539005893,554.7844951734802,114.09113334476142,2307.794630549415
2022-01-27,262.2300503583188,59.30270444612171,763.9552476508998,206.6655719910103,341.2740371728202,555.9951254760409,111.70027845486815,2301.12301555008
2022-01-28,264.2782781328685,61.10510857497675,790.3248282806487,214.54911688503776,352.88693507746746,570.3910988564912,113.66378247072252,2367.199148278213
2022-01-31,271.2763896959132,62.630219760931,795.4622808234308,222.55549942905563,366.3539377043907,577.6285626217999,115.93336211257773,2411.8402521480994
2022-02-01,267.69199109045127,63.71849959847993,792.9336909000302,225.2798630234858,370.04895067405124,574.4703966151199,132.265095515037,2426.408487416655
2022-02-02,270.3091710245981,65.16004304821752,830.0598127912293,234.36984912277626,371.01889157858704,570.2331905561573,133.07937218043543,2474.2303303020008
2022-02-03,263.08347859771453,64.01478520870268,820.9488617973891,236.44054093690033,353.3949993607958,558.7322026818304,131.11586816458106,2427.730736747914
2022-02-04,260.807669959326,63.748887866195076,808.5868666163196,230.9523302176859,358.9573135276239,560.8902827863951,128.88093859359387,2412.824289567139
2022-02-07,260.1249273678094,63.58175239376173,801.7235511099466,227.14436306798314,359.78869144579755,553.6791370711421,129.03686391249997,2395.0792863689408
2022-02-08,262.0593647104397,64.01478520870268,799.3555065785079,228.8333807553513,365.6941139598085,558.0216153303273,129.11771407785866,2407.096480620996
2022-02-09,272.9832461747046,65.89695854030998,824.1196332886375,233.3081808621448,382.30187761094317,567.7066577508132,129.0426389243113,2475.3591931518645
2022-02-10,268.2609432500484,64.49909822541294,798.1514161387934,230.8470408034084,367.904523504159,560.3639217852817,126.52473377456863,2416.5516774816724
2022-02-11,258.8732326166957,62.85813176879464,790.3649646286391,225.95547009843307,353.5401605846038,554.3897244226451,122.40137534127446,2368.3830594610863
2022-02-14,254.83367228355607,62.18958987906127,779.4880143232176,221.7789899987591,349.079752071228,546.5469455060561,122.69012593184128,2336.607089993719
2022-02-15,260.29561301568856,59.3767758486774,771.3403356811491,224.12167946643336,348.2417759156085,545.2573610533284,124.56122975871426,2333.1947707395993
2022-02-16,259.7266608560914,57.98081480051253,765.6409742665002,222.86698061295988,348.48591070110393,546.9153982068354,123.44665247912634,2325.0633919231295
2022-02-17,253.6388727484021,55.38831571106352,757.4932956244315,216.43555222417623,327.39134558681013,536.8882211356259,120.80747208134562,2268.043075111855
2022-02-18,250.7941119504164,55.76437052403855,752.4762521256209,214.7245992421669,317.5071858929683,537.914625087797,120.90564728213835,2250.0867921051467
2022-02-22,257.67843308154175,54.99896603096312,743.6462555677141,214.36924746898038,318.85982456936193,516.75491284304,120.68042182149622,2226.9880613830974
2022-02-23,249.42862676738332,53.857506724912675,748.9843898504488,208.24491320517274,308.1376887199007,499.7797705571342,118.08744151820618,2186.5203373431586
2022-02-24,254.37851055587836,55.084433033911985,761.5470667714707,223.63910298432816,328.01817814416324,504.1222488163194,119.65246971907834,2246.4420100251505
2022-02-25,257.3370617857834,56.24868354074881,779.3676052792462,229.20189370532253,321.4529318855701,524.3081932090167,121.24637297900718,2289.162742384695
2022-02-28,255.34572922719352,55.29905017465026,755.1653874409835,233.5450820442692,313.0005897174717,525.7556859620785,121.51779853413998,2259.629323100787
2022-03-01,248.74588417586673,54.022742930613816,768.1294278419102,234.76907148524506,309.1802102363406,577.4969723715217,118.7226928174532,2311.0670018589517
2022-03-02,255.51641487507263,54.507055947324076,777.5213332716838,236.8880209475797,320.67433986696307,591.892945751972,122.11839976251898,2359.118510423114
2022-03-03,261.03525082316486,53.9676641953801,783.6220581662377,236.25189740298646,311.8986840640194,589.1032324460712,122.6785759082186,2358.557363006078
2022-03-04,256.02847181871005,52.7996151550789,806.2990947808619,235.01913384415414,306.7850500435071,589.7875017475185,121.50047349870597,2368.2193408885364
2022-03-07,247.6079798566725,50.609760612855666,803.7303685094708,226.93378423942812,288.6003076428209,555.4161283748163,116.18168762046518,2289.0800168565297
2022-03-08,244.30805733100908,48.33823760114795,793.0139635960113,221.73073235054858,285.70368140410494,546.2574469554438,115.5002362267275,2254.8523554649933
