rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
129,61.166666666666664,NXST,"Nexstar Media Group, Inc.",18.0,1.6,74,1.28,153.82,182.0,18.32,$80.42,$163.62,151.29,148.86,141.49,91.5,True
132,61.0,CBRE,"CBRE Group, Inc.",19.0,2.1,85,1.55,98.64,116.43,18.04,$43.17,$101.66,97.24,96.15,82.69,79.0,True
133,61.0,FLMN,Falcon Minerals Corporation,10.0,1.9,89,1.69,5.43,6.43,18.42,$1.82,$5.66,4.77,4.64,4.46,84.0,True
134,61.0,ON,ON Semiconductor Corporation,27.0,2.1,77,1.35,45.39,53.42,17.69,$23.86,$49.78,47.36,45.22,40.0,79.0,True
135,61.0,BLDR,"Builders FirstSource, Inc.",16.0,1.5,73,1.27,54.75,67.71,23.67,$29.73,$55.54,53.28,51.5,46.01,94.0,True
136,60.833333333333336,KBR,"KBR, Inc.",24.0,2.0,77,1.34,41.8,46.22,10.57,$21.13,$42.71,39.26,38.96,36.65,81.5,True
137,60.833333333333336,RJF,"Raymond James Financial, Inc.",15.0,1.8,81,1.44,95.86,159.0,65.87,$48.87,$97.24,91.57,91.17,83.38,86.5,True
138,60.833333333333336,AMTB,Amerant Bancorp Inc.,14.0,2.2,92,1.89,25.76,27.33,6.09,$9.01,$28.22,25.05,24.52,20.36,76.5,True
139,60.833333333333336,LBAI,"Lakeland Bancorp, Inc.",16.0,1.6,75,1.31,18.25,21.21,16.22,$10.13,$19.35,17.21,16.8,16.64,91.5,True
140,60.833333333333336,LPX,Louisiana-Pacific Corporation,27.0,2.4,84,1.53,62.08,74.44,19.91,$27.01,$76.35,61.58,60.2,55.56,71.5,True
142,60.666666666666664,FBNC,First Bancorp,21.0,2.3,87,1.61,46.86,50.1,6.91,$21.77,$48.83,41.71,41.5,40.97,74.0,True
143,60.666666666666664,MPB,"Mid Penn Bancorp, Inc.",21.0,1.5,67,1.18,28.4,31.0,9.15,$18.52,$29.87,27.0,26.67,26.19,94.0,True
144,60.5,TROX,Tronox Holdings plc,11.0,2.2,94,2.13,24.59,25.88,5.25,$8.29,$25.57,23.95,21.16,19.88,76.5,True
145,60.5,QCRH,"QCR Holdings, Inc.",19.0,1.8,76,1.33,52.25,59.8,14.45,$27.66,$53.35,51.26,50.58,46.62,86.5,True
146,60.333333333333336,TTGT,"TechTarget, Inc.",24.0,2.1,78,1.37,86.51,99.13,14.59,$43.31,$101.12,85.68,81.74,75.77,79.0,True
147,60.333333333333336,EOG,"EOG Resources, Inc.",12.0,2.1,90,1.79,85.79,99.85,16.39,$31.22,$89.48,77.03,72.08,71.4,79.0,True
148,60.166666666666664,CFG,"Citizens Financial Group, Inc.",21.0,2.0,78,1.36,48.66,51.75,6.35,$25.41,$51.14,45.23,44.14,43.98,81.5,True
150,60.166666666666664,PAG,"Penske Automotive Group, Inc.",22.0,2.2,82,1.46,103.18,115.0,11.46,$50.45,$109.44,98.73,92.13,80.14,76.5,True
151,59.833333333333336,JBL,Jabil Inc.,16.0,1.8,77,1.35,62.78,74.0,17.87,$31.41,$63.78,60.95,60.6,53.26,86.5,True
152,59.833333333333336,CSTR,"Capstar Financial Holdings, Inc.",11.0,2.0,87,1.61,21.8,24.0,10.09,$10.16,$23.00,21.52,21.2,18.94,81.5,True
154,59.833333333333336,FRBA,First Bank,10.0,2.0,88,1.64,14.76,17.13,16.06,$6.83,$14.95,13.49,13.42,12.32,81.5,True
155,59.5,LOB,"Live Oak Bancshares, Inc.",13.0,2.2,89,1.7,66.69,74.0,10.96,$30.35,$72.64,60.1,59.88,57.99,76.5,True
156,59.333333333333336,STKS,"The ONE Group Hospitality, Inc.",10.0,2.5,99,3.67,11.85,14.5,22.36,$1.97,$13.34,10.82,10.62,8.45,69.0,True
159,59.166666666666664,APA,APA Corporation,15.0,2.4,91,1.85,22.8,27.5,20.61,$7.45,$24.30,20.97,19.36,19.21,71.5,True
160,59.166666666666664,MTSI,"MACOM Technology Solutions Holdings, Inc.",20.0,2.2,81,1.43,66.18,70.43,6.42,$32.75,$69.29,64.44,62.4,60.32,76.5,True
161,59.0,GPI,"Group 1 Automotive, Inc.",26.0,1.9,67,1.18,191.93,251.4,30.99,$102.68,$206.41,185.21,173.6,160.52,84.0,True
162,59.0,RPD,"Rapid7, Inc.",13.0,1.9,80,1.41,117.2,125.14,6.77,$61.09,$125.32,117.53,116.43,94.14,84.0,True
163,58.833333333333336,LCUT,"Lifetime Brands, Inc.",15.0,2.0,80,1.4,17.92,23.5,31.14,$9.37,$19.93,17.79,17.67,15.56,81.5,True
164,58.833333333333336,BWB,"Bridgewater Bancshares, Inc.",19.0,2.0,76,1.32,17.98,20.17,12.18,$9.92,$18.25,16.79,16.43,15.82,81.5,True
165,58.833333333333336,FBC,"Flagstar Bancorp, Inc.",30.0,2.4,75,1.3,53.82,60.31,12.06,$28.93,$54.13,50.77,49.3,45.8,71.5,True
167,58.666666666666664,KRTX,"Karuna Therapeutics, Inc.",11.0,1.5,71,1.24,123.34,158.36,28.39,$74.06,$146.97,119.49,115.48,115.01,94.0,True
168,58.666666666666664,AN,"AutoNation, Inc.",23.0,2.5,84,1.52,117.49,127.38,8.42,$56.07,$129.65,117.59,115.54,96.54,69.0,True
169,58.5,MET,"MetLife, Inc.",21.0,2.0,73,1.27,64.55,71.8,11.23,$35.90,$67.68,61.88,61.25,59.27,81.5,True
170,58.333333333333336,COOP,Mr. Cooper Group Inc.,19.0,2.1,77,1.34,41.4,44.29,6.98,$20.20,$41.97,40.69,39.39,34.26,79.0,True
171,58.333333333333336,RTX,Raytheon Technologies Corporation,25.0,1.9,66,1.16,90.15,101.61,12.71,$51.92,$90.63,85.89,85.8,80.82,84.0,True
172,57.833333333333336,NDLS,Noodles & Company,16.0,2.0,76,1.33,13.15,14.3,8.75,$6.25,$13.55,12.32,12.3,11.13,81.5,True
174,57.833333333333336,VSAT,"Viasat, Inc.",19.0,2.0,73,1.27,57.8,75.79,31.12,$29.82,$61.35,53.0,52.19,49.22,81.5,True
175,57.833333333333336,PFC,Premier Financial Corp.,15.0,2.2,82,1.45,32.39,34.31,5.93,$16.64,$35.90,30.81,29.79,29.56,76.5,True
176,57.833333333333336,RLGY,Realogy Holdings Corp.,25.0,2.4,77,1.35,18.9,23.43,23.97,$9.45,$19.88,17.6,17.58,16.78,71.5,True
177,57.666666666666664,KZR,"Kezar Life Sciences, Inc.",10.0,1.7,74,1.28,8.67,14.75,70.13,$4.61,$9.79,8.75,7.29,6.09,89.0,True
178,57.5,GT,The Goodyear Tire & Rubber Company,12.0,2.2,84,1.51,18.56,19.88,7.11,$8.18,$20.70,17.38,16.44,16.21,76.5,True
179,57.5,ARES,Ares Management Corporation,11.0,2.0,80,1.4,77.23,81.29,5.26,$40.56,$81.16,76.7,74.97,59.43,81.5,True
180,57.5,SPFI,"South Plains Financial, Inc.",13.0,2.0,78,1.37,24.89,29.25,17.52,$12.47,$25.08,23.52,23.34,22.28,81.5,True
181,57.333333333333336,SXI,Standex International Corporation,11.0,1.7,72,1.26,104.47,131.67,26.04,$59.14,$108.17,98.87,97.17,94.46,89.0,True
182,57.333333333333336,RPT,RPT Realty,11.0,2.5,92,1.92,13.66,14.5,6.15,$4.79,$14.00,12.89,12.79,11.9,69.0,True
183,57.333333333333336,SPB,"Spectrum Brands Holdings, Inc.",13.0,1.7,70,1.22,96.1,111.14,15.65,$55.98,$99.34,94.83,86.77,84.94,89.0,True
184,57.166666666666664,BANC,"Banc of California, Inc.",13.0,2.0,77,1.35,19.65,21.21,7.94,$10.51,$21.40,18.22,17.9,17.87,81.5,True
185,57.0,OTTR,Otter Tail Corporation,15.0,1.7,67,1.17,58.89,63.33,7.54,$37.52,$59.40,56.37,54.89,48.0,89.0,True
186,57.0,SFST,"Southern First Bancshares, Inc.",12.0,2.3,85,1.54,54.0,58.83,8.94,$25.42,$56.42,51.46,50.81,48.25,74.0,True
187,57.0,MCRI,"Monarch Casino & Resort, Inc.",10.0,1.5,67,1.17,69.15,82.5,19.31,$40.19,$76.00,66.51,65.75,64.84,94.0,True
189,56.833333333333336,HTBK,Heritage Commerce Corp,15.0,2.0,74,1.29,11.87,13.0,9.52,$6.77,$12.65,11.35,11.27,10.97,81.5,True
190,56.833333333333336,NYCB,"New York Community Bancorp, Inc.",22.0,2.2,72,1.26,13.57,15.13,11.5,$7.72,$13.64,12.85,12.54,11.83,76.5,True
191,56.666666666666664,VVV,Valvoline Inc.,13.0,1.9,73,1.27,31.88,40.83,28.07,$18.34,$34.65,31.61,31.02,28.94,84.0,True
192,56.666666666666664,TGNA,TEGNA Inc.,16.0,2.1,75,1.3,19.99,22.38,11.96,$11.60,$22.09,19.73,18.41,18.28,79.0,True
193,56.666666666666664,UBA,Urstadt Biddle Properties Inc.,10.0,2.3,86,1.59,19.7,22.67,15.08,$9.10,$19.97,19.33,19.17,17.68,74.0,True
195,56.5,BRSP,"BrightSpire Capital, Inc.",10.0,2.0,78,1.37,9.8,12.0,22.45,$4.37,$10.68,9.73,9.72,9.08,81.5,True
197,56.333333333333336,BDC,Belden Inc.,12.0,2.1,78,1.37,59.56,67.17,12.78,$30.14,$61.06,58.28,55.81,49.26,79.0,True
200,56.166666666666664,RBCAA,"Republic Bancorp, Inc.",11.0,2.0,76,1.32,52.1,59.0,13.24,$30.06,$52.58,50.27,50.11,45.25,81.5,True
202,55.833333333333336,ATEX,Anterix Inc.,11.0,2.2,80,1.4,62.04,76.2,22.82,$27.26,$64.96,59.35,58.73,49.93,76.5,True
203,55.833333333333336,OOMA,"Ooma, Inc.",15.0,1.8,66,1.16,20.08,26.9,33.96,$13.07,$24.89,19.74,19.0,17.48,86.5,True
206,55.5,BRKL,"Brookline Bancorp, Inc.",14.0,2.2,76,1.33,15.76,17.75,12.63,$9.01,$17.14,14.82,14.76,14.74,76.5,True
208,55.5,VG,Vonage Holdings Corp.,18.0,2.0,67,1.17,15.87,17.32,9.14,$10.12,$16.65,15.89,14.73,13.78,81.5,True
210,55.5,GEF,"Greif, Inc.",19.0,2.4,76,1.32,68.77,73.4,6.73,$39.45,$69.35,64.78,63.39,57.97,71.5,True
213,54.833333333333336,MTG,MGIC Investment Corporation,12.0,1.8,66,1.16,15.76,17.39,10.34,$9.42,$15.94,15.15,14.92,13.87,86.5,True
214,54.666666666666664,CARG,"CarGurus, Inc.",18.0,2.1,67,1.18,34.0,37.08,9.06,$19.24,$36.54,31.75,30.21,28.32,79.0,True
215,54.5,DISH,DISH Network Corporation,17.0,2.4,75,1.3,45.32,53.44,17.92,$24.51,$47.05,43.52,43.27,39.17,71.5,True
216,54.333333333333336,STRL,"Sterling Construction Company, Inc.",24.0,2.5,70,1.23,23.61,28.0,18.59,$13.39,$25.74,22.57,22.54,22.06,69.0,True
217,54.166666666666664,MRVL,"Marvell Technology, Inc.",13.0,2.0,68,1.19,65.15,69.04,5.97,$35.30,$67.19,61.75,61.16,52.7,81.5,True
218,54.166666666666664,R,"Ryder System, Inc.",12.0,2.4,79,1.39,83.69,88.86,6.18,$46.67,$89.65,80.98,78.95,74.87,71.5,True
219,54.0,HBAN,Huntington Bancshares Incorporated,15.0,2.3,73,1.27,15.97,17.08,6.95,$9.30,$16.91,15.31,15.08,14.92,74.0,True
220,54.0,DELL,Dell Technologies Inc.,13.0,2.1,70,1.23,107.05,118.21,10.43,$58.88,$107.48,102.0,99.68,92.32,79.0,True
221,53.5,LBC,Luther Burbank Corporation,13.0,2.0,66,1.16,13.4,15.25,13.81,$9.02,$13.87,13.01,12.96,11.72,81.5,True
223,53.166666666666664,CWK,Cushman & Wakefield plc,15.0,2.2,68,1.19,18.58,23.06,24.11,$10.78,$19.44,18.32,18.27,17.08,76.5,True
224,53.0,LFUS,"Littelfuse, Inc.",14.0,2.1,66,1.16,276.99,297.6,7.44,$186.32,$289.99,274.45,274.05,264.21,79.0,True
225,52.166666666666664,CVLG,"Covenant Logistics Group, Inc.",10.0,2.2,70,1.23,27.96,31.0,10.87,$13.23,$29.53,26.0,23.77,20.59,76.5,True
227,50.5,BRT,BRT Apartments Corp.,12.0,2.4,68,1.19,19.43,21.75,11.94,$11.87,$21.70,19.42,18.89,17.52,71.5,True
