no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
1372,CFG,"Citizens Financial Group, Inc.",Financial,Banks - Regional,USA,22972.4,10.66,10.84,,4.74,1.09,1.46,,2.84%,34.70%,5.16,-41.70%,19.66%,7.50%,-2.76%,6.80%,74.50%,-4.50%,426.09,424.13,0.10%,0.00%,97.20%,-0.38%,2.79%,2.46,1.00%,9.10%,12.90%,,,0.32,0.32,,91.80%,39.50%,3.83%,0.84%,14.54%,21.41%,37.60%,16.40%,1.47,1.56,1.95%,3.00%,3.01%,9.35%,15.85%,-3.51%,26.26%,-3.51%,40.09%,63.63,-0.43%,-0.13%,2.0,4814.21,0.87,55.0,-0.56%,4169714,1/19/2022 8:30:00 AM,60.37,9/24/2014,55.0,0.00%,69.0,88,1.18,55.0,53.38,50.45,47.52,39.56,57.0,14.0,9.76,57.0,True
1585,CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Gas,USA,17531.24,19.96,19.67,11.09,2.17,2.07,16.79,,2.46%,39.90%,1.38,-229.10%,-5.90%,2.10%,1.80%,0.10%,-22.30%,7.80%,628.87,627.73,0.23%,-1.15%,93.90%,0.17%,2.12%,2.98,2.50%,13.10%,6.80%,1.7,1.6,1.91,2.04,,16.30%,11.10%,-1.88%,0.80%,3.91%,3.25%,29.98%,-1.04%,0.93,0.54,1.63%,2.07%,-0.31%,0.24%,5.95%,-3.16%,7.26%,-3.16%,43.03%,47.85,-1.32%,-0.92%,2.1,4452.2,1.28,27.62,-2.23%,5685019,2/22/2022 8:30:00 AM,29.71,8/16/1943,27.62,0.00%,66.0,84,1.12,27.62,27.72,27.59,26.09,19.31,28.52,34.0,7.57,61.333333333333336,True
1780,CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,USA,18328.78,26.3,6.81,0.35,10.9,3.95,240.22,61.44,1.96%,47.80%,0.87,-69.30%,14.61%,30.70%,74.49%,1.60%,514.80%,51.30%,813.58,797.84,1.30%,-4.40%,58.30%,5.49%,3.52%,3.43,7.60%,15.30%,7.60%,1.0,0.9,0.41,0.41,62.10%,29.00%,20.90%,0.17%,8.19%,14.38%,47.53%,36.35%,21.00%,-0.21,0.93,3.69%,4.28%,6.16%,10.67%,24.05%,-5.23%,25.01%,-5.23%,66.23%,60.94,2.04%,-0.88%,2.3,8185.73,0.87,22.99,1.14%,7094903,2/23/2022 4:30:00 PM,27.4,2/8/1990,22.99,0.00%,59.0,83,1.1,22.99,21.68,20.83,18.9,14.28,24.26,30.0,19.18,57.333333333333336,True
1786,CTSH,Cognizant Technology Solutions Corporation,Technology,Information Technology Services,USA,46988.66,22.28,17.74,1.94,2.54,4.1,19.47,27.71,1.06%,29.10%,4.05,-21.80%,11.78%,-0.60%,11.49%,6.00%,61.40%,11.80%,525.0,524.88,0.10%,-2.20%,93.80%,0.49%,1.05%,1.9,9.90%,15.10%,11.10%,2.1,2.1,0.06,0.06,37.30%,13.10%,9.10%,4.87%,2.59%,11.90%,17.94%,17.25%,1.72%,1.12,2.38,2.60%,2.64%,4.84%,5.86%,16.70%,-1.93%,17.53%,-1.93%,36.35%,61.06,0.28%,-1.84%,2.4,2901.39,1.34,90.25,-1.57%,3880543,2/2/2022 4:30:00 PM,94.78,6/19/1998,90.25,0.00%,56.0,76,1.02,90.25,86.19,85.5,77.39,66.19,92.44,23.0,5.02,51.666666666666664,True
1824,CVS,CVS Health Corporation,Healthcare,Healthcare Plans,USA,139323.61,18.38,12.72,3.2,0.49,1.87,10.85,11.07,2.09%,34.80%,5.73,7.60%,0.74%,3.30%,5.74%,11.90%,29.20%,10.00%,1321.0,1317.79,0.10%,-21.68%,78.80%,0.02%,1.29%,2.57,3.30%,10.50%,7.40%,0.9,0.7,0.76,0.79,39.70%,4.40%,2.70%,-3.13%,-0.68%,13.30%,23.70%,43.10%,2.09%,0.79,2.71,2.45%,2.34%,-0.67%,3.15%,17.45%,-5.33%,18.64%,-5.33%,54.84%,49.81,0.69%,-0.18%,2.1,6605.29,1.3,105.32,0.51%,8604838,2/9/2022 8:30:00 AM,113.41,10/1/1952,105.0,-0.30%,66.0,90,1.23,105.32,106.01,102.43,89.82,68.02,111.25,14.0,7.68,56.666666666666664,True
1828,CVX,Chevron Corporation,Energy,Oil & Gas Integrated,USA,258999.74,16.73,14.69,,1.66,1.92,42.94,,3.94%,279.00%,8.13,-291.90%,-11.20%,-26.20%,-4.90%,-6.10%,,77.30%,1918.01,1897.83,0.04%,-59.63%,67.60%,0.39%,1.19%,1.85,1.50%,2.70%,-2.10%,1.3,1.0,0.27,0.27,42.70%,2.80%,2.30%,1.37%,6.31%,19.18%,32.54%,47.84%,15.93%,1.16,3.29,2.32%,2.44%,3.08%,10.12%,23.93%,-2.43%,22.86%,-2.43%,51.02%,62.53,-1.32%,0.05%,2.2,12209.73,0.9,136.04,-1.27%,11005115,1/28/2022 8:30:00 AM,140.78,6/24/1921,136.04,0.00%,63.0,92,1.28,136.04,132.41,124.0,109.93,91.35,139.43,16.0,3.48,57.0,True
2179,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,35446.41,30.2,9.57,1.21,3.97,3.93,15.27,12.88,0.84%,19.80%,1.73,3855.60%,62.60%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.25,0.50%,-3.19%,90.30%,-1.98%,2.68%,1.47,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,-1.49%,4.86%,27.51%,92.15%,187.90%,18.55%,2.9,2.49,4.25%,5.36%,2.72%,12.90%,52.30%,-5.81%,46.89%,-5.81%,197.30%,60.17,0.95%,-0.75%,1.8,11668.54,0.84,52.22,0.19%,9747884,2/15/2022 4:30:00 PM,54.95,3/17/1992,52.25,0.06%,75.0,99,2.27,52.22,50.96,46.65,35.44,18.97,55.44,30.0,5.23,68.0,True
2431,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,64803.16,21.78,10.65,0.3,4.17,3.01,15.1,12.84,2.66%,31.00%,5.17,-122.20%,22.50%,33.90%,73.84%,4.80%,,105.70%,585.09,583.05,0.30%,1.87%,87.90%,-0.45%,1.07%,1.38,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,0.79%,10.23%,22.26%,65.18%,95.75%,26.83%,1.82,4.23,3.46%,3.97%,4.11%,16.59%,35.72%,-3.32%,39.66%,-3.32%,100.73%,65.89,0.23%,-0.80%,2.0,4501.05,0.86,112.66,-0.57%,3861881,2/25/2022 8:30:00 AM,116.12,10/4/1989,111.61,-0.93%,69.0,97,1.61,112.66,108.7,97.54,84.94,59.03,116.53,16.0,3.07,60.666666666666664,True
2620,EXC,Exelon Corporation,Utilities,Utilities - Diversified,USA,41383.76,24.61,17.1,1.54,1.19,1.22,14.0,,3.64%,89.40%,1.71,-33.30%,-12.53%,-4.60%,16.00%,2.30%,139.40%,0.60%,979.0,975.59,0.10%,-25.71%,82.20%,-0.15%,1.87%,1.79,1.30%,5.10%,3.40%,0.9,0.8,1.05,1.23,58.10%,6.80%,4.80%,-4.00%,6.00%,8.28%,22.75%,37.94%,2.07%,0.47,1.01,2.32%,2.47%,2.06%,5.29%,17.56%,-4.50%,13.97%,-4.50%,53.71%,56.66,-0.24%,-1.08%,2.1,10194.78,1.11,42.04,-1.31%,11345958,11/3/2021 8:30:00 AM,53.65,7/6/1943,42.04,0.00%,66.0,89,1.21,42.04,41.3,40.03,35.82,27.35,44.02,19.0,27.62,58.0,True
2631,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,29663.55,,27.45,,4.1,18.62,5.9,12.26,,,-6.83,-604.10%,694.26%,-39.80%,22.80%,-4.90%,244.20%,96.90%,151.02,144.79,0.40%,-39.05%,96.80%,-0.70%,6.53%,3.95,-4.40%,-70.70%,-23.70%,0.9,0.9,4.81,5.28,80.50%,-9.40%,-13.20%,7.55%,8.25%,6.38%,31.39%,31.76%,9.30%,1.59,7.14,3.48%,4.16%,8.86%,12.50%,18.48%,-0.87%,30.95%,-0.87%,44.42%,67.7,1.42%,-1.12%,2.5,2393.09,2.39,197.52,0.29%,5725283,2/10/2022 4:30:00 PM,193.42,7/20/2005,208.5,5.56%,53.0,87,1.17,197.52,182.25,176.31,166.81,136.77,201.93,13.0,-2.08,51.0,True
2661,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,23150.85,67.68,7.41,1.11,4.18,2.06,50.66,8.05,1.53%,82.70%,1.93,269.40%,57.68%,-27.70%,61.03%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.81%,89.80%,0.99%,3.51%,2.22,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,0.80%,4.87%,21.71%,64.32%,92.45%,20.93%,2.36,6.21,4.53%,5.11%,2.99%,11.72%,35.43%,-3.89%,37.26%,-3.89%,106.85%,58.56,1.82%,-0.61%,1.9,2844.76,0.85,130.42,1.19%,2416672,2/22/2022 4:30:00 PM,143.06,10/12/2012,130.02,-0.31%,72.0,98,1.64,130.42,126.93,117.21,96.54,63.05,135.7,21.0,9.69,63.666666666666664,True
2717,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,64111.67,22.97,14.16,0.79,3.38,4.83,8.36,10.84,0.68%,7.70%,1.91,344.60%,-17.15%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.85,0.20%,-9.60%,78.40%,0.53%,2.48%,1.94,6.40%,24.40%,5.90%,2.5,1.8,0.66,0.72,33.20%,32.30%,14.90%,14.95%,2.31%,17.23%,14.57%,41.93%,5.40%,2.12,1.94,4.64%,4.65%,8.08%,9.89%,15.72%,-4.96%,25.67%,-4.96%,49.37%,63.32,2.12%,-1.29%,2.1,18595.26,1.58,43.91,0.80%,29320973,1/26/2022 8:30:00 AM,43.95,7/10/1995,44.0,0.20%,66.0,90,1.22,43.91,40.57,40.13,38.02,29.45,46.2,14.0,0.09,56.666666666666664,True
2816,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,32763.04,13.17,12.69,,6.29,1.68,0.86,,2.44%,31.20%,3.73,-45.10%,13.62%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,681.84,0.20%,-6.44%,83.90%,0.06%,1.37%,1.79,1.20%,12.00%,13.80%,,,0.56,0.56,,96.40%,47.40%,6.37%,0.14%,11.56%,26.34%,52.31%,12.79%,1.38,1.41,2.24%,3.22%,4.50%,8.41%,17.55%,-3.00%,21.67%,-3.00%,54.22%,63.48,-0.45%,0.30%,1.9,5225.23,1.11,49.12,-0.14%,5784226,1/20/2022 8:30:00 AM,51.58,3/17/1980,49.12,0.00%,72.0,93,1.31,49.12,47.0,45.45,41.83,32.05,50.64,20.0,5.01,61.666666666666664,True
2957,FOXA,Fox Corporation,Communication Services,Broadcasting,USA,24347.84,14.79,12.22,2.46,1.84,2.21,4.5,16.06,1.09%,15.40%,2.98,122.80%,24.55%,15.90%,6.00%,7.70%,-33.70%,12.10%,575.0,463.5,0.10%,0.00%,99.94%,0.57%,3.23%,4.26,7.60%,15.70%,12.40%,3.1,2.7,0.63,0.7,36.20%,19.30%,13.20%,7.58%,12.97%,8.13%,18.82%,37.50%,19.24%,,1.33,3.52%,3.41%,10.15%,15.28%,15.28%,0.23%,27.91%,-1.79%,44.36%,73.39,1.24%,-0.89%,2.4,3515.69,1.97,44.0,0.34%,6921766,2/9/2022 8:30:00 AM,45.58,3/12/2019,44.35,0.80%,56.0,87,1.17,44.0,40.18,38.33,38.2,31.5,44.95,11.0,3.59,51.333333333333336,True
3475,HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,USA,28356.81,19.87,13.7,0.32,1.85,5.1,10.77,33.68,0.56%,111.10%,1.63,-158.60%,33.31%,-33.80%,62.70%,-9.40%,,29.70%,894.0,892.16,0.40%,-4.09%,80.20%,2.44%,1.87%,1.54,0.70%,2.70%,-14.70%,2.4,1.8,1.61,1.61,37.20%,5.60%,0.90%,3.81%,18.98%,36.01%,58.56%,66.80%,41.71%,2.49,1.2,3.95%,4.14%,7.58%,24.40%,39.75%,-1.40%,56.04%,-1.40%,81.89%,71.24,-0.22%,-0.52%,2.2,10832.51,0.93,32.41,-0.74%,10066408,1/24/2022 8:30:00 AM,31.7,9/15/1948,32.49,0.25%,63.0,95,1.4,32.41,30.38,26.27,23.25,17.82,33.49,6.0,-2.19,54.666666666666664,True
3548,HES,Hess Corporation,Energy,Oil & Gas E&P,USA,27532.43,51.13,15.41,,3.68,5.07,11.38,18.58,1.08%,,1.81,-641.90%,16.29%,0.90%,,-6.40%,146.60%,51.80%,308.1,278.22,10.17%,-1.28%,86.10%,0.05%,2.42%,2.72,-0.80%,-2.90%,-16.80%,1.4,1.3,1.46,1.55,70.50%,10.40%,-2.20%,0.43%,2.62%,12.96%,28.35%,59.53%,24.81%,1.83,3.82,3.40%,4.35%,0.92%,11.17%,14.53%,-4.51%,35.25%,-4.51%,61.09%,57.52,0.16%,-1.14%,2.2,2467.75,0.88,92.4,-0.98%,2166402,1/26/2022 8:30:00 AM,110.83,5/24/1962,92.0,-0.43%,63.0,94,1.34,92.4,91.59,83.47,80.76,57.5,96.76,10.0,19.95,55.666666666666664,True
3577,HIG,"The Hartford Financial Services Group, Inc.",Financial,Insurance - Diversified,USA,25419.99,12.17,9.18,1.04,1.16,1.44,109.57,7.18,2.11%,22.60%,6.0,-16.20%,14.83%,11.10%,11.71%,5.00%,8.00%,10.00%,345.6,339.31,0.10%,-33.40%,94.30%,0.16%,0.65%,1.25,2.80%,12.00%,8.80%,,,0.28,0.0,,12.90%,9.70%,1.07%,0.77%,0.65%,7.31%,44.88%,5.68%,1.02,1.85,2.84%,2.69%,2.22%,4.62%,7.38%,-1.08%,12.49%,-6.66%,50.12%,58.59,0.40%,-0.48%,2.1,1759.33,1.46,72.96,-0.08%,2561087,2/3/2022 4:30:00 PM,82.62,12/15/1995,72.96,0.00%,66.0,92,1.28,72.96,71.41,69.87,67.97,48.6,78.17,13.0,13.24,57.0,True
4410,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,15011.7,13.15,36.03,2.86,12.41,1.33,31.05,153.65,2.82%,39.20%,1.84,181.30%,-59.78%,2.40%,4.60%,-1.90%,966.00%,41.90%,616.43,599.57,0.10%,-2.36%,93.40%,0.23%,2.82%,4.09,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,0.42%,-3.59%,3.12%,9.88%,34.48%,-2.07%,1.49,0.7,2.56%,2.95%,-0.42%,1.01%,8.29%,-5.78%,10.25%,-5.78%,39.62%,49.78,-1.55%,-0.73%,2.2,4130.97,1.81,24.14,-2.27%,7486610,2/10/2022 8:30:00 AM,26.52,11/22/1991,24.14,0.00%,63.0,86,1.16,24.14,24.19,23.93,22.31,17.51,25.62,15.0,9.86,54.666666666666664,True
4684,LNC,Lincoln National Corporation,Financial,Insurance - Life,USA,12636.63,10.07,6.97,0.28,0.66,0.66,4.83,,2.42%,22.30%,7.39,-44.70%,25.34%,-12.10%,35.47%,5.00%,-17.50%,-2.20%,187.28,164.63,0.60%,-26.76%,80.20%,-0.59%,2.15%,2.36,0.40%,6.60%,3.00%,,,0.3,0.31,,10.00%,7.30%,10.60%,2.38%,3.28%,5.40%,43.61%,8.98%,2.01,2.78,3.56%,4.08%,5.28%,7.70%,9.17%,-0.10%,20.54%,-4.10%,45.72%,60.19,1.22%,-0.19%,2.5,1501.12,1.18,74.39,1.03%,1770517,2/2/2022 4:30:00 PM,82.08,8/20/1969,74.39,0.00%,53.0,91,1.24,74.39,70.74,69.23,68.19,51.66,77.57,20.0,10.34,54.666666666666664,True
4808,MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,USA,56634.75,123.54,33.11,,4.89,62.39,73.36,93.0,,0.00%,1.41,-121.60%,81.77%,-17.70%,,-6.10%,118.30%,75.10%,327.3,272.34,1.20%,-1.87%,61.60%,0.13%,1.77%,2.23,1.90%,78.60%,2.60%,0.5,0.5,10.09,10.72,20.20%,7.10%,4.00%,7.82%,5.74%,8.50%,29.61%,37.92%,5.71%,1.72,5.43,3.25%,3.38%,8.33%,9.36%,17.26%,-1.04%,22.92%,-1.04%,39.71%,68.44,2.22%,-1.52%,2.5,2160.05,0.98,174.68,0.66%,2116368,2/15/2022 8:30:00 AM,166.95,3/23/1998,174.68,0.00%,53.0,87,1.17,174.68,161.74,160.27,149.1,125.56,176.52,13.0,-4.43,51.0,True
4859,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA,42055.24,30.54,12.18,2.55,0.16,,15.27,10.47,0.69%,19.20%,8.96,-667.60%,-3.70%,-37.30%,11.99%,4.50%,99.90%,9.60%,152.68,152.54,0.05%,-62.89%,88.40%,-1.22%,1.45%,2.16,2.20%,-235.80%,-61.00%,1.0,0.6,,,5.20%,0.90%,0.50%,2.28%,7.34%,24.54%,38.15%,50.48%,10.04%,0.73,7.17,2.93%,2.64%,6.15%,11.64%,28.89%,-3.25%,27.06%,-3.25%,61.53%,69.54,-1.41%,-0.49%,1.9,1027.07,1.55,273.53,-1.89%,1595355,2/2/2022 4:30:00 PM,292.29,11/10/1994,274.0,0.17%,72.0,93,1.31,273.53,258.62,246.15,212.65,169.34,282.73,14.0,6.86,59.666666666666664,True
