no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1198,CALX,"Calix, Inc.",Technology,Software - Application,USA,4480.66,18.84,70.74,0.94,6.66,8.02,23.74,68.83,,0.00%,3.58,267.90%,-29.90%,25.00%,20.00%,5.80%,707.20%,14.40%,63.59,54.96,1.90%,-34.27%,81.10%,1.94%,3.37%,3.29,46.20%,65.70%,12.70%,3.2,2.6,0.0,0.0,52.70%,12.50%,36.00%,-0.98%,-11.49%,48.00%,44.09%,183.21%,126.78%,1.46,3.61,5.86%,4.72%,-3.89%,5.92%,37.05%,-11.89%,42.50%,-11.89%,196.14%,49.68,-2.72%,-0.73%,2.2,562.97,0.63,67.49,-3.43%,355822,10/25/2021 4:30:00 PM,61.88,3/24/2010,65.07,-3.59%,63.0,98,2.13,67.49,69.94,64.1,49.39,23.11,76.6,29.0,-8.31,63.333333333333336,True
1213,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,48001.35,22.44,23.49,1.4,2.39,7.04,17.97,61.94,0.86%,18.70%,2.5,-7.80%,7.97%,,16.06%,,-37.50%,6.80%,867.6,866.02,0.07%,-24.15%,88.20%,1.90%,0.75%,1.61,8.80%,33.70%,13.60%,1.9,1.5,1.39,1.4,29.60%,17.10%,11.10%,0.85%,2.15%,-0.78%,21.45%,47.97%,48.44%,,1.31,2.08%,2.33%,0.51%,3.61%,13.86%,-3.42%,12.14%,-4.92%,63.67%,54.11,-1.29%,0.50%,2.1,4021.08,0.54,55.99,-0.80%,2151361,10/28/2021 8:30:00 AM,59.35,3/19/2020,55.21,-1.39%,66.0,81,1.17,55.99,55.77,54.1,49.27,34.21,58.89,17.0,6.0,54.666666666666664,True
1214,CARS,Cars.com Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,1282.84,60.3,9.72,4.02,2.07,3.42,24.91,9.43,,0.00%,0.3,-82.80%,6.32%,-49.70%,15.00%,-1.70%,118.80%,8.40%,69.07,64.58,2.80%,-0.42%,93.10%,-4.23%,2.79%,1.92,2.00%,5.90%,-84.10%,1.7,1.7,1.28,1.3,69.80%,9.70%,3.40%,9.34%,33.36%,46.37%,28.54%,53.94%,60.62%,2.16,0.93,6.07%,5.34%,22.64%,33.77%,35.54%,-4.92%,53.81%,-4.92%,69.15%,72.37,-3.25%,-1.47%,2.1,939.22,0.97,18.15,-4.67%,907884,11/4/2021 8:30:00 AM,18.31,5/18/2017,18.15,0.00%,66.0,79,1.14,18.15,15.03,13.68,13.42,10.73,19.09,17.0,0.88,54.0,True
1272,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2788.5,6.6,5.34,0.73,0.7,1.74,5.67,29.7,0.73%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.45%,87.30%,-0.87%,6.73%,6.72,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,6.84%,15.64%,21.38%,24.40%,86.69%,88.44%,1.93,2.91,4.19%,3.58%,11.24%,20.52%,22.45%,-1.97%,37.07%,-1.97%,102.11%,77.17,0.45%,-0.32%,1.7,298.83,1.52,82.5,0.13%,454776,10/27/2021 4:30:00 PM,100.25,6/18/2014,82.5,0.00%,78.0,92,1.48,82.5,74.81,68.83,67.52,40.82,86.07,16.0,21.52,62.0,True
1289,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,51613.81,72.4,50.43,3.98,17.35,18.65,50.91,54.93,,0.00%,2.48,-40.10%,13.37%,21.20%,18.20%,9.50%,9.80%,12.60%,273.19,272.86,0.60%,-19.05%,88.30%,0.23%,0.98%,2.23,17.00%,27.20%,21.20%,1.7,1.6,0.13,0.0,89.60%,25.80%,23.30%,-2.73%,-1.51%,7.64%,38.94%,55.53%,31.66%,1.08,5.92,3.28%,3.10%,-1.34%,5.50%,21.46%,-5.51%,23.16%,-5.51%,57.84%,50.92,-2.31%,-0.19%,2.3,1197.26,0.87,179.62,-2.49%,1042785,10/25/2021 4:30:00 PM,175.42,6/10/1987,179.62,0.00%,59.0,83,1.2,179.62,182.17,170.8,148.09,113.8,190.09,19.0,-2.34,53.666666666666664,True
1293,CDW,CDW Corporation,Technology,Information Technology Services,USA,26692.0,27.36,22.85,2.09,1.32,31.92,108.9,29.73,1.03%,22.20%,7.12,9.20%,9.09%,18.30%,13.10%,7.30%,43.30%,11.40%,137.3,133.3,0.20%,-29.87%,94.30%,-1.52%,1.11%,2.0,11.10%,93.00%,18.50%,1.4,1.2,4.82,4.86,17.20%,7.20%,5.00%,0.55%,4.10%,-1.67%,15.43%,47.55%,47.73%,1.09,5.14,1.96%,2.61%,0.64%,3.73%,8.37%,-2.91%,13.03%,-4.48%,55.18%,53.07,-1.57%,-0.51%,2.1,742.04,0.74,194.69,-2.08%,551014,11/3/2021 8:30:00 AM,206.12,6/27/2013,194.0,-0.35%,66.0,81,1.16,194.69,193.76,187.88,179.84,125.46,203.82,16.0,5.87,54.333333333333336,True
1419,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,11251.29,24.42,22.91,3.13,3.3,3.82,7.97,29.19,,0.00%,2.95,44.10%,7.50%,88.60%,7.80%,7.60%,67.00%,1.20%,155.27,153.65,0.80%,-10.81%,93.30%,-2.59%,2.17%,3.15,10.60%,17.20%,12.00%,3.6,3.2,0.25,0.26,48.20%,13.20%,13.50%,16.62%,18.64%,33.43%,22.14%,52.46%,36.10%,0.79,2.36,3.47%,2.51%,17.53%,26.23%,29.52%,12.25%,41.01%,12.25%,64.86%,80.77,2.39%,12.94%,1.9,1055.49,8.63,71.93,15.64%,9105123,12/9/2021 8:30:00 AM,66.13,2/7/1997,72.0,0.10%,72.0,85,1.23,71.93,61.77,57.4,55.64,43.63,73.35,14.0,-8.06,57.0,True
1605,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,230165.15,46.53,38.74,3.96,1.17,13.23,18.9,,0.60%,25.60%,11.27,25.00%,10.59%,16.20%,11.74%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-1.82%,69.10%,-0.51%,0.97%,2.13,8.60%,31.00%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.40%,2.60%,-0.22%,3.07%,12.72%,37.32%,40.09%,39.16%,0.64,11.86,2.29%,2.15%,-1.40%,5.68%,24.59%,-6.50%,20.21%,-6.50%,70.79%,51.16,-0.85%,-0.25%,2.2,2003.12,1.58,524.33,-1.09%,3170842,12/9/2021 4:30:00 PM,519.64,11/27/1985,530.11,1.10%,63.0,77,1.11,524.33,532.72,497.6,421.81,307.0,560.78,16.0,-0.89,52.0,True
1632,CPRI,Capri Holdings Limited,Consumer Cyclical,Apparel Manufacturing,United Kingdom,10182.04,24.65,10.97,0.45,2.02,3.85,43.51,13.0,,0.00%,2.68,72.10%,12.80%,-15.90%,54.93%,-2.90%,61.20%,17.10%,151.86,147.4,0.50%,-43.78%,90.70%,-1.88%,2.79%,2.46,5.50%,17.30%,-1.30%,1.1,0.5,0.42,0.44,65.80%,9.50%,8.20%,4.69%,2.48%,22.13%,18.09%,69.13%,57.17%,2.53,3.02,4.23%,4.04%,4.50%,14.50%,20.31%,-4.70%,38.15%,-4.70%,73.94%,61.1,-0.92%,1.06%,2.2,1671.55,0.94,66.01,0.14%,1569851,11/3/2021 8:30:00 AM,79.33,12/15/2011,66.02,0.02%,63.0,88,1.31,66.01,63.31,57.95,54.96,37.95,69.26,19.0,20.18,56.666666666666664,True
1640,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17644.59,145.58,92.83,40.44,16.04,4.55,41.21,,1.93%,276.80%,1.18,-44.00%,35.46%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.2,0.60%,-30.52%,96.00%,-1.15%,1.60%,2.79,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,2.00%,5.33%,14.56%,26.90%,74.59%,71.78%,0.76,3.75,2.01%,2.24%,2.57%,6.53%,24.25%,-1.32%,16.98%,-1.32%,81.46%,60.32,-1.06%,-0.08%,2.3,580.81,2.34,171.64,-1.14%,1356774,10/28/2021 4:30:00 PM,172.05,7/22/1993,171.64,0.00%,59.0,91,1.41,171.64,167.69,161.55,138.47,94.59,174.74,37.0,0.24,62.333333333333336,True
1676,CROX,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories,USA,9737.16,14.05,17.62,1.4,4.55,28.42,22.3,23.25,,0.00%,11.51,174.10%,20.92%,40.70%,10.00%,4.90%,167.80%,73.00%,62.03,57.34,3.30%,-4.28%,97.00%,-4.02%,6.81%,2.46,52.70%,227.10%,68.00%,2.6,2.0,1.94,1.94,59.70%,27.50%,35.30%,-2.67%,-9.40%,12.22%,48.86%,158.75%,158.09%,1.8,7.27,4.62%,4.20%,-5.43%,2.12%,31.66%,-12.05%,28.82%,-12.05%,174.24%,45.06,-2.92%,-0.10%,2.1,1588.9,0.56,161.72,-3.02%,882977,10/21/2021 8:30:00 AM,193.88,2/8/2006,161.3,-0.26%,66.0,97,2.02,161.72,170.38,158.6,123.27,58.97,183.88,18.0,19.89,60.333333333333336,True
1706,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12467.52,37.55,18.87,2.5,2.77,4.93,42.18,39.38,0.90%,29.80%,6.38,-28.40%,38.12%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.83%,90.40%,-0.85%,1.03%,2.03,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,2.99%,1.90%,20.58%,26.48%,55.04%,53.52%,1.07,4.69,1.61%,1.79%,1.36%,6.59%,21.76%,-2.06%,21.31%,-2.06%,67.06%,59.77,-0.90%,-0.44%,1.9,261.35,0.9,239.76,-1.33%,235620,10/21/2021 4:30:00 PM,255.29,6/1/1960,239.76,0.00%,72.0,84,1.22,239.76,236.77,225.66,197.37,143.52,244.8,16.0,6.48,57.333333333333336,True
1713,CSR,Centerspace,Real Estate,Real Estate Services,USA,1545.34,,,,8.16,2.42,74.3,643.89,2.65%,,-0.37,-102.40%,-187.80%,53.74%,6.00%,4.10%,-161.90%,14.30%,14.06,13.93,0.93%,0.00%,82.00%,6.48%,0.91%,1.41,-0.20%,-0.60%,0.70%,,,1.34,1.34,55.70%,3.80%,-1.90%,3.43%,7.83%,7.42%,44.42%,49.73%,53.95%,0.94,2.87,1.98%,2.47%,4.71%,7.31%,26.42%,-2.67%,15.59%,-2.67%,62.54%,62.69,-0.94%,-0.53%,1.8,90.39,0.57,108.75,-1.46%,51483,11/1/2021 4:30:00 PM,112.1,10/17/1997,108.75,0.00%,75.0,83,1.19,108.75,104.18,101.57,86.22,66.91,111.73,16.0,3.08,58.0,True
1755,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1913.99,6.49,8.88,0.65,2.66,1.62,1.73,6.17,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-21.26%,84.10%,0.61%,2.63%,2.52,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-4.55%,-4.75%,51.38%,40.33%,236.35%,214.08%,1.59,2.45,4.38%,3.55%,-1.54%,8.96%,41.90%,-7.12%,36.28%,-7.12%,251.45%,52.36,-0.59%,-0.83%,2.1,310.8,1.03,57.1,-1.42%,320235,10/27/2021 4:30:00 PM,67.5,2/21/2012,57.1,0.00%,66.0,98,2.4,57.1,57.88,52.69,40.39,17.32,61.48,21.0,18.21,61.666666666666664,True
1770,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,3003.49,26.94,19.05,0.9,2.34,3.98,12.35,32.26,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-11.90%,95.50%,1.30%,1.72%,3.54,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-0.12%,7.85%,27.64%,45.41%,72.11%,81.15%,1.04,11.0,3.12%,3.28%,5.17%,18.84%,33.69%,-2.88%,39.09%,-2.88%,86.02%,64.02,0.92%,-1.07%,2.3,41.49,1.05,317.83,-0.17%,43659,11/4/2021 4:30:00 PM,345.67,6/20/2003,317.83,0.00%,59.0,90,1.37,317.83,303.62,268.9,238.29,170.86,327.24,13.0,8.76,54.0,True
1938,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1560.04,18.55,9.74,1.86,1.61,4.21,12.69,9.17,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-13.73%,94.10%,1.05%,1.09%,1.47,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-4.25%,-10.46%,29.41%,40.06%,147.73%,163.94%,1.98,2.05,3.90%,3.92%,-6.02%,5.89%,33.09%,-14.41%,30.85%,-14.41%,167.72%,47.81,-2.90%,-1.16%,2.3,239.25,0.4,44.79,-4.03%,94608,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.79,0.00%,59.0,96,1.89,44.79,47.37,42.49,33.76,16.73,52.33,30.0,4.93,61.666666666666664,True
1970,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,230424.38,41.16,31.5,1.85,8.21,5.68,90.29,36.37,0.26%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.48%,81.10%,0.15%,0.82%,2.17,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,1.02%,6.71%,-3.25%,29.25%,43.28%,43.73%,0.71,8.45,2.41%,2.36%,2.09%,3.79%,14.72%,-3.74%,13.02%,-4.40%,51.16%,56.57,-0.36%,0.68%,1.9,2405.51,0.82,319.28,0.32%,1969450,10/21/2021 8:30:00 AM,348.08,12/10/1969,319.28,0.00%,72.0,78,1.12,319.28,313.6,307.87,278.82,211.22,333.96,16.0,9.02,55.333333333333336,True
1985,DIOD,Diodes Incorporated,Technology,Semiconductors,USA,4861.77,25.73,18.71,1.72,2.9,4.18,16.89,23.34,,0.00%,4.18,-36.30%,13.68%,30.90%,15.00%,7.70%,191.10%,52.30%,44.99,43.62,1.70%,-37.46%,97.80%,1.63%,1.12%,2.13,9.60%,18.40%,8.00%,2.4,1.7,0.19,0.22,36.00%,13.70%,11.50%,-0.98%,-1.12%,14.80%,39.51%,57.17%,52.47%,1.06,4.33,4.00%,3.81%,-0.79%,8.14%,24.71%,-5.69%,26.58%,-5.69%,63.14%,53.28,-2.81%,-0.44%,2.1,229.76,0.62,107.49,-3.24%,142382,11/3/2021 4:30:00 PM,117.67,9/12/1967,107.49,0.00%,66.0,85,1.24,107.49,108.3,99.72,86.35,65.89,113.98,18.0,9.47,56.333333333333336,True
2061,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24624.04,26.43,20.82,1.71,3.2,6.35,33.32,32.52,1.17%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.65,0.30%,-4.79%,85.40%,-1.50%,1.03%,2.09,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,3.12%,-2.15%,-1.12%,13.09%,39.26%,35.94%,1.38,3.64,1.83%,2.00%,-0.29%,2.28%,9.67%,-3.76%,11.31%,-3.76%,48.10%,52.35,0.21%,-0.34%,2.3,701.33,0.47,171.62,-0.13%,328377,10/19/2021 8:30:00 AM,186.08,12/3/1956,171.62,0.00%,59.0,77,1.11,171.62,171.96,168.03,156.72,115.88,178.32,22.0,8.43,52.666666666666664,True
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23266.62,25.16,77.56,4.19,21.01,3.89,2350.16,,1.67%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.62%,4.03,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,2.19%,7.75%,20.28%,23.81%,59.92%,52.71%,0.62,1.15,1.61%,1.85%,3.53%,9.65%,24.10%,-1.68%,28.21%,-1.68%,62.30%,66.93,-0.97%,-0.29%,2.1,1505.19,0.95,61.04,-1.26%,1427830,10/27/2021 4:30:00 PM,62.88,2/6/1986,60.77,-0.44%,66.0,86,1.25,61.04,59.15,55.92,49.29,37.61,62.08,14.0,3.01,55.333333333333336,True
2139,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,28527.07,24.48,8.0,0.98,3.2,3.18,12.29,10.37,1.04%,26.40%,1.73,3266.70%,56.85%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.72,0.30%,-2.93%,91.80%,3.77%,2.69%,1.45,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,5.17%,-0.56%,55.83%,51.36%,186.64%,184.83%,3.08,2.06,4.24%,4.68%,2.27%,6.12%,47.15%,-3.99%,26.64%,-3.99%,214.02%,54.91,-2.71%,0.12%,1.8,11858.47,0.92,42.32,-2.60%,10936740,11/2/2021 4:30:00 PM,50.44,3/17/1992,42.32,0.00%,75.0,97,2.01,42.32,42.77,41.35,30.15,14.34,45.56,25.0,19.19,65.66666666666667,True
2218,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1693.08,5.82,6.56,0.45,1.16,1.24,10.7,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.45%,15.97%,14.16,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,-2.72%,-2.69%,21.18%,16.64%,45.25%,47.60%,1.42,1.63,4.26%,2.17%,-1.94%,4.54%,22.21%,-5.37%,17.99%,-5.37%,96.82%,51.01,0.09%,-0.21%,2.2,323.84,0.45,57.49,-0.12%,144923,11/3/2021 4:30:00 PM,67.75,7/9/1999,57.49,0.00%,63.0,78,1.12,57.49,58.58,55.15,47.17,29.21,60.75,18.0,17.85,53.0,True
2273,EFX,Equifax Inc.,Industrials,Consulting Services,USA,36674.27,50.76,33.19,3.59,7.66,10.05,18.11,59.93,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.87%,3.21,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,0.29%,1.21%,6.95%,26.36%,62.15%,51.33%,1.43,7.0,2.41%,2.46%,2.70%,6.46%,21.02%,-1.09%,21.54%,-1.09%,80.29%,57.55,-0.89%,-0.16%,2.3,707.88,0.78,291.83,-1.05%,554066,10/20/2021 4:30:00 PM,296.94,5/11/1971,291.83,0.00%,59.0,86,1.25,291.83,284.9,274.82,241.78,161.87,295.64,14.0,1.75,53.0,True
2304,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,127842.64,43.12,41.64,2.93,7.5,21.19,32.0,75.42,0.60%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-80.76%,90.70%,-0.82%,0.96%,1.78,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,6.33%,2.53%,6.00%,18.53%,44.27%,33.68%,1.01,9.35,2.68%,2.25%,3.27%,7.51%,12.69%,-0.55%,18.71%,-0.55%,53.40%,61.49,0.13%,-0.22%,2.1,1237.96,0.8,355.84,-0.09%,987322,11/2/2021 8:30:00 AM,372.23,11/17/1995,355.84,0.00%,66.0,79,1.13,355.84,345.12,331.97,316.09,231.97,361.02,16.0,4.61,53.666666666666664,True
2310,ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,USA,1665.35,91.2,39.2,12.75,4.5,5.41,39.94,85.84,,0.00%,0.34,-65.90%,13.51%,15.00%,7.15%,6.70%,447.40%,26.90%,50.88,47.84,2.70%,-31.90%,96.06%,4.20%,4.51%,4.58,3.70%,6.60%,3.00%,2.5,1.5,0.32,0.38,63.70%,6.10%,4.90%,1.39%,0.84%,3.30%,9.87%,42.18%,24.18%,2.01,1.06,3.30%,2.89%,-0.17%,1.47%,8.03%,-6.29%,9.41%,-6.29%,48.95%,51.26,-0.45%,-1.10%,1.9,471.05,0.63,31.28,-1.54%,296287,11/3/2021 4:30:00 PM,36.7,9/22/2016,31.28,0.00%,72.0,79,1.13,31.28,31.36,30.85,28.99,21.0,33.38,46.0,17.33,65.66666666666667,True
2331,EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,6760.72,19.07,16.46,1.27,0.71,3.16,10.18,21.94,0.41%,7.10%,6.62,-58.30%,8.67%,-2.50%,15.00%,5.50%,66.70%,14.50%,53.7,52.46,1.60%,-2.41%,95.60%,-1.35%,1.20%,2.81,7.00%,17.20%,5.90%,1.4,1.4,0.12,0.13,15.50%,5.50%,3.80%,1.51%,-4.06%,7.94%,-0.43%,39.63%,37.96%,1.19,3.27,1.89%,2.20%,-0.61%,2.44%,5.22%,-7.21%,10.29%,-7.21%,44.44%,51.66,-1.34%,-0.79%,2.3,223.61,0.79,126.18,-2.12%,177146,10/28/2021 8:30:00 AM,142.8,12/28/1995,126.18,0.00%,59.0,77,1.11,126.18,126.73,123.33,120.05,87.36,135.98,18.0,13.17,51.333333333333336,True
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,31595.75,188.95,71.81,4.34,25.6,44.98,22.66,108.54,,0.00%,1.15,-22.90%,31.34%,31.30%,43.50%,16.70%,-44.40%,96.90%,134.72,126.42,1.10%,-17.92%,73.60%,1.45%,3.53%,1.92,8.60%,27.10%,24.70%,4.5,4.3,1.45,1.58,41.60%,14.70%,13.40%,-7.94%,-9.62%,36.74%,47.05%,70.01%,23.30%,1.33,13.93,6.33%,5.92%,-11.29%,2.59%,25.73%,-23.41%,50.82%,-23.41%,98.71%,42.66,-4.10%,0.00%,2.1,2319.59,0.64,216.35,-4.10%,1495503,10/26/2021 4:30:00 PM,263.36,3/30/2012,216.36,0.00%,66.0,88,1.3,216.35,243.14,212.24,172.32,108.88,282.46,24.0,21.73,59.333333333333336,True
2378,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1441.89,3.28,6.9,,1.33,1.27,6.29,3.51,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.74%,89.90%,-0.05%,2.83%,3.57,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,1.82%,-2.54%,22.34%,9.94%,73.23%,58.05%,1.56,1.46,2.89%,3.38%,-1.35%,5.18%,12.15%,-9.93%,26.43%,-9.93%,77.87%,53.78,1.29%,-0.97%,2.0,282.37,1.12,39.15,0.31%,315779,10/28/2021 4:30:00 PM,44.5,10/30/2014,39.15,0.00%,69.0,90,1.35,39.15,39.64,37.31,34.95,22.01,43.47,20.0,13.67,59.666666666666664,True
2396,EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,USA,41244.59,97.12,62.49,3.41,12.22,16.95,32.56,110.37,,0.00%,7.21,23.70%,27.50%,28.10%,28.50%,23.80%,28.00%,51.60%,56.65,54.77,2.40%,-2.19%,93.10%,-1.31%,0.87%,1.41,14.50%,19.80%,16.30%,3.3,3.3,0.01,0.0,34.10%,14.50%,12.60%,12.93%,-2.38%,11.64%,37.67%,118.36%,95.34%,1.44,33.12,5.17%,4.43%,10.17%,10.51%,30.84%,-3.50%,26.80%,-3.50%,122.88%,61.06,-1.13%,1.12%,2.0,336.9,5.25,700.01,-0.02%,1767249,11/4/2021 8:30:00 AM,780.53,2/8/2012,700.5,0.07%,69.0,95,1.7,700.01,636.66,636.05,536.67,314.08,725.4,21.0,11.5,61.666666666666664,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,67275.84,32.72,22.76,1.77,3.45,4.21,101.93,112.88,1.80%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-35.95%,82.90%,-0.32%,0.71%,1.79,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,1.18%,-3.48%,5.11%,14.98%,43.01%,40.33%,1.19,3.8,2.14%,1.98%,-0.73%,2.69%,10.11%,-4.06%,14.41%,-4.06%,48.16%,51.24,-0.70%,-0.08%,2.1,1577.04,1.17,168.59,-0.78%,1844828,11/2/2021 8:30:00 AM,180.2,7/1/1923,168.59,0.00%,66.0,80,1.15,168.59,169.66,164.47,153.3,113.79,175.72,19.0,6.89,55.0,True
2582,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6758.39,19.87,15.27,2.48,3.9,5.14,149.52,13.63,0.61%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-30.88%,97.72%,-0.36%,2.84%,3.44,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,2.86%,0.52%,12.01%,7.80%,67.91%,60.84%,1.28,4.72,2.36%,2.54%,1.77%,8.68%,13.56%,-2.05%,25.76%,-2.05%,71.01%,57.85,-0.09%,-0.75%,1.8,332.29,0.64,163.01,-0.84%,213853,10/28/2021 8:30:00 AM,175.13,4/12/1994,163.01,0.00%,75.0,89,1.32,163.01,160.42,150.53,143.74,95.32,166.42,14.0,7.44,59.333333333333336,True
2590,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1907.25,84.15,15.15,4.21,1.83,25.7,9.97,13.39,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.01,1.30%,-12.26%,85.40%,1.54%,3.59%,4.13,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,6.75%,26.45%,42.76%,25.35%,137.85%,108.85%,1.87,0.65,4.95%,4.92%,10.73%,26.08%,35.85%,0.98%,50.84%,0.98%,141.44%,68.57,4.88%,-0.44%,2.2,1105.17,2.28,14.39,4.43%,2522769,11/2/2021 8:30:00 AM,15.5,4/9/1999,14.5,0.76%,63.0,96,1.8,14.39,13.16,11.51,10.62,5.96,14.63,18.0,7.71,59.0,True
