no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
1532,CNC,Centene Corporation,Healthcare,Healthcare Plans,USA,43520.17,63.23,14.5,6.65,0.36,1.72,3.24,7.71,,0.00%,1.24,-0.60%,5.46%,16.60%,9.51%,37.30%,2.30%,11.40%,583.24,576.73,1.80%,-1.37%,94.40%,-1.15%,1.77%,2.58,1.00%,2.80%,5.00%,,,0.7,0.71,,1.20%,0.60%,8.89%,3.80%,28.54%,11.64%,28.73%,30.18%,0.51,2.21,2.72%,2.71%,10.41%,15.57%,20.56%,2.65%,34.60%,2.65%,43.19%,72.63,3.36%,1.33%,1.8,3964.59,2.74,81.85,4.73%,10866881,10/26/2021 8:30:00 AM,85.89,12/13/2001,81.8,-0.06%,75.0,76,1.08,81.85,74.32,70.9,67.91,57.16,82.2,15.0,4.94,55.333333333333336,True
1611,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,230995.54,49.45,40.26,4.96,1.18,14.06,18.97,185.54,0.57%,26.20%,11.27,25.00%,9.73%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-3.69%,69.10%,-0.53%,0.83%,1.72,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.20%,2.40%,4.50%,8.79%,21.55%,45.14%,48.55%,47.89%,0.63,13.57,2.91%,2.35%,1.54%,8.64%,28.59%,-2.84%,25.03%,-2.84%,77.64%,58.01,-1.84%,-0.30%,2.2,2136.66,1.57,545.34,-2.13%,3356800,12/9/2021 4:30:00 PM,542.22,11/27/1985,545.45,0.02%,63.0,82,1.17,545.34,536.46,501.73,424.02,307.0,561.27,15.0,-0.57,53.333333333333336,True
2079,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23696.31,25.88,72.0,4.31,21.39,4.0,2393.57,,1.62%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.24%,1.35%,3.41,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,3.27%,8.77%,24.14%,28.38%,63.75%,57.07%,0.62,1.15,1.61%,1.88%,4.26%,10.04%,25.49%,-1.65%,27.65%,-1.65%,65.22%,68.01,-0.40%,-0.62%,2.1,1484.53,1.31,62.14,-1.02%,1949926,10/27/2021 4:30:00 PM,63.06,2/6/1986,62.14,0.00%,66.0,87,1.25,62.14,59.57,56.46,49.52,37.61,62.7,14.0,1.48,55.666666666666664,True
2277,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35836.11,51.67,33.79,3.65,7.48,10.23,17.69,58.56,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-29.85%,93.10%,0.36%,1.27%,2.21,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,5.28%,7.77%,8.47%,28.35%,57.89%,54.04%,1.43,6.8,1.80%,2.31%,0.52%,4.25%,18.56%,-3.96%,20.04%,-3.96%,78.06%,52.72,-1.95%,-1.04%,2.3,701.11,0.89,288.22,-2.97%,621199,10/20/2021 4:30:00 PM,296.94,5/11/1971,288.22,0.00%,59.0,84,1.19,288.22,286.28,276.29,243.06,161.87,296.63,13.0,3.03,52.0,True
2308,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,127711.7,43.67,42.17,2.97,7.49,21.46,31.97,75.35,0.59%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-78.36%,90.70%,-0.83%,1.36%,2.51,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,5.50%,4.63%,8.92%,19.00%,46.63%,35.37%,1.01,8.4,1.93%,2.21%,2.92%,6.75%,12.61%,-1.64%,18.02%,-1.64%,53.80%,59.96,-0.10%,-0.90%,2.1,1247.64,0.89,356.76,-0.99%,1113554,11/2/2021 8:30:00 AM,372.23,11/17/1995,356.76,0.00%,66.0,81,1.14,356.76,346.47,334.12,316.78,231.97,362.7,17.0,4.34,54.666666666666664,True
3463,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,419030.31,27.1,25.01,1.87,2.84,409.33,82.7,80.04,1.63%,43.00%,14.95,16.50%,4.83%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.28%,72.20%,-0.72%,1.08%,3.35,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,-2.52%,10.23%,21.65%,32.24%,53.18%,52.56%,0.99,8.67,2.03%,2.20%,-0.73%,6.86%,21.23%,-4.38%,24.07%,-4.38%,63.10%,54.57,-0.31%,-0.44%,2.1,3354.19,1.35,402.2,-0.75%,4520463,11/16/2021 8:30:00 AM,407.6,9/22/1981,402.3,0.02%,66.0,85,1.2,402.2,405.01,376.3,331.75,246.59,420.61,18.0,1.34,56.333333333333336,True
3983,INTU,Intuit Inc.,Technology,Software - Application,USA,185889.66,88.42,49.01,5.08,18.02,18.76,57.2,71.09,0.35%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-14.62%,83.20%,-1.13%,0.67%,1.24,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,3.63%,10.19%,17.68%,42.07%,83.56%,76.05%,1.05,21.14,2.25%,3.14%,-3.45%,4.18%,26.02%,-10.79%,23.21%,-10.79%,78.78%,47.69,-2.40%,-2.02%,1.9,1421.73,1.25,639.48,-4.38%,1773696,11/18/2021 4:30:00 PM,742.37,3/12/1993,639.48,0.00%,72.0,92,1.41,639.48,660.85,613.24,507.3,357.69,716.86,16.0,16.09,60.0,True
4027,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,51463.69,68.62,26.59,3.1,3.8,8.86,32.7,21.73,,0.00%,3.93,49.50%,13.89%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-28.86%,90.80%,-0.59%,1.24%,2.97,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,2.52%,6.79%,4.73%,9.31%,60.74%,50.55%,1.4,6.14,1.69%,2.36%,-0.94%,2.56%,9.64%,-3.77%,11.88%,-3.77%,57.36%,49.62,-2.09%,-0.54%,1.7,792.64,0.99,262.65,-2.63%,782854,10/21/2021 8:30:00 AM,300.22,5/9/2013,262.65,0.00%,78.0,85,1.21,262.65,264.8,255.94,239.51,167.67,272.93,15.0,14.3,59.333333333333336,True
4169,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,55333.36,37.61,20.14,1.93,2.34,3.2,41.42,47.17,1.37%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.56,0.30%,-23.03%,92.00%,-1.68%,0.91%,1.76,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,0.91%,3.57%,6.09%,17.22%,73.22%,69.35%,1.1,1.55,1.44%,1.88%,-0.96%,3.79%,12.56%,-4.15%,14.48%,-4.15%,73.19%,51.6,-0.84%,-0.58%,2.1,3580.97,0.77,77.78,-1.42%,2753407,11/5/2021 8:30:00 AM,83.44,11/14/1967,77.39,-0.50%,66.0,91,1.35,77.78,78.48,74.92,69.1,44.91,81.15,22.0,7.28,59.666666666666664,True
4328,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,37364.8,42.6,29.62,3.55,7.56,10.01,17.35,34.12,,0.00%,4.79,2.00%,13.64%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.29,0.60%,-12.19%,89.40%,-1.34%,2.43%,4.84,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,4.58%,9.87%,14.55%,37.92%,61.59%,54.51%,0.96,4.83,1.70%,2.55%,0.70%,7.84%,22.80%,-3.65%,24.47%,-3.65%,62.13%,55.19,-2.15%,-0.86%,2.1,920.08,1.33,197.99,-2.99%,1222740,11/22/2021 4:30:00 PM,205.86,10/20/2014,197.99,0.00%,66.0,88,1.28,197.99,196.31,183.47,161.2,122.12,204.05,19.0,3.97,57.666666666666664,True
4353,KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,USA,60414.22,22.63,18.9,1.36,8.09,15.77,23.02,35.31,1.05%,21.10%,17.66,73.60%,0.27%,24.40%,16.66%,18.30%,159.10%,35.40%,152.33,151.4,0.20%,-18.88%,90.00%,-0.02%,1.85%,2.44,26.50%,82.10%,32.30%,2.4,1.8,0.89,0.89,60.80%,37.30%,36.50%,0.06%,-3.16%,12.17%,24.69%,55.16%,54.40%,1.21,13.04,3.08%,3.02%,-2.94%,5.28%,18.41%,-6.72%,25.62%,-6.72%,58.50%,48.45,0.93%,-0.99%,2.2,1145.43,0.84,399.46,-0.07%,958183,10/27/2021 4:30:00 PM,420.24,10/8/1980,399.46,0.00%,63.0,86,1.22,399.46,411.53,379.43,337.34,252.02,428.22,13.0,5.2,54.0,True
4569,LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,170326.62,49.18,28.55,2.84,5.72,3.88,36.24,48.68,1.27%,60.40%,6.79,17.40%,10.48%,-2.60%,17.32%,20.40%,42.70%,11.90%,515.17,511.5,0.10%,-0.93%,80.10%,-0.49%,0.50%,1.68,4.20%,7.80%,3.90%,0.8,0.7,0.26,0.38,43.90%,15.70%,12.00%,2.82%,-0.44%,7.13%,14.88%,34.00%,26.82%,0.83,4.52,0.93%,1.21%,1.97%,4.36%,11.49%,-1.66%,15.24%,-1.66%,38.91%,62.28,-0.21%,0.30%,2.0,1532.72,1.05,334.5,0.09%,1610829,10/28/2021 8:30:00 AM,351.41,10/31/2018,334.5,0.00%,69.0,75,1.06,334.5,328.04,320.52,300.04,240.8,340.16,17.0,5.06,53.666666666666664,True
4586,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16250.2,16.4,14.15,0.49,1.26,2.81,40.35,11.01,1.77%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.20%,99.90%,-0.90%,1.99%,3.38,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-1.05%,-2.23%,10.43%,15.30%,53.96%,60.16%,1.62,1.34,2.26%,2.17%,-2.76%,0.21%,12.02%,-6.16%,13.84%,-6.16%,65.20%,45.98,0.36%,-0.51%,1.5,1702.91,1.11,56.35,-0.16%,1886000,10/28/2021 8:30:00 AM,65.89,10/3/2003,56.33,-0.04%,84.0,85,1.21,56.35,57.94,56.23,50.3,34.11,60.05,17.0,16.93,62.0,True
4629,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,171172.63,22.34,19.89,1.15,1.8,,,34.35,1.24%,22.50%,11.51,41.20%,8.25%,23.20%,19.45%,8.70%,198.70%,2.70%,690.0,673.17,0.05%,0.00%,77.50%,-2.60%,1.11%,2.33,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,2.41%,10.73%,25.99%,36.92%,63.00%,60.26%,1.3,5.54,2.03%,2.20%,0.86%,7.63%,23.59%,-4.12%,25.24%,-4.12%,67.37%,57.96,-1.35%,-0.51%,1.9,3220.03,1.54,252.46,-1.86%,4957195,11/17/2021 8:30:00 AM,269.37,12/19/1979,254.1,0.65%,72.0,86,1.23,252.46,250.07,234.46,204.24,150.84,261.48,16.0,6.7,58.0,True
4646,LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,USA,95546.46,23.13,18.75,1.44,6.07,16.68,20.72,42.75,0.88%,17.40%,29.61,78.10%,5.59%,38.80%,16.06%,20.00%,47.90%,35.50%,141.74,140.5,0.20%,-14.82%,84.40%,-1.26%,1.46%,1.47,27.50%,75.10%,36.40%,3.3,2.4,0.86,0.86,46.20%,31.10%,27.10%,2.61%,11.61%,13.50%,6.45%,39.31%,45.04%,1.17,22.33,3.26%,3.21%,1.82%,11.36%,11.49%,-5.65%,26.95%,-5.65%,45.91%,56.94,0.68%,-1.51%,2.1,1400.66,0.97,679.21,-0.84%,1356319,10/20/2021 4:30:00 PM,704.47,5/4/1984,680.6,0.21%,66.0,77,1.09,679.21,666.77,609.79,609.16,465.5,719.91,15.0,3.72,52.666666666666664,True
4709,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,24149.38,,132.12,,6.35,,5.22,31.46,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.39,1.90%,0.00%,73.30%,2.43%,8.93%,5.79,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,1.39%,-4.95%,22.46%,26.34%,53.11%,47.80%,1.29,5.29,3.68%,4.16%,-1.43%,1.65%,19.42%,-15.31%,12.35%,-15.31%,64.22%,49.84,0.97%,-1.34%,2.2,2318.31,0.64,108.19,-0.38%,1485351,11/4/2021 4:30:00 PM,114.17,12/14/2005,108.0,-0.18%,63.0,83,1.18,108.19,109.74,106.42,90.59,65.88,127.75,22.0,5.53,56.0,True
4975,MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,USA,17126.5,29.88,17.83,1.41,0.67,6.91,2.36,6.23,,0.00%,10.07,-2.60%,26.12%,34.40%,21.14%,6.50%,-21.20%,40.20%,58.4,57.88,0.30%,-4.39%,97.50%,0.42%,1.27%,2.91,5.70%,25.80%,17.40%,1.5,1.5,0.93,0.0,15.00%,3.60%,2.30%,5.57%,-3.72%,14.84%,21.41%,50.33%,41.50%,0.71,8.21,2.23%,2.69%,2.91%,4.26%,16.19%,-3.12%,16.91%,-3.12%,56.15%,58.34,0.90%,0.83%,2.4,253.06,0.82,306.18,1.74%,206909,10/27/2021 4:30:00 PM,324.6,7/2/2003,303.43,-0.90%,56.0,85,1.2,306.18,297.78,293.77,263.54,196.08,316.04,13.0,6.02,51.333333333333336,True
5044,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2477983.11,37.94,32.23,2.3,14.06,16.78,18.97,56.9,0.73%,24.90%,8.95,39.70%,14.41%,25.70%,16.53%,13.00%,49.00%,22.00%,7513.0,7502.84,0.07%,-17.86%,71.90%,0.10%,0.54%,1.57,21.20%,48.60%,28.20%,2.2,2.1,0.41,0.44,68.90%,42.10%,38.50%,4.05%,2.10%,13.21%,31.37%,59.15%,52.59%,0.87,6.76,1.66%,1.93%,-2.06%,1.76%,16.86%,-6.10%,17.16%,-6.10%,54.92%,47.24,-1.38%,-1.91%,1.6,26013.14,1.67,328.34,-3.26%,43332848,10/26/2021 4:30:00 PM,363.88,3/13/1986,328.52,0.05%,81.0,86,1.22,328.34,334.7,322.42,280.91,211.94,349.67,13.0,10.82,60.0,True
5619,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,44571.28,23.27,21.85,1.89,3.46,,99.2,17.08,,0.00%,28.86,31.60%,4.32%,20.70%,12.30%,7.80%,14.10%,8.50%,68.61,66.51,0.30%,-52.93%,82.60%,-2.00%,1.05%,1.72,17.30%,,44.70%,0.8,0.2,,,52.50%,21.60%,15.80%,1.56%,4.13%,13.69%,25.55%,49.97%,48.43%,0.99,13.37,1.87%,2.06%,2.13%,4.24%,15.51%,-2.39%,12.31%,-2.39%,57.39%,57.96,-0.74%,0.08%,2.2,407.72,1.23,667.36,-0.65%,503169,10/27/2021 4:30:00 PM,701.19,4/23/1993,667.36,0.00%,63.0,83,1.18,667.36,653.24,640.14,577.72,424.03,683.19,17.0,5.07,54.333333333333336,True
5989,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22004.51,38.05,33.73,2.24,4.32,22.88,263.53,96.55,0.57%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.56%,95.20%,0.56%,3.65%,6.39,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,2.60%,1.49%,18.44%,29.42%,66.43%,50.93%,0.84,13.97,2.56%,2.47%,-0.57%,7.87%,23.27%,-4.05%,30.79%,-4.05%,82.90%,56.04,0.31%,-0.93%,2.3,221.86,1.28,558.7,-0.62%,284324,10/21/2021 8:30:00 AM,566.71,10/13/1995,558.7,0.00%,59.0,88,1.28,558.7,561.73,517.89,453.2,305.47,582.27,17.0,1.43,54.666666666666664,True
6657,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,149797.2,30.19,21.86,1.43,8.13,3.16,4.36,19.7,0.91%,27.30%,2.63,-20.60%,12.06%,15.60%,21.15%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.82%,87.80%,17.74%,0.78%,2.32,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,-1.23%,-2.48%,13.84%,9.43%,60.59%,49.66%,1.03,2.18,1.92%,2.39%,0.33%,0.61%,11.04%,-4.38%,10.79%,-4.38%,62.16%,51.52,1.93%,-0.15%,2.1,5425.24,1.11,80.79,1.78%,6014221,10/15/2021 8:30:00 AM,91.93,9/22/1987,80.79,0.00%,66.0,88,1.26,80.79,80.6,80.33,72.76,50.02,84.49,17.0,13.79,57.0,True
