no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
1970,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,230424.38,41.16,31.5,1.85,8.21,5.68,90.29,36.37,0.26%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.48%,81.10%,0.15%,0.82%,2.17,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,1.02%,6.71%,-3.25%,29.25%,43.28%,43.73%,0.71,8.45,2.41%,2.36%,2.09%,3.79%,14.72%,-3.74%,13.02%,-4.40%,51.16%,56.57,-0.36%,0.68%,1.9,2405.51,0.82,319.28,0.32%,1969450,10/21/2021 8:30:00 AM,348.08,12/10/1969,319.28,0.00%,72.0,78,1.12,319.28,313.6,307.87,278.82,211.22,333.96,16.0,9.02,55.333333333333336,True
2061,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24624.04,26.43,20.82,1.71,3.2,6.35,33.32,32.52,1.17%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.65,0.30%,-4.79%,85.40%,-1.50%,1.03%,2.09,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,3.12%,-2.15%,-1.12%,13.09%,39.26%,35.94%,1.38,3.64,1.83%,2.00%,-0.29%,2.28%,9.67%,-3.76%,11.31%,-3.76%,48.10%,52.35,0.21%,-0.34%,2.3,701.33,0.47,171.62,-0.13%,328377,10/19/2021 8:30:00 AM,186.08,12/3/1956,171.62,0.00%,59.0,77,1.11,171.62,171.96,168.03,156.72,115.88,178.32,22.0,8.43,52.666666666666664,True
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23266.62,25.16,77.56,4.19,21.01,3.89,2350.16,,1.67%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.62%,4.03,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,2.19%,7.75%,20.28%,23.81%,59.92%,52.71%,0.62,1.15,1.61%,1.85%,3.53%,9.65%,24.10%,-1.68%,28.21%,-1.68%,62.30%,66.93,-0.97%,-0.29%,2.1,1505.19,0.95,61.04,-1.26%,1427830,10/27/2021 4:30:00 PM,62.88,2/6/1986,60.77,-0.44%,66.0,86,1.25,61.04,59.15,55.92,49.29,37.61,62.08,14.0,3.01,55.333333333333336,True
2139,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,28527.07,24.48,8.0,0.98,3.2,3.18,12.29,10.37,1.04%,26.40%,1.73,3266.70%,56.85%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.72,0.30%,-2.93%,91.80%,3.77%,2.69%,1.45,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,5.17%,-0.56%,55.83%,51.36%,186.64%,184.83%,3.08,2.06,4.24%,4.68%,2.27%,6.12%,47.15%,-3.99%,26.64%,-3.99%,214.02%,54.91,-2.71%,0.12%,1.8,11858.47,0.92,42.32,-2.60%,10936740,11/2/2021 4:30:00 PM,50.44,3/17/1992,42.32,0.00%,75.0,97,2.01,42.32,42.77,41.35,30.15,14.34,45.56,25.0,19.19,65.66666666666667,True
2273,EFX,Equifax Inc.,Industrials,Consulting Services,USA,36674.27,50.76,33.19,3.59,7.66,10.05,18.11,59.93,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.87%,3.21,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,0.29%,1.21%,6.95%,26.36%,62.15%,51.33%,1.43,7.0,2.41%,2.46%,2.70%,6.46%,21.02%,-1.09%,21.54%,-1.09%,80.29%,57.55,-0.89%,-0.16%,2.3,707.88,0.78,291.83,-1.05%,554066,10/20/2021 4:30:00 PM,296.94,5/11/1971,291.83,0.00%,59.0,86,1.25,291.83,284.9,274.82,241.78,161.87,295.64,14.0,1.75,53.0,True
2304,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,127842.64,43.12,41.64,2.93,7.5,21.19,32.0,75.42,0.60%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-80.76%,90.70%,-0.82%,0.96%,1.78,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,6.33%,2.53%,6.00%,18.53%,44.27%,33.68%,1.01,9.35,2.68%,2.25%,3.27%,7.51%,12.69%,-0.55%,18.71%,-0.55%,53.40%,61.49,0.13%,-0.22%,2.1,1237.96,0.8,355.84,-0.09%,987322,11/2/2021 8:30:00 AM,372.23,11/17/1995,355.84,0.00%,66.0,79,1.13,355.84,345.12,331.97,316.09,231.97,361.02,16.0,4.61,53.666666666666664,True
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,31595.75,188.95,71.81,4.34,25.6,44.98,22.66,108.54,,0.00%,1.15,-22.90%,31.34%,31.30%,43.50%,16.70%,-44.40%,96.90%,134.72,126.42,1.10%,-17.92%,73.60%,1.45%,3.53%,1.92,8.60%,27.10%,24.70%,4.5,4.3,1.45,1.58,41.60%,14.70%,13.40%,-7.94%,-9.62%,36.74%,47.05%,70.01%,23.30%,1.33,13.93,6.33%,5.92%,-11.29%,2.59%,25.73%,-23.41%,50.82%,-23.41%,98.71%,42.66,-4.10%,0.00%,2.1,2319.59,0.64,216.35,-4.10%,1495503,10/26/2021 4:30:00 PM,263.36,3/30/2012,216.36,0.00%,66.0,88,1.3,216.35,243.14,212.24,172.32,108.88,282.46,24.0,21.73,59.333333333333336,True
2396,EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,USA,41244.59,97.12,62.49,3.41,12.22,16.95,32.56,110.37,,0.00%,7.21,23.70%,27.50%,28.10%,28.50%,23.80%,28.00%,51.60%,56.65,54.77,2.40%,-2.19%,93.10%,-1.31%,0.87%,1.41,14.50%,19.80%,16.30%,3.3,3.3,0.01,0.0,34.10%,14.50%,12.60%,12.93%,-2.38%,11.64%,37.67%,118.36%,95.34%,1.44,33.12,5.17%,4.43%,10.17%,10.51%,30.84%,-3.50%,26.80%,-3.50%,122.88%,61.06,-1.13%,1.12%,2.0,336.9,5.25,700.01,-0.02%,1767249,11/4/2021 8:30:00 AM,780.53,2/8/2012,700.5,0.07%,69.0,95,1.7,700.01,636.66,636.05,536.67,314.08,725.4,21.0,11.5,61.666666666666664,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,67275.84,32.72,22.76,1.77,3.45,4.21,101.93,112.88,1.80%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-35.95%,82.90%,-0.32%,0.71%,1.79,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,1.18%,-3.48%,5.11%,14.98%,43.01%,40.33%,1.19,3.8,2.14%,1.98%,-0.73%,2.69%,10.11%,-4.06%,14.41%,-4.06%,48.16%,51.24,-0.70%,-0.08%,2.1,1577.04,1.17,168.59,-0.78%,1844828,11/2/2021 8:30:00 AM,180.2,7/1/1923,168.59,0.00%,66.0,80,1.15,168.59,169.66,164.47,153.3,113.79,175.72,19.0,6.89,55.0,True
2614,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,20070.13,57.25,6.4,1.01,3.62,1.74,43.92,6.98,1.45%,82.70%,1.93,229.60%,52.95%,-27.70%,56.96%,44.50%,150.50%,165.30%,181.03,180.26,0.10%,-31.77%,88.80%,-2.31%,2.64%,1.63,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,3.66%,-2.35%,47.03%,26.42%,133.11%,127.95%,2.54,5.67,4.40%,4.86%,1.62%,1.75%,26.15%,-6.27%,17.30%,-6.27%,162.69%,52.14,-2.09%,-0.84%,1.8,2914.95,0.66,110.33,-2.90%,1922807,11/1/2021 4:30:00 PM,132.62,10/12/2012,110.5,0.15%,75.0,95,1.74,110.33,108.73,108.71,87.67,42.0,117.71,24.0,20.2,64.66666666666667,True
3455,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,429496.54,27.51,25.34,1.9,2.91,415.49,84.76,82.04,1.60%,43.00%,14.95,16.50%,4.97%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.28%,72.20%,-0.70%,0.89%,2.79,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,0.88%,10.98%,23.92%,32.36%,54.88%,54.86%,0.99,8.59,2.20%,2.12%,3.09%,10.69%,24.85%,-2.20%,26.89%,-2.20%,66.81%,67.09,0.13%,-0.11%,2.1,3352.39,1.14,411.34,0.02%,3806100,11/16/2021 8:30:00 AM,402.97,9/22/1981,411.4,0.01%,66.0,84,1.22,411.34,401.15,373.12,330.26,246.59,420.61,21.0,-2.03,57.0,True
3976,INTU,Intuit Inc.,Technology,Software - Application,USA,195480.26,88.0,48.77,5.06,18.95,18.67,60.15,74.75,0.35%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-14.62%,83.20%,-1.07%,0.68%,1.28,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,-0.98%,8.61%,17.30%,40.95%,82.74%,75.20%,1.05,22.4,3.04%,3.10%,1.82%,9.79%,32.23%,-7.16%,28.23%,-7.16%,86.18%,55.39,-1.26%,0.14%,1.9,1408.75,0.84,665.51,-1.12%,1180012,11/18/2021 4:30:00 PM,742.37,3/12/1993,665.51,0.00%,72.0,92,1.44,665.51,656.67,608.56,504.7,357.45,716.86,16.0,11.55,60.0,True
4020,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,51781.0,68.47,26.52,3.09,3.83,8.84,32.9,21.87,,0.00%,3.93,49.50%,13.92%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-28.86%,90.80%,-0.59%,1.03%,2.5,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,2.45%,6.89%,3.32%,10.57%,59.74%,50.23%,1.4,6.41,2.15%,2.40%,2.47%,5.81%,12.90%,-1.38%,14.98%,-1.38%,62.61%,59.47,-0.80%,-0.32%,1.7,785.31,0.71,269.16,-1.11%,559150,10/21/2021 8:30:00 AM,300.22,5/9/2013,268.62,-0.20%,78.0,86,1.26,269.16,263.51,254.91,238.79,165.52,272.93,15.0,11.54,59.666666666666664,True
4155,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,USA,20679.08,31.49,24.35,1.37,1.81,7.15,39.05,66.97,0.60%,18.00%,6.3,-0.60%,19.47%,5.30%,23.00%,9.30%,59.80%,27.20%,105.17,83.41,1.80%,-0.36%,74.50%,-1.64%,1.64%,2.63,10.80%,24.40%,14.20%,1.4,,0.32,0.44,16.80%,8.20%,5.90%,4.44%,1.68%,14.27%,20.16%,42.33%,45.31%,1.07,4.91,2.38%,2.38%,1.42%,4.94%,14.67%,-2.04%,21.27%,-2.04%,48.90%,57.11,1.19%,-0.23%,2.4,519.69,0.87,198.57,0.96%,451114,10/15/2021 8:30:00 AM,194.18,11/22/1983,198.57,0.00%,56.0,79,1.14,198.57,196.04,189.8,173.42,133.36,202.71,13.0,-2.21,49.333333333333336,True
4162,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,54707.87,37.65,20.16,1.93,2.31,3.2,40.95,46.64,1.37%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.54,0.20%,-20.33%,92.00%,-1.71%,1.01%,1.91,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,3.03%,3.36%,5.21%,17.81%,72.48%,69.52%,1.1,1.62,1.54%,1.90%,0.99%,6.23%,14.86%,-2.67%,16.49%,-2.67%,75.86%,57.93,-0.64%,-0.06%,2.1,3667.56,0.65,78.98,-0.70%,2373073,11/5/2021 8:30:00 AM,83.39,11/14/1967,78.98,0.00%,66.0,90,1.36,78.98,78.35,74.52,68.88,44.91,81.15,22.0,5.58,59.333333333333336,True
4322,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,36815.61,41.88,29.1,3.49,7.45,9.84,17.1,33.62,,0.00%,4.79,2.00%,13.71%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.18,0.70%,-12.22%,89.40%,-1.34%,2.75%,5.44,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,1.08%,7.95%,11.37%,35.72%,60.93%,51.89%,0.96,5.0,2.28%,2.55%,3.37%,10.61%,25.14%,-1.68%,26.13%,-1.68%,64.29%,61.46,-0.56%,-0.22%,2.1,924.21,0.77,200.63,-0.77%,714293,11/22/2021 4:30:00 PM,206.31,10/20/2014,199.81,-0.41%,66.0,86,1.26,200.63,194.94,182.06,160.63,122.12,204.05,19.0,2.83,57.0,True
4335,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,14463.84,12.63,33.95,2.75,11.96,1.28,29.91,148.04,2.93%,39.20%,1.84,181.30%,-46.01%,2.40%,4.60%,-1.90%,966.00%,41.90%,546.84,421.64,2.04%,-0.07%,93.20%,33.29%,5.42%,5.53,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,0.26%,-0.26%,9.80%,4.93%,55.32%,54.50%,1.5,0.73,2.07%,2.49%,-1.37%,1.04%,9.05%,-7.05%,11.76%,-7.05%,65.29%,49.1,-0.90%,-1.06%,2.3,4135.31,0.87,23.19,-1.95%,3588788,11/5/2021 8:30:00 AM,25.67,11/22/1991,23.27,0.34%,59.0,85,1.23,23.19,23.5,22.99,21.29,14.03,24.95,18.0,10.69,54.0,True
4347,KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,USA,62355.24,23.18,19.36,1.39,8.35,16.15,23.76,36.44,1.03%,21.10%,17.66,73.60%,0.27%,24.40%,16.66%,18.30%,159.10%,35.40%,152.33,151.4,0.20%,-18.88%,90.00%,-0.02%,1.96%,2.58,26.50%,82.10%,32.30%,2.4,1.8,0.89,0.89,60.80%,37.30%,36.50%,1.70%,-1.86%,16.77%,27.88%,59.60%,58.11%,1.21,12.93,3.22%,2.94%,-0.66%,9.13%,21.85%,-4.40%,28.74%,-4.40%,62.44%,54.11,-2.12%,-0.72%,2.2,1150.13,0.95,409.37,-2.83%,1091591,10/27/2021 4:30:00 PM,420.24,10/8/1980,409.37,0.00%,63.0,86,1.26,409.37,412.33,376.62,336.48,252.02,428.22,13.0,2.66,54.0,True
4580,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16947.81,16.64,14.36,0.5,1.32,2.85,42.09,11.48,1.75%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.20%,99.80%,-0.91%,2.00%,3.43,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-0.28%,-0.14%,12.96%,15.61%,53.88%,62.49%,1.61,1.34,2.34%,2.09%,-1.31%,2.51%,14.43%,-4.65%,15.68%,-4.65%,67.87%,50.17,-0.73%,-0.09%,1.5,1686.3,0.98,57.26,-0.81%,1648097,10/28/2021 8:30:00 AM,65.89,10/3/2003,57.26,0.00%,84.0,85,1.23,57.26,58.04,55.98,50.13,34.11,60.05,18.0,15.07,62.333333333333336,True
4622,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,175116.05,22.42,19.95,1.15,1.84,,,35.14,1.24%,22.50%,11.51,41.20%,8.36%,23.20%,19.45%,8.70%,198.70%,2.70%,690.0,673.17,0.05%,0.00%,77.50%,-2.53%,1.09%,2.3,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,3.10%,10.36%,26.34%,35.29%,61.21%,60.83%,1.29,5.51,2.06%,2.16%,4.72%,11.61%,27.30%,-0.19%,28.06%,-0.19%,71.14%,72.63,0.93%,-0.38%,1.9,3188.08,1.19,258.15,0.55%,3787211,11/17/2021 8:30:00 AM,267.37,12/19/1979,258.49,0.13%,72.0,87,1.27,258.15,247.81,232.31,203.28,150.84,260.82,18.0,3.57,59.0,True
4702,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26203.15,,134.71,,6.89,,5.66,34.14,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.39,1.90%,0.00%,73.30%,2.28%,9.60%,6.26,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,4.16%,-5.04%,28.64%,26.61%,57.60%,50.69%,1.3,5.37,5.15%,4.07%,0.41%,5.02%,22.65%,-13.32%,22.79%,-13.32%,68.08%,54.08,1.54%,-1.29%,2.2,2305.68,0.8,110.73,0.23%,1854088,11/4/2021 4:30:00 PM,114.17,12/14/2005,110.38,-0.32%,63.0,83,1.2,110.73,110.07,105.82,90.4,65.88,127.75,22.0,3.11,56.0,True
