date,AZO,DRE,INTU,LOW,PLD,TXT,WST,ZTS,portfolio
2022-02-14,623.0073463632385,128.04279518153766,487.5808656918406,286.1913184628437,14.49487915375742,24.191352393654824,575.8947522581057,81.45847697033255,2220.861786475311
2022-02-15,626.0178414349194,127.40576527512994,486.4104517853944,288.9145491030983,14.522803665738776,24.88999534368212,578.4314066468887,82.0100216812479,2228.6028349360995
2022-02-16,623.9363851581653,127.0990451719854,486.7514451578593,287.53392568992336,14.399138404613273,25.47572390887283,569.3505155717564,80.90278759039882,2215.448966653575
2022-02-17,612.8138019894528,125.06998895163503,457.28735648794935,283.4554286452162,14.289433877706678,24.738270004091838,581.3282808000797,80.06510885147983,2179.047669607611
2022-02-18,621.5215402415065,124.85764564949912,443.48156872965114,282.06216538165677,14.216630794453266,24.530087472083267,554.595888370144,79.33939312570789,2144.604919764702
2022-02-22,599.1501232575845,124.48014744573165,445.3708700165166,271.80258822904796,14.198678452881383,24.014927705388317,554.055558723532,78.83346508495062,2111.906358915633
2022-02-23,580.8218091369739,123.1353095322933,430.3946121008034,272.43589498348086,14.038111748102695,24.191352393654824,536.5841672509326,77.57278965207583,2059.1740467983172
2022-02-24,580.980422625249,123.67796263769236,458.1629028162925,270.30799356554064,14.2944207237973,24.52303166904453,567.9395937529241,79.18595178368219,2119.072279574222
2022-02-25,603.5946201951108,127.16983227287544,448.9928136423236,277.61633959626505,14.805042110624134,25.221674619071827,580.0824902440515,80.7452079070937,2158.228020587416
2022-02-28,603.1932261208959,125.04639925151642,437.18691657542166,279.99757917756915,14.545742853401281,25.80387393672962,580.9980640806472,80.3056262093254,2147.0774282055067
2022-03-01,588.1958742842013,124.73967914837188,431.85075280293347,280.55489221378826,14.536765921729454,25.07700508252028,572.7426919010086,79.8453148387262,2117.5429761932796
2022-03-02,608.1718482505037,125.73061755842845,447.9053136637911,289.62384957574506,14.724260377980082,25.906200578967447,577.39572901804,81.30919295280316,2170.767011976259
2022-03-03,610.3018290323904,127.75967377877882,435.6478338198935,286.609303240008,14.917738440830748,25.528651853758202,587.2421328987149,81.22624895052377,2169.2334120148985
2022-03-04,612.2473139555933,129.55278799660755,428.50531081393797,283.81009820852796,15.043398744746854,25.133462274938573,581.1631953434512,81.62850331617076,2157.0840706539743
2022-03-07,602.1929811710435,128.63263668744102,403.10557963892717,281.5175115228105,14.850918964177376,23.986701801206276,559.6842215732855,77.99992468731105,2091.9704760462027
2022-03-08,598.5739145166708,126.57999076697206,407.5477467653275,282.78412503167635,14.659435944117313,23.852617315226382,538.3253057891975,75.22147145990341,2067.5446075890914
2022-03-09,610.0461270187809,128.27872818379214,428.31175123052464,286.102665567257,15.007495583374858,24.71004140788269,558.9637362382939,78.61782206895433,2130.0383672988605
2022-03-10,604.6531498722194,128.6090379870553,416.9113673972254,283.9367479632215,15.067334692918777,24.54420177018784,557.5678388450372,78.46853172368597,2109.758210251551
2022-03-11,603.5816592523719,126.53280236646773,404.8842915212618,281.4541963089579,14.743209480061383,24.41364922376797,545.1697561500038,76.83877826052816,2077.618342563421
