date,AZO,COST,DRE,LOW,PLD,ZTS,portfolio
2022-02-01,329.21331281921186,877.3037193996524,233.88925641110006,295.342635684664,73.4499336400404,515.236102790926,2324.4349607455947
2022-02-02,337.8234571479785,900.7889330207063,240.63489191737628,296.2843549001328,75.2727844741947,523.7858124169757,2374.590233877364
2022-02-03,332.25740272494517,900.3575372411777,240.38959494071665,290.0887889651272,74.84697419351403,520.5472890383778,2358.4875871038585
2022-02-04,330.3802086222727,896.9063710049496,235.81074939493368,283.8436668218829,73.4355810587004,516.9719465779237,2337.348523480663
2022-02-07,326.7469670920935,890.2111000809681,234.29810038146428,281.30348100705726,72.74662795279067,518.9928215363044,2324.2990980506784
2022-02-08,330.1036330004066,899.2876841336458,233.39867813371237,287.17686541272786,72.33517025345,521.5318127959534,2343.833843729896
2022-02-09,328.1888202979094,912.5401498422137,239.32665705112322,289.53119181245006,74.33504112439593,524.0966980108391,2368.0185581389314
2022-02-10,317.42490624460424,894.6803013769919,228.73806692904284,281.7743311611083,71.01467436699058,516.5315121423652,2310.163792221103
2022-02-11,318.991122585794,879.4779709798738,225.712737550241,279.92806461319134,70.0003863501776,515.236102790926,2289.346384870204
2022-02-14,314.97981712407824,874.1113800990179,223.01450215884836,279.97762082143004,69.53630008579113,508.914498830662,2270.534119119827
2022-02-15,316.50186207694486,886.8116465712411,221.9049754007329,282.6417255179025,69.67026237856275,512.3602924494209,2289.8907643948046
2022-02-16,315.4495202045241,884.1888318501476,221.3707553299518,281.2910777744725,69.07700288211628,505.4428112566665,2276.819999297879
2022-02-17,309.82616883815706,888.692578511329,217.83671062097628,277.3011317997396,68.55071723165817,500.20938594043673,2262.416692942297
2022-02-18,314.22862383039256,884.6546676735985,217.46686836827112,275.9381186384584,68.20145891838912,495.6754532103997,2256.1651906395095
2022-02-22,302.91809134384005,866.5533176159794,216.8093727718988,265.9012942608026,68.11533612995169,492.5146512302677,2212.81206335274
2022-02-23,293.65166926454623,854.6123119285759,214.46704373007668,266.5208508543032,67.34504929631616,484.6385402351743,2181.2354653089924
2022-02-24,293.73186101159695,872.4202896854438,215.41219267011618,264.4391497756773,68.57464063402398,494.71682340806063,2209.294957184919
2022-02-25,305.1651384144124,892.9719909414565,221.49404653147454,271.5888192513697,71.02424518801638,504.4583270318469,2266.7025673585767
2022-02-28,304.9622017510987,896.009034080735,217.79562400442305,273.9183580932892,69.78030856936599,501.7120259992808,2264.1775524981927
2022-03-01,297.37984631589757,902.3591673168465,217.26140393364193,274.4635709207484,69.73724352494857,498.83621565777565,2260.0374476698585
2022-03-02,307.4792916330524,911.1078863642332,218.98733967157648,283.33562587744444,70.63671089104152,507.98184204907164,2299.5286964864194
2022-03-03,308.5561665063148,919.8220600464622,222.521384380552,280.3865304420244,71.56488341981448,507.46364668229114,2310.3146714774593
2022-03-04,309.5397640335434,906.793928568948,225.64448454433762,277.64810088687733,72.16771373728676,509.9767439867036,2301.7707357576965
2022-03-07,304.456498289939,912.0052232884477,224.04184000792583,275.4052901362172,71.24433026922543,487.3070803365184,2274.4602623282735
2022-03-08,302.6267719478526,903.1011554190874,220.46670868239707,276.64440332321834,70.32572856147827,469.948602933785,2243.1133708678185
2022-03-09,308.42688877956715,910.5039744013873,223.42543102810674,279.89089273017066,71.99547546080933,491.16741443559926,2285.41007683564
2022-03-10,305.7003094458013,919.2525881275387,224.00073771544106,277.7720008611574,72.2825416884042,490.23471812125285,2289.2428959595954
2022-03-11,305.15858562591404,910.1070186657811,220.38451977335907,275.34334960276055,70.72761543979314,480.052780061908,2261.773869169516
