no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
2135,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,32464.01,27.98,9.22,1.12,3.64,3.64,13.99,11.8,0.91%,26.40%,1.73,3266.70%,55.11%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.69%,92.10%,4.00%,2.62%,1.57,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,10.76%,10.81%,30.20%,76.87%,177.16%,9.81%,3.06,2.02,3.85%,4.32%,13.16%,15.96%,57.38%,-0.63%,36.06%,-0.63%,219.58%,67.35,-0.14%,3.93%,1.8,10684.14,1.35,48.37,3.78%,14464828,11/2/2021 4:30:00 PM,51.27,3/17/1992,48.42,0.10%,75.0,98,2.11,48.37,42.99,42.71,32.02,16.11,48.99,27.0,6.0,66.66666666666667,True
2214,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1720.4,6.15,6.94,0.47,1.18,1.31,10.87,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.80%,-20.94%,,-2.52%,19.35%,16.52,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,1.17%,6.46%,20.79%,29.13%,67.32%,-2.16%,1.41,1.6,2.93%,2.54%,1.82%,4.04%,23.89%,-3.72%,16.87%,-3.72%,108.05%,58.09,0.13%,0.00%,2.2,336.13,9.04,60.77,0.13%,3039672,11/3/2021 4:30:00 PM,67.75,7/9/1999,60.77,0.00%,63.0,92,1.36,60.77,59.84,58.58,49.15,29.21,63.12,18.0,11.49,57.666666666666664,True
2374,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1485.67,3.45,7.26,,1.37,1.34,6.48,3.61,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-8.28%,90.20%,0.17%,3.06%,3.27,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,1.60%,5.37%,14.44%,21.43%,56.18%,0.59%,1.55,1.37,3.24%,3.11%,3.13%,5.92%,16.57%,-5.21%,33.05%,-5.21%,87.19%,57.09,1.38%,-0.22%,2.0,332.82,0.76,41.2,1.15%,252988,10/28/2021 4:30:00 PM,44.5,10/30/2014,41.2,0.00%,69.0,89,1.27,41.2,40.06,39.07,35.38,22.01,43.47,20.0,8.01,59.333333333333336,True
2585,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,28993.16,40.46,39.09,6.74,19.28,9.73,441.97,80.81,2.30%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.65%,96.00%,-2.78%,1.67%,3.45,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,-3.51%,4.29%,26.23%,25.67%,99.73%,-4.00%,0.35,5.15,2.71%,2.13%,0.32%,5.51%,24.77%,-4.89%,18.73%,-4.89%,104.25%,54.93,0.13%,-0.17%,2.1,634.34,1.05,217.65,-0.04%,663821,10/27/2021 4:30:00 PM,220.79,8/12/2004,217.65,0.00%,66.0,96,1.62,217.65,217.38,206.89,174.87,107.78,228.84,16.0,1.44,59.333333333333336,True
2587,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1983.79,88.36,15.91,4.42,1.91,26.98,10.37,13.93,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.08,1.20%,-23.35%,85.50%,1.54%,4.65%,4.48,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-4.79%,7.85%,44.73%,35.39%,101.47%,-3.76%,1.89,0.7,4.16%,4.88%,3.28%,14.96%,35.79%,-9.00%,58.39%,-9.00%,117.41%,56.52,2.37%,-0.07%,2.2,1320.17,0.84,15.11,2.30%,1103696,11/2/2021 8:30:00 AM,16.0,4/9/1999,15.11,0.00%,63.0,96,1.63,15.11,14.7,13.26,11.16,6.95,16.61,18.0,5.89,59.0,True
3235,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2465.75,13.82,8.74,0.56,0.64,2.65,41.58,136.23,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,125.49%,,-0.79%,1.73%,2.89,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-0.61%,-3.53%,27.22%,25.39%,74.89%,-2.79%,1.99,2.09,3.18%,3.23%,0.48%,2.30%,20.07%,-5.44%,29.04%,-5.44%,107.27%,51.24,-1.20%,0.22%,2.1,253.8,0.75,58.43,-0.98%,191603,12/2/2021 8:30:00 AM,68.14,5/26/2016,58.43,0.00%,66.0,93,1.42,58.43,58.06,57.36,48.76,28.19,61.79,18.0,16.62,59.0,True
3533,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1186.63,162.82,23.74,8.39,2.46,4.31,9.24,20.25,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.35%,96.10%,5.20%,9.72%,11.34,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,-1.78%,7.24%,32.42%,41.67%,48.30%,-1.70%,0.81,0.4,3.36%,3.25%,2.04%,6.61%,28.64%,-5.40%,32.57%,-5.40%,72.80%,54.77,-0.26%,0.26%,2.2,854.64,0.77,11.56,0.00%,659971,11/1/2021 4:30:00 PM,12.83,5/23/1995,11.56,0.00%,63.0,86,1.2,11.56,11.37,10.9,9.01,6.69,12.22,34.0,10.99,61.0,True
4146,JBL,Jabil Inc.,Technology,Electronic Components,USA,10192.19,14.31,9.8,1.19,0.34,4.78,6.5,106.84,0.46%,8.10%,4.9,91.40%,7.98%,28.30%,12.00%,9.80%,183.90%,1.50%,145.5,138.23,2.80%,-8.67%,89.60%,-2.44%,0.92%,1.46,3.80%,28.30%,15.20%,1.0,0.6,1.35,1.35,8.00%,3.20%,2.00%,0.14%,12.56%,11.77%,21.21%,56.25%,-0.26%,1.37,1.96,2.04%,2.71%,4.32%,9.42%,18.60%,-2.69%,23.65%,-2.69%,71.69%,61.52,0.33%,-0.07%,1.8,871.16,0.75,70.17,0.26%,656831,12/16/2021 8:30:00 AM,78.5,4/29/1993,70.5,0.47%,75.0,89,1.27,70.17,67.64,64.3,59.27,40.87,72.11,26.0,11.87,63.333333333333336,True
4340,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,3765.05,10.62,11.47,0.53,2.48,3.47,5.09,15.45,0.91%,9.50%,5.78,600.30%,-7.58%,53.20%,20.00%,19.30%,723.30%,173.10%,61.97,60.7,2.50%,-7.23%,98.18%,4.66%,12.33%,6.08,27.10%,39.20%,33.30%,3.8,3.4,0.0,0.0,45.90%,27.20%,24.20%,3.21%,-5.73%,11.62%,15.74%,78.82%,1.40%,1.25,3.29,6.08%,5.89%,2.59%,4.21%,6.72%,-16.42%,14.58%,-18.46%,86.20%,53.21,2.30%,0.42%,2.2,1230.54,0.53,61.39,2.73%,656936,11/17/2021 4:30:00 PM,83.8,3/17/1980,61.5,0.18%,63.0,94,1.45,61.39,59.51,59.04,57.6,33.12,75.29,17.0,36.5,58.0,True
4570,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,17103.99,17.25,14.88,0.51,1.33,2.96,42.47,11.59,1.68%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.21%,99.90%,-0.91%,1.97%,3.61,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,0.03%,1.16%,14.24%,16.46%,55.60%,-1.12%,1.62,1.33,2.56%,2.07%,2.78%,3.17%,15.17%,-1.77%,10.03%,-1.77%,70.62%,57.2,0.52%,0.56%,1.5,1577.29,0.74,59.36,1.09%,1167867,10/28/2021 8:30:00 AM,65.89,10/3/2003,60.0,1.08%,84.0,89,1.26,59.36,57.84,57.62,51.63,34.79,60.43,19.0,11.0,64.0,True
4612,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,172281.06,22.39,19.94,1.34,1.81,,,34.57,1.24%,22.50%,11.51,41.20%,8.24%,23.20%,16.70%,8.70%,198.70%,2.70%,690.0,673.19,0.05%,0.00%,77.50%,-2.64%,1.17%,2.43,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,0.55%,0.34%,24.00%,31.98%,57.47%,-0.27%,1.29,5.03,1.92%,1.88%,1.34%,4.53%,22.20%,-2.10%,11.98%,-2.10%,70.90%,57.38,0.06%,1.13%,1.9,3242.9,1.1,257.79,1.19%,3578089,11/17/2021 8:30:00 AM,274.56,12/19/1979,258.24,0.18%,72.0,90,1.28,257.79,254.43,247.15,211.35,150.84,263.31,17.0,6.51,59.666666666666664,True
4623,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6547.97,5.32,9.25,1.06,1.48,5.16,10.79,4.74,0.85%,4.80%,14.11,206.00%,-40.16%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.78,0.90%,2.56%,99.11%,-4.36%,5.22%,3.58,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-3.27%,1.12%,20.97%,25.40%,86.03%,-4.15%,1.75,2.66,3.78%,3.34%,-1.28%,6.49%,17.91%,-5.85%,28.62%,-5.85%,101.69%,51.62,0.11%,-0.01%,2.4,1266.69,0.61,75.1,0.09%,766746,11/2/2021 8:30:00 AM,79.38,12/29/1972,75.15,0.07%,56.0,95,1.51,75.1,76.11,70.76,63.82,37.24,79.77,19.0,5.7,56.666666666666664,True
4641,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11793.59,51.24,40.98,10.25,16.07,3.6,86.59,118.53,2.04%,103.50%,2.83,-13.60%,17.12%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.40%,-18.84%,94.20%,0.14%,1.75%,2.45,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,-4.65%,2.23%,22.37%,27.12%,88.89%,-5.39%,0.43,3.51,2.90%,2.23%,-0.73%,4.84%,24.34%,-6.17%,13.74%,-6.17%,91.85%,52.57,0.17%,-0.17%,1.8,543.99,0.9,144.92,0.00%,490706,11/2/2021 4:30:00 PM,155.0,6/21/1995,144.92,0.00%,75.0,95,1.53,144.92,146.17,138.55,116.85,75.54,154.45,17.0,6.96,62.333333333333336,True
4692,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26815.7,,145.18,,7.05,,5.79,34.93,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.41,1.70%,0.00%,73.30%,2.38%,9.02%,5.99,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-0.31%,9.86%,20.58%,42.65%,63.46%,-0.29%,1.31,4.7,3.71%,4.05%,4.77%,7.36%,28.69%,-6.58%,21.16%,-6.58%,81.15%,59.67,1.02%,0.57%,2.2,2266.09,0.83,119.34,1.59%,1891734,11/4/2021 4:30:00 PM,115.0,12/14/2005,119.34,0.00%,63.0,91,1.32,119.34,114.35,111.52,92.92,65.88,127.75,21.0,-3.64,58.333333333333336,True
4862,MIME,Mimecast Limited,Technology,Software - Infrastructure,United Kingdom,5260.31,120.66,50.67,7.31,9.51,11.37,14.34,47.39,,0.00%,0.66,10.50%,13.35%,50.40%,16.50%,28.70%,66.70%,20.00%,65.98,62.33,1.30%,-28.73%,89.40%,4.90%,1.86%,0.78,4.70%,11.20%,6.40%,1.5,1.5,0.16,0.18,76.40%,9.30%,8.00%,-0.26%,-0.31%,23.06%,39.82%,58.55%,-0.53%,1.45,1.23,0.49%,0.58%,-0.19%,0.38%,29.99%,-7.41%,14.96%,-7.41%,103.78%,51.36,-0.09%,0.09%,2.1,1486.57,2.44,79.15,0.00%,3623996,11/2/2021 8:30:00 AM,82.83,11/19/2015,79.15,0.00%,66.0,90,1.28,79.15,79.3,79.02,61.08,38.84,85.48,23.0,4.65,59.666666666666664,True
4894,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,USA,3389.2,8.86,8.97,0.74,0.97,3.0,32.34,19.19,0.88%,7.20%,6.68,38.00%,5.60%,9.90%,12.00%,2.70%,297.30%,58.60%,56.08,55.78,2.20%,0.91%,91.70%,-0.32%,1.18%,2.34,22.50%,41.30%,15.60%,2.7,1.7,0.11,0.11,20.70%,15.20%,10.90%,-0.07%,1.98%,37.39%,42.17%,51.02%,-0.27%,1.23,1.58,2.64%,2.58%,1.71%,2.75%,25.05%,-6.14%,15.31%,-6.14%,73.81%,55.54,0.89%,0.65%,2.0,280.79,0.81,59.2,1.54%,227110,10/19/2021 8:30:00 AM,100.0,2/25/1991,59.06,-0.23%,69.0,87,1.22,59.2,58.21,57.75,47.44,34.06,63.07,17.0,68.92,57.666666666666664,True
5138,NAVI,Navient Corporation,Financial,Credit Services,USA,3518.29,4.31,7.02,0.58,1.85,1.32,3.35,5.93,2.93%,12.50%,5.07,-17.50%,-30.01%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.46,0.10%,-11.30%,88.40%,-7.66%,4.39%,3.64,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,3.07%,3.46%,12.45%,10.24%,99.36%,2.97%,1.74,0.62,2.21%,2.84%,2.76%,6.58%,12.11%,-2.15%,14.88%,-8.19%,109.89%,59.78,0.28%,0.41%,2.2,1804.94,0.56,21.85,0.69%,1003469,10/26/2021 4:30:00 PM,21.5,4/17/2014,21.68,-0.78%,63.0,96,1.61,21.85,21.32,20.55,19.53,10.7,23.8,16.0,-1.6,58.333333333333336,True
