"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",113.32,,13.62,,5.61,0.61,5.35,23.13,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.52,2.60%,5.84%,34.70%,-0.44%,0.81%,1.58,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,0.84%,-2.17%,-6.96%,-4.75%,-9.07%,3.14%,1.73,0.08,1.87%,2.37%,2.15%,-1.42%,-6.42%,-8.01%,7.76%,-18.33%,7.76%,53.05,1.69%,-0.56%,2.70,157.03,0.39,3.61,1.12%,61334,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.61,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",11862.20,,,,0.48,,0.82,,,,-5.50,-583.80%,98.70%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.50%,0.00%,56.40%,0.05%,15.98%,2.97,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,0.00%,5.61%,-6.26%,-7.76%,23.67%,5.90%,1.64,0.82,4.10%,4.28%,5.58%,1.08%,-7.98%,-14.90%,17.77%,-27.10%,29.30%,55.99,0.74%,0.48%,3.10,34493.65,0.65,19.02,1.22%,22361606,1/20/2022 8:30:00 AM,19.00,12/9/2013,19.05,0.16%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",58.28,4.52,,,0.28,0.42,4.08,291.41,0.70%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.70%,,2.43%,5.16,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,1.79%,-23.39%,-34.93%,-34.03%,28.38%,16.33%,0.08,0.24,7.41%,8.94%,-7.78%,-22.49%,-28.57%,-37.36%,19.75%,-82.15%,29.55%,37.82,-0.35%,0.00%,,18.93,0.36,2.85,-0.35%,6902,,,3/17/1980,2.80,-1.75%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",747.33,8.21,8.24,,0.41,1.04,50.50,66.14,1.73%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.58%,95.50%,-0.10%,2.44%,3.10,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-8.99%,-5.22%,-15.40%,-19.67%,10.70%,-6.37%,,0.83,4.17%,3.30%,-4.84%,-6.21%,-18.19%,-15.83%,5.63%,-38.44%,38.70%,38.46,-1.45%,-0.26%,2.70,242.11,0.59,23.08,-1.70%,143609,10/26/2021 8:30:00 AM,33.50,11/4/1982,23.08,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",122.42,,,,0.58,0.45,2.81,,,,-2.05,19.10%,24.10%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,51.30%,2.89%,13.68%,4.93,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-16.64%,-23.70%,-34.67%,-42.13%,-57.60%,-14.20%,1.69,0.26,6.11%,4.76%,-17.10%,-24.83%,-39.03%,-50.23%,1.38%,-68.38%,1.38%,26.38,2.08%,-1.37%,2.70,703.93,0.75,4.41,0.68%,529066,11/4/2021 4:30:00 PM,15.36,9/26/2013,4.41,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",4014.23,55.70,43.97,4.64,7.80,9.73,39.43,114.37,0.51%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.22%,71.20%,0.02%,2.55%,5.68,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-5.88%,-7.32%,10.73%,21.38%,4.13%,-6.45%,0.57,2.13,3.25%,2.66%,-4.78%,-4.07%,7.72%,-11.31%,5.52%,-11.31%,25.48%,36.74,-0.08%,0.30%,3.00,186.56,0.70,74.31,0.22%,129848,11/4/2021 4:30:00 PM,71.00,1/3/1991,74.31,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14683.91,23.48,17.57,1.41,1.34,4.56,24.29,22.30,1.72%,25.10%,9.88,4.40%,11.18%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.24%,,-0.04%,5.43%,5.22,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-2.13%,-3.35%,9.43%,10.40%,31.32%,-3.28%,1.26,5.55,2.46%,2.15%,-1.71%,-0.48%,9.72%,-5.13%,6.32%,-5.13%,62.07%,46.20,-1.12%,0.22%,2.20,645.96,0.99,232.01,-0.91%,638807,11/15/2021 4:30:00 PM,258.94,11/29/2001,232.01,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2869596.25,31.23,28.34,1.99,7.84,45.71,45.81,36.56,0.50%,15.00%,5.61,71.40%,7.56%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16394.84,0.07%,-20.13%,58.90%,0.12%,0.69%,1.25,27.60%,144.10%,50.00%,1.10,1.00,1.74,1.99,41.80%,29.80%,25.90%,-2.57%,-2.44%,23.72%,17.39%,35.93%,-1.40%,1.21,4.35,2.45%,2.45%,-0.39%,5.98%,20.26%,-4.30%,19.58%,-4.30%,50.66%,54.03,1.68%,0.00%,1.80,90829.91,0.84,175.08,1.68%,75953725,1/27/2022 4:30:00 PM,176.01,12/12/1980,175.08,0.00%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",389.20,,,,,,,,,,,,,,,,,,40.00,,,,,,,1.25,,,,,,,,,,,0.21%,0.00%,-0.71%,0.52%,,0.10%,,0.02,0.27%,0.24%,0.12%,-0.15%,0.22%,-1.92%,0.41%,-2.31%,1.36%,51.28,-0.21%,0.21%,,53.11,0.01,9.73,0.00%,790,,,5/10/2021,9.70,-0.31%
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2309.44,99.35,47.64,33.12,6.50,1.85,13.43,,3.13%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.80%,300.78%,98.50%,-0.05%,1.17%,2.82,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-0.21%,7.24%,-2.49%,2.95%,36.19%,2.18%,1.23,0.92,2.24%,2.28%,4.30%,3.15%,3.56%,-6.07%,13.39%,-6.07%,40.94%,61.49,-0.42%,0.42%,2.60,245.93,0.86,38.35,0.00%,212273,10/26/2021 4:30:00 PM,39.30,1/13/2011,38.35,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",33.48,11.85,,0.59,2.59,1.64,3.99,18.60,7.57%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.40%,28.90%,-0.46%,0.47%,0.83,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-0.78%,-5.23%,-9.43%,-0.63%,42.79%,0.79%,1.07,0.19,2.51%,2.73%,-1.10%,-4.74%,-6.43%,-10.70%,3.09%,-45.25%,56.01%,43.69,-0.16%,-0.63%,,17.76,0.35,6.34,-0.78%,6232,,,5/5/1995,6.34,0.00%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",39.71,,,,,0.60,4.46,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,,0.68%,1.35,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-6.37%,-7.08%,-26.84%,-37.31%,-51.95%,-5.34%,0.94,0.02,5.02%,6.24%,-4.75%,-15.36%,-34.46%,-35.14%,5.00%,-76.38%,5.00%,37.11,-0.53%,1.75%,,656.17,0.29,0.28,1.21%,188210,,1.00,10/17/2003,0.28,0.00%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2555.85,5.11,6.74,0.51,0.67,0.97,,3.46,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.19,0.40%,-37.62%,,0.03%,15.50%,7.91,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-8.86%,0.10%,11.60%,31.48%,66.93%,-7.26%,1.13,2.77,4.09%,3.05%,-3.58%,-1.68%,14.41%,-10.13%,8.48%,-10.13%,73.82%,42.76,0.01%,1.44%,2.00,532.63,0.74,87.29,1.45%,393616,11/3/2021 8:30:00 AM,105.57,7/21/2004,87.29,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66%,-1.22%,-0.52%,-8.59%,-10.93%,1.97%,,1.05,1.30%,1.05%,2.53%,-0.04%,-5.12%,-4.59%,5.68%,-17.68%,5.68%,56.72,1.44%,0.54%,,1116.38,0.53,84.33,2.00%,591526,,,8/15/2008,84.35,0.02%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4869.76,14.48,13.30,,12.69,3.28,,,7.00%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,5.02%,0.00%,13.70%,-0.15%,0.95%,3.16,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,6.08%,0.33%,3.21%,11.74%,42.37%,4.65%,1.43,1.52,3.75%,2.90%,6.12%,-1.29%,5.89%,-11.17%,15.50%,-11.17%,48.92%,57.86,2.22%,0.20%,2.30,282.90,0.95,51.11,2.42%,269612,10/28/2021 8:30:00 AM,56.20,4/14/1988,51.11,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",77334.41,36.94,22.68,2.53,2.71,5.37,16.96,74.00,2.32%,90.70%,1.01,-71.60%,17.02%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,0.03%,0.10%,1.30,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-4.05%,1.88%,13.29%,4.67%,23.34%,-1.96%,1.06,0.62,1.41%,1.20%,-0.59%,3.61%,7.00%,-4.32%,13.50%,-4.32%,30.77%,51.24,1.30%,0.44%,2.20,1451.37,1.37,37.42,1.74%,1987155,2/3/2022 8:30:00 AM,40.57,4/6/2001,37.42,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",242775.22,32.60,9.79,7.25,4.40,17.88,19.82,19.22,4.12%,120.40%,4.20,-48.50%,10.39%,-2.80%,4.50%,14.90%,37.60%,11.20%,1770.00,1765.82,0.10%,-22.56%,68.30%,0.01%,0.87%,2.48,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,1.34%,9.17%,26.16%,16.71%,24.77%,1.16%,0.82,2.14,1.63%,1.62%,3.00%,10.61%,18.57%,-0.85%,22.93%,-0.85%,34.53%,75.69,0.82%,-0.40%,2.00,6222.54,1.14,136.97,0.43%,7123525,2/2/2022 8:30:00 AM,137.37,12/10/2012,137.14,0.12%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",27830.34,18.47,11.90,1.72,0.13,127.52,9.53,14.96,1.35%,23.50%,7.39,144.40%,7.42%,3.20%,10.74%,7.80%,108.70%,19.60%,207.91,148.76,0.20%,-42.55%,65.40%,0.22%,1.32%,2.19,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,3.87%,10.82%,13.96%,20.16%,28.10%,2.68%,0.51,2.72,2.71%,1.99%,5.42%,8.95%,12.98%,0.88%,20.03%,0.88%,35.49%,71.52,1.07%,0.27%,2.20,893.89,1.76,136.45,1.34%,1568997,2/2/2022 8:30:00 AM,146.92,4/4/1995,136.45,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3744.50,9.66,11.80,1.21,5.32,1.29,0.99,39.92,1.11%,10.70%,5.58,37.00%,-15.43%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,0.50%,0.23%,92.70%,0.03%,3.05%,5.48,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,2.26%,9.49%,1.99%,12.65%,21.96%,8.43%,1.26,1.51,2.74%,3.00%,7.25%,4.94%,4.76%,-4.88%,16.60%,-9.99%,47.19%,65.28,-0.39%,0.13%,2.10,367.45,1.07,53.87,-0.26%,393430,1/27/2022 4:30:00 PM,60.43,5/19/1994,53.87,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",3473.40,16.87,,1.69,7.83,3.53,6.71,16.38,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.10%,43.60%,0.08%,4.91%,5.32,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-9.12%,-13.67%,-20.24%,-28.55%,-69.81%,-15.66%,,1.00,8.61%,7.88%,-12.45%,-17.39%,-39.69%,-32.74%,9.59%,-78.16%,9.59%,36.66,1.01%,0.51%,1.70,1809.47,1.25,12.06,1.52%,2254097,11/9/2021 4:30:00 PM,38.88,12/11/2020,12.01,-0.38%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",4612.00,204.08,,,11.45,5.15,,134.85,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.15,,,10.70%,4.88%,0.11%,1.76,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-8.05%,-12.47%,-1.96%,9.35%,-15.00%,-15.07%,,0.76,2.05%,3.08%,-10.38%,-11.56%,-3.60%,-16.67%,-0.92%,-19.00%,16.69%,32.82,-0.99%,-0.69%,2.00,118.70,9.81,20.00,-1.67%,1163939,,22.67,10/22/2020,20.00,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",31.72,,,,10.57,0.38,0.47,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.80%,26.00%,,1.56%,0.49,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-11.77%,-50.11%,-65.76%,-77.24%,-83.12%,-8.81%,1.29,0.04,10.12%,11.08%,-15.41%,-49.94%,-74.31%,-71.01%,13.81%,-91.89%,13.81%,32.32,1.96%,0.03%,2.30,2739.69,0.81,0.31,1.99%,2217237,,3.00,9/19/1980,0.32,4.13%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15%,4.64%,6.16%,5.04%,11.29%,1.69%,,0.21,0.99%,0.52%,2.44%,3.40%,4.59%,0.45%,7.96%,0.45%,14.71%,71.02,0.20%,0.26%,,4.51,0.27,28.93,0.46%,1231,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",41706.50,15.06,20.38,1.91,0.60,0.48,,,4.15%,,0.18,0.00%,-7.10%,39.83%,7.90%,,56.20%,18.50%,15738.30,4400.42,,,9.02%,,0.61%,1.15,,,,,,,,,,,-2.21%,-2.81%,1.15%,-21.30%,-14.39%,-5.36%,,0.07,2.91%,2.30%,-1.84%,-6.40%,-11.37%,-16.48%,4.74%,-30.86%,14.69%,42.73,1.92%,0.00%,3.00,23282.02,0.81,2.65,1.92%,18956847,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.66,0.38%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4066.41,7.11,6.10,0.38,0.43,2.62,12.30,4.16,,0.00%,24.82,38.00%,11.30%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,90.60%,0.71%,7.52%,3.77,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-0.30%,2.39%,-16.91%,-6.48%,5.38%,2.22%,1.52,6.31,3.83%,3.57%,4.21%,2.16%,-6.09%,-12.73%,14.81%,-23.55%,27.98%,55.41,-1.31%,-0.61%,2.20,348.14,0.64,176.57,-1.91%,221641,10/26/2021 8:30:00 AM,248.12,3/14/2002,176.57,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.89,,,,,1.29,314.81,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,,0.02%,0.06,,,,4.30,4.30,0.00,0.00,,,,-0.14%,0.69%,0.79%,-1.84%,,-0.14%,,0.04,0.17%,0.38%,-0.13%,-0.10%,-0.92%,-1.35%,0.69%,-8.64%,1.63%,47.75,-0.14%,0.31%,,63.01,0.01,9.77,0.17%,336,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",30.22,,,,,0.53,0.52,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,,2.57%,0.80,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-5.43%,-10.30%,-24.00%,-33.01%,-51.51%,-2.79%,2.45,0.12,5.17%,5.36%,-7.05%,-11.69%,-30.35%,-29.15%,4.50%,-62.00%,4.50%,39.41,1.46%,0.98%,,458.06,0.29,2.09,2.45%,130759,11/2/2021 4:30:00 PM,,8/8/1997,,
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2871.48,23.17,11.37,1.45,0.46,1.81,45.72,12.54,1.81%,40.20%,1.86,-4.70%,10.89%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.53,1.00%,-1.32%,97.80%,-0.02%,2.03%,3.58,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,2.92%,-5.51%,-4.94%,-4.42%,3.46%,5.43%,1.29,1.35,3.05%,3.56%,3.23%,-3.69%,-8.57%,-12.37%,12.04%,-22.37%,18.62%,51.65,-0.67%,0.18%,2.00,377.62,1.58,43.07,-0.49%,596466,12/15/2021 8:30:00 AM,56.75,2/13/1969,43.07,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",15297.65,98.12,64.08,9.36,15.71,10.47,23.51,65.57,,0.00%,3.25,11.40%,18.54%,42.20%,10.48%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-12.02%,92.50%,0.02%,2.63%,4.47,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,-11.75%,4.27%,-4.50%,2.18%,-1.72%,-11.16%,1.31,13.43,5.56%,3.65%,-5.25%,-5.20%,-2.70%,-15.87%,7.91%,-17.63%,22.13%,42.34,3.88%,0.12%,2.50,262.04,2.84,319.10,4.01%,744571,10/28/2021 8:30:00 AM,384.40,7/29/1987,319.10,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",101575.72,,182.87,,19.10,23.55,12.82,61.90,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.86,3.90%,-17.58%,58.80%,-0.11%,3.73%,2.11,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-1.28%,-6.55%,-2.40%,21.22%,4.86%,1.27%,,8.61,6.15%,4.95%,1.53%,-4.95%,3.84%,-20.69%,12.83%,-23.34%,29.99%,49.44,4.92%,0.00%,2.40,5945.92,0.90,168.61,4.92%,5326568,11/4/2021 4:30:00 PM,196.29,12/10/2020,168.50,-0.07%
