date,AAP,BAC,EPAM,FTNT,GOOG,GOOGL,MPWR,NDAQ,portfolio
2021-12-13,179.63385110382671,8.13265756283716,536.4800617577965,548.1799396169076,235.29713845116206,265.715804292998,76.09644567477508,619.7380515630217,2469.273950023325
2021-12-14,180.60829103790138,8.235295733754617,519.3518627342762,522.060359025833,232.51598794866405,262.2182006500826,75.76511655756683,602.3957609722993,2403.1508746603777
2021-12-15,183.48555940350062,8.199838286761386,508.30116811703846,556.7431724877157,236.36212037008764,266.83551078718136,77.74357979050272,609.332686412844,2447.003635655632
2021-12-16,184.27146708388247,8.397649865263082,497.89264114329603,533.8307304091142,232.30428375729826,263.19851102589,75.38146951565257,614.2186735568122,2409.4954263572085
2021-12-17,179.38653478500143,8.188642214798932,498.36257936744397,551.8664008238012,229.03957918855107,258.24230839484255,76.56886482695661,606.437303668744,2408.0922132701394
2021-12-20,175.97323804308536,8.054279336233979,487.94626072138584,546.411071885956,228.39561705424865,258.0272864902086,75.69536254994605,598.6860316971116,2379.1891477781764
2021-12-21,176.88242766486303,8.246491805717072,508.2776496950792,560.8264206635196,231.31307427831223,261.42648763947545,76.95885446174026,609.9660772750854,2433.897483483792
2021-12-22,179.36340913377833,8.263287702056378,517.3077676939942,575.5558693353535,235.68927969308064,266.7881334563786,78.12405311699187,615.8775105567023,2476.9693106883356
2021-12-23,178.8548916999435,8.289413300685272,519.3127131660149,576.9775421622949,235.99964081779444,267.70193762603566,78.56794269621324,619.5570958941753,2485.261177363157
2021-12-27,182.22194889622637,8.330468425980605,545.8782526207068,607.8085707177139,237.47761526540495,269.50583505707004,81.02358565446832,630.2942284443309,2562.5405050819018
2021-12-28,183.47785869096828,8.341665928659559,534.2871601167849,605.0478112390514,234.88573179499176,267.28374927090766,78.96109637046033,632.5562663474686,2544.8413397592926
2021-12-29,185.71228803390503,8.328602771665988,530.8724955756618,606.2711158063926,234.97636147240158,267.2254506868542,78.99914708969582,633.2801350441331,2545.66559648071
2021-12-30,183.00785657660822,8.309941221012064,527.1915279273545,594.7653027021917,234.17120812312507,266.39728159869503,77.91796480955466,630.6863297410174,2522.4474126995588
2021-12-31,184.8262240633505,8.302477173037094,523.5183997530336,594.1371029136511,232.04927154121214,263.9401330745404,78.20807433008314,633.400756816271,2518.382439665179
2022-01-03,182.43768641526248,8.617855018406186,502.95985724041725,550.69268832136,232.6827982427949,264.1943246878803,78.44904447931157,610.6296120750413,2430.663866480474
2022-01-04,182.64572322176625,8.955627869133187,484.5629062745376,532.5412862720029,231.62744903099517,263.1156118184243,77.87833207058743,595.3382137596166,2376.6651503170633
2022-01-05,182.18342181993856,8.804469809587175,460.35470620788897,501.7102577165838,220.78037471106234,251.04486885940682,73.0082609127762,588.1901887125107,2286.0765487497547
2022-01-06,186.18999086079742,8.98175346776208,453.5018587036835,519.0847342324101,220.615972593713,250.9947556545718,73.81359603987855,589.5172583124229,2302.6999198652393
2022-01-07,183.4470323272128,9.177698676590907,435.98206839420857,520.1758101099213,219.7394549812784,249.66369733067586,70.49713115237084,583.6359229472416,2272.3188159195006
2022-01-10,180.39588069695176,9.131045157635223,427.50018775596425,536.7898076976669,222.2567437074852,252.67476025341307,71.2327122718524,570.3954629283935,2270.3766004693625
2022-01-11,178.76242436549015,9.18329635489301,438.11234984667027,534.8887112768851,224.57196094945206,254.6180760457018,71.73684438838087,580.7706841408564,2292.6443473683294
2022-01-12,183.0155572891406,9.11798200064165,447.2833871706577,530.3095424520808,227.18708430474007,257.705698955586,71.16613197965674,582.8216224374329,2308.6070065899366
2022-01-13,185.93573802228653,9.099319734629477,423.40415820141374,508.9675493951206,223.15011855739004,252.5244428817863,68.74060545207438,564.6649853156229,2236.486917560324
2022-01-14,184.61048654431437,8.940698342466746,425.315125588939,516.6711696577579,224.20145414122067,254.1525326026494,69.46509308151056,561.4076452125511,2244.7642051714097
2022-01-18,183.3083489607523,8.632783829714375,396.25123181778986,509.94289363796156,218.5942788176627,247.80692857789583,66.00436444360447,554.28976410316,2184.830594188541
2022-01-19,180.55767795782234,8.666374907034738,386.8765354760034,507.7772893878095,217.570196746676,246.20072584929093,65.6270599945596,546.2369146905432,2159.51277500974
2022-01-20,176.69750475276933,8.537611137488387,380.68155846410144,504.1899618610061,214.12904917667214,242.9044647408481,64.07187170452436,542.798618918625,2134.010640756035
2022-01-21,174.24732613398342,8.382720338596643,363.95276629968674,477.17772410173063,208.65260065286907,237.51824054341117,63.00495662985369,533.5996555749426,2066.5359902750743
2022-01-24,179.37882231565607,8.31367324499955,366.85055137608487,480.0211202053233,209.10167667592992,238.34276179952727,63.73261313673415,531.8201968029146,2077.5614155571698
2022-01-25,177.35241802241003,8.47789446153913,349.22894350812805,451.2235176599361,203.2691508259112,231.29290376168603,59.42849865249021,527.7485101687552,2008.0218370608554
2022-01-26,173.45371774106923,8.565603105790148,341.1151596347145,448.2478424168033,207.2860875907617,235.48017008951697,59.95799146453457,511.22056610912045,1985.3271381523111
2022-01-27,173.4460170285369,8.485359224872349,339.43916135926315,445.88386990705106,207.09521510748922,235.06473985129958,57.248698009293115,519.6956607561384,1986.3587212439434
2022-01-28,175.84225538915723,8.560004712129796,353.2936629684036,466.44888698077045,213.78101868506775,242.98373835914907,58.797548544439806,526.7833979278148,2046.4905135669328
2022-01-31,178.37717711623807,8.610390255072966,372.90456126124366,491.37815711482403,217.64477191220936,246.5414645021395,63.87687688713253,540.5064370777726,2119.8398361266327
2022-02-01,180.91211060013197,8.75968194494611,379.3422990575353,499.5446534664317,221.1412488121679,250.80615828937152,64.41746802720311,543.2811980497347,2148.2048182475223
2022-02-02,182.36063226268686,8.750351527298271,371.9725720886049,512.2738215876838,237.4335045150908,269.67621550493345,65.71108120765088,550.0673117591479,2198.245490453097
2022-02-03,179.1322701896775,8.66450853736187,347.35712568886413,490.98142059562366,228.7949828265116,260.72952929047386,62.328031189966666,536.9474735124376,2114.935341830917
2022-02-04,174.8945504479048,9.009745436063842,355.3142634875618,519.6302469463108,229.38120745407792,261.0994283567883,63.43140528817944,538.7269322844656,2151.4877797013523
2022-02-07,174.08552887311285,9.052666215673792,350.9362757786896,507.8764735176096,222.84056015827005,253.64323741795894,62.92886486734436,538.6364544500425,2120.0000612787017
2022-02-08,177.36783120428777,9.215021777898755,357.1625867857018,520.5064070593515,223.28162850406574,254.0040169041658,64.30015666801401,536.4347504436132,2142.272399347099
2022-02-09,178.89340701941828,9.196359511886582,374.7607001325348,545.2704039435449,226.8743345819178,257.99997223564253,67.0284730638828,541.8334606564058,2201.8571111452334
2022-02-10,171.6122363599169,9.15343801691838,368.4247559938897,537.8643360703079,222.30245990898703,252.58456538186135,64.56807437047088,534.3838121470366,2160.8936782493884
2022-02-11,171.7740453776005,8.942563996781365,333.74543266578405,512.9185184313844,215.12908863719022,244.68104791731645,67.26310062024184,519.8766164249848,2074.3304140712835
2022-02-14,172.8065051839609,8.849256958869994,335.1629912088729,513.0507975709245,217.00562613146985,246.94688544511683,68.6946349582186,518.5495468250728,2081.066244282506
2022-02-15,171.5120800697442,8.918304767825338,362.2532735031116,533.0041623609733,218.81079936259144,248.91933940799316,75.97912947760516,527.9294658376016,2147.3265547874457
2022-02-16,171.3502710520606,8.897776847498546,352.73761003458196,529.5986555889001,220.5141243366627,250.97745069524572,77.29493931410535,526.7833979278148,2138.1542257968695
2022-02-17,169.82469523693007,8.597327098079395,345.3756747379673,513.3648974651948,212.2075982064845,241.50416433676958,73.22227867079535,518.39878111522,2082.4954168674412
2022-02-18,168.58419862406592,8.576799893110852,347.1300199516119,503.9585490413759,209.2548602136388,237.61208324700593,72.50413363422857,517.3732889562923,2064.99393356133
2022-02-22,159.30743827826092,8.502154405853407,334.9985056601705,491.6426649441943,207.54671888600458,236.53793016760378,71.3563662239109,509.6220630059388,2019.5138415719373
2022-02-23,151.6333196569751,8.356594739967749,327.5504556538821,470.33376689697417,204.63165026004944,232.48276429406278,68.39184025195134,507.2695472683779,1970.6499390222405
2022-02-24,154.72299836352394,8.136389586824645,299.39503263341254,523.134937848184,212.793020108457,241.78113265750002,72.15378157639297,513.3016483434118,2025.4189411177067
2022-02-25,158.39055970076393,8.401382604608816,299.51250523903184,537.2196392266073,215.75378535724093,245.00356965282813,73.15252466317457,520.9322525216273,2058.366218965883
2022-02-28,157.55071176221654,8.24835889074819,162.70617931413466,569.5384297290278,216.34964269193313,246.09229181752409,72.71815139224772,516.1970310875118,1949.4007966853442
2022-03-01,155.00037685325796,7.925515566687627,165.41599627112421,558.4789452089274,215.19003704630163,244.27836284837136,69.2146162999493,512.6984474401642,1928.2022975347836
2022-03-02,161.0872904455284,8.054279336233979,192.0128697209265,570.0178533228683,216.12589761665998,245.20764806133295,71.88586387393609,518.9718380807528,1983.3635404582392
2022-03-03,160.47089249536248,7.968017146363389,166.80222081910279,556.0323360742451,215.41456526849555,243.98317761030404,68.16831102361851,520.2083838249628,1939.0479042624547
2022-03-04,159.19956951874286,7.679225590335849,155.47740752152976,554.5610207326937,211.9084752400842,240.35164959707723,65.59693872590604,517.3431450185775,1912.1174319449474
2022-03-07,155.10824561277602,7.18978033748147,136.9003159598103,481.6742563016049,202.8345042848661,230.27889542523724,60.479559663977824,507.81241427491705,1782.2779718606712
2022-03-08,154.54578792077564,7.236662055718737,146.2593453040416,457.63764333575216,204.14006893786205,231.60176836991468,62.530950619959604,497.6483386902942,1761.6005652343188
2022-03-09,157.858916615706,7.696103037515595,155.39125696060304,475.1608960462787,214.70566067578562,243.1094551073637,66.29130508668868,508.7172386404279,1828.930832170369
2022-03-10,157.88973122264844,7.626717579466502,147.83353797142874,474.05332311360763,212.80664686487896,241.30464571831854,64.8486724206857,502.1120805998612,1808.475355490896
2022-03-11,157.2425186655401,7.562959129407739,156.746159463889,461.43988662702577,209.26768424446692,236.64178216643856,62.73703892739682,497.25623739360776,1788.8942666177727
