"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",108.87,,11.66,,5.39,0.57,5.14,22.22,,,-0.15,-743.40%,31.22%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.42,3.40%,2.82%,34.90%,0.08%,0.78%,1.93,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-0.29%,-2.87%,-9.14%,-9.38%,-15.50%,-3.43%,1.69,0.09,2.86%,2.90%,-0.71%,-3.22%,-10.46%,-9.38%,4.00%,-23.53%,4.00%,44.27,-3.43%,3.86%,2.70,123.39,1.22,3.38,0.30%,150076,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.36,-0.59%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",12293.85,,8.27,,0.41,,0.85,,,,-3.12,-583.80%,200.50%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,640.95,0.50%,0.00%,57.30%,1.56%,15.56%,2.46,-8.60%,77.70%,-25.60%,1.00,0.90,,,57.10%,-20.90%,-19.40%,1.48%,6.62%,-7.84%,-3.41%,-12.57%,-0.50%,1.62,0.88,4.08%,4.93%,3.88%,0.84%,-10.69%,-9.56%,19.89%,-31.51%,19.89%,51.07,-1.97%,0.05%,3.10,40482.71,0.75,17.87,-1.92%,30355955,1/20/2022 8:30:00 AM,18.32,12/9/2013,17.79,-0.45%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",53.60,4.36,,,0.26,0.40,3.75,267.99,0.73%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.60%,-1.89%,0.93%,2.00,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,0.00%,10.89%,-32.76%,-23.61%,-44.56%,12.24%,0.09,0.23,11.44%,8.83%,6.95%,-3.82%,-27.85%,-29.49%,29.72%,-59.20%,29.72%,52.84,-0.36%,0.36%,,18.67,0.30,2.75,0.00%,5526,,,3/17/1980,2.80,1.82%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",665.49,7.48,7.51,,0.36,0.95,44.97,58.89,1.90%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.85%,97.20%,0.54%,2.91%,3.63,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,0.82%,-2.10%,-18.05%,-25.22%,-6.24%,-14.73%,,0.93,3.39%,5.02%,-1.65%,-8.03%,-23.57%,-19.03%,4.63%,-43.93%,4.63%,43.31,0.10%,-0.76%,2.70,246.86,0.56,21.02,-0.66%,138838,2/23/2022 4:30:00 PM,33.50,11/4/1982,21.02,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",123.06,,,,0.59,0.45,2.83,,,,-2.05,19.10%,15.40%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.39,6.40%,0.00%,50.80%,1.78%,13.98%,7.34,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,14.70%,9.80%,-27.53%,-33.99%,-62.78%,-14.98%,1.63,0.26,8.80%,6.42%,10.62%,-5.90%,-34.66%,-28.83%,20.39%,-65.04%,20.39%,54.70,4.30%,-0.71%,2.70,483.54,1.47,4.37,3.55%,710390,2/24/2022 4:30:00 PM,16.58,9/26/2013,4.37,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3034.43,43.64,34.45,3.64,5.89,7.62,29.81,86.45,0.65%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.49%,71.80%,0.87%,2.36%,3.84,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-0.92%,-11.40%,-23.98%,-15.55%,-23.39%,-26.70%,0.67,2.13,2.40%,3.64%,-5.43%,-17.49%,-14.79%,-30.52%,0.34%,-30.52%,0.34%,28.42,0.62%,-0.48%,3.00,255.07,0.79,58.22,0.14%,201820,11/4/2021 4:30:00 PM,71.00,1/3/1991,58.22,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",13631.24,22.15,16.47,1.23,1.24,4.30,22.55,20.70,1.83%,25.10%,9.88,4.40%,11.28%,2.20%,18.00%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.32%,,-0.75%,4.28%,3.74,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-1.86%,-4.59%,-5.66%,4.35%,30.47%,-8.79%,1.27,6.38,2.88%,2.81%,-3.90%,-5.97%,1.04%,-10.53%,2.05%,-10.53%,37.00%,37.39,-0.47%,-0.26%,2.20,710.12,1.31,218.80,-0.73%,933542,2/14/2022 4:30:00 PM,254.88,11/29/2001,218.80,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2786582.31,27.78,25.48,1.87,7.37,38.11,43.60,31.93,0.53%,14.20%,6.02,71.40%,6.56%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16307.97,0.10%,-14.77%,59.20%,0.16%,0.56%,0.89,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-0.79%,1.70%,5.97%,12.90%,32.78%,-5.78%,1.18,4.27,2.00%,2.58%,-1.30%,-3.08%,10.86%,-8.55%,8.14%,-8.55%,43.96%,44.46,-1.59%,0.66%,1.80,102697.24,0.80,167.30,-0.94%,82633257,1/27/2022 4:30:00 PM,191.82,12/12/1980,167.04,-0.16%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.40,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.17,,,,,,,,,,,0.10%,0.21%,-0.72%,0.62%,,-0.10%,,0.02,0.07%,0.17%,0.04%,-0.04%,0.02%,-0.92%,0.31%,-2.51%,1.16%,50.38,0.00%,0.00%,,53.72,0.19,9.71,0.00%,10093,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2205.80,82.64,40.32,27.55,5.87,1.77,12.83,,3.27%,287.80%,0.44,2.30%,13.75%,-8.00%,3.00%,5.00%,99.00%,16.50%,59.99,59.55,0.80%,171.86%,96.60%,-1.84%,1.23%,2.80,0.80%,1.80%,3.30%,,,1.32,1.32,65.50%,23.00%,6.20%,3.70%,2.17%,-3.14%,-3.12%,20.49%,-2.24%,1.22,0.94,2.24%,2.72%,3.34%,0.84%,-1.79%,-6.40%,7.66%,-10.14%,26.78%,55.76,-0.33%,-0.35%,2.80,261.65,2.28,36.69,-0.68%,596032,2/8/2022 4:30:00 PM,39.10,1/13/2011,36.70,0.03%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",39.62,13.44,,0.67,3.07,1.86,4.72,22.01,6.68%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.38%,28.90%,-0.56%,0.75%,1.11,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-2.44%,19.04%,1.55%,5.27%,33.64%,14.31%,1.02,0.30,4.33%,4.65%,5.48%,9.67%,3.05%,-6.01%,42.09%,-37.91%,76.93%,57.28,-0.42%,-1.50%,,21.22,0.56,7.19,-1.91%,11791,,,5/5/1995,7.15,-0.56%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",38.52,,,,,0.59,4.33,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.67%,0.57%,1.38,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-24.05%,-10.19%,-26.06%,-26.21%,-65.90%,-8.18%,0.88,0.02,10.74%,7.03%,-12.43%,-9.78%,-31.54%,-28.57%,1.85%,-69.55%,1.85%,38.50,-5.17%,-3.33%,,546.63,2.95,0.28,-8.33%,1613064,,1.00,10/17/2003,0.29,5.42%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2332.13,4.60,5.87,0.46,0.61,0.87,,3.16,,0.00%,17.07,218.90%,-24.01%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.20,0.40%,-39.41%,,-0.63%,15.40%,6.77,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,2.67%,1.36%,-12.54%,2.90%,30.78%,-16.63%,1.17,3.16,4.24%,4.04%,0.08%,-7.01%,0.36%,-19.21%,5.90%,-19.21%,47.06%,45.66,1.61%,0.17%,2.10,618.60,1.36,78.47,1.78%,843550,2/17/2022 8:30:00 AM,105.57,7/21/2004,78.00,-0.60%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07%,-3.18%,-6.09%,-3.20%,-17.26%,-1.66%,,1.27,1.02%,1.36%,-0.20%,-1.30%,-6.88%,-5.26%,4.44%,-20.00%,4.44%,46.68,-0.49%,-0.34%,,1243.17,0.63,81.33,-0.83%,781597,,,8/15/2008,83.00,2.05%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4455.81,12.75,10.58,,11.61,2.87,,,7.96%,,3.53,23.70%,8.50%,7.59%,-3.88%,,32.40%,29.80%,99.04,93.80,5.02%,0.00%,13.80%,-0.50%,1.02%,2.48,,,,,,0.00,0.00,,,,-8.45%,-9.55%,-17.90%,-11.42%,22.19%,-7.88%,1.41,1.88,2.98%,4.02%,-4.60%,-6.76%,-8.51%,-14.79%,3.38%,-21.81%,26.91%,39.27,-0.18%,-3.16%,2.30,387.20,1.18,44.99,-3.33%,458272,2/11/2022 8:30:00 AM,56.70,4/14/1988,45.37,0.84%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",73189.87,14.89,19.02,1.02,2.53,4.93,16.05,73.56,2.53%,30.30%,2.31,-71.60%,20.33%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1920.86,,,6.10%,-1.00%,0.12%,1.31,14.20%,39.90%,4.40%,1.10,0.80,0.31,0.48,33.00%,8.20%,19.70%,0.06%,-7.11%,-3.78%,-8.72%,15.31%,-10.03%,1.10,0.83,1.35%,1.82%,-1.69%,-5.85%,-3.09%,-12.20%,3.68%,-12.20%,20.01%,43.18,-0.84%,0.49%,2.20,1766.35,0.93,34.34,-0.35%,1634932,2/3/2022 8:30:00 AM,40.79,4/6/2001,34.40,0.17%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",255882.26,34.28,11.80,8.36,4.64,18.80,20.89,23.83,3.92%,133.00%,4.20,-48.50%,-13.83%,-2.80%,4.10%,14.90%,37.60%,11.20%,1770.00,1765.97,0.10%,-22.61%,68.40%,0.06%,0.91%,2.17,4.40%,49.90%,12.70%,1.00,0.90,5.46,5.96,67.90%,28.20%,12.00%,1.42%,8.27%,23.03%,21.22%,34.53%,6.37%,0.80,2.83,1.87%,2.08%,3.18%,6.35%,20.56%,-2.17%,19.28%,-2.17%,41.14%,65.79,-0.46%,-0.19%,2.00,7452.24,1.01,144.03,-0.65%,7556586,2/2/2022 8:30:00 AM,148.05,12/10/2012,144.15,0.08%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",29867.82,18.37,12.23,1.78,0.14,121.98,8.43,16.62,1.30%,22.80%,7.70,144.40%,7.21%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-45.72%,65.40%,0.59%,1.13%,1.56,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,0.90%,6.49%,13.66%,18.37%,33.34%,6.48%,0.47,3.14,1.98%,2.47%,2.78%,6.39%,14.89%,-1.80%,18.47%,-1.80%,40.50%,61.96,-0.42%,-0.01%,2.20,1087.02,1.01,141.50,-0.43%,1099296,2/2/2022 8:30:00 AM,153.50,4/4/1995,141.50,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3508.30,9.26,10.25,1.16,4.99,1.20,0.93,5.28,1.20%,9.80%,5.41,37.00%,6.31%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,66.00,0.50%,-0.48%,92.70%,0.02%,3.01%,4.59,2.00%,15.20%,11.30%,,,0.17,0.17,,92.40%,60.30%,-0.63%,-1.01%,-4.55%,3.66%,3.60%,0.83%,1.24,1.71,2.70%,3.62%,-0.04%,-1.02%,-2.31%,-9.94%,8.42%,-16.31%,11.51%,47.61,1.91%,-0.95%,2.10,431.98,0.65,50.09,0.95%,279305,1/27/2022 4:30:00 PM,58.93,5/19/1994,50.09,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2568.56,12.81,,1.28,5.79,2.68,4.96,12.11,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,20.10%,0.10%,44.00%,0.89%,6.20%,5.75,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-4.98%,0.88%,-40.17%,-42.89%,-77.31%,-35.94%,,0.59,5.04%,6.70%,0.57%,-20.23%,-47.27%,-42.39%,23.45%,-79.93%,23.45%,39.81,-1.19%,-0.32%,1.70,2119.27,0.54,9.16,-1.51%,1147853,2/24/2022 4:30:00 PM,38.88,12/11/2020,9.14,-0.22%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",3855.33,168.16,,,9.55,4.24,,112.40,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.71,,,10.90%,6.74%,0.10%,1.04,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-3.06%,-6.20%,-28.19%,-18.66%,-30.11%,-30.02%,,0.58,2.05%,2.62%,-4.86%,-16.81%,-19.17%,-31.33%,4.11%,-32.40%,4.11%,35.02,-2.08%,-2.15%,2.00,195.29,0.35,16.48,-4.19%,69232,,22.67,10/22/2020,16.48,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",26.12,,,,8.71,0.29,0.39,,,,-0.57,40.00%,33.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.21%,29.90%,13.60%,5.89%,1.44,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-4.02%,-6.01%,-69.20%,-79.81%,-89.41%,-29.91%,1.32,0.02,8.54%,10.71%,-5.41%,-26.46%,-76.50%,-65.26%,14.77%,-91.77%,14.77%,39.17,-5.52%,2.84%,2.30,3523.19,0.33,0.24,-2.84%,1176194,,3.00,9/19/1980,0.24,0.00%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41%,1.15%,2.03%,3.90%,11.19%,0.91%,,0.27,0.66%,0.90%,1.21%,1.34%,3.09%,-1.28%,4.28%,-1.28%,13.83%,56.19,-1.14%,1.02%,,5.76,0.63,28.71,-0.13%,3649,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",45327.46,15.08,22.15,1.91,0.65,0.52,,,3.82%,,0.19,7.10%,-13.30%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,8.68%,,0.65%,1.31,,,,,,,,,,,1.05%,8.68%,-4.57%,-6.96%,9.93%,2.86%,,0.08,2.26%,2.72%,3.13%,5.28%,-3.86%,-4.95%,13.83%,-24.86%,24.64%,58.18,0.00%,0.70%,3.00,21811.35,0.70,2.88,0.70%,15321124,,3.50,11/11/2013,2.87,-0.35%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4339.63,7.51,6.29,0.41,0.46,2.76,13.13,4.44,,0.00%,24.82,38.00%,14.78%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.04,0.50%,0.00%,94.30%,4.80%,8.54%,4.37,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,15.33%,18.42%,10.10%,0.31%,13.70%,7.87%,1.54,8.14,5.01%,4.93%,13.50%,11.61%,1.85%,-0.35%,27.25%,-19.33%,27.25%,65.54,1.34%,-0.79%,2.20,313.30,0.90,186.33,0.55%,281280,2/15/2022 8:30:00 AM,238.75,3/14/2002,186.33,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.08,,,,,1.28,313.47,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.60%,-0.13%,0.02%,0.07,,,,4.30,4.30,0.00,0.00,,,,0.10%,-0.58%,-0.72%,-1.32%,,-0.72%,,0.02,0.19%,0.11%,-0.15%,-0.51%,-1.08%,-1.92%,0.10%,-9.17%,1.04%,43.49,-0.31%,0.21%,,51.49,0.48,9.71,-0.10%,24702,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",28.78,,,,,0.48,0.49,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,471.70%,10.90%,2.67%,2.25%,1.46,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-3.06%,-5.00%,-17.03%,-33.57%,-61.15%,-11.63%,2.43,0.10,4.91%,5.91%,0.69%,-8.57%,-31.83%,-23.39%,11.11%,-62.75%,11.11%,46.91,4.40%,0.00%,,220.60,0.35,1.90,4.40%,76953,,,8/8/1997,1.88,-1.05%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2885.28,23.37,11.48,1.46,0.46,1.83,45.94,12.60,1.80%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.36,1.20%,-0.50%,98.70%,0.70%,2.30%,3.26,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,5.28%,3.45%,-7.40%,-10.17%,0.16%,6.34%,1.26,1.18,2.00%,2.81%,4.45%,3.05%,-5.00%,-7.29%,13.01%,-21.70%,13.01%,58.42,0.88%,-0.02%,2.00,469.59,1.48,43.44,0.86%,694678,12/15/2021 8:30:00 AM,56.75,2/13/1969,43.44,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14146.20,103.07,64.63,17.65,14.10,9.48,21.14,57.53,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.58,1.30%,-9.07%,93.50%,1.06%,2.58%,2.98,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,1.21%,-1.44%,-12.29%,-14.29%,-7.55%,-16.93%,1.34,16.04,5.87%,5.25%,-0.55%,-5.69%,-8.05%,-19.47%,11.13%,-21.33%,14.20%,47.09,-2.75%,-0.10%,2.50,386.26,0.86,298.38,-2.84%,331292,2/3/2022 8:30:00 AM,365.00,7/29/1987,298.38,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",114746.64,,181.06,,21.57,24.43,14.49,69.92,,,-7.23,-566.20%,247.00%,,,29.70%,232.40%,66.70%,621.01,346.12,3.90%,-14.46%,61.20%,1.96%,4.36%,2.39,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,5.03%,10.70%,-14.40%,21.71%,-10.46%,5.05%,,9.19,5.14%,5.61%,9.71%,6.73%,9.25%,-8.78%,30.16%,-18.84%,34.84%,56.95,-2.97%,-1.82%,2.40,6310.23,1.40,174.90,-4.74%,8833806,2/15/2022 4:30:00 PM,192.50,12/10/2020,174.85,-0.03%
