rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
20,68.66666666666667,EVC,Entravision Communications Corporation,14.0,1.5,98,3.48,7.45,10.5,40.94,$1.25,$7.67,6.7,6.38,4.27,94.0,True
21,68.5,OLN,Olin Corporation,21.0,1.8,98,3.28,49.31,62.25,26.24,$10.99,$51.04,46.43,45.35,36.39,86.5,True
22,68.33333333333333,ASIX,AdvanSix Inc.,18.0,1.5,93,2.05,42.13,44.5,5.63,$11.62,$38.12,35.32,31.86,27.15,94.0,True
26,67.0,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,83,1.54,234.18,257.0,9.74,$108.50,$242.79,227.86,211.67,187.58,84.0,True
27,67.0,SSTK,"Shutterstock, Inc.",22.0,1.7,90,1.8,116.29,126.0,8.35,$45.70,$115.48,105.52,102.63,86.38,89.0,True
28,67.0,STLD,"Steel Dynamics, Inc.",31.0,2.1,91,1.86,58.29,80.09,37.4,$28.31,$74.37,67.68,63.17,50.5,79.0,True
29,66.83333333333333,PTSI,"P.A.M. Transportation Services, Inc.",10.0,1.0,84,1.57,46.19,67.0,45.05,$16.55,$35.35,32.88,30.05,28.2,106.5,True
30,66.83333333333333,AJX,Great Ajax Corp.,54.0,2.0,65,1.2,13.71,16.9,23.27,$7.57,$14.25,13.4,12.96,11.36,81.5,True
33,66.33333333333333,AMRC,"Ameresco, Inc.",26.0,1.7,84,1.56,61.44,73.82,20.15,$28.50,$70.33,66.3,64.95,55.12,89.0,True
34,66.33333333333333,CLH,"Clean Harbors, Inc.",42.0,1.9,73,1.31,107.41,114.5,6.6,$52.22,$103.87,100.12,95.07,86.8,84.0,True
35,66.16666666666667,PACK,Ranpak Holdings Corp.,10.0,1.6,97,2.66,27.52,31.83,15.66,$8.41,$32.80,29.38,26.55,19.87,91.5,True
36,66.16666666666667,CROX,"Crocs, Inc.",20.0,2.0,97,2.72,141.13,157.7,11.74,$36.84,$147.31,141.4,127.11,91.51,81.5,True
37,66.0,BLFS,"BioLife Solutions, Inc.",25.0,2.1,94,2.12,42.58,62.14,45.94,$20.09,$59.35,47.91,46.32,39.35,79.0,True
38,65.83333333333333,COF,Capital One Financial Corporation,23.0,2.0,93,2.03,166.54,183.18,9.99,$65.74,$177.95,169.21,162.12,131.63,81.5,True
39,65.83333333333333,ATLC,Atlanticus Holdings Corporation,17.0,2.0,99,4.51,54.49,63.0,15.62,$8.47,$53.73,48.0,44.27,31.85,81.5,True
40,65.66666666666667,ULTA,"Ulta Beauty, Inc.",47.0,2.3,76,1.37,368.03,436.65,18.65,$200.50,$414.98,361.67,348.73,317.43,74.0,True
41,65.66666666666667,SKY,Skyline Champion Corporation,40.0,2.5,88,1.67,60.81,70.17,15.39,$23.69,$64.23,60.48,56.03,44.04,69.0,True
42,65.66666666666667,SI,Silvergate Capital Corporation,14.0,1.9,99,5.63,128.05,154.57,20.71,$13.50,$187.86,107.3,104.52,100.65,84.0,True
43,65.66666666666667,CUBI,"Customers Bancorp, Inc.",22.0,2.1,96,2.46,43.5,49.13,12.94,$10.41,$43.86,38.62,38.53,30.24,79.0,True
44,65.5,DOMO,"Domo, Inc.",18.0,1.8,92,1.92,84.96,106.25,25.06,$31.01,$98.35,90.79,86.29,66.58,86.5,True
45,65.5,NET,"Cloudflare, Inc.",20.0,2.0,95,2.36,114.98,125.13,8.83,$32.69,$127.70,120.84,113.01,86.13,81.5,True
46,65.33333333333333,DECK,Deckers Outdoor Corporation,18.0,1.5,84,1.55,365.47,486.5,33.12,$192.58,$444.48,430.23,400.15,336.24,94.0,True
48,65.33333333333333,OMF,"OneMain Holdings, Inc.",17.0,1.7,90,1.81,57.04,72.0,26.23,$28.51,$63.19,57.28,56.4,48.31,89.0,True
49,65.33333333333333,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,67,1.22,29.58,34.17,15.52,$17.32,$31.29,29.25,27.76,26.14,84.0,True
50,65.16666666666667,WMS,"Advanced Drainage Systems, Inc.",33.0,2.2,86,1.6,110.21,130.25,18.18,$53.63,$124.98,116.93,115.63,101.36,76.5,True
51,65.16666666666667,GTYH,GTY Technology Holdings Inc.,22.0,2.0,92,1.92,7.4,9.5,28.38,$2.16,$8.28,7.11,7.08,6.19,81.5,True
52,65.16666666666667,AXON,"Axon Enterprise, Inc.",21.0,1.8,88,1.69,178.77,213.0,19.15,$79.72,$212.37,186.87,179.58,152.87,86.5,True
53,65.16666666666667,ALLY,Ally Financial Inc.,18.0,1.8,91,1.86,51.92,65.3,25.77,$22.16,$56.61,52.29,51.15,44.73,86.5,True
54,65.0,AMN,"AMN Healthcare Services, Inc.",21.0,1.7,85,1.59,114.94,121.56,5.76,$52.23,$111.04,105.82,100.36,82.21,89.0,True
55,65.0,CSV,"Carriage Services, Inc.",15.0,1.5,86,1.61,45.16,52.5,16.25,$20.22,$45.59,39.15,37.3,34.92,94.0,True
56,64.83333333333333,ALGN,"Align Technology, Inc.",18.0,1.8,90,1.8,662.06,745.36,12.58,$291.23,$721.45,694.24,650.38,576.4,86.5,True
57,64.83333333333333,AX,"Axos Financial, Inc.",21.0,1.6,82,1.51,52.65,56.0,6.36,$21.27,$54.36,48.68,47.44,44.33,91.5,True
58,64.83333333333333,SCU,"Sculptor Capital Management, Inc.",21.0,2.0,92,1.94,28.45,40.0,40.6,$10.28,$28.54,25.93,24.44,20.15,81.5,True
60,64.66666666666667,LPLA,LPL Financial Holdings Inc.,26.0,1.7,79,1.43,160.18,188.88,17.92,$73.14,$159.74,143.32,139.64,129.81,89.0,True
61,64.5,RCII,"Rent-A-Center, Inc.",16.0,1.6,86,1.6,56.53,75.25,33.12,$27.83,$67.76,60.94,56.54,51.69,91.5,True
62,64.33333333333333,CLAR,Clarus Corporation,16.0,1.7,88,1.67,26.3,34.67,31.83,$11.54,$32.36,27.98,27.14,20.13,89.0,True
63,64.16666666666667,SHYF,"The Shyft Group, Inc.",20.0,1.8,86,1.62,39.65,49.5,24.84,$17.29,$44.90,41.16,39.09,34.78,86.5,True
64,64.16666666666667,DVAX,Dynavax Technologies Corporation,12.0,1.8,94,2.19,16.84,21.0,24.7,$3.58,$18.12,12.17,10.52,8.4,86.5,True
65,64.16666666666667,WFC,Wells Fargo & Company,30.0,2.2,86,1.61,47.02,50.35,7.08,$20.76,$51.41,48.26,45.86,38.96,76.5,True
66,64.16666666666667,HLIT,Harmonic Inc.,44.0,2.0,67,1.22,8.81,11.5,30.53,$5.20,$10.75,9.67,8.77,7.84,81.5,True
67,64.16666666666667,NSA,National Storage Affiliates Trust,42.0,2.2,74,1.33,52.84,58.3,10.33,$31.82,$56.13,55.03,53.33,42.72,76.5,True
68,64.16666666666667,SNX,TD SYNNEX,27.0,2.0,84,1.57,106.32,139.86,31.55,$61.28,$130.55,123.84,120.26,105.32,81.5,True
69,64.16666666666667,DCOM,"Dime Community Bancshares, Inc.",31.0,1.8,75,1.35,33.62,39.2,16.6,$16.51,$35.87,33.26,32.75,29.68,86.5,True
70,64.16666666666667,TLYS,"Tilly's, Inc.",17.0,2.0,94,2.19,14.42,20.67,43.34,$5.83,$16.93,15.41,15.36,11.56,81.5,True
71,64.0,THC,Tenet Healthcare Corporation,19.0,2.1,94,2.17,68.82,84.53,22.83,$21.34,$74.67,70.44,69.42,55.37,79.0,True
72,64.0,NVEE,"NV5 Global, Inc.",26.0,1.9,82,1.5,101.11,124.57,23.2,$47.78,$109.39,98.3,95.29,90.23,84.0,True
73,64.0,TPX,"Tempur Sealy International, Inc.",28.0,2.1,85,1.59,46.53,53.33,14.61,$19.88,$45.42,43.16,40.79,34.76,79.0,True
74,63.833333333333336,JLL,Jones Lang LaSalle Incorporated,20.0,2.0,90,1.8,258.02,310.0,20.15,$90.86,$253.93,240.62,215.97,180.8,81.5,True
75,63.833333333333336,AVNT,Avient Corporation,16.0,1.6,84,1.55,47.01,61.45,30.72,$24.26,$54.21,48.69,48.19,45.75,91.5,True
76,63.833333333333336,KE,"Kimball Electronics, Inc.",10.0,1.0,75,1.35,26.31,33.0,25.43,$11.00,$29.99,22.28,21.44,21.11,106.5,True
78,63.833333333333336,OMCL,"Omnicell, Inc.",20.0,2.0,90,1.79,153.26,166.8,8.83,$66.20,$160.78,151.7,150.6,132.94,81.5,True
79,63.833333333333336,BYD,Boyd Gaming Corporation,20.0,2.0,90,1.8,66.4,80.5,21.23,$25.75,$71.00,58.59,58.35,55.04,81.5,True
83,63.666666666666664,DKS,"DICK'S Sporting Goods, Inc.",25.0,2.3,92,1.98,121.72,152.33,25.15,$50.47,$136.55,110.46,103.84,80.84,74.0,True
84,63.5,SONO,"Sonos, Inc.",24.0,2.4,95,2.28,32.26,46.29,43.49,$12.40,$44.72,36.67,35.11,32.99,71.5,True
85,63.333333333333336,HBIO,"Harvard Bioscience, Inc.",11.0,1.7,90,1.81,7.06,10.0,41.64,$2.74,$8.75,8.13,7.94,6.05,89.0,True
86,63.333333333333336,BOOT,"Boot Barn Holdings, Inc.",15.0,2.1,96,2.48,90.64,100.0,10.33,$25.91,$93.25,86.38,83.5,65.21,79.0,True
88,63.166666666666664,DFS,Discover Financial Services,21.0,2.2,92,2.0,127.19,135.94,6.88,$51.26,$135.69,129.19,123.92,103.54,76.5,True
90,63.166666666666664,WCC,"WESCO International, Inc.",16.0,2.0,92,1.91,120.0,137.5,14.58,$39.45,$119.92,112.7,106.15,90.93,81.5,True
91,63.166666666666664,CDXS,"Codexis, Inc.",16.0,1.6,82,1.5,26.14,29.5,12.85,$11.29,$29.56,23.66,22.32,21.78,91.5,True
92,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,3.99,95.92,124.6,29.9,$16.03,$107.89,92.05,86.21,53.21,76.5,True
93,63.166666666666664,MCB,Metropolitan Bank Holding Corp.,16.0,2.0,92,1.98,86.47,107.5,24.32,$25.51,$78.88,75.39,67.6,53.28,81.5,True
94,63.166666666666664,ACLS,"Axcelis Technologies, Inc.",19.0,1.8,84,1.56,47.81,57.17,19.58,$20.40,$50.21,43.16,40.03,37.46,86.5,True
95,63.0,RH,RH,22.0,2.1,88,1.69,646.45,764.79,18.31,$292.00,$744.56,693.82,686.09,572.3,79.0,True
96,63.0,NTLA,"Intellia Therapeutics, Inc.",11.0,2.1,99,5.77,134.06,176.19,31.43,$16.54,$202.73,153.64,139.88,83.08,79.0,True
97,63.0,MODV,ModivCare Inc.,15.0,1.7,85,1.59,187.05,211.88,13.27,$84.32,$193.81,181.8,173.84,153.77,89.0,True
100,62.833333333333336,FCNCA,"First Citizens BancShares, Inc.",18.0,2.0,89,1.71,862.47,1031.67,19.62,$310.27,$901.17,840.97,819.11,754.08,81.5,True
102,62.833333333333336,RMNI,"Rimini Street, Inc.",25.0,2.2,87,1.64,9.81,11.9,21.3,$3.04,$10.72,8.38,7.73,7.08,76.5,True
103,62.833333333333336,ATKR,Atkore Inc.,16.0,2.2,96,2.38,89.27,103.75,16.22,$20.42,$98.00,87.56,77.25,65.07,76.5,True
104,62.833333333333336,TRNS,"Transcat, Inc.",13.0,1.8,89,1.74,65.36,70.5,7.86,$26.05,$68.06,65.37,61.54,48.04,86.5,True
105,62.833333333333336,CPRI,Capri Holdings Limited,15.0,2.2,97,2.76,49.83,72.89,46.28,$15.46,$61.25,57.85,54.72,49.19,76.5,True
106,62.833333333333336,SCVL,"Shoe Carnival, Inc.",13.0,2.0,94,2.12,33.05,47.75,44.48,$13.47,$42.83,35.61,34.78,27.92,81.5,True
108,62.5,CRAI,"CRA International, Inc.",19.0,2.0,87,1.65,101.61,110.0,8.26,$36.32,$98.05,91.15,87.56,70.02,81.5,True
109,62.5,UHAL,AMERCO,25.0,2.0,81,1.47,655.33,740.0,12.92,$345.19,$666.07,635.55,597.59,544.52,81.5,True
110,62.333333333333336,MIDD,The Middleby Corporation,21.0,1.9,82,1.5,173.84,214.0,23.1,$85.92,$196.49,185.47,180.43,159.38,84.0,True
111,62.333333333333336,BEAM,Beam Therapeutics Inc.,10.0,2.1,98,3.13,86.38,119.17,37.96,$21.24,$138.52,101.9,98.97,85.29,79.0,True
112,62.333333333333336,KSS,Kohl's Corporation,18.0,2.3,95,2.2,48.56,67.14,38.26,$18.28,$64.80,54.47,53.28,50.45,74.0,True
113,62.166666666666664,CNOB,"ConnectOne Bancorp, Inc.",13.0,1.6,82,1.51,30.61,35.0,14.34,$13.72,$29.76,28.16,26.71,24.3,91.5,True
114,62.166666666666664,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,89,1.71,314.8,400.0,27.06,$129.35,$316.81,302.8,282.79,249.53,81.5,True
115,62.0,AMP,"Ameriprise Financial, Inc.",25.0,1.9,77,1.38,268.53,292.5,8.93,$141.82,$274.22,265.29,253.91,228.96,84.0,True
117,62.0,PHR,"Phreesia, Inc.",13.0,1.9,89,1.72,60.52,73.31,21.13,$27.42,$81.59,67.48,65.07,57.71,84.0,True
118,62.0,SYF,Synchrony Financial,20.0,2.1,87,1.65,49.91,56.95,14.11,$24.20,$51.98,49.6,48.33,41.24,79.0,True
119,62.0,CCS,"Century Communities, Inc.",20.0,1.7,77,1.39,62.4,100.0,60.26,$35.20,$83.20,69.33,65.91,59.92,89.0,True
121,62.0,ADTN,"ADTRAN, Inc.",16.0,1.9,86,1.62,18.81,25.42,35.14,$9.66,$24.36,22.98,21.5,17.91,84.0,True
122,61.833333333333336,CRL,"Charles River Laboratories International, Inc.",15.0,1.8,84,1.56,416.69,448.0,7.51,$197.33,$439.32,415.57,393.5,313.23,86.5,True
123,61.833333333333336,NAVI,Navient Corporation,15.0,2.2,94,2.11,19.12,21.35,11.66,$7.42,$22.69,21.62,20.42,14.93,76.5,True
124,61.833333333333336,ZNTL,"Zentalis Pharmaceuticals, Inc.",10.0,1.4,79,1.43,67.13,72.14,7.46,$25.41,$63.97,54.0,51.95,49.38,96.5,True
125,61.833333333333336,ACM,AECOM,20.0,1.6,74,1.33,66.14,76.56,15.75,$37.15,$70.04,63.23,62.61,59.41,91.5,True
126,61.833333333333336,EPAM,"EPAM Systems, Inc.",22.0,2.0,82,1.5,575.44,653.4,13.55,$301.67,$642.63,604.16,560.08,433.39,81.5,True
127,61.666666666666664,JCI,Johnson Controls International plc,27.0,2.1,79,1.44,69.02,81.25,17.72,$39.80,$75.68,72.83,70.44,59.27,79.0,True
128,61.5,CSTM,Constellium SE,12.0,2.0,91,1.88,19.79,24.17,22.13,$7.21,$20.34,19.23,18.92,15.86,81.5,True
129,61.5,FC,Franklin Covey Co.,19.0,2.0,84,1.55,40.99,45.0,9.78,$16.50,$40.92,37.3,35.91,29.16,81.5,True
130,61.5,KLIC,"Kulicke and Soffa Industries, Inc.",15.0,2.2,93,2.1,58.67,78.8,34.31,$21.86,$71.30,63.08,58.49,47.41,76.5,True
131,61.5,UFPT,"UFP Technologies, Inc.",11.0,1.0,67,1.22,61.86,76.0,22.86,$36.69,$69.46,64.34,61.07,52.68,106.5,True
132,61.5,PGC,Peapack-Gladstone Financial Corporation,20.0,2.0,83,1.54,33.88,38.25,12.9,$14.38,$34.67,32.77,31.74,28.79,81.5,True
134,61.5,TTEC,"TTEC Holdings, Inc.",24.0,2.0,79,1.44,94.76,116.57,23.02,$51.29,$113.15,103.98,102.25,91.44,81.5,True
135,61.333333333333336,CBRE,"CBRE Group, Inc.",21.0,2.1,84,1.55,100.45,116.43,15.91,$43.17,$98.93,94.91,89.87,77.75,79.0,True
136,61.333333333333336,AMG,"Affiliated Managers Group, Inc.",14.0,2.1,91,1.87,153.28,202.0,31.78,$62.19,$180.97,164.75,163.46,140.21,79.0,True
137,61.333333333333336,COOP,Mr. Cooper Group Inc.,19.0,2.1,86,1.61,41.57,44.29,6.54,$17.76,$39.30,38.23,35.64,32.34,79.0,True
138,61.333333333333336,CLF,Cleveland-Cliffs Inc.,13.0,2.3,97,2.87,19.66,29.59,50.51,$5.48,$26.51,24.52,22.73,17.94,74.0,True
139,61.333333333333336,PACW,PacWest Bancorp,10.0,1.9,90,1.79,46.7,49.95,6.96,$15.62,$46.75,41.06,40.53,36.33,84.0,True
141,61.333333333333336,YETI,"YETI Holdings, Inc.",17.0,1.9,83,1.53,85.98,114.47,33.14,$43.09,$105.62,100.0,95.14,80.13,84.0,True
142,61.166666666666664,SEAS,"SeaWorld Entertainment, Inc.",20.0,2.4,92,2.0,58.78,64.0,8.88,$18.39,$58.26,49.81,49.41,43.61,71.5,True
143,61.166666666666664,PNFP,"Pinnacle Financial Partners, Inc.",12.0,2.0,90,1.78,96.09,102.18,6.34,$32.80,$97.73,93.79,90.39,80.94,81.5,True
144,61.0,BXC,BlueLinx Holdings Inc.,14.0,2.3,95,2.32,49.94,76.67,53.52,$17.03,$70.38,54.82,47.88,41.78,74.0,True
147,60.833333333333336,KKR,KKR & Co. Inc.,16.0,1.8,80,1.45,61.68,76.95,24.76,$32.73,$67.81,64.88,61.67,50.42,86.5,True
148,60.833333333333336,HWC,Hancock Whitney Corporation,10.0,2.0,91,1.85,48.26,51.39,6.49,$17.42,$50.69,44.71,44.23,40.68,81.5,True
149,60.666666666666664,SCHW,The Charles Schwab Corporation,16.0,2.1,87,1.64,74.42,83.83,12.64,$33.79,$76.37,71.91,70.99,63.62,79.0,True
150,60.666666666666664,ON,ON Semiconductor Corporation,19.0,2.1,84,1.57,45.61,53.42,17.12,$19.75,$46.29,43.42,39.63,37.49,79.0,True
151,60.666666666666664,TTGT,"TechTarget, Inc.",21.0,2.1,82,1.5,83.12,99.13,19.26,$37.43,$101.12,76.99,75.49,71.26,79.0,True
153,60.666666666666664,VMI,"Valmont Industries, Inc.",12.0,1.7,81,1.48,238.96,283.0,18.43,$117.36,$265.09,240.06,233.99,220.35,89.0,True
154,60.5,RJF,"Raymond James Financial, Inc.",15.0,1.8,80,1.46,94.68,159.0,67.93,$67.66,$141.67,135.16,131.83,117.8,86.5,True
155,60.5,AMKR,"Amkor Technology, Inc.",16.0,2.0,84,1.56,25.1,28.5,13.55,$10.71,$27.71,25.9,24.21,20.72,81.5,True
156,60.5,JBL,Jabil Inc.,18.0,1.8,77,1.38,59.4,74.0,24.58,$30.42,$61.30,59.69,58.04,49.96,86.5,True
157,60.5,LPX,Louisiana-Pacific Corporation,28.0,2.4,82,1.51,62.56,74.44,18.99,$27.01,$76.35,57.76,56.99,51.52,71.5,True
160,60.166666666666664,FISI,"Financial Institutions, Inc.",16.0,2.0,83,1.54,31.22,36.5,16.91,$14.35,$33.45,31.38,30.29,27.68,81.5,True
161,60.166666666666664,RDN,Radian Group Inc.,25.0,1.8,69,1.26,23.32,27.56,18.18,$13.70,$25.31,23.19,22.61,21.67,86.5,True
162,60.166666666666664,TECH,Bio-Techne Corporation,11.0,1.8,83,1.53,493.82,540.67,9.49,$228.67,$504.34,479.3,464.82,392.93,86.5,True
164,60.0,FBNC,First Bancorp,21.0,2.3,85,1.58,43.83,50.1,14.31,$19.60,$48.83,41.46,40.75,39.5,74.0,True
165,60.0,ISBC,"Investors Bancorp, Inc.",25.0,2.3,81,1.47,15.44,16.45,6.54,$6.74,$15.71,14.01,13.79,12.92,74.0,True
166,60.0,AGCO,AGCO Corporation,12.0,1.9,84,1.57,125.55,168.0,33.81,$69.68,$158.62,135.51,130.17,123.5,84.0,True
167,59.833333333333336,KEYS,"Keysight Technologies, Inc.",21.0,2.0,77,1.39,165.42,179.67,8.61,$90.62,$175.88,167.59,160.19,143.52,81.5,True
168,59.833333333333336,MS,Morgan Stanley,12.0,2.0,86,1.6,99.05,104.51,5.51,$45.86,$105.63,100.96,94.65,80.33,81.5,True
169,59.833333333333336,MHK,"Mohawk Industries, Inc.",20.0,2.4,88,1.67,179.23,227.33,26.84,$90.21,$231.80,201.21,194.98,177.67,71.5,True
170,59.666666666666664,UAA,"Under Armour, Inc.",19.0,2.5,91,1.85,20.79,27.04,30.06,$9.66,$26.45,23.94,21.91,20.84,69.0,True
171,59.666666666666664,AN,"AutoNation, Inc.",28.0,2.5,82,1.5,119.42,127.38,6.67,$50.52,$125.21,116.36,108.2,89.47,69.0,True
172,59.666666666666664,MRVL,"Marvell Technology, Inc.",18.0,1.9,77,1.38,59.83,69.04,15.39,$35.13,$64.07,60.56,58.33,50.11,84.0,True
174,59.5,TEX,Terex Corporation,10.0,2.2,92,1.99,43.12,59.86,38.82,$18.00,$55.60,50.29,47.29,43.08,76.5,True
175,59.5,CARR,Carrier Global Corporation,17.0,2.0,80,1.45,52.46,59.82,14.03,$28.58,$58.04,56.15,51.61,43.15,81.5,True
178,59.5,HBNC,"Horizon Bancorp, Inc.",14.0,1.6,73,1.31,18.53,21.4,15.49,$9.42,$20.17,17.74,17.2,17.13,91.5,True
179,59.5,PVBC,"Provident Bancorp, Inc.",10.0,2.0,87,1.66,16.37,18.0,9.96,$7.50,$18.90,16.26,16.2,14.13,81.5,True
180,59.5,INTU,Intuit Inc.,22.0,1.8,70,1.27,543.97,596.52,9.66,$295.37,$582.96,539.37,515.97,423.64,86.5,True
181,59.333333333333336,BC,Brunswick Corporation,22.0,1.9,72,1.3,97.36,122.23,25.54,$56.50,$117.62,103.17,99.65,93.2,84.0,True
183,59.333333333333336,MAT,"Mattel, Inc.",17.0,2.1,82,1.52,18.71,26.78,43.13,$10.54,$23.31,21.76,20.65,19.46,79.0,True
184,59.333333333333336,MXL,"MaxLinear, Inc.",15.0,2.1,84,1.56,50.12,55.0,9.74,$20.91,$52.99,50.19,45.05,37.55,79.0,True
186,59.166666666666664,QCRH,"QCR Holdings, Inc.",19.0,1.8,72,1.3,51.87,59.8,15.29,$25.54,$50.96,49.6,48.35,44.61,86.5,True
187,59.166666666666664,FIVE,"Five Below, Inc.",14.0,2.0,82,1.52,173.65,231.84,33.51,$108.51,$237.86,215.53,201.23,186.84,81.5,True
189,59.166666666666664,XPO,"XPO Logistics, Inc.",17.0,1.8,74,1.34,80.85,129.65,60.36,$46.58,$90.78,86.27,84.14,75.84,86.5,True
190,59.166666666666664,CIVB,"Civista Bancshares, Inc.",15.0,1.8,76,1.37,23.73,27.5,15.89,$11.25,$24.26,23.28,22.84,20.87,86.5,True
191,59.166666666666664,HCA,"HCA Healthcare, Inc.",15.0,2.0,81,1.49,247.79,266.62,7.6,$114.38,$255.28,247.37,231.98,193.33,81.5,True
192,59.0,CDW,CDW Corporation,21.0,2.1,77,1.4,185.71,201.6,8.56,$105.87,$199.10,192.96,182.19,160.11,79.0,True
194,59.0,EWBC,"East West Bancorp, Inc.",14.0,2.1,84,1.57,78.9,90.55,14.77,$30.49,$82.53,73.64,71.88,66.55,79.0,True
195,59.0,FFIC,Flushing Financial Corporation,24.0,2.5,84,1.56,23.13,26.38,14.05,$10.19,$25.22,22.64,21.89,20.35,69.0,True
196,59.0,FND,"Floor & Decor Holdings, Inc.",21.0,1.7,67,1.23,118.75,138.15,16.34,$67.38,$128.50,119.37,112.33,101.07,89.0,True
197,58.833333333333336,FBMS,"The First Bancshares, Inc.",15.0,2.0,80,1.45,39.36,43.2,9.76,$19.50,$41.41,39.16,37.93,35.0,81.5,True
198,58.833333333333336,ACHC,"Acadia Healthcare Company, Inc.",13.0,2.2,87,1.66,65.49,73.17,11.73,$27.07,$68.00,62.71,62.51,56.82,76.5,True
199,58.833333333333336,BSIG,BrightSphere Investment Group Inc.,18.0,2.2,82,1.51,26.12,28.75,10.07,$12.35,$27.50,26.35,24.82,21.53,76.5,True
200,58.833333333333336,RPD,"Rapid7, Inc.",13.0,1.8,77,1.4,113.68,125.14,10.08,$57.73,$120.00,112.88,106.58,87.59,86.5,True
201,58.833333333333336,LSI,"Life Storage, Inc.",11.0,1.8,79,1.43,115.56,129.4,11.98,$67.92,$122.43,120.11,114.66,92.42,86.5,True
202,58.833333333333336,TRMB,Trimble Inc.,18.0,2.0,77,1.39,84.14,95.25,13.2,$46.78,$94.77,89.35,84.72,75.43,81.5,True
203,58.833333333333336,TPB,"Turning Point Brands, Inc.",15.0,1.8,75,1.36,48.51,65.4,34.82,$25.99,$61.08,49.21,47.08,46.77,86.5,True
204,58.666666666666664,HCKT,"The Hackett Group, Inc.",18.0,1.7,69,1.25,20.21,22.67,12.17,$11.05,$19.70,18.56,18.12,16.34,89.0,True
205,58.666666666666664,GMS,GMS Inc.,15.0,2.1,82,1.5,44.74,61.0,36.34,$21.41,$53.85,49.22,47.36,39.84,79.0,True
206,58.666666666666664,KIM,Kimco Realty Corporation,20.0,2.3,82,1.51,21.74,24.15,11.09,$10.04,$22.45,21.51,21.11,18.65,74.0,True
207,58.666666666666664,IQV,IQVIA Holdings Inc.,17.0,1.7,70,1.27,241.55,278.16,15.16,$146.00,$259.78,251.67,248.3,210.87,89.0,True
208,58.666666666666664,ABG,"Asbury Automotive Group, Inc.",22.0,2.3,80,1.45,197.77,230.86,16.73,$91.52,$216.88,194.3,185.76,174.08,74.0,True
209,58.666666666666664,EXP,Eagle Materials Inc.,12.0,1.9,80,1.45,134.81,170.79,26.69,$78.23,$158.70,149.43,143.09,128.02,84.0,True
210,58.666666666666664,GS,"The Goldman Sachs Group, Inc.",13.0,2.1,84,1.57,380.0,426.38,12.21,$185.52,$420.73,398.87,381.02,326.42,79.0,True
211,58.666666666666664,LKQ,LKQ Corporation,13.0,1.5,69,1.26,51.25,62.11,21.19,$26.73,$52.99,50.95,50.19,43.69,94.0,True
212,58.5,MAN,ManpowerGroup Inc.,22.0,2.0,72,1.3,111.32,129.64,16.46,$65.04,$125.07,119.75,117.38,105.09,81.5,True
