"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",712.54,7.84,7.88,,0.39,0.99,48.14,63.06,1.81%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.78,1.20%,-13.61%,96.70%,0.07%,2.20%,2.86,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,5.45%,-6.05%,-16.41%,-23.06%,9.64%,-10.51%,,1.03,4.31%,4.99%,1.35%,-4.53%,-20.83%,-15.02%,9.81%,-41.16%,14.72%,48.91,0.87%,0.00%,2.70,236.88,1.51,22.06,0.87%,357871,2/23/2022 4:30:00 PM,33.50,11/4/1982,22.06,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",107.77,,,,0.51,0.42,2.48,,,,-2.05,19.10%,15.40%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.39,6.40%,0.00%,50.70%,1.86%,15.41%,7.38,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,1.25%,-7.53%,-29.57%,-41.89%,-65.53%,-21.21%,1.64,0.23,4.58%,5.43%,0.81%,-16.99%,-40.58%,-34.04%,11.57%,-68.77%,11.57%,42.48,3.85%,0.78%,2.70,530.20,0.78,4.05,4.65%,411073,2/24/2022 4:30:00 PM,16.58,9/26/2013,4.05,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3197.38,44.84,35.40,3.74,6.21,7.83,31.41,91.09,0.64%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.52%,71.90%,0.89%,2.51%,4.42,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-3.41%,-19.33%,-21.97%,-13.70%,-24.90%,-24.69%,0.66,2.40,3.65%,3.90%,-8.67%,-18.43%,-12.77%,-28.61%,1.99%,-28.61%,1.99%,25.25,-0.18%,0.27%,3.00,235.87,1.01,59.82,0.08%,237810,11/4/2021 4:30:00 PM,71.00,1/3/1991,59.82,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14829.34,23.50,17.49,1.31,1.35,4.57,24.53,22.52,1.72%,25.10%,9.88,4.40%,11.37%,2.20%,17.90%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.20%,,-0.00%,4.18%,3.95,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-1.90%,-0.83%,-0.09%,9.93%,43.44%,-3.21%,1.27,6.11,2.34%,2.64%,0.12%,-0.39%,7.63%,-5.06%,6.40%,-5.06%,53.75%,50.26,0.11%,0.75%,2.20,657.34,0.79,232.18,0.86%,519070,2/14/2022 4:30:00 PM,255.50,11/29/2001,232.00,-0.08%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2885301.66,29.27,26.93,1.97,7.63,40.15,45.14,33.06,0.50%,14.20%,6.02,71.40%,6.42%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16307.90,0.07%,-19.98%,59.30%,0.31%,0.55%,0.90,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,0.25%,2.38%,16.89%,20.86%,30.20%,-0.73%,1.18,4.27,1.89%,2.65%,4.11%,2.69%,17.90%,-3.64%,13.95%,-3.64%,51.69%,59.34,0.11%,0.71%,1.80,100983.03,0.70,176.28,0.83%,70515230,1/27/2022 4:30:00 PM,190.98,12/12/1980,176.41,0.07%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.80,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.13,,,,,,,,,,,0.10%,0.00%,-1.22%,0.62%,,0.00%,,0.02,0.16%,0.18%,0.11%,0.03%,0.12%,-0.82%,0.41%,-2.41%,1.26%,52.04,0.00%,0.00%,,55.23,0.00,9.72,0.00%,27,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2154.05,92.25,44.24,30.75,6.06,1.72,12.53,,3.37%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.80%,181.47%,98.50%,-0.02%,1.39%,3.28,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-0.84%,-7.14%,-10.10%,-6.66%,20.63%,-5.12%,1.22,0.95,2.31%,2.77%,-1.90%,-1.95%,-4.60%,-9.16%,5.29%,-12.78%,23.30%,44.60,0.45%,1.00%,2.80,251.05,1.18,35.61,1.45%,295774,2/8/2022 4:30:00 PM,39.10,1/13/2011,35.61,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",38.95,13.74,,0.69,3.02,1.90,4.64,21.64,6.53%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.40%,29.00%,-0.26%,0.38%,0.57,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,6.83%,15.02%,6.52%,12.39%,44.12%,16.85%,1.03,0.27,4.17%,4.09%,14.95%,14.07%,5.60%,0.68%,45.26%,-36.53%,80.87%,72.00,-0.81%,3.64%,,20.55,0.69,7.35,2.80%,14199,,,5/5/1995,,
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",43.32,,,,,0.73,4.87,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.64%,0.72%,1.60,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,12.77%,21.99%,-15.08%,-19.14%,-64.95%,14.09%,0.91,0.02,6.94%,5.56%,15.97%,13.40%,-16.52%,-0.96%,26.56%,-66.50%,26.56%,64.31,4.66%,0.46%,,590.07,0.72,0.34,5.14%,426913,,1.00,10/17/2003,0.34,-0.50%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2427.78,4.71,6.02,0.47,0.64,0.89,,3.29,,0.00%,17.07,218.90%,-24.01%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.20,0.40%,-39.03%,,0.53%,16.72%,7.78,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-0.52%,-6.57%,-4.54%,9.60%,44.69%,-14.59%,1.16,3.10,3.28%,3.79%,0.42%,-6.19%,3.21%,-17.23%,8.49%,-17.23%,51.25%,46.71,1.02%,1.31%,2.10,584.61,0.71,80.39,2.34%,413064,2/17/2022 8:30:00 AM,105.57,7/21/2004,81.00,0.76%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70%,0.77%,-3.41%,-6.12%,-16.99%,0.75%,,1.22,0.97%,1.30%,1.38%,0.84%,-5.05%,-2.95%,7.00%,-18.66%,7.00%,55.69,0.79%,0.92%,,1315.63,0.70,83.32,1.71%,917936,,,8/15/2008,83.32,0.00%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4797.05,14.02,12.63,,12.50,3.18,,,7.23%,95.70%,3.53,15.90%,8.71%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,5.02%,0.00%,14.00%,2.38%,1.06%,2.92,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,4.10%,-0.80%,-12.53%,-0.78%,33.46%,1.35%,1.42,1.85,3.31%,3.97%,3.08%,1.59%,1.00%,-9.34%,13.74%,-13.97%,39.63%,55.93,1.89%,1.15%,2.30,341.65,0.92,49.50,3.06%,315444,2/11/2022 8:30:00 AM,57.10,4/14/1988,49.50,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",74726.88,15.53,19.84,1.06,2.58,5.14,16.38,75.10,2.43%,30.30%,2.31,-71.60%,14.46%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1920.86,,,6.10%,0.46%,0.08%,0.87,14.20%,39.90%,4.40%,1.10,0.80,0.31,0.48,33.00%,8.20%,19.70%,0.70%,-2.64%,2.29%,-4.30%,22.72%,-6.18%,1.10,0.83,1.18%,1.72%,-0.05%,-1.95%,1.25%,-8.44%,8.12%,-8.44%,25.14%,50.04,-0.03%,2.52%,2.20,1654.23,1.34,35.81,2.49%,2217649,2/3/2022 8:30:00 AM,40.79,4/6/2001,35.81,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",253305.04,34.09,11.82,8.36,4.59,18.69,20.68,23.59,3.94%,133.00%,4.20,-48.50%,-13.93%,-2.80%,4.08%,14.90%,37.60%,11.20%,1770.00,1765.83,0.10%,-22.68%,68.20%,-0.14%,0.81%,2.04,4.40%,49.90%,12.70%,1.00,0.90,5.46,5.96,67.90%,28.20%,12.00%,3.30%,4.99%,23.86%,25.92%,37.63%,5.76%,0.80,2.81,1.77%,2.10%,4.76%,8.62%,20.96%,-0.28%,24.41%,-0.28%,40.32%,72.46,-0.43%,0.22%,2.00,7023.56,0.85,143.20,-0.22%,5987115,2/2/2022 8:30:00 AM,146.71,12/10/2012,140.65,-1.78%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",30167.55,18.56,12.37,1.79,0.14,123.21,8.52,16.78,1.29%,22.80%,7.70,144.40%,7.22%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.71,0.20%,-47.14%,65.00%,0.03%,1.25%,1.82,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,5.03%,6.15%,14.64%,19.86%,34.49%,7.55%,0.47,3.44,2.73%,2.48%,5.69%,10.28%,16.72%,-0.04%,25.72%,-0.04%,41.91%,70.43,0.31%,0.17%,2.20,1029.47,1.46,142.92,0.48%,1506066,2/2/2022 8:30:00 AM,153.50,4/4/1995,142.92,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3532.11,9.47,10.49,1.18,5.02,1.23,0.93,5.31,1.17%,9.80%,5.41,37.00%,6.13%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,66.00,0.50%,-0.49%,92.80%,0.12%,3.14%,4.87,2.00%,15.20%,11.30%,,,0.17,0.17,,92.40%,60.30%,4.15%,-5.22%,-6.76%,-0.23%,11.07%,3.04%,1.25,1.74,2.60%,3.73%,-0.01%,1.53%,-0.42%,-7.96%,10.80%,-14.47%,15.34%,52.95,0.43%,0.37%,2.10,425.30,1.11,51.19,0.81%,471294,1/27/2022 4:30:00 PM,59.71,5/19/1994,51.19,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2737.50,13.54,,1.35,6.17,2.83,5.29,12.91,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.11%,43.90%,0.77%,6.44%,6.05,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,4.31%,-18.52%,-34.19%,-36.65%,-79.40%,-32.31%,,0.70,5.29%,7.26%,3.24%,-20.29%,-46.29%,-39.12%,30.46%,-81.75%,30.46%,43.98,2.65%,2.06%,1.70,2092.40,0.91,9.68,4.76%,1899444,2/24/2022 4:30:00 PM,38.88,12/11/2020,9.70,0.21%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",4074.58,177.78,,,10.07,4.51,,118.79,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.15,,,10.90%,6.77%,0.13%,1.37,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-3.56%,-13.47%,-23.97%,-14.02%,-23.48%,-25.27%,,0.64,2.33%,3.07%,-0.68%,-14.38%,-14.26%,-26.67%,11.18%,-27.81%,11.18%,40.12,0.57%,1.21%,2.00,187.96,0.53,17.60,1.79%,100431,,22.67,10/22/2020,,
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",26.07,,,,8.69,0.33,0.39,,,,-0.57,40.00%,33.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-10.27%,28.70%,10.73%,1.72%,0.43,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,4.07%,-11.75%,-72.57%,-78.56%,-92.09%,-21.10%,1.33,0.03,7.63%,10.72%,3.98%,-28.56%,-74.85%,-67.94%,29.20%,-92.98%,29.20%,43.69,-0.93%,6.51%,2.30,3474.08,0.40,0.27,5.52%,1373753,,3.00,9/19/1980,0.26,-2.22%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21%,-0.32%,1.36%,2.61%,10.25%,0.90%,,0.27,0.46%,0.88%,1.00%,2.03%,3.21%,-1.29%,7.12%,-1.29%,13.82%,58.59,0.05%,0.45%,,5.31,0.02,28.70,0.51%,117,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",43753.58,14.63,21.38,1.85,0.63,0.50,,,3.96%,,0.19,7.10%,-13.30%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,8.95%,,0.77%,1.56,,,,,,,,,,,0.72%,6.92%,-10.47%,-9.05%,1.23%,-0.71%,,0.08,2.28%,2.68%,2.06%,2.30%,-7.04%,-3.54%,9.88%,-27.47%,20.32%,54.52,1.83%,0.74%,3.00,21802.16,1.28,2.78,2.58%,28005133,,3.50,11/11/2013,2.78,0.00%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4094.29,6.64,5.57,0.36,0.43,2.44,12.38,4.19,,0.00%,24.82,38.00%,14.74%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.05,0.69%,0.00%,92.20%,2.35%,8.42%,4.49,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-3.22%,-8.47%,-9.95%,-17.37%,2.35%,-4.61%,1.53,7.80,4.96%,4.95%,1.26%,-1.01%,-10.50%,-9.23%,12.52%,-28.66%,12.52%,50.84,2.70%,2.30%,2.20,301.25,0.65,164.76,5.06%,197189,2/15/2022 8:30:00 AM,238.75,3/14/2002,165.00,0.15%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",186.95,,,,,1.28,311.58,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.60%,-0.08%,0.02%,0.06,,,,4.30,4.30,0.00,0.00,,,,-0.09%,-0.80%,-0.24%,-2.06%,,-0.70%,,0.02,0.12%,0.10%,-0.27%,-0.56%,-1.16%,-1.90%,0.12%,-9.15%,1.06%,42.97,0.00%,-0.29%,,57.08,0.00,9.71,-0.29%,76,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",28.07,,,,,0.50,0.48,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.70%,0.33%,2.27%,1.43,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,7.65%,-3.43%,-24.23%,-35.20%,-60.76%,-8.37%,2.45,0.11,4.41%,5.46%,2.24%,-7.68%,-30.64%,-24.23%,15.20%,-64.18%,15.20%,48.90,1.55%,1.04%,,227.14,0.22,1.97,2.60%,49486,11/2/2021 4:30:00 PM,,8/8/1997,1.99,1.02%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2875.72,22.47,11.04,1.40,0.46,1.76,45.79,12.56,1.87%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.36,1.20%,-0.48%,98.10%,0.06%,2.07%,2.98,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,-0.10%,-3.47%,-12.34%,-12.81%,0.80%,2.28%,1.25,1.25,2.25%,3.15%,-0.77%,-1.96%,-9.36%,-11.35%,8.69%,-24.69%,8.69%,49.06,0.41%,0.27%,2.00,460.80,0.66,41.78,0.67%,306348,12/15/2021 8:30:00 AM,56.75,2/13/1969,41.78,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14124.78,109.13,68.43,18.69,14.08,10.37,21.71,57.02,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-8.90%,18.30%,45.44,44.54,1.40%,-11.02%,92.60%,0.00%,2.30%,2.80,10.40%,11.70%,12.50%,7.60,6.90,0.00,0.00,81.80%,14.60%,15.40%,2.58%,2.97%,-14.93%,-1.24%,-2.65%,-12.04%,1.35,15.07,5.41%,4.80%,5.40%,-0.37%,-2.80%,-14.73%,17.66%,-16.71%,20.92%,53.65,1.85%,0.38%,2.50,365.51,0.68,315.92,2.23%,247036,2/3/2022 8:30:00 AM,365.00,7/29/1987,315.92,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",102070.62,,175.13,,19.19,23.68,12.89,62.20,,,-7.23,-566.20%,251.60%,,,29.70%,232.40%,66.70%,621.01,336.29,3.90%,-15.57%,59.60%,0.68%,3.85%,2.13,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,11.71%,5.49%,-12.92%,14.42%,-19.90%,1.83%,,8.42,4.21%,5.21%,9.52%,3.60%,5.96%,-9.58%,26.16%,-22.92%,30.70%,59.60,2.70%,1.74%,2.40,6084.89,0.80,169.53,4.48%,4861130,2/15/2022 4:30:00 PM,192.91,12/10/2020,169.84,0.18%
