"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",111.11,,13.43,,5.50,0.60,5.24,22.68,,,-0.15,-743.40%,19.91%,7.90%,-14.49%,,-126.40%,-46.80%,31.93,30.52,2.60%,4.51%,34.80%,-22.89%,0.81%,1.56,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,0.56%,-3.00%,-3.78%,-8.72%,-4.56%,1.71%,1.76,0.09,2.12%,2.49%,-0.07%,-3.78%,-8.01%,-10.33%,6.27%,-19.46%,6.27%,47.25,1.71%,0.00%,2.70,159.50,0.38,3.56,1.71%,60702,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.56,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",12140.81,,,,0.50,,0.84,,,,-5.50,-583.80%,113.60%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.50%,0.00%,56.40%,4.21%,15.98%,2.99,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,3.19%,7.63%,-12.34%,-10.76%,23.93%,4.40%,1.67,0.90,3.32%,4.67%,5.92%,-0.65%,-9.84%,-16.11%,16.10%,-28.13%,27.46%,55.79,2.74%,1.61%,3.10,34221.63,1.25,18.75,4.40%,42688190,10/21/2021 8:30:00 AM,19.11,12/9/2013,18.80,0.27%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",52.99,4.26,,,0.25,0.39,3.71,264.97,0.74%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.80%,-11.12%,2.43%,5.15,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-12.09%,-30.13%,-35.65%,-38.86%,25.70%,9.80%,0.19,0.24,10.85%,7.48%,-19.91%,-29.70%,-33.47%,-40.88%,13.03%,-83.16%,30.58%,30.16,6.32%,3.27%,,18.95,1.75,2.69,9.80%,33079,,,3/17/1980,2.69,0.00%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",793.23,8.94,8.98,,0.43,1.13,53.60,70.20,1.59%,10.50%,2.81,9.60%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.89%,95.60%,-2.07%,2.44%,3.14,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,1.33%,10.07%,-8.88%,-19.21%,33.71%,2.03%,,0.86,2.50%,3.18%,4.25%,0.97%,-10.92%,-20.64%,15.10%,-32.92%,51.14%,56.54,1.37%,0.65%,2.70,239.07,0.58,25.15,2.03%,138219,10/26/2021 8:30:00 AM,34.43,11/4/1982,25.15,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",139.23,,,,0.66,0.54,3.20,,,,-2.05,19.10%,48.20%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,49.80%,2.41%,13.68%,5.17,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-5.72%,-4.70%,-22.61%,-35.42%,-39.84%,2.53%,1.73,0.26,4.68%,4.73%,-5.15%,-14.83%,-28.11%,-40.52%,2.93%,-62.22%,2.93%,39.54,1.35%,1.17%,2.70,670.76,0.71,5.27,2.53%,478578,11/4/2021 4:30:00 PM,15.36,9/26/2013,5.27,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",4108.41,58.72,46.35,4.89,7.98,10.25,40.36,117.05,0.49%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.73%,71.20%,-1.03%,2.55%,6.21,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-1.85%,-1.21%,16.77%,25.43%,21.05%,-1.38%,0.56,1.91,1.79%,2.60%,-1.29%,2.06%,13.80%,-6.52%,13.24%,-6.52%,32.27%,49.74,-1.15%,-0.24%,3.00,170.52,1.80,78.33,-1.38%,306673,11/4/2021 4:30:00 PM,71.00,1/3/1991,78.33,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14805.85,23.97,18.11,1.44,1.35,4.66,24.49,22.49,1.69%,25.10%,9.88,4.40%,10.16%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.30%,,-1.68%,5.43%,5.38,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,0.12%,3.51%,14.29%,13.45%,50.49%,-1.29%,1.26,5.58,2.16%,2.14%,0.82%,1.92%,12.83%,-2.58%,8.51%,-2.58%,65.41%,53.44,-1.60%,0.32%,2.20,626.61,1.43,236.78,-1.29%,897929,11/15/2021 4:30:00 PM,254.69,11/29/2001,236.78,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2975286.44,32.46,29.45,2.07,8.13,47.52,47.50,37.91,0.48%,15.00%,5.61,71.40%,7.59%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16394.79,0.07%,-19.95%,58.80%,-0.61%,0.69%,1.27,27.60%,144.10%,50.00%,1.10,1.00,1.73,1.98,41.80%,29.80%,25.90%,0.93%,11.14%,30.81%,28.16%,40.65%,2.50%,1.20,4.30,1.68%,2.48%,4.31%,12.28%,26.44%,-0.07%,24.31%,-0.07%,56.62%,66.60,2.36%,0.14%,1.90,89089.62,1.17,182.01,2.50%,104382108,10/28/2021 4:30:00 PM,174.93,12/12/1980,182.04,0.02%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.40,,,,,,,,,,,,,,,,,,40.00,,,,,,,1.37,,,,,,,,,,,0.10%,-0.10%,-0.21%,0.08%,,-0.10%,,0.02,0.14%,0.23%,-0.11%,-0.39%,0.02%,-2.12%,0.21%,-2.51%,1.16%,45.75,0.00%,-0.10%,,48.48,0.00,9.71,-0.10%,178,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2276.17,97.56,46.78,32.52,6.40,1.81,13.24,,3.19%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.90%,198.22%,98.60%,0.46%,1.17%,2.79,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,2.53%,7.05%,-1.10%,0.53%,37.50%,0.35%,1.23,0.96,1.72%,2.29%,4.36%,1.08%,2.13%,-7.76%,11.35%,-7.76%,38.41%,59.77,0.19%,0.16%,2.60,249.14,0.75,37.66,0.35%,187059,10/26/2021 4:30:00 PM,39.30,1/13/2011,37.66,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",33.59,11.76,,0.59,2.60,1.63,4.00,18.66,7.63%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.40%,29.00%,1.31%,0.47%,0.78,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-1.72%,-6.26%,-14.31%,-7.23%,41.67%,0.00%,1.10,0.21,2.84%,3.22%,-2.55%,-6.39%,-6.45%,-11.41%,0.64%,-45.68%,54.78%,38.70,0.80%,-0.79%,,18.89,0.34,6.29,0.00%,6428,,,5/5/1995,6.33,0.64%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",42.60,,,,,0.65,4.84,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.53%,0.68%,1.35,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,0.89%,-3.21%,-20.59%,-36.80%,-37.76%,1.84%,0.97,0.02,6.58%,5.80%,0.07%,-11.74%,-30.83%,-30.22%,12.96%,-74.58%,12.96%,44.74,4.10%,-2.17%,,657.50,0.60,0.31,1.84%,392723,,1.00,10/17/2003,0.29,-3.57%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2736.22,5.55,7.32,0.56,0.72,1.05,,3.71,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.18,0.30%,-41.05%,,1.15%,15.51%,8.23,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,2.28%,9.78%,12.61%,42.19%,71.17%,0.73%,1.12,2.55,2.18%,2.64%,6.05%,8.23%,25.92%,-0.20%,21.41%,-0.20%,88.79%,68.69,0.02%,0.71%,2.00,512.40,0.92,94.81,0.73%,472929,11/3/2021 8:30:00 AM,105.57,7/21/2004,94.81,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71%,-1.17%,-0.18%,-9.72%,-7.90%,0.71%,,1.06,0.96%,0.98%,0.46%,-2.02%,-6.60%,-6.31%,4.37%,-18.69%,4.37%,49.59,0.19%,0.52%,,1089.18,0.58,83.29,0.71%,629877,,,8/15/2008,84.18,1.07%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4693.20,13.80,12.67,,12.23,3.13,,,6.94%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,4.97%,0.00%,13.70%,-3.02%,0.95%,3.29,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-0.10%,-4.09%,-3.20%,3.02%,46.53%,-0.25%,1.44,1.44,1.48%,2.79%,-0.85%,-7.42%,1.41%,-15.33%,10.10%,-15.33%,48.36%,43.81,-0.59%,0.35%,2.20,271.62,0.90,48.72,-0.25%,245429,10/28/2021 8:30:00 AM,56.20,4/14/1988,48.60,-0.25%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",76801.13,37.98,23.04,2.60,2.69,5.52,16.84,73.49,2.26%,90.70%,1.01,-71.60%,18.44%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,1.72%,0.10%,1.33,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,0.52%,8.98%,16.79%,11.31%,36.08%,0.79%,1.06,0.57,0.83%,1.18%,3.72%,8.39%,10.66%,-0.49%,18.66%,-0.49%,36.44%,67.10,-0.39%,1.18%,2.20,1418.73,1.36,38.47,0.79%,1926762,10/21/2021 8:30:00 AM,39.04,4/6/2001,38.47,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",237536.16,32.24,9.69,7.20,4.31,17.68,19.39,18.81,3.84%,120.40%,4.20,-48.50%,10.28%,-2.80%,4.48%,14.90%,37.60%,11.20%,1770.00,1765.80,0.12%,-19.07%,68.50%,-0.33%,0.87%,2.48,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,0.75%,15.87%,24.55%,17.01%,28.47%,0.01%,0.80,2.13,1.13%,1.67%,4.98%,12.24%,18.18%,-1.03%,26.38%,-1.03%,33.01%,77.20,-0.17%,0.18%,2.00,6224.93,1.09,135.42,0.01%,6803882,10/29/2021 8:30:00 AM,133.61,12/10/2012,135.43,0.01%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",27236.17,17.95,11.57,1.55,0.13,123.94,9.33,14.64,1.33%,23.50%,7.39,144.40%,7.47%,3.20%,11.57%,7.80%,108.70%,19.60%,207.91,148.76,0.20%,-42.39%,65.30%,-0.94%,1.32%,2.23,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,0.55%,14.53%,12.08%,14.90%,37.43%,-0.20%,0.49,2.38,1.23%,1.82%,5.47%,6.97%,10.25%,-1.95%,16.66%,-1.95%,39.76%,71.33,0.03%,-0.23%,2.30,877.60,1.11,132.62,-0.20%,977807,11/4/2021 8:30:00 AM,144.15,4/4/1995,132.62,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3554.66,9.22,11.29,1.15,5.05,1.23,0.94,37.90,1.17%,10.70%,5.58,37.00%,-15.80%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,0.50%,0.23%,92.70%,1.14%,3.05%,5.74,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,3.36%,3.48%,-3.83%,5.20%,34.96%,3.50%,1.30,1.59,2.76%,3.05%,4.69%,-0.03%,-0.04%,-9.21%,11.30%,-14.09%,40.49%,57.97,2.76%,0.72%,1.90,350.39,2.56,51.42,3.50%,896186,10/28/2021 4:30:00 PM,60.29,5/19/1994,51.42,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",4106.96,19.78,,1.98,9.25,4.13,7.93,19.36,,0.00%,0.71,-26.70%,-151.50%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.10%,43.60%,6.43%,4.91%,5.01,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-4.14%,-4.65%,-13.94%,-27.93%,-63.84%,-1.12%,,0.97,6.36%,7.35%,-1.03%,-5.75%,-30.92%,-21.14%,15.90%,-74.39%,15.90%,47.15,-2.28%,1.19%,1.60,1923.51,0.53,14.14,-1.12%,1020099,11/9/2021 4:30:00 PM,38.88,12/11/2020,14.14,0.00%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",5401.05,246.29,,,13.59,6.24,,160.27,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.14,,,10.20%,-2.41%,0.11%,1.82,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,0.21%,5.01%,19.21%,24.10%,16.71%,1.44%,,0.70,2.42%,3.26%,5.45%,4.92%,15.37%,-0.38%,11.84%,-3.24%,39.38%,60.14,0.97%,0.47%,2.00,114.62,0.50,23.89,1.44%,56833,,22.33,10/22/2020,,
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",34.03,,,,11.34,0.46,0.51,,,,-0.57,40.00%,6.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-10.87%,26.00%,-8.38%,1.56%,0.52,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,15.66%,-39.19%,-64.76%,-75.33%,-78.11%,9.79%,1.36,0.06,10.03%,10.17%,-17.67%,-45.38%,-70.27%,-65.09%,37.04%,-90.24%,37.04%,36.69,6.47%,3.12%,1.70,2571.00,2.41,0.37,9.79%,6207124,,3.00,9/19/1980,0.37,0.00%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20%,4.93%,5.52%,3.64%,11.80%,-0.11%,,0.20,0.12%,0.45%,1.81%,1.90%,3.01%,-0.36%,6.05%,-1.33%,12.68%,62.19,-0.08%,-0.03%,,4.79,0.47,28.42,-0.11%,2239,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",42804.37,16.59,19.43,2.24,0.69,0.52,,,0.37%,,0.16,0.00%,0.00%,39.83%,7.40%,,140.50%,32.00%,15736.90,4398.34,,,9.82%,,0.61%,1.13,,,,,,,,,,,-0.73%,-0.24%,2.30%,-16.57%,-6.25%,-2.86%,,0.07,1.54%,2.10%,-0.37%,-3.90%,-9.06%,-14.28%,12.12%,-29.04%,17.72%,45.37,0.00%,-2.86%,3.20,23635.99,1.01,2.72,-2.86%,23980894,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.72,0.00%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4009.16,7.02,6.11,0.38,0.43,2.58,12.13,4.10,,0.00%,24.82,38.00%,9.90%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.09,0.10%,0.00%,90.00%,-0.17%,8.15%,3.88,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,3.98%,3.77%,-14.42%,-0.11%,22.05%,0.83%,1.53,5.99,2.66%,3.66%,3.69%,-1.86%,-7.55%,-24.59%,13.24%,-24.59%,26.24%,55.19,0.41%,0.42%,2.30,338.39,1.14,174.16,0.83%,384774,10/26/2021 8:30:00 AM,249.25,3/14/2002,174.16,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",189.34,,,,,1.29,315.56,,,,,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,-7.91%,0.02%,0.05,,,,4.30,4.30,0.00,0.00,,,,-0.10%,0.20%,1.14%,-1.81%,,0.10%,,0.05,0.41%,0.49%,0.05%,0.18%,-0.71%,-1.11%,1.24%,-8.42%,1.87%,51.02,0.20%,-0.10%,,66.55,0.12,9.79,0.10%,7660,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",32.64,,,,,0.59,0.56,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,28.65%,2.57%,0.82,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-2.13%,2.22%,-20.42%,-32.75%,-44.71%,6.98%,2.50,0.13,6.20%,5.25%,-0.25%,-5.47%,-24.71%,-22.03%,7.48%,-58.18%,7.48%,47.77,5.50%,1.40%,,450.21,0.70,2.30,6.98%,316536,11/2/2021 4:30:00 PM,,8/8/1997,2.31,0.43%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2706.66,21.99,10.79,1.37,0.43,1.75,5.36,6.49,1.86%,23.30%,1.86,-99.80%,10.89%,-68.40%,16.00%,4.10%,-124.40%,10.70%,67.50,66.44,1.00%,-1.33%,97.40%,1.61%,2.04%,3.81,5.60%,13.70%,1.70%,1.40,1.40,0.39,0.41,15.60%,5.20%,3.40%,-1.21%,-9.78%,-12.67%,-5.81%,10.73%,0.07%,1.32,1.37,2.00%,3.41%,-4.26%,-9.06%,-13.66%,-16.83%,6.35%,-26.32%,12.59%,38.77,-0.02%,0.10%,2.00,355.21,1.65,40.88,0.07%,585460,12/15/2021 8:30:00 AM,56.75,2/13/1969,40.00,-2.15%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",16248.62,112.64,73.16,10.75,16.69,12.02,24.97,69.65,,0.00%,3.25,11.40%,19.21%,42.20%,10.48%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-12.74%,92.90%,-1.18%,2.63%,4.85,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,2.36%,17.24%,16.70%,12.11%,15.65%,1.98%,1.28,11.37,2.22%,3.39%,11.35%,8.41%,12.08%,-3.43%,23.87%,-5.45%,40.20%,67.83,2.32%,-0.33%,2.40,241.41,0.99,366.29,1.98%,240036,10/28/2021 8:30:00 AM,379.80,7/29/1987,366.29,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",106856.11,,185.28,,20.09,24.12,13.49,65.12,,,-7.23,-566.20%,133.60%,,,29.70%,232.40%,66.70%,621.01,336.86,3.90%,-17.77%,58.90%,13.26%,3.73%,2.17,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,0.58%,1.82%,4.97%,16.38%,24.10%,3.72%,,7.86,3.38%,4.63%,1.33%,-2.95%,5.97%,-18.77%,15.55%,-21.49%,33.13%,50.79,4.52%,-0.76%,2.30,5787.08,0.73,172.68,3.72%,4216860,11/4/2021 4:30:00 PM,196.29,12/10/2020,172.80,0.07%
