Company,Recommendations
SON,3.0
ASB,3.0
INGR,3.0
WOR,3.0
JHG,3.1
HXL,3.1
LSTR,3.1
LII,3.2
CBRL,3.2
PSB,3.2
FFIN,3.2
BHF,3.2
RYN,3.2
CMC,3.2
CBSH,3.3
AM,3.3
MAC,3.4
MCY,3.5
FDS,3.6
CFR,3.7
HE,3.8
XRX,3.9
GME,4.0
TR,6.0
GXO,6.0
DTM,6.0
IBOC,6.0
VSCO,6.0
