Company,Recommendations
PLMR,2.1
CUBI,2.1
WD,2.2
POLY,2.2
PVAC,2.2
RAVN,2.2
PLCE,2.2
IBP,2.2
MYRG,2.2
PRAA,2.2
SPPI,2.2
USPH,2.2
MXL,2.2
LMAT,2.2
KLIC,2.2
SMPL,2.2
JYNT,2.2
ZUMZ,2.2
SANM,2.2
VICR,2.2
TISI,2.2
TTGT,2.2
RUTH,2.2
MSTR,2.2
TVTY,2.2
IRT,2.2
SPSC,2.2
SAFE,2.2
JJSF,2.2
ZYXI,2.2
CHCT,2.2
EGRX,2.2
ECPG,2.2
EAT,2.2
FN,2.2
DBD,2.2
CPSI,2.2
GCO,2.2
CLDT,2.2
GES,2.2
BSIG,2.2
BRKL,2.2
BLMN,2.2
BANR,2.2
B,2.2
FELE,2.2
AWR,2.2
ANF,2.2
AROC,2.2
ARNC,2.2
ARLO,2.2
GTY,2.2
ACA,2.2
AZZ,2.3
OMI,2.3
DFIN,2.3
AKR,2.3
AEIS,2.3
XHR,2.3
MSEX,2.3
EHTH,2.3
OSUR,2.3
MPAA,2.3
EPAY,2.3
ETH,2.3
EXPO,2.3
LPI,2.3
MTOR,2.3
PBH,2.3
PIPR,2.3
CVCO,2.3
UBA,2.3
BFS,2.3
BHE,2.3
STAR,2.3
CAMP,2.3
SCL,2.3
RYAM,2.3
CVET,2.3
FBNC,2.3
CNMD,2.3
UFPI,2.3
ANGO,2.3
PLUS,2.3
CSII,2.3
PLAB,2.3
TMST,2.3
UFCS,2.3
HCI,2.3
POWI,2.3
HLX,2.3
KRG,2.3
IVC,2.3
GDOT,2.3
KTB,2.3
GNL,2.3
IOSP,2.3
BKU,2.4
HZO,2.4
KN,2.4
MERC,2.4
PLXS,2.4
RMBS,2.4
PGTI,2.4
PBI,2.4
PARR,2.4
OXM,2.4
OII,2.4
JBT,2.4
NTGR,2.4
PLAY,2.4
SPTN,2.4
CCOI,2.4
TBK,2.4
FBC,2.4
SSP,2.4
TRUP,2.4
GPMT,2.4
WNC,2.4
TRHC,2.4
ODP,2.5
WIRE,2.5
CXW,2.5
ZEUS,2.5
AGYS,2.5
GWB,2.5
ALEX,2.5
PFBC,2.5
AMSF,2.5
DNOW,2.5
USNA,2.5
HAFC,2.5
CORT,2.5
PUMP,2.5
RGR,2.5
RGS,2.5
RMAX,2.5
AVNS,2.5
ROIC,2.5
RPT,2.5
HSKA,2.5
SAIA,2.5
NP,2.5
SBCF,2.5
GEO,2.5
HSTM,2.5
CONN,2.5
NFBK,2.5
AAN,2.5
FIX,2.5
FLGT,2.5
ENTA,2.5
MHO,2.5
EXTR,2.5
EIG,2.5
MLAB,2.5
MDRX,2.5
MDC,2.5
EVTC,2.5
FARO,2.5
CADE,2.6
ATI,2.6
TSE,2.6
SITC,2.6
SHOO,2.6
GKOS,2.6
APOG,2.6
LXP,2.6
CAKE,2.6
CCRN,2.6
SM,2.6
FBK,2.6
AMPH,2.6
LOCO,2.6
PMT,2.6
NYMT,2.6
PFS,2.6
AEL,2.6
FCF,2.6
AAT,2.6
REZI,2.6
EXLS,2.6
OIS,2.6
MANT,2.6
SHAK,2.7
GIII,2.7
MDP,2.7
SBH,2.7
MGPI,2.7
INGN,2.7
CLW,2.7
CLB,2.7
CHUY,2.7
RGP,2.7
HCC,2.7
BJRI,2.7
BHLB,2.7
UFS,2.7
WABC,2.7
UTL,2.7
UNFI,2.7
CTS,2.7
HMST,2.7
GVA,2.7
WSR,2.7
NXGN,2.7
DORM,2.7
AAOI,2.7
KALU,2.7
AXL,2.7
TILE,2.7
TGI,2.7
HTH,2.7
RLGY,2.7
STBA,2.7
LTHM,2.7
NWN,2.7
HFWA,2.8
EPC,2.8
ILPT,2.8
BIG,2.8
VRA,2.8
UNIT,2.8
SIG,2.8
HP,2.8
TWO,2.8
SLCA,2.8
LNN,2.8
DRH,2.8
KWR,2.8
NWBI,2.8
CPE,2.8
PRA,2.8
NBHC,2.8
CVGW,2.8
PRLB,2.8
OI,2.8
IPAR,2.8
DBI,2.8
PTEN,2.8
GBX,2.8
MTH,2.8
CYH,2.8
BMI,2.9
ONB,2.9
FHB,2.9
SWN,2.9
FLOW,2.9
ENDP,2.9
WETF,2.9
RRC,2.9
CVBF,2.9
HTLD,2.9
BDN,2.9
AIN,2.9
TWI,3.0
ARR,3.0
TMP,3.0
TRST,3.0
FSP,3.0
THRM,3.0
BANF,3.0
SYKE,3.0
BCC,3.0
EGBN,3.0
GNW,3.0
MNRO,3.0
HOPE,3.0
LDL,3.0
NBTB,3.0
WTS,3.0
WSFS,3.0
WRE,3.0
LL,3.0
ABTX,3.0
WDFC,3.0
NTUS,3.0
HA,3.0
FMBI,3.0
AJRD,3.0
AMBC,3.0
VGR,3.0
ANDE,3.0
KRA,3.0
UVE,3.0
HMN,3.0
USCR,3.0
UNF,3.0
DAKT,3.0
ARI,3.0
FFBC,3.0
UIHC,3.0
SHEN,3.0
CENX,3.0
MGLN,3.0
SNBR,3.0
MEI,3.0
CRS,3.0
POWL,3.0
SBSI,3.0
SFBS,3.0
PSMT,3.0
CALM,3.0
MOV,3.0
COLB,3.0
CBB,3.0
SVC,3.0
DRQ,3.0
CBU,3.0
CNXN,3.0
SFNC,3.0
SPNT,3.0
CHCO,3.0
RRGB,3.0
RNST,3.0
KAMN,3.0
RPAI,3.0
MD,3.0
BKE,3.0
CHS,3.0
CFFN,3.0
IRBT,3.0
CLI,3.0
GCP,3.0
GLT,3.0
LGIH,3.1
DDD,3.1
BBBY,3.1
BGS,3.1
EPAC,3.2
MYGN,3.2
FOE,3.2
CWT,3.2
GHL,3.2
OPI,3.2
PAHC,3.2
AVA,3.2
PRK,3.2
HT,3.2
PBF,3.3
AMCX,3.3
DHC,3.3
CNSL,3.3
AAON,3.3
LTC,3.4
M,3.4
RES,3.5
MMI,3.5
PETS,3.5
SKT,3.6
NBR,3.7
IVR,3.8
GME,4.0
INVA,4.0
FIZZ,4.0
FOSL,4.0
WRLD,4.0
GCI,4.3
PKE,6.0
NPK,6.0
RILY,6.0
UHT,6.0
SAFT,6.0
SNEX,6.0
DSPG,6.0
COKE,6.0
CRVL,6.0
AMEH,6.0
SCHL,6.0
UVV,6.0
JOE,6.0
CATO,6.0
LQDT,6.0
SENEA,6.0
SPOK,6.0
TG,6.0
