date,CARR,INTU,LOW,TGT,WST,portfolio
2022-01-19,1076.126052352842,102.68922821229305,74.89677836283816,207.19829026807673,749.6824277631083,2210.592776959158
2022-01-20,1059.3632303955844,102.55177312051379,71.45988601750418,205.23590191145263,745.9684281170347,2184.5792195620897
2022-01-21,1054.2902954747947,99.5257958153587,71.80772733847122,201.09822825482544,734.4071882139909,2161.129235097441
2022-01-24,1051.2024293611,100.68007379928503,74.14685613982681,204.18066618223662,765.796210178058,2196.0062356605067
2022-01-25,1041.277085325624,97.16075224080916,73.40011846534087,198.7192949991222,755.4929369142299,2166.0501879451263
2022-01-26,1029.3666724830528,95.5583258353699,72.7906085378626,195.9701185249894,755.9122997514261,2149.598025132701
2022-01-27,1016.5740722780268,97.39235717471684,72.09812018313438,196.40516139942608,766.475100234612,2148.9448112699165
2022-01-28,1024.5143475064076,100.70643851337714,74.9893250436851,201.4869978197404,784.7853884370622,2186.482497320272
2022-01-31,1051.6435651113482,104.54963001218242,75.74244155390237,204.04180369697966,785.1647771357522,2221.1422175101648
2022-02-01,1037.7480834616815,105.60411513976096,76.06155863671746,202.9310172994353,793.1917182074407,2215.536492745036
2022-02-02,1047.893953303261,105.88091015902617,76.30408586669446,201.43146133697599,816.1344971988096,2247.6449078647674
2022-02-03,1019.882548335866,100.8514329479831,74.70850045261892,197.36785050959864,802.9958022294334,2195.8061344754997
2022-02-04,1011.0600016069892,102.43879790711995,73.10015249774048,198.12687747850705,800.2003546623915,2184.926184152748
2022-02-07,1008.4132712435427,102.67605734814764,72.44596150410145,195.5813347745105,800.1404543908188,2179.257079261121
2022-02-08,1015.9124107216755,104.3613303279256,73.95857336026731,197.1179150588128,800.080554119246,2191.430783587927
2022-02-09,1058.260433088985,109.10084165555807,74.56489873922017,200.5335860683745,816.2343106727021,2258.69407022484
2022-02-10,1039.9537622129214,104.99214116592633,72.56722268441982,197.94175586929228,797.8042219271063,2213.2591038596665
2022-02-11,1003.5608621288563,100.89285336192728,72.09174134740307,195.83125603973244,781.1313499987482,2153.5080628766673
2022-02-14,987.9009216162392,99.61994565748712,72.10450388820595,193.06356740467814,766.1156986051752,2118.8046371717855
2022-02-15,1009.074932799894,99.38081287365341,72.7906085378626,192.6080122048066,769.4902227548785,2143.3445891710953
2022-02-16,1006.8693381866954,99.45048283739638,72.44276721689553,193.19370576812156,757.4098674769328,2129.3661614860416
2022-02-17,983.2691224456975,93.4305359553977,71.41520982068366,189.65168394068428,773.3439490771641,2111.1105012396274
2022-02-18,972.2409811036221,90.60981036295884,71.0641839511912,190.0142527690307,737.7817123636943,2061.710940550497
2022-02-22,998.9290629583145,90.99582241710519,68.47933363265271,182.5397514671342,737.0629091048207,2078.0068795800275
2022-02-23,966.9474362386878,87.93595254793196,68.63889217406026,176.54340011173494,713.8206287555877,2013.8863098280026
2022-02-24,986.1363786152474,93.60942295402181,68.1027778122142,178.0773560667112,755.5329110527362,2081.458846500931
2022-02-25,997.6056557075707,91.73583879708639,69.9440798741324,185.2078858145663,771.6866676061923,2116.1801277995482
2022-02-28,989.8859904233344,89.32372030147262,70.54402154801369,185.71920446622505,772.9046601069014,2108.377596845947
2022-03-01,964.3007058752413,88.23346352061958,70.68443384354677,203.99640989242124,761.9224967865192,2089.137509918348
2022-03-02,990.5476519796857,91.51364654881142,72.96931332514463,209.08167921920528,768.1124555725174,2132.2247466453646
2022-03-03,1011.9422731074851,89.00926304677593,72.20981310985577,208.09623646449785,781.2111764033874,2162.468762132002
2022-03-04,992.5327207867809,87.54994049378563,71.50456708366492,208.3379584737714,773.1243350601261,2133.0495218981287
2022-03-07,959.8894325108029,82.36040165538387,70.92696107352377,196.19652012522448,744.550747732354,2053.924063097289
2022-03-08,961.2128397615468,83.26800176619946,71.24607815633888,194.12337088547784,716.1368741500471,2025.98716471961
2022-03-09,983.4896482518008,87.51039342264745,72.08216822446583,200.80766534895983,743.5922824510025,2087.4821576988766
2022-03-10,966.2857746823365,85.18112724782273,71.53647587034229,199.67347277094004,741.735313096059,2064.4121636675004
2022-03-11,953.2725645331659,82.72381866685144,70.91100911485522,192.4127904740776,725.2420810462327,2024.5622638351829
