no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
925,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,14466.28,10.19,11.58,0.54,0.81,2.78,64.38,17.66,,0.00%,7.38,40.30%,-28.26%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.52,0.90%,-2.70%,,-1.01%,4.29%,3.51,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,-2.98%,5.53%,43.38%,69.10%,90.49%,84.10%,2.26,2.83,3.16%,3.68%,1.11%,12.85%,43.63%,-7.19%,37.98%,-7.19%,100.56%,56.64,-0.56%,-1.67%,1.5,2304.67,1.3,75.13,-2.21%,2998202,11/4/2021 8:30:00 AM,92.64,6/22/2005,75.13,0.00%,84.0,93,1.48,75.13,74.55,66.97,52.46,37.46,80.95,16.0,23.31,64.33333333333333,True
1139,BVH,Bluegreen Vacations Holding Corporation,Consumer Cyclical,Resorts & Casinos,USA,644.35,11.94,11.15,1.19,1.03,2.88,2.97,6.41,,0.00%,2.62,-273.40%,-0.53%,-19.10%,10.00%,-6.70%,170.60%,55.00%,21.71,13.95,7.10%,9.38%,44.90%,1.33%,2.02%,3.01,4.30%,25.70%,-10.10%,,,2.64,2.64,75.10%,6.60%,8.70%,-4.28%,-4.25%,26.78%,65.56%,141.08%,131.63%,1.83,1.66,5.52%,5.23%,-1.54%,8.29%,39.99%,-9.29%,36.26%,-9.29%,155.84%,50.1,-3.48%,-2.55%,2.0,93.32,1.87,31.34,-5.94%,174114,11/3/2021 4:30:00 PM,51.5,11/19/1997,31.34,0.00%,69.0,98,1.98,31.34,31.75,29.06,22.46,12.25,34.55,20.0,64.33,62.333333333333336,True
1159,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,770.65,3.2,6.85,0.13,0.18,2.72,3853.25,7.68,,0.00%,24.69,552.90%,-55.95%,53.30%,25.00%,10.10%,-17.10%,11.40%,9.72,9.31,0.10%,-85.35%,83.70%,2.56%,3.87%,2.21,20.40%,139.10%,19.60%,3.1,1.5,1.74,1.76,17.00%,8.60%,5.80%,-2.06%,4.93%,60.68%,71.61%,172.84%,169.86%,1.75,4.0,5.80%,5.23%,1.92%,19.88%,49.65%,-7.97%,72.18%,-7.97%,191.04%,57.48,0.84%,-2.45%,2.3,163.33,1.02,78.96,-1.63%,167359,11/2/2021 4:30:00 PM,106.33,12/14/2004,78.96,0.00%,59.0,98,2.14,78.96,77.73,66.44,52.98,27.13,85.8,15.0,34.66,57.333333333333336,True
1274,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2557.54,5.86,4.74,0.65,0.64,1.54,5.2,27.24,0.82%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-16.98%,87.20%,-0.86%,6.32%,5.91,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-8.63%,-0.89%,16.66%,9.62%,53.87%,67.29%,1.94,3.04,3.60%,4.07%,-4.68%,3.28%,7.40%,-14.90%,21.68%,-14.90%,79.42%,44.72,-0.64%,-1.65%,1.7,319.3,1.2,73.24,-2.28%,384212,10/27/2021 4:30:00 PM,100.25,6/18/2014,73.24,0.00%,78.0,88,1.26,73.24,76.85,71.13,68.27,40.82,86.07,15.0,36.88,60.333333333333336,True
1465,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,952.43,48.04,44.78,,6.76,9.36,40.36,107.01,,0.00%,1.47,175.90%,-10.43%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-4.02%,41.50%,5.28%,2.14%,1.96,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,11.94%,5.02%,64.44%,98.88%,182.48%,186.25%,0.97,4.15,8.67%,5.83%,7.68%,15.60%,60.92%,-6.74%,44.38%,-6.74%,199.83%,63.47,3.00%,-1.62%,2.0,124.49,1.35,70.76,1.33%,168195,11/4/2021 4:30:00 PM,80.0,8/6/1986,70.76,0.00%,69.0,98,2.28,70.76,65.9,61.63,44.18,23.6,75.87,21.0,13.06,62.666666666666664,True
1610,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,245480.6,47.2,39.38,4.73,1.21,13.84,20.16,197.17,0.58%,26.20%,11.62,25.00%,8.96%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,442.57,0.20%,-3.14%,68.80%,-0.51%,0.83%,1.64,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.80%,3.10%,2.30%,-1.55%,3.63%,21.33%,39.87%,49.47%,45.59%,0.64,14.34,3.11%,2.75%,1.12%,7.47%,27.96%,-3.18%,23.53%,-3.18%,78.68%,56.32,1.19%,-1.00%,2.2,2241.78,0.9,548.56,0.17%,2018546,12/9/2021 4:30:00 PM,545.7,11/27/1985,552.0,0.63%,63.0,86,1.23,548.56,543.23,512.35,429.87,307.0,566.55,19.0,-0.52,56.0,True
1645,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17867.32,145.84,93.2,40.51,16.25,4.56,41.73,,1.93%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.24,0.70%,-23.39%,95.90%,-1.23%,1.37%,2.33,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-2.16%,3.73%,14.52%,27.39%,78.22%,72.09%,0.77,3.92,2.41%,2.38%,1.07%,4.61%,22.29%,-3.10%,14.99%,-3.10%,81.78%,54.91,1.12%,-0.91%,2.3,595.49,0.7,171.95,0.20%,414082,10/28/2021 4:30:00 PM,178.24,7/22/1993,171.95,0.00%,59.0,92,1.42,171.95,170.41,164.79,140.95,94.59,177.45,37.0,3.66,62.666666666666664,True
1724,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,968.57,38.72,16.41,2.58,2.62,5.39,880.52,16.93,0.76%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.97,9.70%,-4.02%,76.90%,-6.78%,4.69%,4.38,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,5.48%,14.50%,38.90%,60.59%,97.47%,89.14%,0.88,1.96,4.20%,3.50%,8.33%,17.55%,42.19%,-1.45%,36.56%,-1.45%,102.18%,70.74,-0.03%,-0.27%,1.5,160.37,2.09,59.24,-0.30%,335588,10/27/2021 4:30:00 PM,63.75,8/9/1996,59.24,0.00%,84.0,95,1.57,59.24,55.06,50.67,41.78,29.99,60.11,22.0,7.61,67.0,True
1759,CUBE,CubeSmart,Real Estate,REIT - Industrial,USA,11842.42,51.1,54.06,8.52,15.19,5.87,583.37,97.31,2.43%,123.50%,1.09,-3.80%,-8.25%,15.10%,6.00%,8.80%,78.40%,23.20%,202.19,200.46,0.30%,-11.64%,89.40%,-3.58%,1.94%,2.74,4.60%,11.80%,5.60%,,,1.18,1.18,68.60%,34.60%,28.30%,1.75%,2.63%,7.69%,19.67%,68.47%,66.32%,0.39,1.35,2.35%,2.52%,2.56%,3.89%,16.95%,-1.31%,15.45%,-1.31%,77.80%,58.41,0.87%,-0.66%,2.4,1418.56,1.36,55.9,0.20%,1934834,11/4/2021 4:30:00 PM,60.3,10/22/2004,56.15,0.45%,56.0,90,1.33,55.9,54.56,53.95,47.89,31.44,56.64,19.0,7.87,55.0,True
1760,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2121.41,6.51,8.92,0.65,2.95,1.62,1.91,6.84,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.20%,-23.70%,84.00%,0.54%,2.78%,2.2,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,2.93%,0.17%,52.93%,46.64%,227.92%,215.29%,1.6,3.13,7.96%,5.01%,-1.40%,5.21%,38.71%,-13.37%,33.90%,-13.37%,230.95%,49.97,3.86%,-3.28%,2.1,376.09,1.5,57.32,0.46%,565233,10/27/2021 4:30:00 PM,70.38,2/21/2012,57.32,0.00%,66.0,99,2.66,57.32,58.16,54.73,41.46,17.45,66.17,21.0,22.78,62.0,True
1939,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1475.74,18.4,9.66,1.84,1.52,4.17,12.01,8.68,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.17,1.90%,-14.29%,94.10%,1.21%,1.00%,1.3,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,2.78%,-7.32%,32.49%,40.49%,130.82%,161.70%,1.97,1.81,3.93%,3.79%,-2.83%,2.07%,29.67%,-15.13%,21.84%,-15.13%,165.45%,47.89,2.54%,-1.72%,2.3,247.52,0.75,44.41,0.77%,185142,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.41,0.00%,59.0,98,2.0,44.41,45.61,43.67,34.33,16.73,52.33,29.0,5.83,62.0,True
2216,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1741.38,5.98,6.74,0.46,1.2,1.28,11.01,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.42%,17.71%,14.9,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,0.80%,-0.52%,22.45%,23.35%,55.45%,51.66%,1.42,1.57,3.08%,2.79%,1.05%,5.08%,23.39%,-2.77%,17.67%,-2.77%,102.23%,56.7,2.06%,-0.92%,2.2,341.41,0.78,59.07,1.11%,266752,11/3/2021 4:30:00 PM,67.75,7/9/1999,59.07,0.00%,63.0,89,1.3,59.07,58.46,56.39,47.96,29.21,60.75,18.0,14.69,56.666666666666664,True
2376,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1425.41,3.17,6.69,,1.31,1.23,6.22,3.47,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-7.58%,90.10%,0.14%,3.13%,3.45,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-0.18%,-5.29%,18.79%,11.76%,57.71%,53.13%,1.56,1.48,4.18%,3.60%,-2.59%,0.50%,7.89%,-12.73%,22.49%,-12.73%,72.33%,46.37,0.88%,-2.34%,2.0,322.86,1.3,37.93,-1.48%,420048,10/28/2021 4:30:00 PM,44.5,10/30/2014,37.93,0.00%,69.0,86,1.23,37.93,38.86,37.78,35.16,22.01,43.47,20.0,17.32,58.333333333333336,True
2587,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,28794.19,40.11,38.76,6.69,19.15,9.65,438.94,80.25,2.32%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.47%,96.00%,-2.75%,1.67%,3.36,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,1.39%,6.14%,20.06%,32.45%,91.84%,86.26%,0.32,5.0,2.32%,2.56%,4.78%,9.61%,27.70%,-0.89%,27.20%,-0.89%,102.52%,65.93,1.86%,-1.53%,2.1,652.4,1.08,215.8,0.30%,703900,10/27/2021 4:30:00 PM,219.36,8/12/2004,215.8,0.00%,66.0,94,1.52,215.8,206.64,197.77,169.44,106.56,217.73,14.0,1.65,58.0,True
2589,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1735.23,80.76,14.54,4.04,1.67,24.66,9.07,12.19,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.06,1.20%,-18.62%,85.40%,1.61%,4.29%,4.54,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,3.91%,5.10%,52.43%,26.47%,93.69%,100.44%,1.87,0.69,5.76%,5.24%,2.26%,16.02%,28.35%,-5.60%,44.76%,-5.60%,106.43%,57.85,2.30%,-2.32%,2.2,1198.84,0.92,13.81,-0.07%,1108467,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.81,0.00%,63.0,95,1.59,13.81,13.52,11.97,10.79,6.69,14.63,19.0,12.24,59.0,True
2932,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,2096.43,,10.7,,0.75,3.24,13.1,95.73,4.85%,28.40%,-0.44,81.10%,26.73%,-21.10%,15.00%,65.50%,837.90%,54.10%,40.23,27.15,1.20%,0.00%,71.20%,4.93%,2.83%,3.56,9.70%,51.10%,8.50%,1.5,0.5,1.68,1.68,41.40%,5.90%,9.00%,-2.70%,13.42%,47.99%,42.55%,86.81%,69.33%,1.77,2.23,3.94%,4.35%,2.76%,16.32%,35.18%,-6.42%,42.71%,-6.42%,98.00%,60.49,-1.04%,-0.80%,1.9,215.65,1.34,51.56,-1.83%,288640,11/2/2021 4:30:00 PM,59.86,6/14/2012,51.56,0.00%,72.0,94,1.52,51.56,50.5,44.59,38.21,26.04,55.1,28.0,16.1,64.66666666666667,True
3128,GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services,USA,2388.67,,96.77,,13.66,8.31,11.99,171.85,,,-0.17,-138.60%,7.69%,,,,61.00%,120.20%,62.61,40.26,5.80%,-58.19%,69.50%,54.51%,3.46%,3.0,-4.40%,-5.00%,-8.50%,9.9,9.9,0.0,0.0,41.60%,-1.20%,-5.00%,-1.72%,-2.45%,21.13%,99.02%,225.73%,190.32%,,2.5,6.76%,6.77%,-3.99%,6.34%,55.72%,-12.84%,42.06%,-12.84%,227.48%,48.33,0.22%,-2.59%,1.7,465.41,0.75,36.58,-2.38%,351203,11/4/2021 4:30:00 PM,40.67,10/30/2018,36.58,0.00%,78.0,99,2.49,36.58,38.02,34.56,23.6,11.66,41.97,37.0,11.18,71.33333333333333,True
3980,INVE,"Identiv, Inc.",Technology,Computer Hardware,USA,488.12,4470.0,111.75,,4.88,6.57,16.72,488.12,,0.00%,0.01,-167.00%,63.93%,37.50%,,7.40%,553.00%,16.90%,22.45,21.33,3.10%,-34.68%,66.10%,4.10%,2.35%,3.81,1.90%,3.10%,-6.40%,3.6,2.5,0.0,0.0,36.20%,3.20%,1.70%,-2.36%,-6.29%,23.48%,40.21%,216.57%,162.94%,1.58,1.45,7.31%,6.54%,-1.47%,4.00%,30.63%,-11.48%,29.87%,-11.48%,227.71%,48.58,0.27%,-2.28%,2.0,131.14,0.54,22.35,-2.02%,70843,11/2/2021 4:30:00 PM,29.25,10/7/1997,22.35,0.00%,69.0,99,2.51,22.35,22.64,21.56,17.17,7.03,25.25,15.0,30.87,61.0,True
4324,KFRC,Kforce Inc.,Industrials,Staffing & Employment Services,USA,1575.68,21.5,19.14,1.43,1.03,7.92,13.63,31.51,1.41%,26.10%,3.42,14.10%,8.40%,11.50%,15.00%,1.20%,7.90%,10.20%,20.43,20.08,3.50%,-14.64%,89.40%,0.58%,1.71%,3.04,14.50%,39.80%,21.80%,2.4,2.4,0.53,0.0,28.70%,7.00%,4.80%,2.33%,-4.88%,26.06%,19.86%,71.51%,74.93%,1.16,2.25,3.19%,3.22%,-2.13%,2.30%,18.21%,-9.62%,17.96%,-9.62%,80.78%,49.72,2.15%,-1.50%,2.0,112.98,0.86,73.63,0.61%,96725,11/1/2021 4:30:00 PM,79.33,8/15/1995,73.63,0.00%,69.0,92,1.42,73.63,74.96,72.1,62.38,41.32,81.47,22.0,7.74,61.0,True
4508,LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,USA,577.64,12.59,11.82,,2.98,1.99,641.82,11.44,,0.00%,1.93,32.80%,2.50%,,,,73.90%,29.30%,24.2,8.68,34.70%,-4.48%,22.10%,6.06%,1.04%,2.05,13.20%,16.90%,12.80%,2.1,1.2,0.03,0.0,39.40%,28.90%,24.10%,-7.62%,-7.90%,38.99%,40.68%,58.85%,60.42%,,1.45,5.90%,5.53%,-5.12%,9.29%,27.11%,-15.95%,44.80%,-15.95%,73.76%,48.14,-0.78%,-1.57%,2.0,43.92,0.96,24.24,-2.34%,42043,,30.5,12/14/2018,24.24,0.00%,69.0,89,1.3,24.24,25.44,22.32,19.11,13.95,28.84,17.0,25.83,58.333333333333336,True
4633,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6408.93,5.1,9.2,1.02,1.45,4.95,10.56,4.64,0.89%,4.80%,14.11,206.00%,-41.90%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.74,0.90%,2.50%,99.11%,-4.35%,5.03%,3.42,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-4.60%,5.11%,22.34%,24.02%,88.45%,93.62%,1.73,2.85,3.91%,3.89%,-0.16%,6.21%,15.61%,-8.24%,23.26%,-8.24%,97.77%,51.74,-1.99%,-1.73%,2.4,1274.22,1.05,71.97,-3.68%,1338607,11/2/2021 8:30:00 AM,78.75,12/29/1972,71.97,0.00%,56.0,94,1.55,71.97,72.18,67.97,62.37,36.39,78.43,25.0,9.42,58.333333333333336,True
