"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",55.15,3.95,,,0.26,0.36,3.86,275.77,0.80%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.70%,,2.30%,4.73,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,0.41%,-20.32%,-37.44%,-39.56%,5.51%,1.63%,0.12,0.27,11.73%,10.91%,-6.68%,-24.40%,-36.49%,-42.63%,17.45%,-84.41%,17.45%,37.55,0.81%,0.41%,,19.56,1.07,2.49,1.22%,20974,,,3/17/1980,2.35,-5.62%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",656.82,7.37,7.40,,0.36,0.93,44.38,58.13,1.93%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.83%,96.50%,-0.16%,2.31%,3.04,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-3.49%,-16.32%,-10.69%,-27.35%,18.67%,-15.94%,,0.98,6.44%,4.14%,-10.84%,-13.01%,-26.11%,-21.52%,0.24%,-44.73%,24.52%,31.15,-3.27%,0.00%,2.70,233.90,0.83,20.72,-3.27%,193272,10/26/2021 8:30:00 AM,33.50,11/4/1982,20.72,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",106.05,,,,0.51,0.39,2.44,,,,-2.05,19.10%,19.20%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,51.80%,3.78%,14.96%,5.07,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-5.28%,-31.20%,-50.98%,-51.48%,-66.64%,-26.65%,1.74,0.24,6.75%,5.53%,-16.37%,-28.27%,-46.12%,-40.16%,3.86%,-72.97%,3.86%,25.60,-5.51%,1.79%,2.70,748.69,0.47,3.77,-3.83%,350085,11/4/2021 4:30:00 PM,15.36,9/26/2013,3.77,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3251.04,46.45,36.66,3.87,6.31,8.11,31.94,92.62,0.61%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.53%,71.20%,0.02%,2.84%,5.49,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-5.71%,-21.92%,-10.45%,-0.24%,-16.30%,-21.99%,0.65,2.43,4.53%,3.26%,-14.62%,-18.68%,-10.09%,-26.05%,-1.68%,-26.05%,4.63%,20.13,-2.99%,0.41%,3.00,214.71,0.72,61.96,-2.59%,154711,11/4/2021 4:30:00 PM,71.00,1/3/1991,61.96,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14233.71,22.78,17.02,1.27,1.30,4.43,23.54,21.62,1.78%,25.10%,9.88,4.40%,11.25%,2.20%,17.90%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.25%,,-0.18%,4.49%,4.25,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-1.84%,-5.47%,-2.27%,5.49%,46.80%,-6.16%,1.25,6.28,3.30%,2.60%,-4.39%,-3.65%,5.12%,-7.95%,3.16%,-7.95%,57.25%,40.54,-1.12%,1.13%,2.20,656.44,0.82,225.11,-0.00%,538039,11/15/2021 4:30:00 PM,261.24,11/29/2001,225.11,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2634387.27,28.40,25.70,1.79,7.20,41.57,42.06,33.57,0.55%,15.00%,5.61,71.40%,7.83%,22.00%,15.85%,11.10%,68.20%,28.80%,16487.12,16322.83,0.07%,-19.75%,59.20%,0.19%,0.59%,0.99,27.60%,144.10%,50.00%,1.10,1.00,1.74,1.99,41.80%,29.80%,25.90%,-3.22%,-11.19%,6.97%,9.32%,16.14%,-10.33%,1.21,4.46,3.75%,2.57%,-7.11%,-5.79%,7.73%,-12.97%,6.62%,-12.97%,37.01%,31.55,-1.93%,1.67%,1.80,96978.32,1.21,159.22,-0.29%,117742097,1/27/2022 4:30:00 PM,180.84,12/12/1980,163.88,2.93%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",387.20,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.11,,,,,,,,,,,-0.62%,-0.21%,-0.62%,0.10%,,-0.41%,,0.02,0.10%,0.20%,-0.36%,-0.48%,-0.30%,-1.22%,0.00%,-2.81%,0.84%,42.19,0.00%,0.00%,,66.50,0.01,9.68,0.00%,986,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2120.43,89.92,43.12,29.97,5.97,1.67,12.34,,3.46%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.80%,284.32%,98.60%,0.04%,1.32%,3.03,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-3.34%,-5.11%,-9.16%,-6.74%,21.79%,-7.51%,1.22,1.03,3.56%,2.53%,-7.28%,-5.61%,-6.84%,-11.45%,2.63%,-14.99%,27.56%,32.00,-1.87%,0.31%,2.80,260.37,0.74,34.71,-1.56%,192848,2/8/2022 4:30:00 PM,39.10,1/13/2011,34.71,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",33.12,11.55,,0.58,2.57,1.60,3.94,18.40,7.77%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.39%,28.90%,-0.45%,0.35%,0.59,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,2.32%,-2.52%,-8.98%,-11.71%,41.42%,-1.75%,1.06,0.26,6.46%,3.59%,-0.10%,-4.46%,-9.82%,-12.96%,22.13%,-46.63%,52.07%,49.13,4.39%,6.28%,,18.15,5.88,6.18,10.95%,106800,,,5/5/1995,6.18,0.00%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",42.00,,,,,0.59,4.62,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.14%,0.67%,1.36,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-6.92%,-4.14%,-27.18%,-36.48%,-51.59%,-4.84%,0.88,0.02,5.17%,5.50%,-2.15%,-8.81%,-32.00%,-31.33%,5.56%,-76.25%,5.56%,45.01,0.00%,-1.32%,,649.24,0.57,0.28,-1.32%,367478,,1.00,10/17/2003,0.28,-1.75%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2183.50,4.46,5.70,0.45,0.57,0.84,,2.96,,0.00%,17.07,218.90%,-24.01%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.20,0.40%,-40.25%,,0.23%,17.88%,8.48,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-1.73%,-18.21%,-4.75%,12.25%,43.76%,-19.17%,1.19,2.99,3.86%,3.48%,-11.49%,-13.42%,-1.64%,-21.67%,-0.03%,-21.67%,49.00%,27.60,-2.74%,1.36%,2.10,573.34,0.90,76.08,-1.41%,514759,11/3/2021 8:30:00 AM,105.57,7/21/2004,76.08,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.24%,-4.54%,-9.71%,-10.77%,-17.86%,-4.76%,,1.25,1.74%,1.25%,-4.98%,-5.80%,-10.84%,-10.89%,-1.30%,-23.12%,-1.30%,31.85,-1.27%,-0.42%,,1285.21,0.61,78.76,-1.69%,785278,,,8/15/2008,78.55,-0.27%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4744.84,13.09,11.79,,12.37,2.97,,,7.75%,95.70%,3.53,15.90%,8.71%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,5.02%,0.00%,13.90%,1.47%,1.06%,3.11,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-7.10%,-5.75%,-17.10%,-4.09%,25.33%,-5.38%,1.36,1.91,5.68%,3.57%,-5.14%,-7.89%,-5.19%,-18.23%,6.18%,-19.69%,31.69%,37.76,-1.20%,1.37%,2.30,319.72,1.57,46.21,0.15%,501414,10/28/2021 8:30:00 AM,57.10,4/14/1988,45.35,-1.86%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",73204.08,34.10,20.93,2.34,2.56,4.96,16.05,70.05,2.52%,90.70%,1.01,-71.60%,17.02%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,0.40%,0.08%,1.03,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-6.57%,-10.01%,4.51%,-6.67%,14.56%,-9.51%,1.05,0.82,2.71%,1.58%,-7.72%,-5.72%,-2.10%,-11.68%,1.47%,-11.68%,20.71%,32.69,-1.99%,-0.03%,2.20,1546.41,1.92,34.54,-2.01%,2976279,2/3/2022 8:30:00 AM,40.57,4/6/2001,34.54,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",242290.38,32.37,9.74,6.92,4.39,17.75,19.78,19.19,4.15%,120.40%,4.20,-48.50%,10.25%,-2.80%,4.67%,14.90%,37.60%,11.20%,1770.00,1765.83,0.10%,-22.47%,68.30%,-0.00%,0.94%,2.44,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,2.21%,1.18%,25.43%,14.39%,30.48%,0.42%,0.81,2.70,2.54%,1.80%,0.73%,6.37%,16.18%,-1.58%,18.22%,-1.58%,33.55%,60.31,-0.02%,1.32%,2.00,6809.34,1.28,135.97,1.30%,8695961,2/2/2022 8:30:00 AM,139.71,12/10/2012,135.76,-0.15%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",28323.96,18.23,11.73,1.78,0.13,125.88,9.70,15.23,1.37%,23.50%,7.39,144.40%,7.42%,3.20%,10.22%,7.80%,108.70%,19.60%,207.91,148.76,0.20%,-40.53%,65.20%,-0.13%,1.37%,2.17,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,1.36%,1.76%,12.66%,9.76%,26.00%,1.35%,0.49,3.04,2.82%,2.22%,1.21%,6.08%,10.71%,-1.65%,18.48%,-1.65%,33.74%,60.08,2.79%,0.37%,2.20,937.07,1.35,134.69,3.17%,1266196,2/2/2022 8:30:00 AM,150.92,4/4/1995,134.69,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3479.88,8.91,10.85,1.11,4.95,1.19,0.92,37.10,1.21%,10.70%,5.58,37.00%,-15.24%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.97,0.80%,0.14%,92.80%,0.09%,3.07%,5.04,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,-1.84%,-0.80%,-5.53%,1.10%,20.30%,-0.02%,1.23,1.80,4.46%,3.23%,-5.23%,-2.65%,-3.45%,-10.70%,7.51%,-17.01%,35.71%,40.21,-3.31%,0.27%,2.10,402.20,1.14,49.67,-3.05%,460301,1/27/2022 4:30:00 PM,60.71,5/19/1994,49.67,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2299.38,10.87,,1.09,5.18,2.27,4.44,10.84,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.10%,43.70%,0.20%,5.38%,5.17,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-14.43%,-43.33%,-49.45%,-50.26%,-84.91%,-45.66%,,0.87,9.63%,7.98%,-30.63%,-41.26%,-58.97%,-53.67%,4.72%,-85.93%,4.72%,18.68,-3.48%,3.07%,1.70,2045.46,1.04,7.77,-0.51%,2137110,11/9/2021 4:30:00 PM,38.88,12/11/2020,7.76,-0.13%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",4113.11,171.62,,,10.16,4.36,,119.92,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.15,,,10.70%,4.79%,0.23%,2.49,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-3.30%,-26.32%,-25.61%,-9.00%,-26.64%,-27.86%,,0.74,3.84%,3.07%,-14.38%,-20.91%,-17.72%,-29.21%,7.33%,-30.31%,7.33%,26.65,-0.59%,0.53%,2.00,177.36,0.78,16.99,-0.06%,138444,,22.67,10/22/2020,17.02,0.18%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",24.86,,,,8.29,0.28,0.37,,,,-0.57,40.00%,22.20%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.15%,26.00%,,1.52%,0.40,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-11.10%,-26.27%,-73.72%,-81.98%,-88.77%,-33.71%,1.38,0.03,14.54%,11.30%,-22.44%,-52.47%,-79.98%,-76.28%,8.55%,-94.11%,8.55%,27.45,-13.48%,7.63%,2.30,3288.77,0.66,0.22,-6.88%,2174170,,3.00,9/19/1980,0.22,0.00%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.99%,-2.12%,0.67%,0.47%,8.57%,-2.22%,,0.27,1.24%,0.77%,-2.50%,-0.94%,0.19%,-4.35%,3.80%,-4.35%,10.29%,37.04,-0.62%,0.31%,,5.18,0.05,27.82,-0.32%,257,,,1/22/2020,27.83,0.05%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",44540.52,15.38,21.77,1.95,0.64,0.51,,,3.89%,,0.18,0.00%,-7.10%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,9.02%,,0.77%,1.42,,,,,,,,,,,6.79%,3.66%,8.82%,-12.42%,0.57%,1.07%,,0.08,3.56%,2.55%,5.32%,2.66%,-5.41%,-8.57%,11.86%,-26.17%,22.48%,60.16,1.80%,1.09%,3.00,23736.97,1.23,2.83,2.91%,29236448,10/28/2021 8:30:00 AM,3.50,11/11/2013,2.84,0.35%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3586.86,6.24,5.39,0.34,0.38,2.30,10.85,3.67,,0.00%,24.82,38.00%,11.11%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,91.10%,1.31%,8.00%,3.75,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-1.53%,-8.60%,-22.00%,-23.53%,5.50%,-10.30%,1.53,7.42,6.25%,4.41%,-8.39%,-7.88%,-16.82%,-16.61%,0.98%,-32.92%,12.30%,38.00,-3.05%,0.79%,2.20,371.93,0.43,154.94,-2.29%,160955,2/15/2022 8:30:00 AM,248.12,3/14/2002,155.05,0.07%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",187.50,,,,,1.28,312.50,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,,0.03%,0.07,,,,4.30,4.30,0.00,0.00,,,,-0.21%,-1.12%,-0.51%,-2.51%,,-0.82%,,0.03,0.00%,0.22%,-0.65%,-0.77%,-1.47%,-2.02%,0.00%,-9.26%,0.94%,37.45,0.00%,-0.10%,,62.79,0.00,9.70,-0.10%,313,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",27.00,,,,,0.46,0.46,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,,2.22%,0.67,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-10.00%,-19.28%,-30.77%,-47.21%,-56.94%,-16.28%,2.39,0.12,8.21%,5.47%,-12.33%,-19.25%,-38.18%,-31.82%,5.26%,-67.27%,5.26%,28.10,-4.26%,1.08%,,471.70,0.23,1.80,-3.23%,108204,11/2/2021 4:30:00 PM,,8/8/1997,1.81,0.56%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2768.37,21.74,10.67,1.36,0.44,1.70,44.08,12.09,1.93%,40.20%,1.86,-4.70%,10.89%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.36,1.20%,-0.49%,98.00%,-0.05%,2.20%,3.39,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,-3.74%,-1.61%,-6.22%,-14.04%,5.12%,-1.05%,1.23,1.41,4.33%,3.22%,-4.67%,-7.82%,-13.30%,-17.76%,5.15%,-27.14%,11.32%,38.78,-1.85%,0.02%,2.00,430.91,1.23,40.42,-1.82%,531345,12/15/2021 8:30:00 AM,56.75,2/13/1969,40.42,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",12542.28,85.27,56.47,8.30,12.88,9.10,19.28,53.76,,0.00%,3.25,11.40%,17.10%,42.20%,10.27%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-12.65%,92.90%,0.37%,2.50%,3.34,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,-8.41%,-22.42%,-19.53%,-14.63%,-21.92%,-22.79%,1.35,14.10,5.48%,4.40%,-14.17%,-14.74%,-15.20%,-25.16%,-3.43%,-28.42%,6.14%,31.72,-7.82%,1.24%,2.50,333.14,1.25,277.30,-6.68%,416982,2/3/2022 8:30:00 AM,378.40,7/29/1987,277.30,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",87372.70,,144.03,,16.43,19.33,11.03,53.24,,,-7.23,-566.20%,250.00%,,,29.70%,232.40%,66.70%,621.01,336.88,3.90%,-14.37%,58.80%,-0.07%,3.35%,1.73,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-12.40%,-18.44%,-18.15%,-3.53%,-26.13%,-16.87%,,8.89,7.20%,5.29%,-14.08%,-18.97%,-14.01%,-34.89%,1.95%,-37.07%,6.71%,29.70,-3.53%,0.94%,2.40,6505.77,0.66,138.41,-2.62%,4295623,11/4/2021 4:30:00 PM,194.06,12/10/2020,139.19,0.56%
