no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
2658,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,22874.15,64.39,7.28,1.06,4.13,1.96,50.05,7.95,1.61%,82.70%,1.93,269.40%,51.72%,-27.70%,60.66%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.48%,89.00%,0.28%,2.82%,1.85,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,0.35%,19.23%,14.01%,58.35%,100.36%,15.05%,2.47,4.77,3.63%,3.95%,10.94%,12.35%,35.56%,-1.28%,30.58%,-1.28%,121.06%,66.02,-0.09%,-0.31%,1.9,2751.74,0.95,124.08,-0.39%,2611989,11/1/2021 4:30:00 PM,135.03,10/12/2012,123.9,-0.15%,72.0,98,1.74,125.46,116.55,111.48,92.53,56.13,131.75,22.0,7.63,64.0,True
2685,FBP,First BanCorp.,Financial,Banks - Regional,USA,3181.12,13.43,8.73,0.93,4.0,1.53,1.18,8.85,2.50%,21.70%,1.19,-39.70%,35.00%,35.50%,14.40%,2.70%,181.20%,17.50%,206.72,202.02,1.30%,-2.79%,96.00%,0.49%,1.77%,2.09,1.30%,11.60%,17.10%,,,0.09,0.09,,96.80%,32.10%,3.69%,22.70%,19.05%,40.47%,54.44%,16.11%,1.25,0.41,2.91%,2.70%,12.94%,14.26%,24.13%,-0.81%,28.57%,-0.81%,80.18%,76.15,0.95%,0.25%,2.0,1705.92,0.57,16.0,1.20%,972206,10/25/2021 8:30:00 AM,23.3,1/13/1987,16.0,0.00%,69.0,93,1.32,16.08,14.79,14.17,12.99,8.88,16.62,12.0,44.95,58.0,True
2715,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,62999.14,16.86,12.49,0.58,2.98,4.88,8.21,9.64,0.68%,8.50%,2.63,344.60%,15.60%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.85,0.20%,-8.66%,78.10%,0.16%,2.15%,1.78,8.80%,33.60%,7.00%,2.5,1.8,0.66,0.72,36.80%,36.70%,18.40%,9.56%,16.98%,19.59%,33.75%,38.81%,6.41%,2.07,1.46,3.47%,3.11%,8.54%,12.80%,18.25%,-2.30%,25.79%,-3.68%,79.70%,66.35,-0.67%,-0.99%,2.1,17627.89,1.3,44.33,-1.65%,22840806,10/21/2021 8:30:00 AM,42.56,7/10/1995,44.31,-0.05%,66.0,86,1.16,44.24,42.21,39.89,37.75,24.71,46.2,18.0,-3.8,56.666666666666664,True
2813,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,33574.74,13.7,14.76,,6.42,1.69,0.88,,2.42%,30.30%,3.62,-45.10%,-10.17%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,674.83,0.20%,-1.57%,84.10%,0.28%,1.77%,2.77,1.30%,12.50%,12.30%,,,0.56,0.56,,97.20%,49.60%,2.42%,14.89%,14.17%,36.10%,52.24%,13.75%,1.42,1.09,2.07%,2.18%,10.20%,11.95%,20.97%,-0.54%,22.71%,-0.54%,75.36%,76.23,-0.08%,0.77%,1.9,4313.98,1.27,49.54,0.69%,5476871,1/20/2022 8:30:00 AM,49.36,3/17/1980,49.54,0.00%,72.0,91,1.26,48.54,46.34,44.68,41.18,28.25,50.64,17.0,1.69,60.0,True
3423,GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,USA,6731.79,22.29,9.0,2.44,0.42,1.54,5.67,12.8,,0.00%,1.05,-301.50%,43.27%,-46.60%,9.13%,-5.60%,,42.40%,283.0,280.45,0.20%,-31.64%,86.10%,0.29%,3.05%,2.28,1.40%,7.50%,-10.40%,1.2,0.7,1.66,1.92,22.20%,4.50%,1.70%,4.92%,14.33%,23.49%,50.42%,97.89%,9.99%,1.97,1.02,4.81%,4.25%,10.68%,8.21%,26.00%,-5.79%,27.51%,-5.79%,126.35%,64.66,1.78%,1.36%,2.2,3750.93,1.59,23.45,3.17%,5959225,11/5/2021 8:30:00 AM,24.29,8/5/1927,23.43,-0.09%,63.0,97,1.67,22.74,21.93,21.76,18.73,10.36,24.89,17.0,6.82,59.0,True
3475,HAFC,Hanmi Financial Corporation,Financial,Banks - Regional,USA,804.41,10.23,11.93,1.28,3.72,1.3,0.96,14.6,3.03%,16.50%,2.58,30.00%,-19.15%,-4.00%,8.00%,6.40%,62.20%,1.10%,30.47,30.04,0.30%,0.00%,90.20%,-0.07%,1.28%,2.37,1.20%,13.60%,17.00%,,,0.35,0.35,,91.50%,37.40%,3.04%,19.73%,31.34%,49.24%,105.29%,11.49%,1.21,0.69,2.14%,2.93%,10.80%,12.15%,27.92%,1.11%,24.00%,1.11%,120.00%,76.1,1.50%,0.00%,2.3,161.7,0.56,26.4,1.50%,90389,10/26/2021 4:30:00 PM,24.33,5/14/1997,26.5,0.38%,59.0,97,1.69,26.2,24.64,23.77,20.77,12.0,26.8,17.0,-7.14,57.666666666666664,True
3554,HES,Hess Corporation,Energy,Oil & Gas E&P,USA,27620.65,142.92,19.03,,4.21,4.98,11.42,13.87,1.10%,155.80%,0.63,-641.90%,133.20%,0.90%,,-6.40%,146.60%,51.80%,308.1,277.65,10.17%,-0.06%,86.10%,0.10%,1.92%,2.7,1.00%,3.60%,-18.00%,1.4,1.3,1.46,1.55,72.60%,19.20%,3.00%,6.29%,18.94%,0.74%,18.65%,42.07%,22.40%,1.96,3.08,3.81%,3.62%,15.66%,14.52%,15.16%,-1.54%,32.63%,-2.35%,69.59%,70.15,-1.03%,-0.03%,2.2,1976.57,1.51,90.61,-1.06%,2977546,1/26/2022 8:30:00 AM,107.21,5/24/1962,90.61,0.00%,63.0,89,1.22,91.5,81.96,79.87,79.08,53.43,94.51,11.0,17.17,54.333333333333336,True
3626,HMST,"HomeStreet, Inc.",Financial,Banks - Regional,USA,1140.45,10.73,12.28,1.53,4.63,1.64,,6.46,1.77%,16.90%,5.27,119.40%,-13.65%,12.10%,7.00%,8.80%,13.30%,-3.60%,20.61,19.74,3.10%,3.33%,89.20%,-0.04%,2.89%,3.75,1.60%,16.00%,19.70%,,,0.09,0.18,,95.50%,46.20%,1.93%,14.42%,32.58%,47.66%,53.93%,8.79%,1.01,1.41,2.53%,2.77%,7.89%,10.40%,28.83%,-1.34%,21.93%,-1.34%,72.73%,70.57,1.23%,0.02%,2.3,152.12,0.49,56.57,1.25%,74882,1/24/2022 4:30:00 PM,56.17,2/10/2012,56.57,0.00%,59.0,91,1.25,55.38,53.76,51.87,44.16,32.75,57.4,16.0,1.43,55.333333333333336,True
4724,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA,1177.51,,3.1,,1.06,4.93,22.91,2.99,,,-22.42,-153.00%,139.66%,19.50%,10.49%,2.20%,142.10%,118.60%,15.76,14.76,1.80%,-64.52%,76.00%,0.05%,15.68%,3.19,-13.60%,,-73.40%,0.3,0.3,6.02,6.02,61.10%,37.90%,-21.30%,-5.91%,16.37%,-8.14%,16.97%,152.67%,16.56%,4.09,5.38,7.36%,7.68%,6.34%,5.88%,14.14%,-10.55%,36.83%,-29.39%,209.86%,52.8,-3.39%,-0.64%,2.5,726.41,0.96,70.09,-4.01%,693907,11/2/2021 4:30:00 PM,91.7,12/15/2011,70.15,0.09%,53.0,99,2.06,68.97,68.44,66.12,62.19,22.62,99.26,15.0,32.96,55.666666666666664,True
4801,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26350.66,,134.76,,6.93,,5.69,34.33,,,-4.19,67.00%,130.60%,22.50%,,-23.80%,107.80%,1366.60%,216.89,150.41,1.70%,0.00%,75.20%,2.85%,9.86%,6.38,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-4.58%,5.25%,13.41%,45.00%,55.28%,-4.86%,1.31,4.55,3.93%,4.08%,-1.36%,1.11%,21.70%,-10.86%,15.60%,-10.86%,72.84%,48.53,-1.23%,1.13%,2.2,2323.67,0.73,113.87,-0.11%,1697402,11/4/2021 4:30:00 PM,115.0,12/14/2005,113.87,0.00%,63.0,90,1.23,113.21,117.31,112.89,94.1,65.88,127.75,21.0,1.58,58.0,True
5093,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,44516.92,97.23,17.2,2.22,0.43,1.64,3.37,,3.17%,16.30%,0.75,-716.80%,144.53%,-39.20%,43.80%,-0.60%,156.30%,85.90%,633.0,590.9,0.10%,0.16%,79.40%,-0.18%,2.82%,2.64,10.40%,36.60%,-18.20%,2.0,1.5,0.96,0.97,8.10%,2.80%,8.90%,4.23%,17.09%,9.66%,37.29%,60.63%,14.27%,2.05,1.74,2.17%,2.39%,11.04%,13.37%,20.87%,-1.00%,22.79%,-1.00%,72.78%,75.68,-0.30%,0.36%,1.8,6321.75,0.86,73.12,0.05%,5457571,2/2/2022 8:30:00 AM,76.25,6/23/2011,73.12,0.00%,75.0,93,1.33,73.84,68.23,65.27,60.89,42.32,75.88,13.0,3.26,60.333333333333336,True
5118,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,14290.91,,9.48,,3.18,1.36,,10.45,1.29%,,-0.05,-409.20%,49.43%,6.10%,-2.40%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-7.60%,75.50%,0.57%,2.83%,1.3,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,3.00%,22.33%,15.06%,58.04%,114.19%,13.09%,2.98,0.67,3.76%,3.73%,11.27%,13.33%,36.78%,-2.16%,29.92%,-2.16%,157.92%,66.6,-0.43%,-0.32%,2.2,16719.48,1.19,18.57,-0.75%,19976994,11/3/2021 4:30:00 PM,20.53,11/26/1965,18.57,0.00%,63.0,98,1.87,19.23,17.5,16.58,13.74,7.2,20.01,21.0,6.79,60.666666666666664,True
5562,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,2135.98,,,,10.11,5.14,116.09,,1.84%,,-0.79,-56.70%,10.30%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.15%,81.10%,-0.10%,1.54%,3.24,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,2.32%,8.42%,24.51%,38.82%,98.63%,-1.24%,1.05,2.06,2.79%,2.57%,3.15%,6.11%,31.88%,-2.07%,18.09%,-2.07%,111.58%,60.75,2.59%,0.75%,2.0,107.93,0.95,82.79,3.36%,102615,11/2/2021 8:30:00 AM,76.71,3/19/2015,82.91,0.14%,69.0,97,1.6,81.99,81.16,78.83,63.49,39.13,84.54,41.0,-6.44,69.0,True
5613,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1477.33,11.62,10.71,1.45,3.29,1.47,0.53,,1.60%,11.60%,2.58,43.70%,-3.32%,40.90%,8.00%,3.10%,61.50%,-2.40%,51.52,48.87,0.80%,0.00%,95.10%,0.53%,1.57%,3.21,1.30%,12.90%,32.50%,,,0.03,0.03,,88.60%,29.60%,3.03%,22.39%,15.72%,43.90%,45.79%,12.80%,1.37,0.76,2.48%,2.71%,10.73%,13.65%,22.79%,-0.22%,25.80%,-0.22%,87.25%,74.06,2.04%,0.72%,2.0,239.0,0.82,29.96,2.78%,194978,1/19/2022 8:30:00 AM,32.67,3/26/1987,29.96,0.00%,69.0,90,1.23,29.9,28.14,26.63,24.54,16.0,30.93,9.0,9.26,56.0,True
5655,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3381.46,14.63,13.82,0.75,0.35,3.8,84.96,29.74,0.02%,0.30%,3.15,471.90%,-16.90%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.77,2.40%,-18.35%,95.90%,-0.03%,7.92%,8.33,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,4.74%,16.13%,41.10%,5.26%,69.49%,5.75%,0.34,2.09,7.23%,4.65%,4.71%,7.80%,16.75%,-6.33%,26.93%,-6.43%,95.08%,59.8,-2.83%,0.02%,2.2,691.46,0.94,46.0,-2.81%,648900,11/3/2021 8:30:00 AM,51.67,11/1/1982,45.47,-1.15%,63.0,94,1.38,45.36,44.63,42.82,39.54,23.58,49.16,19.0,13.91,58.666666666666664,True
5768,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,31463.08,,11.51,,1.41,3.51,15.28,5.09,0.12%,,-0.79,155.00%,36.33%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.02,0.10%,2.22%,70.90%,0.27%,3.61%,2.22,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,4.24%,18.82%,6.75%,31.65%,40.88%,17.80%,2.31,1.39,4.14%,4.28%,12.21%,10.57%,19.88%,-3.58%,31.09%,-4.48%,75.49%,62.62,-1.73%,0.00%,2.5,15186.57,0.88,34.15,-1.73%,13438625,11/4/2021 4:30:00 PM,41.16,7/2/1962,34.3,0.44%,53.0,92,1.31,36.24,31.93,31.02,28.67,19.46,37.0,7.0,13.58,50.666666666666664,True
5871,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5482.56,131.79,5.52,4.85,4.28,2.13,54.88,4.43,0.87%,53.90%,0.42,-733.00%,17.69%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,96.12,0.90%,-6.76%,,0.03%,7.38%,8.4,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,2.08%,16.49%,10.17%,42.56%,116.70%,12.94%,3.14,2.55,4.60%,4.76%,8.87%,6.08%,23.73%,-5.64%,25.20%,-5.64%,158.57%,59.79,0.27%,-0.53%,2.0,845.08,0.85,55.09,-0.25%,721998,11/4/2021 4:30:00 PM,69.87,3/17/1980,55.09,0.00%,69.0,98,1.83,54.07,52.32,52.31,45.35,21.53,59.0,25.0,29.22,64.0,True
6215,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2144.9,,,,1.93,1.09,11.21,,0.81%,,-2.12,-103.90%,58.20%,-16.40%,,-9.90%,26.60%,72.80%,215.11,211.14,0.40%,-0.86%,83.50%,0.43%,4.72%,3.15,-12.70%,-21.40%,-26.20%,1.6,1.5,0.52,0.52,21.50%,-39.70%,-35.90%,2.37%,21.12%,10.47%,20.39%,44.40%,17.40%,2.97,0.5,4.09%,5.15%,10.84%,16.37%,17.61%,-4.80%,47.95%,-11.98%,75.27%,61.87,-1.59%,1.00%,2.1,3169.33,0.45,9.92,-0.60%,1415698,10/28/2021 8:30:00 AM,11.15,11/2/1993,9.92,0.00%,66.0,92,1.28,10.12,9.36,8.6,8.5,5.66,11.27,12.0,10.12,56.666666666666664,True
6267,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,50421.58,40.73,10.34,,3.52,2.18,69.55,14.57,1.11%,59.00%,5.09,-126.30%,49.62%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.80%,0.34%,2.85%,3.49,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,4.52%,16.78%,10.22%,49.57%,59.24%,13.98%,1.8,5.41,2.36%,2.80%,11.16%,13.23%,27.01%,0.80%,24.15%,0.80%,83.08%,75.93,1.17%,0.00%,1.9,1981.46,1.26,207.3,1.17%,2505870,11/3/2021 4:30:00 PM,229.15,12/22/1987,207.3,0.00%,72.0,94,1.37,217.75,194.43,186.31,166.63,115.15,218.28,25.0,5.24,63.666666666666664,True
6588,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1421.07,,3.79,,3.37,2.68,40.26,23.72,,,-8.5,-538.50%,89.14%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.30%,28.26%,59.30%,1.64%,7.35%,3.46,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,-3.78%,11.36%,-4.17%,63.43%,125.45%,12.56%,3.23,1.89,5.92%,6.71%,7.73%,7.22%,33.45%,-11.38%,29.93%,-14.19%,208.55%,55.02,-2.54%,-0.38%,2.0,442.03,0.5,30.3,-2.92%,221144,,46.0,11/15/2016,30.3,0.00%,69.0,99,2.09,30.58,29.15,28.29,23.05,9.82,35.31,13.0,50.43,60.333333333333336,True
6745,SBNY,Signature Bank,Financial,Banks - Regional,USA,21941.86,26.2,21.03,4.15,10.59,2.82,0.76,63.6,0.61%,15.90%,13.94,-8.00%,18.95%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.20%,0.00%,96.70%,-0.13%,2.70%,1.64,0.90%,11.70%,19.80%,,,0.07,0.07,,81.80%,38.10%,0.74%,21.79%,21.36%,54.80%,128.48%,12.89%,1.85,12.39,3.95%,3.46%,10.77%,13.04%,34.36%,-1.69%,26.72%,-1.69%,149.93%,69.08,-0.34%,0.11%,1.7,967.37,0.68,365.15,-0.23%,655179,10/19/2021 8:30:00 AM,378.28,3/23/2004,365.15,0.00%,78.0,98,1.89,352.95,341.07,326.19,274.44,146.1,374.76,14.0,7.18,63.333333333333336,True
