"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",109.83,,14.10,,8.72,0.59,5.18,11.94,,,-0.37,-743.40%,-11.70%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,31.70,3.50%,2.82%,34.50%,-1.26%,0.71%,2.01,0.00%,0.10%,,,,0.49,3.43,34.80%,,1.70%,0.86%,2.03%,-3.84%,-6.90%,-19.31%,0.29%,1.68,0.11,2.94%,3.08%,6.90%,4.97%,-3.18%,-0.82%,15.34%,-17.95%,15.34%,63.22,3.14%,-0.28%,2.70,111.27,0.89,3.61,2.85%,99463,3/2/2022 4:30:00 PM,4.62,12/23/1997,3.64,0.83%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",9925.66,,6.64,,0.33,,0.80,,,,-3.12,83.10%,207.50%,-21.70%,16.09%,-5.70%,62.30%,134.00%,648.76,642.13,1.00%,0.00%,54.20%,-3.31%,13.39%,2.03,-2.90%,26.20%,-1.60%,0.90,0.80,,,57.10%,-3.50%,-6.70%,-9.61%,-22.23%,-22.11%,-29.70%,-35.89%,-20.94%,1.60,1.08,9.76%,6.33%,-15.30%,-18.48%,-28.29%,-29.05%,12.70%,-46.26%,12.70%,36.11,-2.50%,1.27%,3.00,42349.52,1.14,14.02,-1.27%,48294364,1/20/2022 8:30:00 AM,18.10,12/9/2013,13.98,-0.28%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",50.55,3.77,,,0.24,0.35,3.54,252.76,0.84%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.50%,-3.87%,0.83%,1.84,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-5.56%,-6.30%,-36.53%,-39.29%,-39.75%,-2.86%,0.11,0.18,6.15%,7.58%,-8.86%,-10.50%,-36.81%,-26.88%,10.38%,-65.28%,10.38%,40.64,-2.09%,0.42%,,18.17,0.33,2.34,-1.68%,6044,,,3/17/1980,2.34,0.00%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",675.91,6.70,8.00,,0.37,0.95,29.65,20.30,1.85%,12.10%,3.23,141.50%,4.68%,10.00%,-12.10%,-1.00%,500.50%,3.50%,31.43,30.31,1.10%,-7.06%,97.50%,-0.74%,4.51%,5.28,7.90%,15.10%,15.10%,,,0.01,0.01,62.90%,7.90%,5.90%,-3.95%,-1.01%,-11.99%,-18.88%,-11.27%,-12.17%,,1.10,4.96%,4.83%,2.66%,-1.01%,-18.25%,-15.87%,19.62%,-41.74%,19.62%,51.73,0.09%,0.79%,2.70,258.64,1.23,21.84,0.88%,318237,2/23/2022 4:30:00 PM,29.67,11/4/1982,21.84,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",104.51,,,,0.49,0.39,3.01,,,,-2.01,24.70%,56.30%,-25.70%,13.00%,-4.10%,6.20%,4.00%,27.27,25.60,6.30%,0.00%,39.90%,-18.62%,14.94%,8.03,-11.60%,-20.20%,-14.30%,1.80,0.90,0.33,0.56,17.80%,-26.80%,-25.60%,0.00%,-6.98%,-39.09%,-53.37%,-59.32%,-29.96%,1.66,0.27,5.80%,7.57%,-9.27%,-16.13%,-46.25%,-37.27%,3.29%,-62.70%,3.29%,40.54,-5.99%,1.94%,2.80,476.39,0.31,3.45,-4.17%,148528,2/24/2022 4:30:00 PM,14.37,9/26/2013,3.45,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",2849.67,49.83,27.35,4.15,5.33,6.14,982.64,,0.70%,33.90%,1.09,-26.60%,24.45%,1.80%,12.00%,6.80%,-67.60%,16.80%,52.44,41.66,16.50%,-0.45%,72.70%,2.35%,2.95%,4.93,10.90%,14.50%,11.50%,2.50,1.00,0.10,0.10,25.80%,13.00%,11.00%,1.02%,-8.72%,-34.42%,-15.63%,-25.63%,-31.31%,0.70,2.04,2.91%,3.29%,-5.48%,-16.01%,-20.37%,-32.79%,2.45%,-35.74%,2.45%,30.54,-1.55%,0.24%,3.00,248.78,0.60,53.84,-1.32%,148669,2/28/2022 4:30:00 PM,71.00,1/3/1991,53.84,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",12621.02,21.50,13.18,1.41,1.15,4.09,20.99,19.07,1.95%,33.90%,9.53,33.70%,13.85%,9.00%,15.25%,2.80%,-21.30%,1.30%,62.45,60.83,0.10%,-5.38%,,-1.96%,4.93%,3.70,5.20%,18.80%,15.60%,1.20,0.30,0.33,0.00,44.80%,7.60%,5.60%,-1.61%,-10.98%,-12.44%,1.84%,18.01%,-14.57%,1.29,7.01,2.81%,3.48%,-2.94%,-9.04%,-5.91%,-16.55%,6.97%,-16.55%,17.71%,39.77,-0.73%,0.32%,2.20,811.85,0.65,204.08,-0.41%,527457,2/14/2022 4:30:00 PM,257.59,11/29/2001,204.08,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2635472.75,26.32,24.13,1.77,6.97,36.11,41.24,30.20,0.56%,14.20%,6.02,71.40%,6.60%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16308.00,0.07%,-4.12%,59.60%,0.73%,0.67%,1.12,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-4.64%,-9.33%,-9.46%,2.89%,29.98%,-10.73%,1.19,4.86,3.15%,2.77%,-6.38%,-8.51%,0.82%,-15.42%,1.80%,-15.42%,30.18%,36.24,-2.69%,0.30%,1.80,97636.64,0.99,154.73,-2.39%,96798944,1/27/2022 4:30:00 PM,193.05,12/12/1980,154.60,-0.08%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.60,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.17,,,,,,,,,,,0.05%,0.05%,-0.05%,0.78%,,-0.05%,,0.01,0.13%,0.13%,0.24%,0.21%,0.23%,-0.71%,0.52%,-2.31%,1.36%,59.91,0.15%,0.00%,,56.03,1.58,9.73,0.15%,88716,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2197.79,77.67,53.25,25.89,5.85,1.78,15.75,,3.27%,245.20%,0.47,2.30%,23.21%,-8.00%,3.00%,5.00%,181.70%,25.10%,60.00,59.55,0.90%,153.33%,97.30%,-1.14%,1.26%,2.75,0.90%,2.30%,3.30%,,,1.33,1.33,65.50%,25.40%,7.60%,-1.16%,4.67%,0.63%,-6.49%,5.85%,-2.10%,1.19,0.90,2.51%,2.55%,0.06%,-0.59%,-2.92%,-7.17%,6.78%,-10.87%,15.63%,49.25,-1.09%,0.14%,2.80,271.63,0.73,36.39,-0.95%,199194,2/8/2022 4:30:00 PM,38.60,1/13/2011,36.39,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",38.07,12.50,,0.63,2.95,1.73,4.53,21.15,7.17%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.37%,27.20%,-6.07%,0.83%,1.32,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-4.29%,-6.43%,3.72%,-18.91%,45.43%,6.36%,1.02,0.31,5.43%,4.37%,-6.54%,-1.75%,-6.13%,-14.77%,28.85%,-43.70%,53.05%,43.72,-2.69%,0.15%,,19.56,0.16,6.52,-2.54%,3182,,,5/5/1995,6.57,0.77%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",64.54,,,,,0.95,7.25,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.60%,11.98%,0.60%,0.84,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,44.70%,37.85%,40.00%,13.45%,-36.18%,49.58%,0.89,0.04,25.36%,11.50%,20.88%,28.41%,2.69%,-19.10%,49.58%,-47.07%,49.58%,59.38,-13.73%,2.57%,,941.39,11.53,0.40,-11.52%,10857084,,1.00,10/17/2003,0.37,-5.73%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2354.60,5.13,6.04,0.51,0.58,0.85,2.58,2.83,,0.00%,16.05,19.70%,-9.14%,56.90%,10.00%,17.00%,-15.50%,24.70%,29.11,28.79,1.10%,-19.73%,,4.75%,14.29%,6.16,7.90%,19.10%,10.80%,0.90,0.90,0.59,0.82,57.70%,17.50%,12.20%,2.03%,4.77%,-5.65%,12.68%,33.47%,-12.56%,1.15,2.90,3.42%,3.65%,3.01%,-0.69%,3.17%,-16.52%,10.80%,-16.52%,51.95%,52.95,-2.01%,0.53%,2.00,667.63,0.92,81.08,-1.48%,615562,2/17/2022 8:30:00 AM,106.43,7/21/2004,81.00,-0.10%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.23%,-11.10%,-14.99%,-18.34%,-24.19%,-11.93%,,1.59,1.85%,1.56%,-9.29%,-11.93%,-17.57%,-17.01%,-0.81%,-26.20%,-0.81%,27.71,-2.97%,0.67%,,1383.35,1.28,71.14,-2.32%,1766597,,,8/15/2008,71.14,0.00%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4518.69,11.43,10.94,,10.85,2.70,,,8.07%,92.30%,3.88,34.40%,9.18%,11.80%,-3.88%,11.70%,38.10%,32.20%,98.47,94.42,5.02%,0.00%,14.10%,2.37%,0.92%,2.07,24.10%,24.10%,23.80%,,,0.00,0.00,,100.00%,92.70%,-0.07%,-7.68%,-14.37%,-13.57%,13.78%,-9.21%,1.41,1.98,4.12%,4.20%,-2.53%,-6.53%,-10.82%,-16.53%,10.32%,-23.81%,13.66%,45.83,-1.73%,0.61%,2.30,420.97,0.50,43.84,-1.13%,210598,2/11/2022 8:30:00 AM,52.30,4/14/1988,45.00,2.65%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",70663.58,14.30,19.73,0.98,2.44,4.17,12.93,90.13,2.64%,39.30%,2.31,43.90%,10.96%,35.00%,14.60%,3.00%,-85.60%,5.40%,1971.00,1801.56,,,6.20%,0.28%,0.12%,1.01,11.40%,31.80%,22.00%,1.20,0.90,0.27,0.36,33.00%,19.80%,15.70%,-0.39%,-5.70%,-10.46%,-9.73%,6.67%,-13.68%,1.11,1.02,2.83%,2.31%,-2.94%,-7.99%,-8.17%,-16.90%,6.84%,-16.90%,8.08%,43.51,-2.46%,1.12%,2.20,2130.43,1.05,32.50,-1.37%,2239851,2/3/2022 8:30:00 AM,40.79,4/6/2001,32.50,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",263581.90,23.13,12.13,5.64,4.69,17.17,26.81,20.71,3.78%,80.30%,6.45,137.00%,-12.97%,12.20%,4.10%,17.00%,11133.30%,7.40%,1773.00,1766.59,0.10%,-26.10%,69.10%,1.06%,0.87%,1.94,7.70%,83.00%,17.90%,0.80,0.70,4.17,4.98,69.20%,31.90%,20.40%,-0.82%,3.94%,22.40%,39.06%,38.29%,10.17%,0.77,2.99,1.77%,1.91%,1.57%,5.99%,22.47%,-1.45%,16.22%,-1.45%,46.07%,62.02,-0.19%,0.11%,2.00,7925.44,0.65,149.06,-0.07%,5171200,2/2/2022 8:30:00 AM,151.19,12/10/2012,149.03,-0.02%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",30189.95,18.98,12.63,1.84,0.14,126.01,8.52,16.79,1.26%,22.80%,7.70,144.40%,7.22%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-44.45%,65.90%,1.40%,1.30%,1.78,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,0.48%,2.76%,20.95%,18.26%,33.05%,9.99%,0.45,3.31,2.34%,2.06%,1.41%,4.86%,15.79%,-2.60%,12.99%,-2.60%,33.21%,58.19,-1.05%,-0.05%,2.20,1088.16,0.96,144.56,-1.10%,1041283,2/2/2022 8:30:00 AM,153.92,4/4/1995,144.56,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3365.41,8.60,9.51,1.08,4.79,1.09,0.82,,1.29%,11.10%,5.40,43.20%,6.31%,21.10%,8.00%,24.10%,-12.80%,-0.20%,69.39,65.97,1.30%,-0.18%,91.80%,-0.88%,2.61%,3.64,1.70%,13.20%,15.10%,,,0.28,0.28,,98.30%,53.60%,-4.32%,-8.45%,-5.99%,-0.56%,-14.15%,-6.42%,1.22,1.98,4.44%,3.76%,-1.39%,-4.87%,-5.66%,-14.04%,8.87%,-20.12%,8.87%,47.92,1.79%,1.03%,2.10,473.46,1.06,47.81,2.84%,501699,1/27/2022 4:30:00 PM,58.93,5/19/1994,47.81,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2521.54,11.72,32.99,1.17,5.68,2.30,5.30,13.55,,0.00%,0.71,6.70%,-49.50%,,10.00%,,-54.50%,-33.00%,282.13,146.12,19.60%,1.06%,40.30%,-10.01%,8.13%,5.43,12.90%,15.70%,13.50%,7.70,7.70,0.00,0.00,,46.10%,34.60%,-7.30%,-9.31%,-44.58%,-54.53%,-76.72%,-41.40%,,0.58,6.79%,6.49%,-13.68%,-21.64%,-50.90%,-48.09%,4.45%,-80.22%,4.45%,35.01,-8.28%,0.84%,1.70,2186.70,0.89,7.75,-7.52%,1947647,2/24/2022 4:30:00 PM,34.25,12/11/2020,7.88,1.68%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",3624.55,183.10,,,9.12,4.26,,67.12,,0.00%,0.09,-72.70%,,,,,-85.00%,11.10%,226.30,195.15,,,11.50%,12.54%,0.13%,1.29,1.90%,2.70%,2.00%,4.80,4.10,0.16,0.17,71.10%,8.70%,4.90%,-1.61%,-7.87%,-31.07%,-24.39%,-25.80%,-32.36%,,0.52,2.91%,2.65%,-5.45%,-13.42%,-22.19%,-34.83%,1.56%,-34.83%,1.56%,37.74,-1.57%,-0.25%,2.00,190.36,0.56,15.64,-1.82%,107099,,22.67,10/22/2020,15.64,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",33.59,,,,11.20,0.39,0.50,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.55%,40.20%,51.43%,5.43%,1.23,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,11.66%,25.44%,-51.37%,-75.68%,-86.01%,-6.20%,1.28,0.03,10.37%,10.62%,6.38%,3.86%,-69.35%,-26.62%,37.27%,-88.28%,37.27%,51.10,-5.20%,-5.73%,2.30,3812.98,0.53,0.28,-10.63%,2018314,,3.00,9/19/1980,0.30,6.27%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08%,1.11%,4.37%,4.71%,10.26%,1.51%,,0.31,0.88%,0.77%,0.64%,0.98%,3.34%,-0.92%,4.47%,-0.92%,10.94%,54.31,-1.12%,0.91%,,7.09,1.31,28.81,-0.22%,9321,,,1/22/2020,28.73,-0.29%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",42021.26,15.17,20.54,1.92,0.58,0.48,,,4.12%,,0.18,0.00%,-7.10%,39.83%,7.90%,,-46.80%,18.60%,15738.30,4399.74,,,8.83%,,0.81%,1.58,,,,,,,,,,,-5.32%,-1.48%,-4.13%,-9.78%,0.06%,-4.64%,,0.10,3.02%,2.87%,-8.34%,-5.87%,-12.48%,-14.19%,2.77%,-32.17%,7.18%,38.91,-2.62%,0.00%,3.00,22507.15,0.98,2.60,-2.62%,22136280,2/24/2022 8:30:00 AM,3.50,11/11/2013,2.59,-0.38%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4399.39,6.97,5.84,0.38,0.45,1.90,23.17,3.81,,0.00%,26.62,100.90%,-4.81%,29.10%,18.50%,8.50%,39.00%,18.80%,21.70,17.44,0.80%,-11.74%,90.48%,24.06%,9.37%,5.15,11.40%,38.30%,9.90%,1.20,0.80,1.66,1.96,19.30%,8.10%,5.40%,-4.91%,18.31%,9.82%,6.25%,-1.27%,7.42%,1.44,7.82,3.94%,4.22%,2.10%,8.45%,3.21%,-6.85%,28.35%,-18.62%,28.35%,56.58,2.51%,-1.19%,2.20,317.04,0.95,187.95,1.29%,300591,2/15/2022 8:30:00 AM,248.43,3/14/2002,187.95,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.85,,,,,1.29,314.76,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,88.30%,9.59%,0.02%,0.08,,,,4.30,4.30,0.00,0.00,,,,0.21%,0.31%,0.00%,-0.61%,,-0.10%,,0.02,0.14%,0.17%,0.23%,0.09%,-0.46%,-1.41%,0.62%,-3.37%,1.56%,56.44,0.00%,-0.10%,,40.36,0.02,9.76,-0.10%,668,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",30.29,,,,,0.54,0.52,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,7.80%,-26.94%,2.10%,1.95,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,5.97%,10.94%,-8.97%,-30.62%,-50.58%,-0.93%,2.39,0.12,5.84%,5.94%,5.50%,5.72%,-21.98%,-8.91%,23.39%,-51.60%,23.39%,56.52,0.00%,-0.94%,,154.37,0.37,2.11,-0.94%,56460,,,8/8/1997,,
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",3057.26,24.77,12.17,1.55,0.49,1.94,48.68,13.35,1.69%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.62,1.20%,-0.50%,98.80%,0.94%,2.68%,3.60,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,0.41%,10.96%,0.26%,0.33%,-10.65%,12.73%,1.21,1.34,3.51%,2.65%,4.55%,7.48%,1.62%,-3.89%,16.40%,-15.53%,19.67%,59.55,-0.58%,0.48%,2.00,494.68,0.59,46.00,-0.11%,292894,3/8/2022 4:30:00 PM,56.75,2/13/1969,46.00,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",13798.74,105.57,66.19,18.08,13.76,9.71,20.62,56.12,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.59,1.20%,-8.42%,94.30%,1.81%,2.57%,2.95,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,-1.79%,-1.10%,-5.79%,-16.46%,0.41%,-14.91%,1.32,14.28,4.29%,4.50%,-5.98%,-7.63%,-12.13%,-22.60%,6.81%,-24.39%,9.77%,42.36,-7.29%,1.22%,2.50,388.37,0.52,286.79,-6.16%,201178,2/3/2022 8:30:00 AM,365.00,7/29/1987,286.79,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",103735.57,,74.52,,17.31,20.03,12.46,47.93,,,-0.75,92.40%,49.56%,-7.30%,,29.30%,101.40%,78.30%,629.63,293.30,3.60%,-13.83%,61.00%,5.59%,4.46%,2.00,-2.60%,-8.90%,0.00%,1.90,1.90,0.42,0.42,66.60%,0.90%,-5.90%,0.07%,-6.45%,-18.60%,-8.55%,-23.28%,-8.82%,,9.69,7.64%,6.46%,-9.01%,-8.72%,-9.83%,-24.30%,10.37%,-32.65%,11.90%,44.09,-5.75%,1.45%,2.40,6551.14,0.70,145.14,-4.39%,4572115,2/15/2022 4:30:00 PM,201.21,12/10/2020,145.25,0.08%
