"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
22,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",35.00,11.83,,0.59,2.71,1.64,4.17,19.45,7.58%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.13,13.60%,0.27%,29.00%,1.26%,0.72%,0.94,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-9.57%,-9.57%,-21.85%,-12.33%,45.18%,40.98%,1.10,0.22,5.01%,3.06%,-6.29%,-8.06%,-2.15%,-17.90%,1.74%,-44.56%,57.98%,34.26,0.78%,0.63%,,23.85,2.41,6.42,1.42%,57589,,,5/5/1995,,
23,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",43.72,,,,,0.68,4.91,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.54%,0.70%,1.44,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-4.88%,-15.40%,-22.87%,-40.22%,-59.08%,-31.83%,0.99,0.02,5.18%,5.35%,-12.38%,-15.20%,-33.03%,-27.04%,4.05%,-73.43%,4.05%,31.15,0.28%,-0.56%,,639.37,0.57,0.32,-0.28%,362858,,1.10,10/17/2003,0.32,0.06%
24,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2512.53,5.10,6.73,0.51,0.66,0.96,,3.40,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.16,0.60%,-17.20%,,,13.42%,6.67,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-3.87%,-2.63%,18.11%,17.34%,54.60%,59.79%,1.12,2.97,3.30%,3.19%,-0.74%,3.63%,21.07%,-7.67%,14.37%,-7.67%,74.65%,51.76,-0.45%,1.10%,2.00,546.62,1.06,87.71,0.64%,581281,11/3/2021 8:30:00 AM,105.57,7/21/2004,88.00,0.33%
25,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35%,-2.86%,-7.60%,-11.35%,-4.83%,-6.47%,,1.14,1.59%,1.01%,-0.58%,-0.96%,-5.62%,-4.17%,3.34%,-16.83%,3.34%,48.64,0.24%,1.42%,,1042.18,1.35,85.20,1.66%,1407267,,,8/15/2008,85.20,0.00%
26,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",5179.50,14.86,13.64,,13.50,3.37,,,6.83%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.79,,,13.70%,-3.03%,1.00%,3.87,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-1.28%,-7.77%,2.82%,14.35%,56.96%,55.29%,1.45,1.55,4.38%,2.62%,-2.20%,-0.88%,12.35%,-8.10%,7.55%,-8.10%,69.60%,47.37,0.13%,0.71%,2.30,241.81,1.82,52.88,0.84%,441256,10/28/2021 8:30:00 AM,56.60,4/14/1988,53.02,0.26%
27,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",73589.80,35.66,23.76,2.44,2.58,5.18,16.13,70.42,2.41%,90.70%,1.01,-71.60%,7.80%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,1.67%,0.08%,1.03,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,3.97%,3.97%,-2.27%,3.11%,33.33%,29.18%,1.06,0.61,2.16%,1.21%,3.30%,6.07%,6.31%,0.21%,11.88%,-4.63%,36.33%,62.87,1.26%,-0.83%,2.20,1408.49,1.67,36.27,0.42%,2351968,10/21/2021 8:30:00 AM,37.66,4/6/2001,36.27,0.00%
28,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",210958.48,28.89,8.66,6.45,3.82,15.84,17.22,16.70,4.65%,120.40%,4.20,-48.50%,10.60%,-2.80%,4.48%,14.90%,37.60%,11.20%,1770.00,1765.79,,,68.50%,-0.27%,0.80%,2.17,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,3.82%,3.66%,11.30%,8.02%,13.12%,13.25%,0.79,2.17,2.11%,1.59%,3.82%,7.49%,7.96%,-0.77%,13.71%,-0.77%,19.66%,68.25,-0.39%,0.52%,1.90,6480.86,0.94,121.51,0.13%,6074251,10/29/2021 8:30:00 AM,131.84,12/10/2012,121.54,0.02%
29,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",24543.34,16.10,10.36,1.39,0.11,111.12,8.41,13.20,1.48%,23.50%,7.39,144.40%,7.49%,3.20%,11.57%,7.80%,108.70%,19.60%,207.91,148.74,0.20%,-42.13%,65.30%,-0.92%,0.89%,1.56,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,-1.11%,-6.22%,-4.28%,0.85%,15.46%,21.62%,0.48,2.94,2.84%,2.20%,-1.84%,-1.69%,0.77%,-7.74%,5.14%,-7.74%,25.96%,46.62,0.15%,0.37%,2.20,850.05,1.00,119.52,0.52%,846696,11/4/2021 8:30:00 AM,144.08,4/4/1995,119.52,0.00%
30,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3558.85,9.00,11.87,1.12,5.06,1.20,0.94,37.94,1.20%,10.70%,5.58,37.00%,-22.02%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,1.30%,0.27%,92.60%,1.06%,2.71%,5.09,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,0.62%,-6.47%,5.73%,-12.18%,38.33%,31.76%,1.30,1.80,3.87%,2.90%,-5.10%,-6.12%,-4.25%,-12.63%,3.08%,-17.33%,40.81%,41.48,-2.50%,1.18%,2.10,352.15,0.84,49.48,-1.36%,296101,10/28/2021 4:30:00 PM,59.43,5/19/1994,49.48,0.00%
31,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",4020.98,18.88,,1.89,9.06,3.95,7.77,18.96,,0.00%,0.71,8.90%,-126.50%,,10.00%,,,-78.20%,278.93,197.24,20.80%,-20.36%,43.60%,6.26%,5.30%,4.41,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-4.26%,-22.28%,-28.76%,-45.96%,,-66.45%,,1.02,7.30%,6.87%,-1.60%,-8.27%,-34.88%,-32.20%,11.75%,-79.77%,11.75%,46.99,6.36%,1.33%,1.70,2372.55,0.77,14.55,7.78%,1838556,11/9/2021 4:30:00 PM,41.50,12/11/2020,14.53,-0.14%
32,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",5301.81,234.02,1.03,,13.39,5.94,,157.79,,0.00%,0.10,-72.70%,63.50%,,,,-60.70%,18.30%,219.60,,,,10.30%,-2.05%,,3.90,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-0.09%,-1.05%,8.40%,17.13%,19.41%,5.34%,,0.52,2.64%,2.02%,0.51%,3.39%,10.82%,-2.35%,16.11%,-7.45%,33.31%,54.00,1.06%,-0.40%,2.00,63.49,1.93,22.85,0.66%,122766,,22.33,10/22/2020,,
33,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",63.62,,,,21.21,0.73,0.95,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.01,1.50%,-8.97%,25.90%,-7.50%,2.45%,2.65,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-8.53%,-34.12%,-54.26%,-67.04%,-60.93%,-62.42%,1.44,0.07,9.55%,9.68%,-18.61%,-27.49%,-54.93%,-46.93%,14.27%,-83.27%,14.27%,34.99,6.68%,0.76%,2.30,794.21,1.14,0.63,7.49%,902358,,3.33,9/19/1980,,
34,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33%,-1.35%,-0.73%,-2.78%,8.21%,7.88%,,0.26,1.29%,0.52%,-0.73%,-0.05%,0.83%,-3.11%,3.26%,-4.05%,12.97%,49.67,-0.24%,0.92%,,4.26,0.76,27.63,0.68%,3219,,,1/22/2020,,
35,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",,,20.14,,,,,,,,,0.00%,0.00%,39.83%,7.90%,,,,,,,,,,,1.50,,,,,,,,,,,-2.76%,-10.19%,-11.88%,-27.69%,-0.54%,-7.84%,,0.09,3.17%,2.54%,-5.31%,-1.20%,-6.82%,-12.54%,14.40%,-27.59%,20.11%,42.38,0.70%,0.71%,3.00,27114.13,0.61,2.86,1.42%,16411895,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.86,0.00%
36,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4054.56,7.02,6.12,0.38,0.43,2.58,12.26,4.15,,0.00%,24.82,38.00%,9.80%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,,0.10%,0.00%,89.90%,-0.20%,,4.66,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,6.56%,-5.55%,0.48%,-4.82%,26.53%,19.56%,1.53,7.58,4.88%,4.16%,0.74%,-9.45%,-8.51%,-25.00%,10.46%,-25.00%,27.76%,47.19,-2.27%,1.73%,2.20,315.27,1.07,173.23,-0.58%,336067,10/26/2021 8:30:00 AM,249.25,3/14/2002,173.23,0.00%
37,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.47,,,,,1.28,314.12,,,,,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,-7.88%,0.03%,0.07,,,,4.30,4.30,0.00,0.00,,,,-0.92%,-0.82%,-0.41%,-2.81%,,-6.19%,,0.05,0.53%,0.43%,-0.49%,-0.06%,-1.28%,-0.92%,1.25%,-8.89%,1.35%,45.58,-0.10%,0.52%,,54.67,10.34,9.74,0.41%,565284,,,2/17/2021,9.75,0.10%
38,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",32.76,,,,,0.58,0.56,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,28.12%,3.15%,1.10,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-6.38%,-13.50%,-26.14%,-39.01%,-45.70%,-43.27%,2.50,0.15,6.14%,6.06%,-3.79%,-11.66%,-28.50%,-23.00%,6.45%,-58.00%,6.45%,42.23,1.32%,0.22%,,409.76,0.77,2.31,1.54%,317414,11/2/2021 4:30:00 PM,,8/8/1997,,
39,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",3156.90,21.72,13.37,1.36,0.52,1.98,6.25,8.43,1.64%,34.70%,2.13,-99.80%,-1.92%,-68.40%,16.00%,4.10%,-124.40%,10.70%,67.50,66.44,1.00%,-1.29%,97.40%,2.19%,1.72%,3.51,3.80%,9.30%,1.90%,1.40,1.40,0.39,0.41,16.30%,3.70%,2.40%,-0.06%,0.09%,-1.84%,-5.27%,16.99%,22.49%,1.34,1.37,4.04%,2.51%,-3.15%,-0.93%,-4.32%,-6.98%,6.47%,-17.59%,25.92%,46.76,-2.04%,0.69%,2.00,326.06,1.05,45.72,-1.36%,341900,12/15/2021 8:30:00 AM,62.00,2/13/1969,45.72,0.00%
40,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14569.33,94.76,61.14,9.34,14.96,10.11,22.39,62.45,,0.00%,3.25,11.40%,19.63%,42.20%,10.15%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-14.87%,92.80%,-1.09%,2.24%,4.48,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,-3.44%,-15.13%,-18.09%,6.56%,13.04%,-4.95%,1.27,14.39,4.83%,4.08%,-4.47%,-5.53%,-1.21%,-15.43%,8.48%,-17.20%,26.09%,44.34,2.08%,1.97%,2.40,222.79,1.83,320.78,4.10%,408014,10/28/2021 8:30:00 AM,387.33,7/29/1987,320.78,0.00%
41,"ABNB","Airbnb, Inc.","Communication Services","Internet Content & Information","USA",115181.56,,194.25,,21.66,25.26,14.54,70.19,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.82,3.90%,-18.09%,58.90%,12.82%,4.48%,2.53,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,0.43%,1.34%,9.61%,23.02%,,23.19%,,10.63,8.00%,5.92%,-2.22%,3.02%,11.04%,-13.85%,14.11%,-16.73%,50.73%,51.80,-1.67%,2.99%,2.30,5955.23,1.05,183.14,1.27%,6227346,11/4/2021 4:30:00 PM,197.52,12/10/2020,182.55,-0.32%
