date,ATLC,DVAX,EVC,INVE,MCB,OAS,SB,WIRE,portfolio
2022-02-08,492.6485088574899,112.75008823506082,1.9300467720930874,11.32497449398735,900.6856591167488,270.0502336618023,25.28251086135798,1012.5014739601884,2827.1734959587284
2022-02-09,509.2051369497725,116.85983788546716,1.992206088424588,11.407437900496966,891.9849988391952,279.6740323414669,25.934121966032155,1050.3198651777168,2887.3776371485724
2022-02-10,497.0541352168098,113.82219683951465,1.9828821909748628,11.193033043571962,888.6385910401361,267.7550180771124,26.781216402108587,993.6782292405551,2800.9053020507836
2022-02-11,485.6137183805115,115.25167497878643,1.9393706695428126,10.8191989340617,886.2961055807947,277.1774820563656,26.781216402108587,952.421802457797,2756.3005694599683
2022-02-14,481.35020900052456,111.76732201431147,1.9424786353593877,10.8191989340617,875.6712608187822,274.17759502023586,28.60572749519627,979.9260869796358,2764.259878898107
2022-02-15,488.74029192583527,119.00405509437482,2.004637951690888,11.632837878289918,891.4830376693363,271.2783753343118,27.9541163905221,1013.8766881862804,2825.9740404306417
2022-02-16,495.84614089248015,116.50246835064921,2.038825575673213,11.85823785608287,885.3758434360535,260.74857050279587,27.88895528005468,907.8992418880705,2708.15828378186
2022-02-17,461.02748095592017,111.23126771208456,1.979774225158288,11.46241350483671,853.9196101248982,260.72843703275475,29.12701637893561,917.181937914191,2646.6579378487795
2022-02-18,435.8727756139973,110.24850149133522,1.9145069430102124,11.22601840617581,851.577124665557,253.58105516815027,28.08443861145693,967.2913062774161,2659.795727177099
2022-02-22,422.30060408770555,109.62310480540383,1.9238308404599376,10.659769681476442,839.2790760040148,246.6350080039572,28.801210826598524,960.7590387034793,2619.9816429530956
2022-02-23,390.7506346758023,104.61993131795263,1.8865352506610373,10.434369703683489,827.9849496821904,250.01743097086862,27.628310838185012,971.5888507339533,2584.911013173297
2022-02-24,386.1318328474831,111.14192532838008,1.9269388062765125,11.319476933553375,818.3640272598956,253.27905311753318,27.497988617250176,1000.3823985927532,2610.0436415031254
2022-02-25,401.0541156774373,111.49929486319803,1.9890981226080129,11.913213460422615,852.5810470052746,255.31253359168826,28.214760832391768,1046.194222499441,2708.7582860524617
2022-02-28,378.52857445317306,109.53376242169934,1.9890981226080129,11.522886669610429,855.4254936344748,266.7886115151377,27.237344175380503,1000.6402512601455,2651.6660222522296
2022-03-01,347.9734238966,109.08705050317693,1.9300467720930874,11.440423263100811,806.0659785983535,271.56024391488774,26.846377512576,975.1987880774446,2550.1023325382325
2022-03-02,373.0570707488565,112.39271870024288,2.0574733705726636,11.577862273950172,852.1627460303922,274.05679419998904,28.67088860566369,1009.7510455080046,2663.726599437672
2022-03-03,357.70843698090357,100.77820881865975,1.995314054241163,8.488233310056536,832.5862604058966,268.92275933949844,27.693471948652427,1001.2419074840607,2599.414592341969
2022-03-04,345.91272769627307,93.45213335489194,1.9735582935251377,8.41676502441487,797.5326387107528,290.90850862442267,27.82379416958726,985.255042105742,2551.2751679796097
2022-03-07,325.7321166310016,88.18093271632728,1.8616715241284372,8.427760145282818,773.2711821675747,306.93475077716954,27.88895528005468,1001.15595659493,2533.453325836469
2022-03-08,330.5640939283201,89.78909562300802,1.9300467720930874,8.213355288357814,789.8359007729171,296.7270814663119,28.99669415800078,1001.4138092623223,2547.470077271331
2022-03-09,336.53300706030177,92.91607905266503,1.9424786353593877,9.015999111718083,836.6019497647676,292.63998704796063,30.495399698751378,1052.8983918516392,2653.043292223163
2022-03-10,330.2798599696543,91.03988899487082,1.9176149088267873,9.235901529077061,834.5104448903556,297.35121903758727,29.452821931272698,1072.3232927951879,2666.1110440568323
2022-03-11,329.78245054198914,87.10882411187346,1.870995421578162,8.906047903038594,841.5379012683798,284.48593168129923,30.104433035946876,1078.1679532560784,2661.9645372201835
