date,CRL,IDXX,INTU,WELL,portfolio
2021-12-02,745.8829770672087,353.2577866719802,759.84064195216,760.4883143901284,2619.469720081477
2021-12-03,728.395612483001,345.9037782250434,732.529659900881,744.903390043196,2551.7324406521216
2021-12-06,716.1666862003383,349.24758158463703,729.5642735364239,769.3539899168264,2564.332531238226
2021-12-07,747.4931190277592,360.58230831680413,761.1761976430223,785.498851665445,2654.750476653031
2021-12-08,745.8829770672087,364.78122893766937,760.9045591974232,793.991235591019,2665.56000079332
2021-12-09,727.7230215374545,358.3118245541172,752.370584698184,779.6195089477401,2618.024939737496
2021-12-10,729.1293480599608,358.5005400876392,766.4278742579388,766.2743342075524,2620.3320966130914
2021-12-13,735.8348759716207,356.99081581946297,756.0150671766389,773.0869059280678,2621.9276648957903
2021-12-14,720.6098627497057,351.6890887995783,722.9430864249451,761.5148662932198,2556.756904267449
2021-12-15,739.6869877506596,360.65897400229744,731.9977012782493,768.5140838142971,2600.8577468455032
2021-12-16,735.5291528145542,358.30002983327205,716.6954021761652,769.9139273185127,2580.4385121425044
2021-12-17,739.7481323820729,363.7963697471013,701.2233290455814,770.8471563213229,2575.6149874960784
2021-12-20,729.9853728997472,356.26544048748764,683.5441935445049,744.250129741229,2514.0451366729685
2021-12-21,735.8348759716207,368.0306745305019,702.1287905309119,765.6210739055853,2571.6154149386202
2021-12-22,753.2203328368063,377.4487591253359,714.1035186744068,768.6074067145782,2613.380017351127
2021-12-23,752.4865972598466,380.3915419761952,718.6760991753255,767.0209174098006,2618.5751558211678
2021-12-27,765.0008651557714,386.1827499111526,737.9624288128635,778.5929570446488,2667.7390009244364
2021-12-28,758.1119033498713,384.08328960072,734.5895847800077,785.0322371640399,2661.8170148946388
2021-12-29,761.0876087453194,386.6840255470705,732.6088877808473,788.485184474438,2668.8657065476755
2021-12-30,766.101468521211,390.0042394649738,727.3232563602311,795.8576935966396,2679.2866579430556
2021-12-31,767.9358074636104,388.31759438412064,727.1648006002982,794.6444958929862,2678.0626983410157
2022-01-03,738.0360827025002,372.1293400241836,713.8884715716408,792.6847149870845,2616.738609285409
2022-01-04,708.8089488869362,357.03799470284343,699.0162666750887,816.5753774590286,2581.438587723897
2022-01-05,683.433926850411,344.0873912148939,671.1846442697446,805.8432439267099,2504.5492062617595
2022-01-06,680.6212738053986,339.90026531487376,662.9223082161045,811.9092324449771,2495.3530797813537
2022-01-07,669.9005817642643,324.53174405367304,642.3796507676705,813.6823675503166,2450.494344135924
2022-01-10,680.967760050074,329.45604000651366,645.3563554006943,811.0693263424477,2466.84948179973
2022-01-11,729.5573604798539,327.3388876148133,655.01083848803,799.8705783087239,2511.777664891421
2022-01-12,733.4502353465016,327.0853011166431,653.3583712773019,799.6839325081619,2513.5778402486085
2022-01-13,717.1246187591469,315.0369937733458,625.8097055861236,812.6558156472253,2470.6271337658413
2022-01-14,723.5651866013492,312.1767739684024,623.3989143814314,810.7893576416046,2469.9302325927874
2022-01-18,693.44126485839,305.5835250159763,608.719120050512,807.7097019323305,2415.4536118572087
2022-01-19,686.2058168078146,306.14967161654243,617.2417762811846,792.4047462862413,2402.0020109917828
2022-01-20,676.8710697453821,301.4435779993367,616.4155426758206,796.6042767988878,2391.334467219427
2022-01-21,661.7072011548803,296.0239037710008,598.2270850892455,810.7893576416046,2366.747547656731
2022-01-24,672.7743794406899,301.7384460204649,605.1651837205899,796.9775684000119,2376.6555775817565
2022-01-25,647.8273698240581,282.0058780465672,584.0113397695579,792.4047462862413,2306.2493339264247
2022-01-26,633.6214337923648,275.1236584334355,574.3794932193555,776.819821939309,2259.9444073844647
2022-01-27,636.3933237497685,277.8128547861245,585.4034868032535,772.9002601275057,2272.509925466652
2022-01-28,655.7354088201799,288.4104114654712,605.3236394805228,778.7796028452108,2328.249062611385
2022-01-31,672.1017884951435,299.1730942366498,628.4242256250153,802.5769424168739,2402.2760507736825
2022-02-01,683.7804130950865,302.8353550590617,634.7624560223284,784.3789768620726,2405.7572010385493
2022-02-02,699.2500048426548,315.0546858546134,636.4262415016228,786.1521119674122,2436.883044166303
2022-02-03,686.9599339285788,317.83823997406347,606.1951461601534,766.7409487089576,2377.7342687717532
2022-02-04,684.1065177959574,310.46064208543646,615.7364465618227,745.1833587440392,2355.486965187256
2022-02-07,682.3129419411669,305.3417332386512,617.1625484012181,747.9830457524703,2352.8002693335065
2022-02-08,686.9599339285788,307.6122170013382,627.2923987683523,741.0771511316739,2362.9417008299433
2022-02-09,707.1580438387766,313.627524632353,655.7804807505607,757.8752731822595,2434.44132240395
2022-02-10,692.1572275987105,310.3191054352949,631.0840187381734,747.516431251065,2381.076783023244
2022-02-11,674.547573751676,303.74354856413646,606.4441480686191,742.1970259350462,2326.932296319478
2022-02-14,667.3732703325139,298.129261441856,598.7929985175771,738.0908183226809,2302.386348614628
2022-02-15,637.1882039581415,301.2784519075049,597.3555784096151,751.9026075642735,2287.7248418395347
2022-02-16,622.2077692618795,299.59180682665175,597.7743543465804,777.1931135404332,2296.7670439755448
2022-02-17,594.3869619688219,290.9462764471736,561.5898497390633,761.0482517918147,2207.9713399468737
2022-02-18,598.4225076421006,288.6463058823738,544.6350834262511,767.6741777117679,2199.3780746624934
2022-02-22,590.2087454889121,288.1686196881461,546.9553284824102,768.6074067145782,2193.940100374047
2022-02-23,577.959437662445,279.93590453824737,528.563142061636,749.3828892566856,2135.841373519014
2022-02-24,591.1259149601118,300.62974226102295,562.6650852528932,759.9283769884423,2214.3491194624703
2022-02-25,603.6198013122323,308.1075952768336,551.403408029096,781.1126753522366,2244.2434799703983
2022-02-28,593.4290294100134,313.9459820951715,536.9047059952426,777.2864364407143,2221.5661539411417
2022-03-01,579.732631973431,315.5913456530667,530.3514284951635,768.4207609140162,2194.0961670356774
2022-03-02,584.9299256435628,318.4397707371649,550.0678523382336,787.1786638705036,2240.616212589465
2022-03-03,579.1415672031023,317.58465347589316,535.0145551446152,796.6975996991689,2228.43837552278
2022-03-04,566.6069177633731,315.92749519715284,526.2428970054767,812.6558156472253,2221.4331256132277
2022-03-07,543.1069977568562,305.0586599383682,495.04974883584356,811.1626492427288,2154.3780557737964
2022-03-08,522.6235462333962,300.6002554589101,494.0084681277136,820.2149705699889,2137.447240390009
