no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1610,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,245480.6,47.2,39.38,4.73,1.21,13.84,20.16,197.17,0.58%,26.20%,11.62,25.00%,8.96%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,442.57,0.20%,-3.14%,68.80%,-0.51%,0.83%,1.64,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.80%,3.10%,2.30%,-1.55%,3.63%,21.33%,39.87%,49.47%,45.59%,0.64,14.34,3.11%,2.75%,1.12%,7.47%,27.96%,-3.18%,23.53%,-3.18%,78.68%,56.32,1.19%,-1.00%,2.2,2241.78,0.9,548.56,0.17%,2018546,12/9/2021 4:30:00 PM,545.7,11/27/1985,552.0,0.63%,63.0,86,1.23,548.56,543.23,512.35,429.87,307.0,566.55,19.0,-0.52,56.0,True
1645,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17867.32,145.84,93.2,40.51,16.25,4.56,41.73,,1.93%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.24,0.70%,-23.39%,95.90%,-1.23%,1.37%,2.33,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-2.16%,3.73%,14.52%,27.39%,78.22%,72.09%,0.77,3.92,2.41%,2.38%,1.07%,4.61%,22.29%,-3.10%,14.99%,-3.10%,81.78%,54.91,1.12%,-0.91%,2.3,595.49,0.7,171.95,0.20%,414082,10/28/2021 4:30:00 PM,178.24,7/22/1993,171.95,0.00%,59.0,92,1.42,171.95,170.41,164.79,140.95,94.59,177.45,37.0,3.66,62.666666666666664,True
1760,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2121.41,6.51,8.92,0.65,2.95,1.62,1.91,6.84,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.20%,-23.70%,84.00%,0.54%,2.78%,2.2,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,2.93%,0.17%,52.93%,46.64%,227.92%,215.29%,1.6,3.13,7.96%,5.01%,-1.40%,5.21%,38.71%,-13.37%,33.90%,-13.37%,230.95%,49.97,3.86%,-3.28%,2.1,376.09,1.5,57.32,0.46%,565233,10/27/2021 4:30:00 PM,70.38,2/21/2012,57.32,0.00%,66.0,99,2.66,57.32,58.16,54.73,41.46,17.45,66.17,21.0,22.78,62.0,True
1939,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1475.74,18.4,9.66,1.84,1.52,4.17,12.01,8.68,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.17,1.90%,-14.29%,94.10%,1.21%,1.00%,1.3,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,2.78%,-7.32%,32.49%,40.49%,130.82%,161.70%,1.97,1.81,3.93%,3.79%,-2.83%,2.07%,29.67%,-15.13%,21.84%,-15.13%,165.45%,47.89,2.54%,-1.72%,2.3,247.52,0.75,44.41,0.77%,185142,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.41,0.00%,59.0,98,2.0,44.41,45.61,43.67,34.33,16.73,52.33,29.0,5.83,62.0,True
2216,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1741.38,5.98,6.74,0.46,1.2,1.28,11.01,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.42%,17.71%,14.9,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,0.80%,-0.52%,22.45%,23.35%,55.45%,51.66%,1.42,1.57,3.08%,2.79%,1.05%,5.08%,23.39%,-2.77%,17.67%,-2.77%,102.23%,56.7,2.06%,-0.92%,2.2,341.41,0.78,59.07,1.11%,266752,11/3/2021 4:30:00 PM,67.75,7/9/1999,59.07,0.00%,63.0,89,1.3,59.07,58.46,56.39,47.96,29.21,60.75,18.0,14.69,56.666666666666664,True
2376,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1425.41,3.17,6.69,,1.31,1.23,6.22,3.47,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-7.58%,90.10%,0.14%,3.13%,3.45,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-0.18%,-5.29%,18.79%,11.76%,57.71%,53.13%,1.56,1.48,4.18%,3.60%,-2.59%,0.50%,7.89%,-12.73%,22.49%,-12.73%,72.33%,46.37,0.88%,-2.34%,2.0,322.86,1.3,37.93,-1.48%,420048,10/28/2021 4:30:00 PM,44.5,10/30/2014,37.93,0.00%,69.0,86,1.23,37.93,38.86,37.78,35.16,22.01,43.47,20.0,17.32,58.333333333333336,True
2587,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,28794.19,40.11,38.76,6.69,19.15,9.65,438.94,80.25,2.32%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.47%,96.00%,-2.75%,1.67%,3.36,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,1.39%,6.14%,20.06%,32.45%,91.84%,86.26%,0.32,5.0,2.32%,2.56%,4.78%,9.61%,27.70%,-0.89%,27.20%,-0.89%,102.52%,65.93,1.86%,-1.53%,2.1,652.4,1.08,215.8,0.30%,703900,10/27/2021 4:30:00 PM,219.36,8/12/2004,215.8,0.00%,66.0,94,1.52,215.8,206.64,197.77,169.44,106.56,217.73,14.0,1.65,58.0,True
2589,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1735.23,80.76,14.54,4.04,1.67,24.66,9.07,12.19,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.06,1.20%,-18.62%,85.40%,1.61%,4.29%,4.54,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,3.91%,5.10%,52.43%,26.47%,93.69%,100.44%,1.87,0.69,5.76%,5.24%,2.26%,16.02%,28.35%,-5.60%,44.76%,-5.60%,106.43%,57.85,2.30%,-2.32%,2.2,1198.84,0.92,13.81,-0.07%,1108467,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.81,0.00%,63.0,95,1.59,13.81,13.52,11.97,10.79,6.69,14.63,19.0,12.24,59.0,True
4633,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6408.93,5.1,9.2,1.02,1.45,4.95,10.56,4.64,0.89%,4.80%,14.11,206.00%,-41.90%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.74,0.90%,2.50%,99.11%,-4.35%,5.03%,3.42,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-4.60%,5.11%,22.34%,24.02%,88.45%,93.62%,1.73,2.85,3.91%,3.89%,-0.16%,6.21%,15.61%,-8.24%,23.26%,-8.24%,97.77%,51.74,-1.99%,-1.73%,2.4,1274.22,1.05,71.97,-3.68%,1338607,11/2/2021 8:30:00 AM,78.75,12/29/1972,71.97,0.00%,56.0,94,1.55,71.97,72.18,67.97,62.37,36.39,78.43,25.0,9.42,58.333333333333336,True
4651,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11951.15,51.82,41.62,10.36,16.28,3.64,87.75,120.11,2.02%,103.50%,2.83,-13.60%,16.71%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.30%,-23.60%,94.10%,0.10%,1.60%,2.27,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,2.62%,9.38%,20.30%,36.00%,88.61%,84.12%,0.4,3.2,2.46%,2.35%,6.24%,10.59%,29.89%,-0.65%,25.20%,-0.65%,94.00%,70.45,0.95%,-0.21%,1.8,536.54,1.11,146.55,0.74%,597514,11/2/2021 4:30:00 PM,150.8,6/21/1995,146.5,-0.03%,75.0,93,1.49,146.55,138.54,133.09,113.14,75.54,147.51,15.0,2.9,61.0,True
4875,MIME,Mimecast Limited,Technology,Software - Infrastructure,United Kingdom,5263.05,120.32,50.53,7.29,9.51,11.34,14.35,47.41,,0.00%,0.66,10.50%,13.35%,50.40%,16.50%,28.70%,66.70%,20.00%,65.98,62.33,1.30%,-28.66%,89.30%,4.81%,2.26%,1.23,4.70%,11.20%,6.40%,1.5,1.5,0.16,0.18,76.40%,9.30%,8.00%,-0.39%,-5.65%,18.21%,46.17%,44.51%,38.86%,1.48,2.2,0.56%,3.29%,-0.04%,4.21%,34.45%,-7.66%,27.66%,-7.66%,103.22%,51.92,0.23%,-0.27%,2.1,1148.17,3.01,78.93,-0.04%,3452769,11/2/2021 8:30:00 AM,82.83,11/19/2015,78.93,0.00%,66.0,77,1.1,78.93,78.74,76.06,58.9,38.84,85.48,21.0,4.94,54.666666666666664,True
5111,MXL,"MaxLinear, Inc.",Technology,Semiconductors,USA,5260.9,,22.17,,6.27,11.67,31.06,26.68,,,-0.16,-381.10%,17.50%,-11.20%,17.50%,9.80%,123.20%,46.70%,76.58,70.88,2.20%,-17.60%,87.50%,1.58%,3.01%,3.76,-1.10%,-2.60%,-11.20%,1.8,1.3,0.71,0.71,52.10%,0.80%,-1.30%,-3.66%,-2.84%,41.82%,79.38%,105.39%,82.48%,1.97,3.73,6.19%,5.43%,-0.54%,9.37%,46.73%,-8.13%,52.53%,-8.13%,128.72%,51.61,2.07%,-2.02%,2.1,566.28,0.67,69.69,0.00%,376918,10/27/2021 4:30:00 PM,74.1,3/24/2010,69.69,0.00%,66.0,95,1.59,69.69,70.02,64.14,47.69,30.47,75.86,18.0,6.33,59.666666666666664,True
5351,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,5776.7,71.32,39.89,6.48,10.98,4.07,83.48,32.78,2.27%,135.30%,0.92,467.20%,11.69%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.30%,17.59%,1.32%,2.03,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,0.64%,5.88%,15.73%,29.86%,87.47%,81.90%,0.48,1.54,2.79%,2.46%,3.96%,6.44%,25.17%,-0.77%,21.91%,-0.77%,93.96%,62.7,1.22%,-0.81%,2.2,533.16,0.96,65.54,0.40%,512965,11/2/2021 4:30:00 PM,68.77,4/23/2015,65.54,0.00%,63.0,93,1.48,65.54,63.23,61.8,52.5,33.79,66.05,41.0,4.93,65.66666666666667,True
5419,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction,USA,1981.69,50.62,26.17,2.84,2.92,3.07,16.32,21.19,,0.00%,2.51,-12.90%,9.75%,7.00%,17.85%,33.60%,37.20%,9.20%,14.59,11.96,1.40%,-39.86%,65.10%,1.92%,1.93%,1.79,4.00%,6.80%,5.20%,2.6,2.6,0.25,0.28,50.30%,8.30%,5.30%,2.06%,14.49%,29.41%,39.60%,69.27%,61.14%,0.85,4.3,3.13%,3.48%,1.52%,11.86%,27.52%,-5.08%,27.99%,-5.08%,74.98%,60.24,1.30%,-1.28%,1.9,128.9,0.89,126.95,0.01%,114763,11/9/2021 4:30:00 PM,131.14,9/30/2013,126.95,0.00%,72.0,91,1.34,126.95,125.8,114.0,99.69,74.14,133.75,26.0,3.3,63.0,True
5459,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,1941.99,,,,9.19,4.86,105.54,,1.74%,,-0.79,-56.70%,29.70%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.34%,81.10%,0.50%,1.60%,3.67,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,-0.14%,0.57%,26.79%,39.76%,86.36%,84.78%,1.03,2.18,3.33%,2.72%,1.05%,6.08%,30.81%,-2.91%,24.42%,-2.91%,99.80%,55.99,0.71%,-1.07%,2.0,98.95,1.8,78.18,-0.37%,178163,11/2/2021 8:30:00 AM,76.62,3/19/2015,78.18,0.00%,69.0,94,1.54,78.18,77.44,73.99,59.94,39.13,80.52,41.0,-2.0,68.0,True
5552,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3020.74,13.44,12.75,0.69,0.31,3.49,75.9,26.57,0.02%,0.30%,3.15,471.90%,-17.25%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.61,2.40%,-18.78%,95.80%,3.36%,7.90%,7.86,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,4.79%,-0.12%,25.77%,-4.54%,47.56%,56.23%,0.32,1.68,4.57%,4.20%,2.98%,7.90%,9.12%,-8.95%,35.58%,-14.04%,79.22%,57.66,-1.61%,1.49%,2.3,729.84,1.2,42.26,-0.14%,874895,11/3/2021 8:30:00 AM,50.2,11/1/1982,42.26,0.00%,59.0,79,1.13,42.26,41.06,39.38,38.77,23.58,49.16,20.0,18.79,52.666666666666664,True
5573,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,4428.73,38.89,20.02,3.24,6.16,3.25,9.6,29.96,,0.00%,2.33,885.20%,21.10%,39.40%,12.00%,24.30%,344.80%,58.60%,49.36,48.64,0.80%,-24.09%,99.50%,-1.82%,1.89%,3.47,7.50%,8.80%,2.40%,6.0,4.5,0.0,0.0,53.00%,16.90%,16.10%,-1.67%,0.22%,21.73%,30.52%,91.23%,90.39%,1.16,4.16,5.30%,4.50%,-2.85%,5.92%,23.20%,-10.60%,29.66%,-10.60%,97.02%,48.84,-0.02%,-1.17%,1.8,265.7,0.86,90.53,-1.19%,228627,11/4/2021 4:30:00 PM,107.0,11/28/1984,90.53,0.00%,75.0,95,1.56,90.53,93.21,85.84,73.66,45.95,101.26,40.0,18.19,70.0,True
5768,PDFS,"PDF Solutions, Inc.",Technology,Software - Application,USA,1074.02,,102.21,,10.38,4.85,7.61,92.59,,,-1.3,-600.70%,763.64%,-38.20%,20.00%,-2.10%,16.10%,28.10%,37.22,29.64,5.00%,-0.16%,69.60%,-0.28%,1.19%,2.9,-17.30%,-21.20%,-16.70%,4.5,4.5,0.0,0.0,59.10%,-18.90%,-46.30%,-2.74%,-10.59%,29.41%,66.55%,31.87%,34.86%,1.36,1.3,4.93%,4.02%,-4.29%,5.60%,36.69%,-13.77%,29.70%,-13.77%,77.19%,47.35,1.15%,-1.37%,2.0,121.54,1.09,29.13,-0.24%,132649,11/9/2021 4:30:00 PM,34.25,7/27/2001,29.13,0.00%,69.0,76,1.09,29.13,30.25,27.7,21.37,16.44,33.78,19.0,17.58,54.666666666666664,True
5920,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,120852.06,61.06,69.99,,26.31,3.68,206.55,134.64,1.56%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.15%,96.70%,-0.60%,1.25%,3.96,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,0.19%,7.18%,25.25%,32.31%,64.57%,61.94%,0.81,3.35,2.18%,2.27%,3.40%,8.55%,26.14%,-2.24%,26.80%,-2.24%,73.39%,64.55,0.81%,-0.68%,1.9,2320.57,0.96,161.39,0.13%,2216753,10/15/2021 8:30:00 AM,163.79,11/21/1997,161.39,0.00%,72.0,91,1.34,161.39,156.64,149.33,128.27,93.08,165.08,15.0,1.49,59.333333333333336,True
5980,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22015.24,36.43,32.3,2.14,4.32,21.91,263.66,96.6,0.59%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.59%,95.10%,0.52%,3.65%,6.13,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,-4.26%,-6.85%,17.08%,17.08%,47.73%,44.50%,0.84,15.75,3.37%,2.73%,-3.55%,2.15%,17.60%,-7.56%,22.55%,-7.56%,76.21%,44.67,0.39%,-0.83%,2.3,231.4,1.9,538.27,-0.44%,440755,10/21/2021 8:30:00 AM,566.71,10/13/1995,538.27,0.00%,59.0,83,1.18,538.27,556.16,528.76,458.78,305.47,582.27,17.0,5.28,53.0,True
6469,ROG,Rogers Corporation,Technology,Electronic Components,USA,5085.66,50.76,33.05,,5.57,4.61,23.02,49.57,,0.00%,5.33,5.70%,15.46%,1.50%,,4.60%,255.60%,18.00%,18.74,18.57,0.10%,-14.08%,98.44%,0.99%,4.41%,2.46,7.70%,9.50%,4.60%,4.0,3.2,0.0,0.0,38.50%,13.80%,11.00%,-0.32%,0.16%,48.14%,40.07%,77.19%,74.11%,1.64,1.46,0.61%,0.59%,-0.27%,10.93%,31.43%,-0.96%,48.97%,-0.96%,85.16%,68.47,0.39%,0.12%,1.4,333.58,1.1,270.37,0.51%,366857,11/4/2021 4:30:00 PM,277.0,3/17/1980,270.37,0.00%,88.0,93,1.45,270.37,271.12,245.42,206.19,147.6,273.0,26.0,2.45,69.0,True
